,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
89,T89,T89,Brandel Chamblee,77,4.71,33,7
90,T89,T89,Charles Howell III,89,4.71,33,7
91,T92,T92,Ben Ferguson,76,4.73,52,11
92,T92,T92,Craig Perks,78,4.73,52,11
93,T94,T94,Michael Clark II,87,4.75,38,8
94,T94,T94,Glen Day,89,4.75,19,4
95,T94,T94,Joe Durant,80,4.75,38,8
96,T94,T94,Steve Elkington,64,4.75,19,4
97,T94,T94,Fred Funk,118,4.75,19,4
98,T94,T94,Jim Furyk,88,4.75,38,8
99,T94,T94,Brent Geiberger,84,4.75,57,12
100,T94,T94,Jimmy Green,94,4.75,38,8
101,T94,T94,Jonathan Kaye,116,4.75,57,12
102,T94,T94,Cliff Kresge,84,4.75,38,8
103,T94,T94,Bernhard Langer,62,4.75,19,4
104,T94,T94,Justin Leonard,106,4.75,95,20
105,T94,T94,Steve Lowery,100,4.75,57,12
106,T94,T94,Larry Mize,76,4.75,19,4
107,T94,T94,Gary Nicklaus,96,4.75,19,4
108,T94,T94,Dicky Pride,78,4.75,38,8
109,T94,T94,John Riegger,86,4.75,38,8
110,T94,T94,Loren Roberts,84,4.75,19,4
111,T94,T94,Scott Simpson,73,4.75,38,8
112,T94,T94,Garrett Willis,88,4.75,38,8
113,114,114,J.L. Lewis,108,4.85,97,20
114,115,115,Tripp Isenhour,92,4.86,34,7
115,T116,T116,David Frost,87,4.88,39,8
116,T116,T116,Jim McGovern,66,4.88,39,8
117,T118,T118,David Morland IV,88,4.91,54,11
118,T118,T118,Geoff Ogilvy,60,4.91,54,11
119,120,120,Mathew Goggin,96,4.92,59,12
120,T121,T121,Steve Allan,88,5.0,20,4
121,T121,T121,Stephen Ames,88,5.0,40,8
122,T121,T121,K.J. Choi,95,5.0,20,4
123,T121,T121,José Coceres,60,5.0,60,12
124,T121,T121,John Cook,91,5.0,35,7
125,T121,T121,Doug Dunakey,83,5.0,35,7
126,T121,T121,Steve Jones,75,5.0,20,4
127,T121,T121,Pete Jordan,105,5.0,20,4
128,T121,T121,Craig Parry,68,5.0,15,3
129,T121,T121,Carl Paulson,93,5.0,40,8
130,T121,T121,Hal Sutton,96,5.0,20,4
131,T132,T132,Edward Fryatt,93,5.13,41,8
132,T132,T132,Robert Gamez,59,5.13,41,8
133,T134,T134,Bradley Hughes,96,5.25,21,4
134,T134,T134,Andrew McLardy,75,5.25,21,4
135,T134,T134,Spike McRoy,95,5.25,21,4
136,137,137,Jeremy Anderson,69,5.33,16,3
137,138,138,Gabriel Hjertstedt,76,5.38,43,8
138,139,139,Richie Coughlan,66,5.45,60,11
139,140,140,Duffy Waldorf,77,5.5,22,4
140,T141,T141,Doug Barron,62,5.75,23,4
141,T141,T141,Sergio Garcia,64,5.75,23,4
142,T141,T141,Kevin Johnson,93,5.75,23,4
