,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
269,T261,T261,Sandy Lyle,5
270,T261,T261,Paul McGinley,4
271,T261,T261,Phillip Price,6
272,T261,T261,John Restino,11
273,T261,T261,Bobby Wadkins,1
274,T261,T261,Mark Wilson,2
275,T261,T261,Ian Woosnam,5
276,T261,T261,Mark Wurtz,2
277,T278,T278,Chip Beck,4
278,T278,T278,Jaxon Brigman,1
279,T278,T278,Tony Carolan,1
280,T278,T278,Paul Casey,3
281,T278,T278,Alex Cejka,1
282,T278,T278,Michael Christensen,1
283,T278,T278,Andrew Coltart,3
284,T278,T278,Ben Curtis,1
285,T278,T278,James Driscoll,4
286,T278,T278,Todd Fanning,2
287,T278,T278,Rick Fehr,9
288,T278,T278,Keith Fergus,3
289,T278,T278,Gene Fieger,2
290,T278,T278,Stephen Gangluff,2
291,T278,T278,Joey Gullion,3
292,T278,T278,Paul Lawrie,6
293,T278,T278,Bruce Lietzke,2
294,T278,T278,David Ogrin,2
295,T278,T278,Gene Sauers,2
296,T278,T278,David Sutherland,2
297,T278,T278,Hidemichi Tanaka,7
298,T278,T278,Fred Wadsworth,6
299,T278,T278,Richard Zokol,3
300,T301,T301,Steven Alker,1
301,T301,T301,Michael Allen,1
302,T301,T301,Perry Arthur,1
303,T301,T301,Dave Barr,4
304,T301,T301,Todd Barranger,1
305,T301,T301,"Gary Birch, Jr.",2
306,T301,T301,Phil Blackmar,2
307,T301,T301,Rob Bradley,1
308,T301,T301,Nick Cassini,1
309,T301,T301,Bobby Cochran,1
310,T301,T301,Michael Combs,1
311,T301,T301,Tim Conley,1
312,T301,T301,Jeffrey Cranford,3
313,T301,T301,Ryan Dillon,2
314,T301,T301,David Dixon,1
315,T301,T301,Kelly Gibson,3
316,T301,T301,Mathias Grönberg,4
317,T301,T301,Kazuhiko Hosokawa,2
318,T301,T301,Raphael Jacquelin,1
319,T301,T301,Richard Johnson,1
320,T301,T301,Barry Lane,1
321,T301,T301,Jeffrey Lankford,2
322,T301,T301,Wayne Levi,2
323,T301,T301,Bob Lohr,1
324,T301,T301,Nick O'Hern,4
325,T301,T301,Andy Oldcorn,2
326,T301,T301,Greg Owen,1
327,T301,T301,Dan Pohl,3
328,T301,T301,Ian Poulter,2
329,T301,T301,Eduardo Romero,6
330,T301,T301,Justin Rose,1
331,T301,T301,Des Smyth,1
332,T301,T301,Mike Sullivan,2
333,T301,T301,Robert Thompson,2
334,T301,T301,Greg Twiggs,1
335,T301,T301,Nicolas Vanhootegem,1
336,T301,T301,Jimmy Walker,3
337,T301,T301,Tom Watson,4
338,T301,T301,Chris Zambri,2
339,T340,T340,Emlyn Aubrey,1
340,T340,T340,Alexandre Balicki,1
341,T340,T340,Don Bell,1
342,T340,T340,Jorge Benedetti,1
343,T340,T340,Aaron Bengoechea,1
344,T340,T340,Brad Benkey,1
345,T340,T340,Kevin Blanton,1
346,T340,T340,Gordon Brand Jr.,1
347,T340,T340,Danny Briggs,1
348,T340,T340,Rodney Butcher,1
349,T340,T340,Curt Byrum,1
350,T340,T340,Dennis Colligan,1
351,T340,T340,Erik Compton,1
352,T340,T340,Michael Connell,1
353,T340,T340,Matthew Cort,1
354,T340,T340,Wayne DeFrancesco,2
355,T340,T340,Paul Devenport,2
356,T340,T340,Mike Donald,3
357,T340,T340,Tim Dunlavey,2
358,T340,T340,Paul Earnest,1
359,T340,T340,Chris Endres,1
360,T340,T340,"John Engler, Jr.",1
361,T340,T340,Robert Ford,1
362,T340,T340,Derek Gillespie,1
363,T340,T340,Nick Gilliam,1
364,T340,T340,Ernie Gonzalez,1
365,T340,T340,Richard Green,1
366,T340,T340,Greg Gregory,1
367,T340,T340,Morris Hatalsky,1
368,T340,T340,Terry Hatch,1
369,T340,T340,Scott Henderson,1
370,T340,T340,Lon Hinkle,1
371,T340,T340,Charley Hoffman,2
372,T340,T340,Ryuji Imada,1
373,T340,T340,Trevor Immelman,1
374,T340,T340,Hale Irwin,1
375,T340,T340,Mark Johnson,1
376,T340,T340,Zach Johnson,1
377,T340,T340,Bobby Kalinowski,2
378,T340,T340,Shawn Kelly,2
379,T340,T340,Gary Koch,2
380,T340,T340,Rob Labritz,2
381,T340,T340,Stephen Leaney,1
382,T340,T340,Eric Lippert,1
383,T340,T340,Mitch Lowe,1
384,T340,T340,Steve Madsen,1
385,T340,T340,John Maginnes,2
386,T340,T340,Casey Martin,2
387,T340,T340,Matt McDougall,1
388,T340,T340,James McLean,1
389,T340,T340,Mark McNulty,3
390,T340,T340,Yoshinori Mizumaki,1
391,T340,T340,John Morse,1
392,T340,T340,Kevin Na,1
393,T340,T340,Larry Nelson,1
394,T340,T340,Jack Nicklaus,4
395,T340,T340,Arron Oberholser,1
396,T340,T340,Gareth Paddison,1
397,T340,T340,Arnold Palmer,4
398,T340,T340,Bryn Parry,1
399,T340,T340,Mark Pfeil,1
400,T340,T340,Mark Pilkington,1
401,T340,T340,Don Pooley,3
402,T340,T340,Todd Rakotz,1
403,T340,T340,Charles Raulerson,2
404,T340,T340,Troy Reiser,1
405,T340,T340,Jack Renner,1
406,T340,T340,Rick Schuller,1
407,T340,T340,Dane Staton,1
408,T340,T340,David Stephens,1
409,T340,T340,Ray Stewart,1
410,T340,T340,Greg Towne,1
411,T340,T340,Billy Tuten,2
412,T340,T340,Stan Utley,3
413,T340,T340,Brett Wetterich,1
414,T340,T340,Stuart Wilson,1
415,T340,T340,Bruce Zabriski,1
