,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
63,T58,T58,Phil Mickelson,85,3.04,987,325
64,T58,T58,Chris Smith,101,3.04,1200,395
65,T58,T58,Esteban Toledo,116,3.04,1403,462
66,T58,T58,Jay Williamson,92,3.04,1108,364
67,T68,T68,Jim Carter,103,3.05,1218,400
68,T68,T68,Brandel Chamblee,77,3.05,941,309
69,T68,T68,Russ Cochran,76,3.05,898,294
70,T68,T68,Richie Coughlan,66,3.05,821,269
71,T68,T68,Joe Durant,80,3.05,981,322
72,T68,T68,Danny Ellis,76,3.05,937,307
73,T68,T68,Brian Gay,114,3.05,1372,450
74,T68,T68,Jeff Hart,87,3.05,1052,345
75,T68,T68,Dudley Hart,80,3.05,905,297
76,T68,T68,J.J. Henry,86,3.05,1040,341
77,T68,T68,Tom Lehman,82,3.05,942,309
78,T68,T68,Justin Leonard,106,3.05,1206,395
79,T68,T68,J.L. Lewis,108,3.05,1298,426
80,T68,T68,Jeff Maggert,84,3.05,1035,339
81,T68,T68,Bob May,86,3.05,980,321
82,T68,T68,Jim McGovern,66,3.05,784,257
83,T68,T68,Rocco Mediate,69,3.05,836,274
84,T68,T68,Craig Parry,68,3.05,769,252
85,T68,T68,Dennis Paulson,75,3.05,893,293
86,T68,T68,Chris Perry,80,3.05,969,318
87,T68,T68,Hal Sutton,96,3.05,1157,379
88,T68,T68,Ted Tryba,110,3.05,1312,430
89,T68,T68,Grant Waite,78,3.05,932,306
90,T91,T91,Briny Baird,106,3.06,1281,418
91,T91,T91,Tom Byrum,85,3.06,1055,345
92,T91,T91,Greg Chalmers,92,3.06,1094,358
93,T91,T91,Michael Clark II,87,3.06,1039,340
94,T91,T91,José Coceres,60,3.06,698,228
95,T91,T91,Marco Dawson,57,3.06,711,232
96,T91,T91,Matt Gogel,83,3.06,998,326
97,T91,T91,J.P. Hayes,76,3.06,947,309
98,T91,T91,Tripp Isenhour,92,3.06,1103,361
99,T91,T91,Craig Kanada,80,3.06,965,315
100,T91,T91,Ian Leggatt,84,3.06,1041,340
101,T91,T91,Billy Mayfair,102,3.06,1231,402
102,T91,T91,Tom Pernice Jr.,106,3.06,1265,413
103,T91,T91,Mark Wiebe,62,3.06,770,252
104,T91,T91,Willie Wood,52,3.06,645,211
105,T106,T106,Fulton Allem,56,3.07,694,226
106,T106,T106,Robert Allenby,108,3.07,1294,422
107,T106,T106,Doug Barron,62,3.07,770,251
108,T106,T106,Edward Fryatt,93,3.07,1085,353
109,T106,T106,Paul Gow,79,3.07,930,303
110,T106,T106,Hunter Haas,78,3.07,942,307
111,T106,T106,Jeff Julian,55,3.07,685,223
112,T106,T106,Jonathan Kaye,116,3.07,1395,455
113,T106,T106,Jerry Kelly,104,3.07,1262,411
114,T106,T106,Steve Lowery,100,3.07,1177,384
115,T106,T106,Len Mattiace,98,3.07,1168,381
116,T106,T106,Blaine McCallister,80,3.07,1000,326
117,T106,T106,Mark O'Meara,69,3.07,801,261
118,T106,T106,Joe Ogilvie,110,3.07,1349,439
119,T106,T106,Craig Perks,78,3.07,948,309
120,T106,T106,Dicky Pride,78,3.07,974,317
121,T106,T106,Chris Riley,104,3.07,1238,403
122,T123,T123,Tommy Armour III,93,3.08,1138,370
123,T123,T123,Craig Barlow,74,3.08,901,293
124,T123,T123,Brad Elder,111,3.08,1363,443
125,T123,T123,Steve Flesch,112,3.08,1310,426
126,T123,T123,Robin Freeman,105,3.08,1283,417
127,T123,T123,Mark Hensby,71,3.08,884,287
128,T123,T123,Bradley Hughes,96,3.08,1173,381
129,T123,T123,John Huston,64,3.08,731,237
130,T123,T123,Kent Jones,74,3.08,925,300
131,T123,T123,Neal Lancaster,107,3.08,1314,427
132,T123,T123,Frank Lickliter II,102,3.08,1277,415
133,T123,T123,Spike McRoy,95,3.08,1141,371
134,T123,T123,Frank Nobilo,91,3.08,1110,360
135,T123,T123,Lee Porter,93,3.08,1124,365
136,T123,T123,Jerry Smith,95,3.08,1187,386
137,T123,T123,"Dave Stockton, Jr.",61,3.08,770,250
138,T123,T123,Chris Tidland,83,3.08,989,321
139,T123,T123,Tommy Tolles,89,3.08,1073,348
140,T141,T141,Bob Burns,92,3.09,1115,361
141,T141,T141,David Duval,78,3.09,898,291
142,T141,T141,Bill Glasson,69,3.09,803,260
143,T141,T141,Per-Ulrik Johansson,82,3.09,992,321
144,T141,T141,Sean Murphy,70,3.09,881,285
145,T141,T141,Carl Paulson,93,3.09,1150,372
146,T141,T141,Joey Sindelar,69,3.09,830,269
147,T141,T141,Mike Sposa,96,3.09,1154,373
148,T141,T141,Paul Stankowski,91,3.09,1097,355
149,T141,T141,Brian Wilson,88,3.09,1080,349
150,T151,T151,Ben Bates,53,3.1,667,215
151,T151,T151,Robert Damron,91,3.1,1148,370
152,T151,T151,Scott Dunlap,80,3.1,984,317
153,T151,T151,Ben Ferguson,76,3.1,928,299
154,T151,T151,Jason Gore,82,3.1,1005,324
155,T151,T151,Kelly Grunewald,66,3.1,827,267
156,T151,T151,Brandt Jobe,96,3.1,1185,382
157,T151,T151,Shaun Micheel,103,3.1,1254,405
158,T151,T151,Gary Nicklaus,96,3.1,1184,382
159,T151,T151,Geoff Ogilvy,60,3.1,748,241
160,T151,T151,Steve Pate,89,3.1,1083,349
161,T151,T151,Steve Stricker,73,3.1,824,266
162,T151,T151,Garrett Willis,88,3.1,1082,349
163,T164,T164,Ronnie Black,51,3.11,643,207
164,T164,T164,Jeff Brehaut,80,3.11,967,311
165,T164,T164,Steve Elkington,64,3.11,761,245
166,T164,T164,Jimmy Green,94,3.11,1162,374
167,T164,T164,Cliff Kresge,84,3.11,1035,333
168,T164,T164,Franklin Langham,63,3.11,761,245
169,T164,T164,Larry Mize,76,3.11,935,301
170,T164,T164,Duffy Waldorf,77,3.11,882,284
171,T172,T172,Steve Allan,88,3.12,1085,348
172,T172,T172,Billy Andrade,82,3.12,984,315
173,T172,T172,Stuart Appleby,105,3.12,1229,394
174,T172,T172,Rich Beem,91,3.12,1130,362
175,T172,T172,Carlos Franco,87,3.12,1085,348
176,T172,T172,Brian Henninger,81,3.12,996,319
177,T172,T172,Steve Jones,75,3.12,888,285
178,T172,T172,Andrew Magee,97,3.12,1186,380
179,T180,T180,Woody Austin,99,3.13,1209,386
180,T180,T180,Doug Dunakey,83,3.13,1031,329
181,T180,T180,Gabriel Hjertstedt,76,3.13,957,306
182,T180,T180,Greg Kraft,105,3.13,1291,412
183,T180,T180,David Morland IV,88,3.13,1094,349
184,T180,T180,Rory Sabbatini,73,3.13,858,274
185,T186,T186,John Daly,84,3.14,1033,329
186,T186,T186,Kevin Johnson,93,3.14,1164,371
187,T186,T186,Jean Van de Velde,52,3.14,568,181
188,T186,T186,Rocky Walcher,59,3.14,751,239
189,T190,T190,Keith Clearwater,62,3.15,790,251
190,T190,T190,Kaname Yokoo,81,3.15,1025,325
191,T192,T192,Robert Gamez,59,3.16,762,241
192,T192,T192,Mathew Goggin,96,3.16,1188,376
193,194,194,Jeremy Anderson,69,3.2,894,279
