,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
84,85,85,Briny Baird,70.55,1552,22
85,86,86,Bradley Hughes,70.56,1129,16
86,87,87,Scott Simpson,70.6,1059,15
87,88,88,Shaun Micheel,70.61,1271,18
88,T89,T89,Ernie Els,70.62,918,13
89,T89,T89,Per-Ulrik Johansson,70.62,918,13
90,91,91,Tim Herron,70.63,1342,19
91,T92,T92,Billy Andrade,70.64,989,14
92,T92,T92,Paul Goydos,70.64,989,14
93,T92,T92,Kaname Yokoo,70.64,989,14
94,95,95,Frank Nobilo,70.67,1272,18
95,96,96,Chris Smith,70.7,1414,20
96,97,97,Jesper Parnevik,70.71,1485,21
97,98,98,Jay Don Blake,70.72,1273,18
98,99,99,Donnie Hammond,70.73,778,11
99,100,100,Greg Chalmers,70.74,1344,19
100,101,101,Brett Quigley,70.77,920,13
101,102,102,Harrison Frazar,70.78,1274,18
102,103,103,Steve Stricker,70.79,991,14
103,104,104,John Cook,70.8,1416,20
104,105,105,Esteban Toledo,70.82,1558,22
105,106,106,Rory Sabbatini,70.83,850,12
106,107,107,Mike Sposa,70.84,1346,19
107,T108,T108,Craig Barlow,70.86,992,14
108,T108,T108,Fred Couples,70.86,992,14
109,T110,T110,K.J. Choi,70.89,1276,18
110,T110,T110,Brad Faxon,70.89,1347,19
111,T112,T112,Steve Jones,70.92,851,12
112,T112,T112,Duffy Waldorf,70.92,851,12
113,114,114,Michael Clark II,70.93,993,14
114,115,115,Carlos Franco,70.94,1206,17
115,116,116,Jonathan Kaye,70.96,1703,24
116,T117,T117,Marco Dawson,71.0,710,10
117,T117,T117,Danny Ellis,71.0,852,12
118,T117,T117,David Frost,71.0,1207,17
119,T117,T117,Hunter Haas,71.0,710,10
120,T117,T117,Larry Mize,71.0,994,14
121,T117,T117,John Riegger,71.0,1278,18
122,T117,T117,Jay Williamson,71.0,994,14
123,124,124,Andrew Magee,71.06,1208,17
124,T125,T125,David Morland IV,71.07,1066,15
125,T125,T125,Chris Perry,71.07,1066,15
126,127,127,Joe Ogilvie,71.1,1422,20
127,128,128,Spike McRoy,71.13,1138,16
128,129,129,Mathew Goggin,71.14,996,14
129,T130,T130,Robert Damron,71.17,1281,18
130,T130,T130,Jim McGovern,71.17,854,12
131,132,132,Jeff Hart,71.2,1068,15
132,133,133,Chris Tidland,71.21,997,14
133,134,134,Mark O'Meara,71.23,926,13
134,T135,T135,Ben Bates,71.33,642,9
135,T135,T135,Russ Cochran,71.33,1070,15
136,T135,T135,Steve Elkington,71.33,856,12
137,138,138,Greg Kraft,71.35,1427,20
138,139,139,Paul Stankowski,71.39,1285,18
139,T140,T140,Matt Gogel,71.4,1071,15
140,T140,T140,Willie Wood,71.4,714,10
141,142,142,John Daly,71.41,1214,17
142,143,143,Cliff Kresge,71.42,857,12
143,T144,T144,Jim Carter,71.43,1643,23
144,T144,T144,Dicky Pride,71.43,1000,14
145,146,146,Richie Coughlan,71.44,643,9
146,147,147,Brian Wilson,71.46,929,13
147,148,148,Rich Beem,71.47,1072,15
148,149,149,Shigeki Maruyama,71.48,1501,21
149,150,150,Doug Barron,71.5,572,8
150,151,151,Steve Pate,71.56,1145,16
151,152,152,Chris Riley,71.57,1503,21
152,153,153,Brent Geiberger,71.59,1217,17
153,T154,T154,Tripp Isenhour,71.6,1074,15
154,T154,T154,Ted Tryba,71.6,1432,20
155,T156,T156,Doug Dunakey,71.64,788,11
156,T156,T156,Jason Gore,71.64,788,11
157,T156,T156,Tommy Tolles,71.64,1003,14
158,159,159,Lee Porter,71.65,1218,17
159,T160,T160,Ben Ferguson,71.67,645,9
160,T160,T160,Edward Fryatt,71.67,1075,15
161,T160,T160,Brent Schwarzrock,71.67,860,12
162,163,163,Tom Pernice Jr.,71.72,1291,18
163,T164,T164,Blaine McCallister,71.75,861,12
164,T164,T164,Jean Van de Velde,71.75,574,8
165,T164,T164,Rocky Walcher,71.75,287,4
166,167,167,Steve Allan,71.77,933,13
167,T168,T168,Ronnie Black,71.78,646,9
168,T168,T168,Mark Brooks,71.78,1292,18
169,T168,T168,J.L. Lewis,71.78,1651,23
170,171,171,J.P. Hayes,71.8,1077,15
171,172,172,Andrew McLardy,71.82,790,11
172,173,173,Michael Muehr,71.87,1078,15
173,174,174,Craig Kanada,71.92,863,12
174,175,175,Kevin Johnson,71.93,1079,15
175,T176,T176,Keith Clearwater,72.0,648,9
176,T176,T176,Tom Scherrer,72.0,576,8
177,178,178,Carl Paulson,72.06,1153,16
178,179,179,Jeff Brehaut,72.07,1009,14
179,180,180,Brian Henninger,72.09,793,11
180,181,181,Gary Nicklaus,72.2,1083,15
181,182,182,Robert Gamez,72.25,578,8
182,183,183,Robin Freeman,72.33,1302,18
183,184,184,Mark Hensby,72.38,579,8
184,185,185,Brad Elder,72.45,1449,20
185,186,186,Jimmy Green,72.47,1087,15
186,187,187,Brandel Chamblee,72.5,1160,16
187,188,188,Tommy Armour III,72.53,1233,17
188,T189,T189,Kent Jones,73.2,732,10
189,T189,T189,Franklin Langham,73.2,732,10
190,191,191,Kelly Grunewald,73.25,586,8
191,192,192,"Dave Stockton, Jr.",73.5,735,10
192,193,193,Sean Murphy,73.56,662,9
193,194,194,Jeff Julian,73.67,442,6
