,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
107,T108,T108,Brandt Jobe,70.97,2058,29
108,T108,T108,Greg Kraft,70.97,2200,31
109,T110,T110,Harrison Frazar,71.0,1704,24
110,T110,T110,Corey Pavin,71.0,1491,21
111,112,112,Tommy Armour III,71.03,2131,30
112,T113,T113,Andrew McLardy,71.04,1847,26
113,T113,T113,Larry Mize,71.04,1634,23
114,T115,T115,Fred Couples,71.05,1350,19
115,T115,T115,Craig Parry,71.05,1421,20
116,117,117,Scott Dunlap,71.15,1921,27
117,T118,T118,Michael Clark II,71.17,2064,29
118,T118,T118,David Peoples,71.17,2135,30
119,120,120,John Huston,71.22,1282,18
120,121,121,Chris Perry,71.24,1781,25
121,122,122,Rocco Mediate,71.25,1425,20
122,T123,T123,Steve Elkington,71.26,1354,19
123,T123,T123,J.J. Henry,71.26,1924,27
124,125,125,Grant Waite,71.27,1853,26
125,T126,T126,Ben Bates,71.28,1283,18
126,T126,T126,Jeff Brehaut,71.28,1782,25
127,T126,T126,Steve Stricker,71.28,1283,18
128,129,129,Garrett Willis,71.31,2282,32
129,130,130,Lee Janzen,71.32,1997,28
130,131,131,Dan Forsman,71.33,1712,24
131,132,132,José María Olazábal,71.36,999,14
132,133,133,Glen Hnatiuk,71.37,2141,30
133,134,134,Paul Gow,71.38,1856,26
134,T135,T135,Jason Gore,71.39,1999,28
135,T135,T135,Jerry Smith,71.39,2213,31
136,137,137,Dennis Paulson,71.42,1714,24
137,138,138,Ronnie Black,71.47,1215,17
138,T139,T139,Jeff Hart,71.48,1930,27
139,T139,T139,Tripp Isenhour,71.48,2073,29
140,T139,T139,Dicky Pride,71.48,1930,27
141,142,142,David Morland IV,71.5,2002,28
142,T143,T143,Mark Hensby,71.54,2003,28
143,T143,T143,Blaine McCallister,71.54,2003,28
144,145,145,Kevin Johnson,71.55,2218,31
145,T146,T146,Tom Byrum,71.56,1932,27
146,T146,T146,Matt Gogel,71.56,1789,25
147,148,148,Tommy Tolles,71.57,2147,30
148,149,149,Craig Kanada,71.59,1933,27
149,150,150,Loren Roberts,71.6,1790,25
150,T151,T151,Robin Freeman,71.61,2363,33
151,T151,T151,Ian Leggatt,71.61,2005,28
152,T151,T151,Shaun Micheel,71.61,2363,33
153,T151,T151,Joe Ogilvie,71.61,2363,33
154,155,155,Jeremy Anderson,71.63,1934,27
155,T156,T156,Bill Glasson,71.64,1791,25
156,T156,T156,Brian Henninger,71.64,2006,28
157,T156,T156,Rory Sabbatini,71.64,1576,22
158,159,159,Danny Ellis,71.67,1935,27
159,160,160,Scott Simpson,71.68,1577,22
160,161,161,Jimmy Green,71.81,2298,32
161,162,162,Rich Beem,71.83,2155,30
162,163,163,Mathew Goggin,71.84,2299,32
163,164,164,Cliff Kresge,71.87,2156,30
164,165,165,Pete Jordan,71.89,2516,35
165,T166,T166,Steve Jones,71.92,1726,24
166,T166,T166,Joey Sindelar,71.92,1726,24
167,168,168,Kelly Grunewald,71.93,1942,27
168,169,169,Bradley Hughes,71.94,2302,32
169,170,170,Franklin Langham,71.95,1439,20
170,171,171,Paul Goydos,72.0,2016,28
171,T172,T172,Richie Coughlan,72.04,1801,25
172,T172,T172,Duffy Waldorf,72.04,1801,25
173,T174,T174,Gary Nicklaus,72.06,2378,33
174,T174,T174,Jay Williamson,72.06,2450,34
175,176,176,Brian Wilson,72.13,2164,30
176,177,177,Gabriel Hjertstedt,72.14,2092,29
177,178,178,Craig Perks,72.17,2093,29
178,179,179,Steve Allan,72.23,2167,30
179,180,180,Sean Murphy,72.26,1951,27
180,181,181,Mark Wiebe,72.3,1663,23
181,182,182,Robert Gamez,72.41,1593,22
182,183,183,Woody Austin,72.45,2391,33
183,T184,T184,Doug Dunakey,72.48,2247,31
184,T184,T184,Ben Ferguson,72.48,2102,29
185,186,186,Tom Scherrer,72.5,1885,26
186,T187,T187,"Dave Stockton, Jr.",72.67,1526,21
187,T187,T187,Jean Van de Velde,72.67,1090,15
188,189,189,Kent Jones,72.68,2035,28
189,T190,T190,Keith Clearwater,73.0,1679,23
190,T190,T190,Hunter Haas,73.0,2117,29
191,192,192,Jeff Julian,73.09,1608,22
192,193,193,Doug Barron,73.12,1828,25
193,194,194,Rocky Walcher,74.23,1930,26
