,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
29,30,30,Jason Schultz,77,83.54,66,79,-0.3
30,31,31,Duffy Waldorf,96,83.33,75,90,-0.16
31,32,32,Justin Leonard,83,83.15,74,89,-0.45
32,33,33,Ian Poulter,53,83.02,44,53,-0.34
33,34,34,Shane Bertsch,104,82.96,112,135,-0.37
34,35,35,Ron Whittaker,81,82.86,58,70,-0.31
35,T36,T36,Tim Clark,80,82.8,77,93,-0.3
36,T36,T36,Frank Lickliter II,99,82.8,77,93,-0.31
37,T36,T36,David McKenzie,82,82.8,77,93,-0.26
38,39,39,Bill Haas,99,82.72,67,81,-0.16
39,40,40,Bernhard Langer,77,82.67,62,75,-0.39
40,41,41,Richard Johnson,94,82.5,66,80,-0.36
41,42,42,John Cook,67,82.43,61,74,-0.31
42,43,43,John Daly,51,82.35,42,51,-0.29
43,44,44,Paul Stankowski,70,82.26,51,62,-0.25
44,45,45,Brett Quigley,109,82.22,74,90,-0.32
45,T46,T46,Brian Bateman,69,82.14,46,56,-0.26
46,T46,T46,Shaun Micheel,96,82.14,69,84,-0.36
47,T48,T48,Sergio Garcia,59,82.05,32,39,-0.38
48,T48,T48,Brian Gay,107,82.05,128,156,-0.38
49,50,50,Mark Wilson,79,82.02,73,89,-0.33
50,51,51,Jonathan Kaye,95,81.9,86,105,-0.24
51,52,52,Pat Perez,50,81.82,36,44,-0.25
52,53,53,John Huston,74,81.61,71,87,-0.32
53,54,54,Trevor Immelman,86,81.58,62,76,-0.35
54,55,55,Mark Brooks,90,81.55,84,103,-0.24
55,T56,T56,David Duval,71,81.48,44,54,-0.34
56,T56,T56,Kent Jones,103,81.48,88,108,-0.34
57,T56,T56,Ian Leggatt,80,81.48,66,81,-0.29
58,T59,T59,Lucas Glover,105,81.37,83,102,-0.41
59,T59,T59,Heath Slocum,96,81.37,83,102,-0.3
60,61,61,Steve Elkington,52,81.36,48,59,-0.31
61,T62,T62,Mike Sposa,68,81.33,61,75,-0.28
62,T62,T62,David Toms,76,81.33,61,75,-0.26
63,64,64,James Driscoll,80,81.32,74,91,-0.24
64,65,65,Padraig Harrington,54,81.25,26,32,-0.42
65,66,66,Jeff Sluman,101,81.18,69,85,-0.33
66,67,67,Ryan Hietala,61,81.16,56,69,-0.32
67,68,68,Jonathan Byrd,66,80.82,59,73,-0.37
68,69,69,John Rollins,93,80.72,67,83,-0.22
69,70,70,David Branshaw,98,80.7,92,114,-0.25
70,71,71,Ben Crane,85,80.6,54,67,-0.44
71,72,72,Joey Sindelar,90,80.56,58,72,-0.22
72,73,73,Lee Janzen,79,80.52,62,77,-0.39
73,74,74,Robert Allenby,79,80.49,33,41,-0.42
74,75,75,Jeff Gove,91,80.37,86,107,-0.28
75,76,76,Olin Browne,108,80.34,94,117,-0.43
76,T77,T77,Matt Hansen,68,80.33,49,61,-0.22
77,T77,T77,Jeff Maggert,81,80.33,49,61,-0.18
78,79,79,Greg Chalmers,71,80.3,53,66,-0.28
79,80,80,Danny Ellis,68,80.28,57,71,-0.4
80,81,81,Robert Gamez,94,80.17,93,116,-0.31
81,82,82,Len Mattiace,59,80.0,40,50,-0.38
82,83,83,Kris Cox,83,79.81,83,104,-0.25
83,84,84,Fred Funk,106,79.66,94,118,-0.33
84,85,85,Jeff Overton,95,79.65,90,113,-0.22
85,86,86,Jesper Parnevik,84,79.63,43,54,-0.3
86,T87,T87,Charley Hoffman,100,79.61,82,103,-0.29
87,T87,T87,Kevin Sutherland,100,79.61,82,103,-0.32
88,89,89,Billy Andrade,78,79.45,58,73,-0.24
89,90,90,Vaughn Taylor,88,79.25,84,106,-0.44
90,91,91,Kirk Triplett,58,79.22,61,77,-0.41
91,92,92,Robert Damron,91,79.05,83,105,-0.31
92,93,93,Todd Fischer,101,78.99,94,119,-0.37
93,T94,T94,Briny Baird,81,78.95,60,76,-0.4
94,T94,T94,Hidemichi Tanaka,74,78.95,60,76,-0.22
95,96,96,Bubba Watson,83,78.85,82,104,-0.23
96,97,97,D.A. Points,82,78.82,67,85,-0.27
97,T98,T98,Jeff Brehaut,100,78.79,78,99,-0.27
98,T98,T98,Brandt Jobe,91,78.79,52,66,-0.35
99,100,100,Brian Davis,92,78.76,89,113,-0.37
100,101,101,Phil Mickelson,74,78.72,37,47,-0.38
101,102,102,Joe Ogilvie,95,78.57,99,126,-0.38
102,103,103,Bo Van Pelt,102,78.5,84,107,-0.32
103,104,104,Jerry Kelly,100,78.38,87,111,-0.3
104,105,105,Scott Verplank,88,78.26,72,92,-0.33
105,106,106,Tom Pernice Jr.,108,78.16,68,87,-0.44
106,107,107,Daisuke Maruyama,83,77.94,53,68,-0.43
107,108,108,Jason Bohn,104,77.78,77,99,-0.21
108,109,109,Steve Jones,83,77.61,52,67,-0.23
109,110,110,"Wes Short, Jr.",96,77.59,90,116,-0.24
110,T111,T111,Chris Riley,86,77.46,55,71,-0.4
111,T111,T111,Rory Sabbatini,84,77.46,55,71,-0.31
112,113,113,Chad Campbell,91,77.42,48,62,-0.31
113,114,114,Paul Azinger,87,77.32,75,97,-0.25
114,T115,T115,Stephen Ames,63,77.27,34,44,-0.24
115,T115,T115,Mathew Goggin,72,77.27,34,44,-0.29
116,T115,T115,Kenny Perry,73,77.27,68,88,-0.24
117,118,118,Mark Calcavecchia,94,77.22,61,79,-0.33
118,119,119,Arjun Atwal,97,77.17,71,92,-0.34
119,T120,T120,Thomas Levet,53,77.14,27,35,-0.3
120,T120,T120,Mike Weir,88,77.14,54,70,-0.35
121,122,122,Ryuji Imada,105,77.0,77,100,-0.38
122,T123,T123,Michael Allen,84,76.92,60,78,-0.35
123,T123,T123,Nick Watney,97,76.92,60,78,-0.43
124,125,125,Joe Durant,101,76.84,73,95,-0.3
125,126,126,Ryan Moore,68,76.79,43,56,-0.42
126,T127,T127,Troy Matteson,101,76.77,76,99,-0.18
127,T127,T127,Tag Ridings,103,76.77,76,99,-0.2
128,129,129,Justin Rose,98,76.67,92,120,-0.34
129,130,130,Nathan Green,108,76.54,62,81,-0.34
130,131,131,Bob Estes,85,76.47,65,85,-0.31
131,132,132,Bart Bryant,87,76.34,71,93,-0.34
132,133,133,Tim Petrovic,95,76.32,58,76,-0.24
133,134,134,Larry Mize,53,76.27,45,59,-0.24
134,135,135,Ted Purdy,103,76.14,67,88,-0.18
135,136,136,Corey Pavin,74,76.06,54,71,-0.35
136,137,137,Bubba Dickerson,98,75.96,79,104,-0.27
137,138,138,Michael Connell,51,75.93,41,54,-0.39
138,139,139,Dudley Hart,83,75.86,44,58,-0.3
139,140,140,Dean Wilson,115,75.82,69,91,-0.33
140,141,141,Nicholas Thompson,96,75.79,72,95,-0.25
141,142,142,Camilo Villegas,95,75.76,75,99,-0.28
142,143,143,Freddie Jacobson,56,75.71,53,70,-0.32
143,T144,T144,K.J. Choi,93,75.56,68,90,-0.32
144,T144,T144,Mathias Grönberg,92,75.56,68,90,-0.31
145,146,146,Doug Barron,74,75.49,77,102,-0.3
146,147,147,Stuart Appleby,83,75.38,49,65,-0.37
147,T148,T148,J.L. Lewis,57,75.34,55,73,-0.25
148,T148,T148,Carl Pettersson,95,75.34,55,73,-0.29
149,150,150,Steve Lowery,99,75.29,64,85,-0.33
150,151,151,Patrick Sheehan,104,75.27,70,93,-0.29
151,152,152,Charles Warren,93,75.24,79,105,-0.22
152,T153,T153,Ernie Els,69,75.0,27,36,-0.33
153,T153,T153,Roger Tambellini,64,75.0,48,64,-0.31
154,T153,T153,Jimmy Walker,60,75.0,48,64,-0.25
155,156,156,Charles Howell III,96,74.74,71,95,-0.27
156,157,157,Rich Beem,85,74.7,62,83,-0.39
157,T158,T158,Davis Love III,85,74.55,41,55,-0.22
158,T158,T158,Sean O'Hair,100,74.55,41,55,-0.24
159,T160,T160,Ben Curtis,86,74.36,58,78,-0.36
160,T160,T160,Tim Herron,82,74.36,58,78,-0.17
161,162,162,J.B. Holmes,81,74.31,81,109,-0.27
162,163,163,Harrison Frazar,95,74.23,72,97,-0.31
163,T164,T164,"John Engler, Jr.",69,74.14,43,58,-0.26
164,T164,T164,Jon Mills,68,74.14,43,58,-0.28
165,166,166,Tommy Armour III,65,74.12,63,85,-0.24
166,167,167,Aaron Baddeley,78,74.0,37,50,-0.38
167,168,168,Steve Flesch,119,73.5,86,117,-0.22
168,169,169,Robert Garrigus,85,73.42,58,79,-0.26
169,T170,T170,Fred Couples,52,73.33,22,30,-0.41
170,T170,T170,D.J. Trahan,92,73.33,55,75,-0.18
171,172,172,Hunter Mahan,98,73.21,82,112,-0.3
172,173,173,José María Olazábal,62,72.97,27,37,-0.3
173,T174,T174,Brad Faxon,78,72.73,56,77,-0.34
174,T174,T174,Billy Mayfair,94,72.73,48,66,-0.27
175,176,176,Bob Tway,81,72.6,53,73,-0.28
176,177,177,Woody Austin,107,72.27,86,119,-0.27
177,178,178,Alex Cejka,93,71.91,64,89,-0.39
178,179,179,Will MacKenzie,91,71.84,74,103,-0.27
179,180,180,Carlos Franco,86,71.83,51,71,-0.25
180,181,181,Jason Gore,86,71.76,61,85,-0.38
181,182,182,Marco Dawson,87,71.59,63,88,-0.27
182,183,183,Greg Kraft,79,71.3,77,108,-0.43
183,184,184,Ryan Palmer,101,71.26,62,87,-0.34
184,185,185,Bob May,65,71.25,57,80,-0.26
185,186,186,Shigeki Maruyama,94,71.23,52,73,-0.35
186,187,187,Tjaart van der Walt,60,70.97,44,62,-0.32
187,188,188,Vance Veazey,59,70.83,51,72,-0.51
188,189,189,Chris Couch,75,70.65,65,92,-0.4
189,190,190,Mark O'Meara,52,70.21,33,47,-0.24
190,191,191,Craig Barlow,77,69.12,47,68,-0.26
191,192,192,Henrik Bjornstad,97,67.82,59,87,-0.27
192,193,193,Scott Gutschewski,53,67.35,33,49,-0.27
193,194,194,Todd Hamilton,72,67.21,41,61,-0.29
194,195,195,Alex Aragon,63,65.57,40,61,-0.25
195,196,196,Brett Wetterich,82,64.58,62,96,-0.39
