,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
109,T109,T109,Tjaart van der Walt,60,-.053
110,T111,T111,Fred Couples,52,-.050
111,T111,T111,Carlos Franco,86,-.050
112,113,113,K.J. Choi,93,-.049
113,114,114,Jesper Parnevik,84,-.044
114,T115,T115,Mark Calcavecchia,94,-.038
115,T115,T115,Alex Cejka,93,-.038
116,117,117,Brandt Jobe,91,-.037
117,118,118,Bob Tway,81,-.034
118,119,119,Jimmy Walker,60,-.033
119,120,120,Billy Andrade,78,-.031
120,121,121,D.J. Trahan,92,-.030
121,122,122,Richard Johnson,94,-.029
122,123,123,Arron Oberholser,82,-.027
123,124,124,Patrick Sheehan,104,-.026
124,125,125,Michael Allen,84,-.024
125,126,126,Justin Rose,98,-.023
126,127,127,Jeff Overton,95,-.020
127,T128,T128,Mark Brooks,90,E
128,T128,T128,Kris Cox,83,E
129,T128,T128,Brian Davis,92,E
130,T128,T128,Chris DiMarco,83,E
131,T128,T128,Bob Estes,85,E
132,T128,T128,Padraig Harrington,54,E
133,T128,T128,Zach Johnson,98,E
134,T128,T128,Kent Jones,103,E
135,T128,T128,Skip Kendall,72,E
136,T128,T128,Shigeki Maruyama,94,E
137,T128,T128,Daisuke Maruyama,83,E
138,T128,T128,"Wes Short, Jr.",96,E
139,140,140,Tim Petrovic,95,+.022
140,T141,T141,Chris Couch,75,+.023
141,T141,T141,Robert Garrigus,85,+.023
142,143,143,Ted Purdy,103,+.027
143,144,144,Chris Riley,86,+.029
144,145,145,J.J. Henry,96,+.030
145,T146,T146,Fred Funk,106,+.038
146,T146,T146,Heath Slocum,96,+.038
147,T148,T148,Paul Azinger,87,+.042
148,T148,T148,Peter Lonard,77,+.042
149,150,150,Rod Pampling,89,+.053
150,151,151,Olin Browne,108,+.067
151,152,152,Woody Austin,107,+.068
152,153,153,Tim Clark,80,+.071
153,154,154,Shane Bertsch,104,+.075
154,155,155,Brad Faxon,78,+.082
155,156,156,Jon Mills,68,+.083
156,157,157,Brian Gay,107,+.091
157,158,158,Michael Connell,51,+.100
158,T159,T159,John Daly,51,+.105
159,T159,T159,Corey Pavin,74,+.105
160,161,161,Jerry Kelly,100,+.108
161,T162,T162,David Branshaw,98,+.118
162,T162,T162,José María Olazábal,62,+.118
163,164,164,Steve Lowery,99,+.120
164,165,165,Jeff Sluman,101,+.121
165,166,166,John Huston,74,+.125
166,167,167,Greg Chalmers,71,+.143
167,168,168,Bubba Dickerson,98,+.147
168,T169,T169,Brent Geiberger,99,+.154
169,T169,T169,J.P. Hayes,55,+.154
170,171,171,Lee Janzen,79,+.156
171,172,172,Mark Wilson,79,+.158
172,T173,T173,Robert Gamez,94,+.160
173,T173,T173,David McKenzie,82,+.160
174,T173,T173,Mike Sposa,68,+.160
175,176,176,Tommy Armour III,65,+.167
176,177,177,Ryuji Imada,105,+.170
177,178,178,Steve Jones,83,+.171
178,179,179,"John Engler, Jr.",69,+.182
179,T180,T180,Greg Kraft,79,+.200
180,T180,T180,Rory Sabbatini,84,+.200
181,182,182,Todd Fischer,101,+.209
182,183,183,Doug Barron,74,+.219
183,184,184,Paul Goydos,72,+.231
184,185,185,Ron Whittaker,81,+.241
185,T186,T186,David Howell,52,+.250
186,T186,T186,Jerry Smith,94,+.250
187,188,188,Luke Donald,66,+.267
188,189,189,Joey Sindelar,90,+.275
189,190,190,Mark O'Meara,52,+.280
190,191,191,Omar Uresti,61,+.286
191,192,192,Thomas Levet,53,+.304
192,193,193,Geoff Ogilvy,76,+.316
193,194,194,Jeff Maggert,81,+.375
194,195,195,Stephen Leaney,84,+.400
195,196,196,Hidemichi Tanaka,74,+.444
