,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
64,T65,T65,Jonathan Byrd,66,-0.529
65,T65,T65,Joe Durant,101,-0.529
66,T65,T65,David Howell,52,-0.529
67,T65,T65,Tom Lehman,70,-0.529
68,T65,T65,Frank Lickliter II,99,-0.529
69,T70,T70,Stephen Ames,63,-0.526
70,T70,T70,Robert Damron,91,-0.526
71,T70,T70,Todd Fischer,101,-0.526
72,T73,T73,Aaron Baddeley,78,-0.522
73,T73,T73,Retief Goosen,68,-0.522
74,T73,T73,Scott Verplank,88,-0.522
75,T73,T73,Ron Whittaker,81,-0.522
76,T77,T77,Dudley Hart,83,-0.52
77,T77,T77,Tag Ridings,103,-0.52
78,T79,T79,David McKenzie,82,-0.519
79,T79,T79,Chris Riley,86,-0.519
80,81,81,K.J. Choi,93,-0.516
81,82,82,Shane Bertsch,104,-0.515
82,T83,T83,Stuart Appleby,83,-0.5
83,T83,T83,Brian Bateman,69,-0.5
84,T83,T83,Henrik Bjornstad,97,-0.5
85,T83,T83,Tim Clark,80,-0.5
86,T83,T83,Luke Donald,66,-0.5
87,T83,T83,Harrison Frazar,95,-0.5
88,T83,T83,Charles Howell III,96,-0.5
89,T83,T83,Freddie Jacobson,56,-0.5
90,T83,T83,Zach Johnson,98,-0.5
91,T83,T83,Stephen Leaney,84,-0.5
92,T83,T83,Shigeki Maruyama,94,-0.5
93,T83,T83,Corey Pavin,74,-0.5
94,T83,T83,Pat Perez,50,-0.5
95,96,96,Jeff Sluman,101,-0.48700000000000004
96,T97,T97,Eric Axley,91,-0.484
97,T97,T97,Brandt Jobe,91,-0.484
98,99,99,Justin Leonard,83,-0.478
99,100,100,Ernie Els,69,-0.47600000000000003
100,T101,T101,Jason Gore,86,-0.474
101,T101,T101,Len Mattiace,59,-0.474
102,T101,T101,Vijay Singh,103,-0.474
103,T101,T101,Bob Tway,81,-0.474
104,T105,T105,Patrick Sheehan,104,-0.47100000000000003
105,T105,T105,Charles Warren,93,-0.47100000000000003
106,107,107,Ian Leggatt,80,-0.469
107,108,108,Kent Jones,103,-0.46799999999999997
108,T109,T109,Shaun Micheel,96,-0.467
109,T109,T109,Sean O'Hair,100,-0.467
110,111,111,Brett Wetterich,82,-0.46399999999999997
111,T112,T112,Lee Janzen,79,-0.462
112,T112,T112,Peter Lonard,77,-0.462
113,114,114,Hunter Mahan,98,-0.46
114,T115,T115,Carlos Franco,86,-0.45799999999999996
115,T115,T115,Fred Funk,106,-0.45799999999999996
116,T117,T117,Marco Dawson,87,-0.455
117,T117,T117,Bernhard Langer,77,-0.455
118,T119,T119,Jeff Maggert,81,-0.452
119,T119,T119,Mike Weir,88,-0.452
120,T121,T121,Tim Herron,82,-0.45
121,T121,T121,Adam Scott,70,-0.45
122,T123,T123,Mathias Grönberg,92,-0.44799999999999995
123,T123,T123,D.A. Points,82,-0.44799999999999995
124,125,125,Tim Petrovic,95,-0.444
125,T126,T126,Jerry Kelly,100,-0.441
126,T126,T126,Ryan Palmer,101,-0.441
127,128,128,Bart Bryant,87,-0.44
128,129,129,Kenny Perry,73,-0.43799999999999994
129,130,130,Greg Chalmers,71,-0.435
130,T131,T131,Doug Barron,74,-0.429
131,T131,T131,James Driscoll,80,-0.429
132,T131,T131,Sergio Garcia,59,-0.429
133,T131,T131,John Senden,96,-0.429
134,135,135,Chad Campbell,91,-0.423
135,T136,T136,Steve Elkington,52,-0.42100000000000004
136,T136,T136,Todd Hamilton,72,-0.42100000000000004
137,138,138,Robert Garrigus,85,-0.419
138,139,139,Arron Oberholser,82,-0.41700000000000004
139,T140,T140,David Branshaw,98,-0.41200000000000003
140,T140,T140,Robert Gamez,94,-0.41200000000000003
141,T140,T140,Vance Veazey,59,-0.41200000000000003
142,143,143,Ian Poulter,53,-0.409
143,144,144,Nicholas Thompson,96,-0.40700000000000003
144,145,145,Joe Ogilvie,95,-0.405
145,T146,T146,Steve Flesch,119,-0.4
146,T146,T146,Mark O'Meara,52,-0.4
147,T146,T146,Jerry Smith,94,-0.4
148,149,149,Mark Calcavecchia,94,-0.396
149,150,150,Nick Watney,97,-0.395
150,151,151,Ryuji Imada,105,-0.39399999999999996
151,T152,T152,John Cook,67,-0.389
152,T152,T152,Ben Curtis,86,-0.389
153,T152,T152,John Daly,51,-0.389
154,T152,T152,J.L. Lewis,57,-0.389
155,T152,T152,Bob May,65,-0.389
156,157,157,Joey Sindelar,90,-0.387
157,T158,T158,Bob Estes,85,-0.382
158,T158,T158,Daisuke Maruyama,83,-0.382
159,T160,T160,Jeff Brehaut,100,-0.37799999999999995
160,T160,T160,Brian Davis,92,-0.37799999999999995
161,T162,T162,Rod Pampling,89,-0.375
162,T162,T162,Roger Tambellini,64,-0.375
163,164,164,Chris Couch,75,-0.371
164,T165,T165,Chris DiMarco,83,-0.37
165,T165,T165,Skip Kendall,72,-0.37
166,T167,T167,Bubba Dickerson,98,-0.364
167,T167,T167,Thomas Levet,53,-0.364
168,169,169,Jim Furyk,89,-0.36
169,170,170,Mathew Goggin,72,-0.35700000000000004
170,171,171,Scott Gutschewski,53,-0.35
171,T172,T172,Steve Jones,83,-0.345
172,T172,T172,Tom Pernice Jr.,108,-0.345
173,T174,T174,Briny Baird,81,-0.33299999999999996
174,T174,T174,Rich Beem,85,-0.33299999999999996
175,T174,T174,Brent Geiberger,99,-0.33299999999999996
176,T174,T174,J.J. Henry,96,-0.33299999999999996
177,T174,T174,Rory Sabbatini,84,-0.33299999999999996
178,179,179,Billy Mayfair,94,-0.325
179,180,180,Paul Goydos,72,-0.321
180,181,181,Hidemichi Tanaka,74,-0.316
181,182,182,Jimmy Walker,60,-0.308
182,183,183,Arjun Atwal,97,-0.293
183,184,184,Billy Andrade,78,-0.292
184,185,185,Tjaart van der Walt,60,-0.28600000000000003
185,186,186,Jon Mills,68,-0.278
186,187,187,Greg Kraft,79,-0.273
187,188,188,Jeff Overton,95,-0.267
188,189,189,Davis Love III,85,-0.259
189,190,190,Michael Connell,51,-0.25
190,191,191,Matt Hansen,68,-0.22699999999999998
191,192,192,Fred Couples,52,-0.214
192,193,193,Brad Faxon,78,-0.21100000000000002
193,194,194,Tommy Armour III,65,-0.182
194,195,195,David Duval,71,-0.136
195,196,196,Mark Brooks,90,-0.045
