,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
47,48,48,Kirk Triplett,58,89.47,85,95,-0.47
48,49,49,Billy Mayfair,94,89.44,161,180,-0.58
49,50,50,Shane Bertsch,104,89.29,125,140,-0.62
50,51,51,Stewart Cink,93,89.23,116,130,-0.65
51,52,52,Omar Uresti,61,89.22,91,102,-0.55
52,53,53,Jeff Brehaut,100,89.18,173,194,-0.61
53,54,54,Jason Schultz,77,89.12,131,147,-0.66
54,55,55,Briny Baird,81,89.1,139,156,-0.6
55,56,56,Trevor Immelman,86,89.06,171,192,-0.66
56,T57,T57,Chris Couch,75,89.04,195,219,-0.53
57,T57,T57,David McKenzie,82,89.04,130,146,-0.59
58,59,59,John Senden,96,89.01,170,191,-0.59
59,60,60,Paul Stankowski,70,88.89,128,144,-0.55
60,61,61,Harrison Frazar,95,88.79,190,214,-0.66
61,62,62,Joe Durant,101,88.69,243,274,-0.56
62,63,63,Rory Sabbatini,84,88.67,133,150,-0.59
63,64,64,Skip Kendall,72,88.62,109,123,-0.49
64,65,65,Woody Austin,107,88.61,179,202,-0.63
65,T66,T66,Steve Stricker,64,88.54,85,96,-0.74
66,T66,T66,Tjaart van der Walt,60,88.54,85,96,-0.53
67,68,68,Ernie Els,69,88.52,108,122,-0.73
68,69,69,D.A. Points,82,88.51,131,148,-0.55
69,70,70,J.P. Hayes,55,88.5,100,113,-0.64
70,71,71,Tag Ridings,103,88.49,223,252,-0.63
71,72,72,Brian Davis,92,88.48,192,217,-0.44
72,73,73,Hunter Mahan,98,88.41,206,233,-0.57
73,74,74,J.L. Lewis,57,88.39,99,112,-0.51
74,75,75,Robert Allenby,79,88.34,144,163,-0.66
75,76,76,Joe Ogilvie,95,88.3,166,188,-0.6
76,77,77,Bo Van Pelt,102,88.26,203,230,-0.64
77,78,78,Steve Jones,83,88.24,105,119,-0.54
78,79,79,Marco Dawson,87,88.21,172,195,-0.62
79,80,80,Vaughn Taylor,88,88.2,157,178,-0.69
80,81,81,Kenny Perry,73,88.19,127,144,-0.55
81,82,82,Len Mattiace,59,88.18,97,110,-0.54
82,83,83,Zach Johnson,98,88.11,126,143,-0.62
83,84,84,Heath Slocum,96,88.08,170,193,-0.59
84,85,85,K.J. Choi,93,88.07,155,176,-0.58
85,86,86,Bernhard Langer,77,88.06,118,134,-0.58
86,87,87,David Toms,76,88.03,125,142,-0.7
87,T88,T88,Robert Damron,91,88.0,132,150,-0.61
88,T88,T88,Lucas Glover,105,88.0,220,250,-0.65
89,T90,T90,Freddie Jacobson,56,87.97,117,133,-0.56
90,T90,T90,Scott Verplank,88,87.97,117,133,-0.65
91,T92,T92,Chris Smith,67,87.92,131,149,-0.58
92,T92,T92,Jimmy Walker,60,87.92,131,149,-0.63
93,94,94,Sergio Garcia,59,87.9,109,124,-0.6
94,95,95,Mike Sposa,68,87.88,116,132,-0.64
95,96,96,Stuart Appleby,83,87.85,159,181,-0.67
96,97,97,Chris DiMarco,83,87.79,115,131,-0.51
97,98,98,Kris Cox,83,87.78,158,180,-0.62
98,99,99,Vijay Singh,103,87.64,234,267,-0.68
99,100,100,Tim Clark,80,87.6,113,129,-0.59
100,101,101,Mark Calcavecchia,94,87.56,176,201,-0.52
101,102,102,Charley Hoffman,100,87.55,239,273,-0.69
102,T103,T103,Ben Crane,85,87.5,112,128,-0.63
103,T103,T103,Will MacKenzie,91,87.5,182,208,-0.68
104,105,105,D.J. Trahan,92,87.43,167,191,-0.59
105,106,106,Olin Browne,108,87.41,125,143,-0.58
106,107,107,Steve Lowery,99,87.39,201,230,-0.66
107,108,108,Brandt Jobe,91,87.34,138,158,-0.65
108,109,109,John Rollins,93,87.32,186,213,-0.7
109,110,110,Jonathan Kaye,95,87.29,206,236,-0.54
110,111,111,J.B. Holmes,81,87.19,211,242,-0.64
111,112,112,Pat Perez,50,87.18,102,117,-0.65
112,113,113,Rich Beem,85,87.17,163,187,-0.61
113,114,114,Shigeki Maruyama,94,87.15,156,179,-0.52
114,T115,T115,Tim Herron,82,87.14,122,140,-0.64
115,T115,T115,Geoff Ogilvy,76,87.14,122,140,-0.67
116,117,117,Duffy Waldorf,96,87.05,168,193,-0.63
117,118,118,Scott Gutschewski,53,87.02,114,131,-0.65
118,119,119,Shaun Micheel,96,86.88,139,160,-0.63
119,120,120,Ryan Palmer,101,86.85,185,213,-0.6
120,T121,T121,Doug Barron,74,86.81,125,144,-0.54
121,T121,T121,Todd Fischer,101,86.81,158,182,-0.6
122,123,123,Luke Donald,66,86.73,85,98,-0.56
123,124,124,Padraig Harrington,54,86.67,104,120,-0.63
124,125,125,"Wes Short, Jr.",96,86.64,188,217,-0.57
125,T126,T126,Bob May,65,86.61,110,127,-0.56
126,T126,T126,Charles Warren,93,86.61,194,224,-0.65
127,128,128,Matt Hansen,68,86.58,129,149,-0.58
128,129,129,Greg Owen,79,86.46,166,192,-0.59
129,130,130,Kevin Sutherland,100,86.45,185,214,-0.64
130,131,131,Ryuji Imada,105,86.43,172,199,-0.58
131,132,132,David Howell,52,86.42,70,81,-0.53
132,133,133,Todd Hamilton,72,86.41,89,103,-0.61
133,134,134,Sean O'Hair,100,86.36,190,220,-0.63
134,135,135,Bubba Watson,83,86.35,253,293,-0.58
135,136,136,Jesper Parnevik,84,86.3,189,219,-0.72
136,T137,T137,J.J. Henry,96,86.29,151,175,-0.63
137,T137,T137,Peter Lonard,77,86.29,107,124,-0.56
138,139,139,Bob Tway,81,86.27,132,153,-0.55
139,140,140,Mathew Goggin,72,86.21,150,174,-0.59
140,141,141,Bill Haas,99,86.17,218,253,-0.63
141,142,142,John Huston,74,86.11,124,144,-0.56
142,143,143,Dean Wilson,115,86.1,161,187,-0.64
143,144,144,James Driscoll,80,86.0,172,200,-0.59
144,145,145,Charles Howell III,96,85.98,184,214,-0.63
145,146,146,Bart Bryant,87,85.81,127,148,-0.59
146,T147,T147,Bob Estes,85,85.63,143,167,-0.61
147,T147,T147,Fred Funk,106,85.63,149,174,-0.52
148,T149,T149,Greg Chalmers,71,85.59,101,118,-0.56
149,T149,T149,Justin Leonard,83,85.59,95,111,-0.52
150,T149,T149,Troy Matteson,101,85.59,202,236,-0.6
151,T152,T152,Brian Gay,107,85.53,130,152,-0.62
152,T152,T152,Camilo Villegas,95,85.53,201,235,-0.69
153,154,154,Billy Andrade,78,85.5,112,131,-0.58
154,155,155,Daniel Chopra,110,85.32,215,252,-0.67
155,T156,T156,Carlos Franco,86,85.29,174,204,-0.61
156,T156,T156,Mathias Grönberg,92,85.29,203,238,-0.55
157,158,158,Nicholas Thompson,96,85.22,196,230,-0.51
158,159,159,Brian Bateman,69,85.19,115,135,-0.62
159,160,160,Ted Purdy,103,85.14,189,222,-0.6
160,161,161,John Cook,67,85.11,80,94,-0.53
161,162,162,Corey Pavin,74,85.0,68,80,-0.57
162,163,163,Eric Axley,91,84.98,181,213,-0.55
163,164,164,Joey Sindelar,90,84.94,141,166,-0.56
164,165,165,Brad Faxon,78,84.93,124,146,-0.56
165,166,166,Ryan Moore,68,84.89,118,139,-0.66
166,167,167,Retief Goosen,68,84.85,112,132,-0.62
167,168,168,Robert Garrigus,85,84.82,190,224,-0.61
168,169,169,Michael Allen,84,84.81,134,158,-0.71
169,170,170,Paul Goydos,72,84.8,106,125,-0.48
170,171,171,Davis Love III,85,84.77,128,151,-0.63
171,172,172,David Branshaw,98,84.73,172,203,-0.54
172,173,173,John Daly,51,84.67,116,137,-0.57
173,174,174,Brent Geiberger,99,84.58,170,201,-0.51
174,175,175,Paul Azinger,87,84.36,151,179,-0.6
175,176,176,Henrik Bjornstad,97,84.35,194,230,-0.57
176,177,177,Hidemichi Tanaka,74,84.07,95,113,-0.45
177,T178,T178,Lee Janzen,79,84.0,105,125,-0.61
178,T178,T178,Jon Mills,68,84.0,105,125,-0.63
179,180,180,Aaron Baddeley,78,83.95,136,162,-0.71
180,181,181,Mark Brooks,90,83.94,115,137,-0.43
181,182,182,Bubba Dickerson,98,83.92,214,255,-0.51
182,183,183,Chris Riley,86,83.8,119,142,-0.59
183,184,184,Alex Aragon,63,83.33,115,138,-0.62
184,185,185,Jeff Overton,95,83.21,218,262,-0.58
185,186,186,Danny Ellis,68,83.1,118,142,-0.63
186,187,187,Arjun Atwal,97,82.11,156,190,-0.63
187,188,188,Jeff Maggert,81,81.7,125,153,-0.53
188,189,189,Tommy Armour III,65,81.63,80,98,-0.54
189,190,190,Thomas Levet,53,80.87,93,115,-0.45
190,191,191,Fred Couples,52,80.81,80,99,-0.53
191,192,192,Patrick Sheehan,104,80.65,150,186,-0.61
192,193,193,Ryan Hietala,61,80.0,120,150,-0.58
193,194,194,Ian Leggatt,80,79.66,141,177,-0.6
194,195,195,Daisuke Maruyama,83,79.63,129,162,-0.62
195,196,196,Greg Kraft,79,78.13,100,128,-0.54
