,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
68,T68,T68,Jerry Smith,94,"87' 9""",965.4169999999999,11,-5
69,70,70,Ron Whittaker,81,"87' 10""",1493.75,17,-10
70,T71,T71,Jesper Parnevik,84,"88' 2""",2380.25,27,-13
71,T71,T71,John Rollins,93,"88' 2""",2203.917,25,-16
72,73,73,Steve Elkington,52,"88' 5""",972.5,11,-3
73,T74,T74,Aaron Baddeley,78,"88' 9""",1509.3329999999999,17,-5
74,T74,T74,Shaun Micheel,96,"88' 9""",1419.9170000000001,16,-4
75,76,76,Brian Davis,92,"88' 11""",1955.5829999999999,22,-9
76,77,77,Pat Perez,50,"89' 4""",804.3330000000001,9,-3
77,T78,T78,Daniel Chopra,110,"89' 6""",2147.417,24,-12
78,T78,T78,Davis Love III,85,"89' 6""",805.6669999999999,9,-1
79,80,80,Matt Hansen,68,"89' 10""",988.0,11,-6
80,81,81,Padraig Harrington,54,"90' 5""",1356.75,15,-9
81,82,82,Stuart Appleby,83,"90' 8""",1540.9170000000001,17,-8
82,T83,T83,Sergio Garcia,59,"91' 0""",1273.583,14,-4
83,T83,T83,Kenny Perry,73,"91' 0""",1001.0,11,E
84,85,85,Mathias Grönberg,92,"91' 1""",3007.0,33,-12
85,86,86,Jonathan Kaye,95,"91' 2""",2097.75,23,-11
86,87,87,Tim Petrovic,95,"91' 3""",1094.833,12,-7
87,88,88,Jeff Brehaut,100,"91' 4""",2739.5,30,-21
88,89,89,John Senden,96,"91' 6""",1189.833,13,-5
89,90,90,Jonathan Byrd,66,"91' 7""",1007.0,11,-6
90,91,91,Tim Herron,82,"91' 8""",733.1669999999999,8,-3
91,92,92,Ted Purdy,103,"91' 10""",2938.5,32,-11
92,93,93,Nathan Green,108,"91' 11""",3216.917,35,-20
93,T94,T94,Bernhard Langer,77,"92' 2""",1474.1670000000001,16,-6
94,T94,T94,Hidemichi Tanaka,74,"92' 2""",1198.333,13,-4
95,T96,T96,Tommy Armour III,65,"92' 6""",740.0,8,-5
96,T96,T96,Corey Pavin,74,"92' 6""",832.75,9,-4
97,98,98,"John Engler, Jr.",69,"92' 7""",1296.083,14,-6
98,99,99,"Wes Short, Jr.",96,"92' 9""",1763.0,19,-7
99,100,100,Nicholas Thompson,96,"92' 11""",1486.8329999999999,16,-5
100,101,101,Jeff Gove,91,"93' 4""",2333.583,25,-8
101,102,102,Mathew Goggin,72,"93' 6""",1402.75,15,-6
102,103,103,Chris Couch,75,"93' 8""",1405.3329999999999,15,-5
103,T104,T104,Tjaart van der Walt,60,"93' 9""",1031.167,11,-5
104,T104,T104,Mike Weir,88,"93' 9""",1500.0,16,-5
105,106,106,Henrik Bjornstad,97,"93' 10""",2440.083,26,-11
106,107,107,Frank Lickliter II,99,"94' 5""",2831.417,30,-15
107,108,108,J.B. Holmes,81,"95' 0""",380.0,4,-2
108,109,109,Heath Slocum,96,"95' 2""",1903.8329999999999,20,-6
109,110,110,Briny Baird,81,"95' 4""",1715.5,18,-8
110,111,111,Geoff Ogilvy,76,"95' 8""",1434.75,15,-6
111,T112,T112,Craig Barlow,77,"95' 10""",2108.917,22,-11
112,T112,T112,Ben Crane,85,"95' 10""",1533.3329999999999,16,-11
113,T112,T112,Shigeki Maruyama,94,"95' 10""",1916.3329999999999,20,-5
114,115,115,Jason Gore,86,"95' 11""",1439.3329999999999,15,-6
115,116,116,Dudley Hart,83,"96' 0""",863.75,9,-5
116,117,117,Chris DiMarco,83,"96' 1""",864.8330000000001,9,-4
117,118,118,José María Olazábal,62,"96' 7""",1448.4170000000001,15,-5
118,119,119,David Branshaw,98,"96' 8""",2222.667,23,-13
119,120,120,Marco Dawson,87,"97' 1""",2038.75,21,-11
120,121,121,Hunter Mahan,98,"97' 3""",3110.833,32,-10
121,T122,T122,Richard Johnson,94,"97' 4""",1654.75,17,-8
122,T122,T122,Sean O'Hair,100,"97' 4""",2141.25,22,-8
123,124,124,Vance Veazey,59,"97' 8""",293.0,3,-1
124,125,125,Rory Sabbatini,84,"97' 9""",1075.167,11,-7
125,126,126,Jon Mills,68,"98' 0""",1372.4170000000001,14,-5
126,127,127,Jim Furyk,89,"98' 1""",1078.583,11,-6
127,128,128,Ryuji Imada,105,"98' 8""",1874.6670000000001,19,-5
128,129,129,Brian Bateman,69,"99' 5""",1391.6670000000001,14,-3
129,130,130,Larry Mize,53,"99' 6""",696.3330000000001,7,-6
130,131,131,Olin Browne,108,"99' 7""",1195.333,12,-7
131,132,132,Greg Kraft,79,"100' 1""",1801.9170000000001,18,-8
132,133,133,Bob Estes,85,"100' 2""",2403.083,24,-5
133,134,134,Luke Donald,66,"100' 3""",1203.25,12,-6
134,135,135,Paul Azinger,87,"100' 4""",1705.25,17,-6
135,136,136,K.J. Choi,93,"100' 6""",1708.8329999999999,17,-8
136,T137,T137,Lee Janzen,79,"100' 7""",1810.6670000000001,18,-8
137,T137,T137,Billy Mayfair,94,"100' 7""",1608.9170000000001,16,-5
138,139,139,Adam Scott,70,"100' 8""",503.167,5,-1
139,140,140,Harrison Frazar,95,"101' 0""",1818.0829999999999,18,-12
140,141,141,Justin Leonard,83,"101' 2""",1011.5830000000001,10,-4
141,142,142,Daisuke Maruyama,83,"101' 9""",1628.4170000000001,16,-4
142,143,143,Todd Hamilton,72,"101' 10""",509.167,5,+1
143,T144,T144,Ryan Moore,68,"101' 11""",1222.833,12,-5
144,T144,T144,Patrick Sheehan,104,"101' 11""",1222.833,12,-5
145,146,146,Arron Oberholser,82,"102' 1""",1429.0,14,-5
146,147,147,Steve Stricker,64,"102' 2""",612.9169999999999,6,-2
147,T148,T148,Omar Uresti,61,"102' 6""",615.0,6,-2
148,T148,T148,Mark Wilson,79,"102' 6""",1230.167,12,-3
149,150,150,Brett Quigley,109,"102' 10""",2261.583,22,-13
150,151,151,Shane Bertsch,104,"103' 1""",1753.0,17,-10
151,152,152,Scott Verplank,88,"103' 2""",722.0830000000001,7,-3
152,153,153,Jason Schultz,77,"103' 4""",1343.5,13,-6
153,154,154,Len Mattiace,59,"103' 9""",1141.583,11,-4
154,155,155,Jerry Kelly,100,"104' 2""",1978.75,19,-8
155,156,156,Danny Ellis,68,"104' 4""",1668.9170000000001,16,-6
156,157,157,David Toms,76,"104' 6""",1044.917,10,-4
157,158,158,David Howell,52,"105' 0""",839.9169999999999,8,-3
158,T159,T159,Joe Durant,101,"105' 2""",3681.5,35,-15
159,T159,T159,Robert Gamez,94,"105' 2""",630.75,6,-3
160,161,161,Billy Andrade,78,"105' 4""",947.8330000000001,9,-3
161,162,162,Alex Cejka,93,"105' 5""",3266.667,31,-8
162,163,163,Skip Kendall,72,"105' 6""",1371.3329999999999,13,-7
163,164,164,Troy Matteson,101,"105' 7""",2534.667,24,-9
164,165,165,Steve Flesch,119,"106' 4""",2019.6670000000001,19,-5
165,166,166,Bubba Watson,83,"106' 10""",534.1669999999999,5,E
166,T167,T167,Robert Damron,91,"107' 4""",1181.083,11,-5
167,T167,T167,Bubba Dickerson,98,"107' 4""",2147.417,20,-8
168,169,169,Charles Warren,93,"107' 8""",1506.75,14,-2
169,170,170,Bob May,65,"107' 10""",1617.25,15,-5
170,171,171,Fred Funk,106,"108' 7""",1737.3329999999999,16,-6
171,172,172,Bob Tway,81,"108' 9""",1631.25,15,-8
172,T173,T173,Brent Geiberger,99,"109' 0""",2397.667,22,-11
173,T173,T173,Vaughn Taylor,88,"109' 0""",2071.667,19,-12
174,175,175,Brad Faxon,78,"109' 6""",1532.8329999999999,14,-7
175,176,176,Stephen Leaney,84,"109' 9""",1536.9170000000001,14,-5
176,T177,T177,Robert Allenby,79,"109' 10""",1647.4170000000001,15,-1
177,T177,T177,Tom Pernice Jr.,108,"109' 10""",2086.833,19,-10
178,179,179,J.P. Hayes,55,"110' 3""",1102.167,10,-4
179,180,180,Jeff Maggert,81,"110' 10""",1330.1670000000001,12,-4
180,181,181,Stephen Ames,63,"110' 11""",1441.6670000000001,13,-5
181,182,182,Paul Goydos,72,"111' 3""",1780.3329999999999,16,-6
182,183,183,Peter Lonard,77,"113' 1""",1017.4169999999999,9,-4
183,T184,T184,Mark Brooks,90,"114' 11""",1723.6670000000001,15,-4
184,T184,T184,Carl Pettersson,95,"114' 11""",1493.6670000000001,13,-2
185,186,186,Bart Bryant,87,"115' 1""",1496.25,13,-6
186,187,187,Joey Sindelar,90,"115' 8""",1850.75,16,-6
187,188,188,Greg Chalmers,71,"116' 2""",929.4169999999999,8,-3
188,189,189,Mark O'Meara,52,"117' 3""",703.4169999999999,6,-4
189,190,190,Mark Calcavecchia,94,"117' 8""",1529.5,13,-8
190,191,191,John Cook,67,"119' 8""",1076.833,9,-4
191,192,192,Thomas Levet,53,"120' 0""",960.0830000000001,8,-1
192,193,193,Fred Couples,52,"120' 2""",360.583,3,-1
193,194,194,Zach Johnson,98,"129' 5""",1035.583,8,-2
194,195,195,Todd Fischer,101,"131' 9""",2898.25,22,-8
195,196,196,Kirk Triplett,58,"133' 0""",931.0,7,E
