,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
54,T55,T55,Jeff Gove,91,-.015
55,T55,T55,Bill Haas,99,-.015
56,T57,T57,Tag Ridings,103,-.014
57,T57,T57,Vijay Singh,103,-.014
58,T57,T57,Jeff Sluman,101,-.014
59,T60,T60,Lucas Glover,105,-.013
60,T60,T60,Retief Goosen,68,-.013
61,62,62,Craig Barlow,77,-.011
62,63,63,Scott Verplank,88,-.009
63,64,64,Charles Howell III,96,-.008
64,T65,T65,Tommy Armour III,65,E
65,T65,T65,Brian Davis,92,E
66,T65,T65,Harrison Frazar,95,E
67,T65,T65,Dudley Hart,83,E
68,T65,T65,John Huston,74,E
69,T65,T65,Stephen Leaney,84,E
70,T65,T65,Thomas Levet,53,E
71,T65,T65,Frank Lickliter II,99,E
72,T65,T65,Joe Ogilvie,95,E
73,T65,T65,Corey Pavin,74,E
74,T65,T65,Pat Perez,50,E
75,T65,T65,Rory Sabbatini,84,E
76,T65,T65,John Senden,96,E
77,T65,T65,David Toms,76,E
78,T79,T79,Bart Bryant,87,+.008
79,T79,T79,Mark Wilson,79,+.008
80,81,81,Kris Cox,83,+.009
81,82,82,Ernie Els,69,+.012
82,83,83,Jason Bohn,104,+.013
83,T84,T84,Bubba Dickerson,98,+.014
84,T84,T84,Richard Johnson,94,+.014
85,T84,T84,Ted Purdy,103,+.014
86,T87,T87,Stephen Ames,63,+.015
87,T87,T87,Justin Rose,98,+.015
88,T89,T89,Brian Gay,107,+.016
89,T89,T89,Daisuke Maruyama,83,+.016
90,T91,T91,John Rollins,93,+.017
91,T91,T91,D.J. Trahan,92,+.017
92,93,93,J.B. Holmes,81,+.019
93,T94,T94,Brent Geiberger,99,+.021
94,T94,T94,Bob Tway,81,+.021
95,96,96,Jimmy Walker,60,+.022
96,T97,T97,Paul Azinger,87,+.023
97,T97,T97,Brian Bateman,69,+.023
98,T97,T97,Shaun Micheel,96,+.023
99,T100,T100,Lee Janzen,79,+.025
100,T100,T100,Kirk Triplett,58,+.025
101,102,102,Skip Kendall,72,+.028
102,T103,T103,Arjun Atwal,97,+.030
103,T103,T103,Bernhard Langer,77,+.030
104,105,105,Jeff Overton,95,+.031
105,T106,T106,D.A. Points,82,+.033
106,T106,T106,Patrick Sheehan,104,+.033
107,T106,T106,Steve Stricker,64,+.033
108,109,109,Joey Sindelar,90,+.034
109,110,110,Troy Matteson,101,+.035
110,T111,T111,Stuart Appleby,83,+.037
111,T111,T111,Greg Chalmers,71,+.037
112,T113,T113,Alex Aragon,63,+.038
113,T113,T113,David Duval,71,+.038
114,115,115,Nicholas Thompson,96,+.039
115,T116,T116,David McKenzie,82,+.043
116,T116,T116,Ron Whittaker,81,+.043
117,118,118,Michael Connell,51,+.044
118,T119,T119,Arron Oberholser,82,+.045
119,T119,T119,Carl Pettersson,95,+.045
120,121,121,Chris Couch,75,+.046
121,122,122,Tom Pernice Jr.,108,+.050
122,T123,T123,Eric Axley,91,+.051
123,T123,T123,Ben Crane,85,+.051
124,125,125,Omar Uresti,61,+.053
125,T126,T126,Woody Austin,107,+.054
126,T126,T126,Ryan Moore,68,+.054
127,T128,T128,"John Engler, Jr.",69,+.057
128,T128,T128,Todd Hamilton,72,+.057
129,T128,T128,Mike Weir,88,+.057
130,T131,T131,Robert Gamez,94,+.058
131,T131,T131,Kent Jones,103,+.058
132,T131,T131,Jerry Smith,94,+.058
133,134,134,Dean Wilson,115,+.059
134,T135,T135,Henrik Bjornstad,97,+.063
135,T135,T135,Danny Ellis,68,+.063
136,137,137,Zach Johnson,98,+.065
137,138,138,Jeff Maggert,81,+.066
138,T139,T139,Joe Durant,101,+.067
139,T139,T139,Peter Lonard,77,+.067
140,141,141,Jeff Brehaut,100,+.068
141,T142,T142,Len Mattiace,59,+.069
142,T142,T142,Bo Van Pelt,102,+.069
143,T144,T144,James Driscoll,80,+.070
144,T144,T144,Billy Mayfair,94,+.070
145,T146,T146,J.P. Hayes,55,+.075
146,T146,T146,Jason Schultz,77,+.075
147,T146,T146,Paul Stankowski,70,+.075
148,149,149,J.L. Lewis,57,+.078
149,150,150,Carlos Franco,86,+.080
150,T151,T151,Freddie Jacobson,56,+.082
151,T151,T151,Brandt Jobe,91,+.082
152,T151,T151,Jerry Kelly,100,+.082
153,T154,T154,Paul Goydos,72,+.083
154,T154,T154,Greg Owen,79,+.083
155,T154,T154,Tim Petrovic,95,+.083
156,157,157,Will MacKenzie,91,+.087
157,T158,T158,Ben Curtis,86,+.088
158,T158,T158,Fred Funk,106,+.088
159,160,160,Marco Dawson,87,+.090
160,161,161,Vaughn Taylor,88,+.093
161,162,162,Steve Jones,83,+.094
162,T163,T163,Nathan Green,108,+.096
163,T163,T163,Jonathan Kaye,95,+.096
164,165,165,Roger Tambellini,64,+.101
165,166,166,"Wes Short, Jr.",96,+.104
166,T167,T167,Jason Gore,86,+.106
167,T167,T167,Tjaart van der Walt,60,+.106
168,169,169,Ian Poulter,53,+.110
169,170,170,Olin Browne,108,+.111
170,T171,T171,Mathew Goggin,72,+.112
171,T171,T171,Justin Leonard,83,+.112
172,173,173,Todd Fischer,101,+.113
173,174,174,Billy Andrade,78,+.119
174,T175,T175,Shane Bertsch,104,+.129
175,T175,T175,Alex Cejka,93,+.129
176,177,177,Mike Sposa,68,+.131
177,T178,T178,Chris DiMarco,83,+.132
178,T178,T178,Ian Leggatt,80,+.132
179,180,180,Mark Calcavecchia,94,+.133
180,181,181,Ryuji Imada,105,+.136
181,T182,T182,Doug Barron,74,+.137
182,T182,T182,Larry Mize,53,+.137
183,184,184,Chris Smith,67,+.141
184,185,185,David Branshaw,98,+.145
185,186,186,Brad Faxon,78,+.159
186,187,187,Robert Damron,91,+.160
187,T188,T188,Mark O'Meara,52,+.164
188,T188,T188,Chris Riley,86,+.164
189,190,190,John Cook,67,+.165
190,191,191,Hidemichi Tanaka,74,+.188
191,192,192,Mark Brooks,90,+.203
192,193,193,Ryan Hietala,61,+.205
193,194,194,Vance Veazey,59,+.207
194,195,195,Matt Hansen,68,+.209
195,196,196,Greg Kraft,79,+.242
