,Top_10_Finishes_RANK THIS WEEK,Top_10_Finishes_RANK LAST WEEK,Top_10_Finishes_PLAYER NAME,Top_10_Finishes_EVENTS,Top_10_Finishes_TOP 10,Top_10_Finishes_1ST,Top_10_Finishes_2ND,Top_10_Finishes_3RD
64,T52,T52,J.P. Hayes,25,3,,,
65,T52,T52,J.B. Holmes,26,3,,1.0,1.0
66,T52,T52,Freddie Jacobson,24,3,,1.0,
67,T52,T52,Zach Johnson,25,3,1.0,,1.0
68,T52,T52,Spencer Levin,31,3,,,1.0
69,T52,T52,Davis Love III,24,3,,,
70,T52,T52,Bill Lunde,28,3,1.0,,
71,T52,T52,Hunter Mahan,25,3,2.0,,
72,T52,T52,Steve Marino,24,3,,,
73,T52,T52,Shaun Micheel,21,3,,,
74,T52,T52,Sean O'Hair,25,3,,,
75,T52,T52,Pat Perez,27,3,,,
76,T52,T52,D.A. Points,29,3,,,
77,T52,T52,Aron Price,22,3,,,
78,T52,T52,Chris Riley,24,3,,,
79,T52,T52,Rory Sabbatini,26,3,,1.0,
80,T52,T52,Charl Schwartzel,11,3,,1.0,1.0
81,T52,T52,Michael Sim,20,3,,1.0,2.0
82,T52,T52,Scott Verplank,22,3,,1.0,
83,T52,T52,Charles Warren,21,3,,,
84,T52,T52,Boo Weekley,27,3,,,
85,T86,T86,Blake Adams,26,2,,1.0,
86,T86,T86,Michael Allen,17,2,,1.0,
87,T86,T86,Aaron Baddeley,26,2,,,1.0
88,T86,T86,Jason Bohn,25,2,1.0,,
89,T86,T86,Ángel Cabrera,19,2,,,1.0
90,T86,T86,Chad Campbell,28,2,,,
91,T86,T86,Greg Chalmers,27,2,,,
92,T86,T86,Michael Connell,25,2,,,
93,T86,T86,Chris Couch,23,2,,,
94,T86,T86,Brian Davis,32,2,,2.0,
95,T86,T86,Jason Dufner,25,2,,,
96,T86,T86,Joe Durant,19,2,,1.0,
97,T86,T86,David Duval,24,2,,1.0,
98,T86,T86,Bob Estes,26,2,,,
99,T86,T86,Brian Gay,30,2,,1.0,
100,T86,T86,J.J. Henry,27,2,,1.0,
101,T86,T86,Richard Johnson,27,2,,,
102,T86,T86,Marc Leishman,26,2,,1.0,
103,T86,T86,Jarrod Lyle,18,2,,,
104,T86,T86,Jeff Maggert,28,2,,,1.0
105,T86,T86,Troy Matteson,28,2,,,
106,T86,T86,Billy Mayfair,26,2,,,1.0
107,T86,T86,Graeme McDowell,10,2,1.0,,
108,T86,T86,Nick O'Hern,11,2,,,
109,T86,T86,Geoff Ogilvy,19,2,1.0,1.0,
110,T86,T86,Louis Oosthuizen,5,2,1.0,,
111,T86,T86,Corey Pavin,8,2,,1.0,
112,T86,T86,Tim Petrovic,32,2,,,
113,T86,T86,Scott Piercy,28,2,,,
114,T86,T86,Ian Poulter,15,2,1.0,,
115,T86,T86,Jeff Quinney,29,2,,,
116,T86,T86,John Rollins,26,2,,,1.0
117,T86,T86,Andres Romero,21,2,,,
118,T86,T86,John Senden,30,2,,,
119,T86,T86,Webb Simpson,31,2,,,
120,T86,T86,Vijay Singh,24,2,,,
121,T86,T86,Paul Stankowski,18,2,,,
122,T86,T86,Josh Teater,31,2,,,1.0
123,T86,T86,Roland Thatcher,26,2,,1.0,
124,T86,T86,Chris Tidland,24,2,,,
125,T86,T86,David Toms,25,2,,1.0,1.0
126,T86,T86,Johnson Wagner,28,2,,,1.0
127,T86,T86,Jimmy Walker,27,2,,,1.0
128,T86,T86,Mark Wilson,28,2,,,
129,T86,T86,Tiger Woods,12,2,,,
130,T86,T86,Y.E. Yang,21,2,,,1.0
131,T132,T132,Stephen Ames,23,1,,,
132,T132,T132,Briny Baird,28,1,,,
133,T132,T132,Craig Barlow,10,1,,,
134,T132,T132,Matt Bettencourt,32,1,1.0,,
135,T132,T132,Fred Couples,7,1,,,
136,T132,T132,Ben Curtis,24,1,,,
137,T132,T132,Chris DiMarco,25,1,,,
138,T132,T132,James Driscoll,26,1,,,
139,T132,T132,Ken Duke,5,1,,,
140,T132,T132,Matt Every,18,1,,,
141,T132,T132,Steve Flesch,25,1,,,
142,T132,T132,Martin Flores,26,1,,,
143,T132,T132,Robert Gamez,8,1,,,
144,T132,T132,Sergio Garcia,15,1,,,
145,T132,T132,Mathew Goggin,28,1,,,
146,T132,T132,Nathan Green,27,1,,,
147,T132,T132,Mathias Grönberg,22,1,,,1.0
148,T132,T132,Peter Hanson,7,1,,,
149,T132,T132,Grégory Havret,2,1,,1.0,
150,T132,T132,Bob Heintz,3,1,,1.0,
151,T132,T132,Ryo Ishikawa,10,1,,,
152,T132,T132,Thongchai Jaidee,8,1,,,
153,T132,T132,Lee Janzen,26,1,,,
154,T132,T132,Kent Jones,9,1,,,
155,T132,T132,Robert Karlsson,11,1,,1.0,
156,T132,T132,Jerry Kelly,29,1,,,1.0
157,T132,T132,Skip Kendall,18,1,,,
158,T132,T132,Derek Lamely,28,1,1.0,,
159,T132,T132,Justin Leonard,27,1,,,1.0
160,T132,T132,Michael Letzig,27,1,,,
161,T132,T132,WC Liang,4,1,,,
162,T132,T132,Will MacKenzie,23,1,,,
163,T132,T132,John Mallinger,29,1,,,1.0
164,T132,T132,Scott McCarron,29,1,,,
165,T132,T132,George McNeill,28,1,,,
166,T132,T132,Rocco Mediate,25,1,1.0,,
167,T132,T132,John Merrick,31,1,,,1.0
168,T132,T132,Troy Merritt,29,1,,,1.0
169,T132,T132,Edoardo Molinari,8,1,,1.0,
170,T132,T132,Francesco Molinari,8,1,,,
171,T132,T132,Garth Mulroy,19,1,,,
172,T132,T132,James Nitties,30,1,,,1.0
173,T132,T132,Joe Ogilvie,32,1,,,
174,T132,T132,Cameron Percy,25,1,,1.0,
175,T132,T132,Tom Pernice Jr.,22,1,,,
176,T132,T132,Kenny Perry,20,1,,,
177,T132,T132,Alistair Presnell,1,1,,,
178,T132,T132,Brett Quigley,29,1,,,
179,T132,T132,Alvaro Quiros,9,1,,,
180,T132,T132,Robert Rock,1,1,,,
181,T132,T132,Jeev Milkha Singh,19,1,,,
182,T132,T132,Henrik Stenson,15,1,,,1.0
183,T132,T132,Brian Stuard,28,1,,1.0,
184,T132,T132,Kevin Sutherland,25,1,,,
185,T132,T132,Roger Tambellini,26,1,,,
186,T132,T132,Nicholas Thompson,29,1,,,
187,T132,T132,Omar Uresti,27,1,,,
188,T132,T132,Mike Weir,19,1,,,
189,T132,T132,Brett Wetterich,16,1,,,
190,T132,T132,Steve Wheatcroft,27,1,,,1.0
191,T132,T132,Jay Williamson,24,1,,,
192,T132,T132,Garrett Willis,24,1,,,
193,T132,T132,Dean Wilson,18,1,,1.0,
194,T132,T132,Oliver Wilson,9,1,,,
