,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
44,T45,T45,Stuart Appleby,11,8.1
45,T45,T45,K.J. Choi,15,8.1
46,T45,T45,Daniel Chopra,20,8.1
47,T45,T45,Bubba Dickerson,5,8.1
48,T45,T45,Luke Donald,11,8.1
49,T45,T45,Richard Green,2,8.1
50,T45,T45,Charley Hoffman,17,8.1
51,T45,T45,Greg Kraft,5,8.1
52,T45,T45,Craig Lile,14,8.1
53,T45,T45,Jarrod Lyle,13,8.1
54,T45,T45,George McNeill,16,8.1
55,T45,T45,Arron Oberholser,13,8.1
56,T45,T45,Joe Ogilvie,18,8.1
57,T45,T45,Tim Petrovic,20,8.1
58,T45,T45,Carl Pettersson,21,8.1
59,T45,T45,Paul Sheehan,1,8.1
60,T45,T45,Brandt Snedeker,20,8.1
61,T45,T45,B.J. Staten,2,8.1
62,T45,T45,David Toms,15,8.1
63,T45,T45,Paul Trittler,1,8.1
64,T45,T45,Willie Wood,1,8.1
65,T66,T66,Paul Azinger,7,8.0
66,T66,T66,Rich Barcelo,13,8.0
67,T66,T66,Craig Bowden,13,8.0
68,T66,T66,Andrew Buckle,12,8.0
69,T66,T66,Russ Cochran,1,8.0
70,T66,T66,Brendon de Jonge,11,8.0
71,T66,T66,Todd Demsey,1,8.0
72,T66,T66,Carlos Franco,5,8.0
73,T66,T66,Paul Goydos,11,8.0
74,T66,T66,Nathan Green,20,8.0
75,T66,T66,Frank Lickliter II,17,8.0
76,T66,T66,Phil Mickelson,13,8.0
77,T66,T66,Nick O'Hern,11,8.0
78,T66,T66,Pat Perez,13,8.0
79,T66,T66,Tom Pernice Jr.,18,8.0
80,T66,T66,Ian Poulter,9,8.0
81,T66,T66,Dicky Pride,9,8.0
82,T66,T66,Tag Ridings,8,8.0
83,T66,T66,Justin Rose,10,8.0
84,T66,T66,Vijay Singh,21,8.0
85,T66,T66,Heath Slocum,21,8.0
86,T66,T66,Graeme Storm,1,8.0
87,T66,T66,Jaco Van Zyl,4,8.0
88,T66,T66,Scott Verplank,14,8.0
89,T66,T66,Bubba Watson,12,8.0
90,T66,T66,Tiger Woods,11,8.0
91,T92,T92,Michael Boyd,8,7.9
92,T92,T92,Bob Burns,2,7.9
93,T92,T92,Mark Calcavecchia,16,7.9
94,T92,T92,Gavin Coles,15,7.9
95,T92,T92,Ben Crane,5,7.9
96,T92,T92,Brian Davis,20,7.9
97,T92,T92,Marco Dawson,13,7.9
98,T92,T92,Fred Funk,10,7.9
99,T92,T92,Sergio Garcia,14,7.9
100,T92,T92,Mathias Grönberg,16,7.9
101,T92,T92,J.P. Hayes,15,7.9
102,T92,T92,Mark Hensby,16,7.9
103,T92,T92,Lee Janzen,7,7.9
104,T92,T92,Zach Johnson,14,7.9
105,T92,T92,Robert Karlsson,7,7.9
106,T92,T92,Bernhard Langer,9,7.9
107,T92,T92,Franklin Langham,1,7.9
108,T92,T92,Justin Leonard,17,7.9
109,T92,T92,Parker McLachlin,12,7.9
110,T92,T92,Bryce Molder,7,7.9
111,T92,T92,Geoff Ogilvy,15,7.9
112,T92,T92,Jeff Quinney,18,7.9
113,T92,T92,Jason Schultz,8,7.9
114,T92,T92,Michael Sim,9,7.9
115,T92,T92,Jeev Milkha Singh,3,7.9
116,T92,T92,Chris Stroud,9,7.9
117,T118,T118,Rich Beem,15,7.8
118,T118,T118,Olin Browne,6,7.8
119,T118,T118,Chris Couch,10,7.8
120,T118,T118,John Daly,7,7.8
121,T118,T118,Jay Delsing,6,7.8
122,T118,T118,Ken Duke,22,7.8
123,T118,T118,Steve Elkington,16,7.8
124,T118,T118,Paul Gow,8,7.8
125,T118,T118,Bill Haas,15,7.8
126,T118,T118,Anders Hansen,6,7.8
127,T118,T118,Dudley Hart,6,7.8
128,T118,T118,Matt Hendrix,7,7.8
129,T118,T118,Tripp Isenhour,13,7.8
130,T118,T118,Jerry Kelly,17,7.8
131,T118,T118,Matt Kuchar,15,7.8
132,T118,T118,Doug LaBelle II,17,7.8
133,T118,T118,Daisuke Maruyama,14,7.8
134,T118,T118,Troy Matteson,16,7.8
135,T118,T118,Rocco Mediate,14,7.8
136,T118,T118,Yusaku Miyazato,1,7.8
137,T118,T118,Ryan Palmer,14,7.8
138,T118,T118,Corey Pavin,14,7.8
139,T118,T118,John Rollins,20,7.8
140,T118,T118,Adam Scott,13,7.8
141,T118,T118,Henrik Stenson,8,7.8
142,T118,T118,Bo Van Pelt,22,7.8
143,T118,T118,Camilo Villegas,15,7.8
144,T118,T118,Mike Weir,15,7.8
145,T118,T118,Charlie Wi,18,7.8
146,T118,T118,Y.E. Yang,3,7.8
147,T148,T148,Ryan Armour,20,7.7
148,T148,T148,Eric Axley,16,7.7
149,T148,T148,D.J. Brigman,9,7.7
150,T148,T148,Bart Bryant,17,7.7
151,T148,T148,Alex Cejka,16,7.7
152,T148,T148,Stewart Cink,17,7.7
153,T148,T148,Glen Day,15,7.7
154,T148,T148,Steve Flesch,18,7.7
155,T148,T148,Dan Forsman,4,7.7
156,T148,T148,Robert Gamez,12,7.7
157,T148,T148,Scott Gutschewski,10,7.7
158,T148,T148,Todd Hamilton,8,7.7
159,T148,T148,Tim Herron,19,7.7
160,T148,T148,Thongchai Jaidee,2,7.7
161,T148,T148,Kent Jones,17,7.7
162,T148,T148,Craig Kanada,19,7.7
163,T148,T148,Skip Kendall,1,7.7
164,T148,T148,Cliff Kresge,23,7.7
165,T148,T148,Stephen Leaney,15,7.7
166,T148,T148,Bill Lunde,1,7.7
167,T148,T148,Jeff Maggert,15,7.7
168,T148,T148,John Mallinger,18,7.7
169,T148,T148,Kelly Mitchum,1,7.7
170,T148,T148,Ryan Moore,16,7.7
171,T148,T148,Sean O'Hair,19,7.7
172,T148,T148,Brett Quigley,13,7.7
173,T148,T148,Andres Romero,1,7.7
174,T148,T148,"Wes Short, Jr.",3,7.7
175,T148,T148,Chris Tidland,7,7.7
176,T148,T148,Bob Tway,17,7.7
177,T148,T148,Vance Veazey,3,7.7
178,T148,T148,Jay Williamson,11,7.7
179,T148,T148,Kaname Yokoo,1,7.7
180,T181,T181,Stephen Ames,14,7.6
181,T181,T181,Woody Austin,19,7.6
182,T181,T181,Chris Baryla,1,7.6
183,T181,T181,Brian Bateman,7,7.6
184,T181,T181,Cameron Beckman,18,7.6
185,T181,T181,Ángel Cabrera,5,7.6
186,T181,T181,José Coceres,8,7.6
187,T181,T181,Kris Cox,1,7.6
188,T181,T181,Ben Curtis,13,7.6
189,T181,T181,Chris DiMarco,13,7.6
190,T181,T181,Jason Dufner,16,7.6
191,T181,T181,Danny Ellis,1,7.6
192,T181,T181,Ernie Els,11,7.6
193,T181,T181,Harrison Frazar,10,7.6
194,T181,T181,Jim Furyk,16,7.6
195,T181,T181,Lucas Glover,18,7.6
196,T181,T181,Jason Gore,16,7.6
197,T181,T181,J.B. Holmes,12,7.6
198,T181,T181,Tom Johnson,11,7.6
199,T181,T181,Richard Johnson,15,7.6
200,T181,T181,Anthony Kim,18,7.6
201,T181,T181,Tom Lehman,10,7.6
202,T181,T181,Peter Lonard,14,7.6
203,T181,T181,Jeff Overton,11,7.6
204,T181,T181,Paul Stankowski,6,7.6
205,T181,T181,Kevin Sutherland,15,7.6
206,T181,T181,Kirk Triplett,12,7.6
207,T208,T208,Michael Allen,14,7.5
208,T208,T208,Tommy Armour III,15,7.5
209,T208,T208,Craig Barlow,10,7.5
210,T208,T208,Jason Bohn,11,7.5
211,T208,T208,Tom Byrum,5,7.5
212,T208,T208,Darren Clarke,2,7.5
213,T208,T208,Robert Garrigus,18,7.5
214,T208,T208,Mathew Goggin,18,7.5
215,T208,T208,Andres Gonzales,1,7.5
216,T208,T208,Retief Goosen,8,7.5
217,T208,T208,Mike Grob,1,7.5
218,T208,T208,J.J. Henry,14,7.5
219,T208,T208,Charles Howell III,14,7.5
220,T208,T208,Trevor Immelman,11,7.5
221,T208,T208,Will MacKenzie,19,7.5
222,T208,T208,Hunter Mahan,15,7.5
223,T208,T208,Billy Mayfair,16,7.5
224,T208,T208,Colin Montgomerie,3,7.5
225,T208,T208,Greg Owen,11,7.5
226,T208,T208,Rod Pampling,18,7.5
227,T208,T208,Martin Rominger,1,7.5
228,T208,T208,Johnson Wagner,15,7.5
229,T208,T208,Nick Watney,16,7.5
230,T208,T208,Boo Weekley,16,7.5
231,T208,T208,Steve Wheatcroft,9,7.5
232,T208,T208,Garrett Willis,6,7.5
233,T208,T208,Mark Wilson,17,7.5
234,T235,T235,Billy Andrade,16,7.4
235,T235,T235,Briny Baird,25,7.4
236,T235,T235,"David Berganio, Jr.",1,7.4
237,T235,T235,Jeff Brehaut,7,7.4
238,T235,T235,Mark Brooks,6,7.4
239,T235,T235,Chad Campbell,15,7.4
240,T235,T235,Joe Daley,1,7.4
241,T235,T235,Brent Geiberger,5,7.4
242,T235,T235,Davis Love III,11,7.4
243,T235,T235,Steve Marino,20,7.4
244,T235,T235,Paul McGinley,3,7.4
245,T235,T235,Shaun Micheel,14,7.4
246,T235,T235,Larry Mize,2,7.4
247,T235,T235,Kenny Perry,16,7.4
248,T235,T235,Ted Purdy,18,7.4
249,T235,T235,Michael Putnam,17,7.4
250,T235,T235,Anthony Wall,1,7.4
251,T235,T235,Brett Wetterich,14,7.4
252,T253,T253,Steve Allan,12,7.3
253,T253,T253,David Branshaw,10,7.3
254,T253,T253,Tadd Fujikawa,1,7.3
255,T253,T253,John Huston,6,7.3
256,T253,T253,Steve Jones,2,7.3
257,T253,T253,Neal Lancaster,6,7.3
258,T253,T253,Jamie Lovemark,2,7.3
259,T253,T253,John Merrick,15,7.3
260,T253,T253,Andrew Ruthkoski,2,7.3
261,T253,T253,Jeff Sluman,6,7.3
262,T253,T253,Kevin Stadler,14,7.3
263,T253,T253,D.J. Trahan,18,7.3
264,T253,T253,Omar Uresti,1,7.3
265,T253,T253,Grant Waite,5,7.3
266,T253,T253,Duffy Waldorf,11,7.3
267,T253,T253,Charles Warren,21,7.3
268,T269,T269,Robert Allenby,17,7.2
269,T269,T269,Johan Edfors,3,7.2
270,T269,T269,Nick Flanagan,2,7.2
271,T269,T269,Steve Lowery,14,7.2
272,T269,T269,Bob May,8,7.2
273,T269,T269,Spike McRoy,2,7.2
274,T269,T269,Prom Meesawat,1,7.2
275,T269,T269,Kyle Reifers,9,7.2
276,T269,T269,Joey Sindelar,12,7.2
277,T269,T269,Darron Stiles,7,7.2
278,T269,T269,Hideto Tanihara,1,7.2
279,T280,T280,Michael Campbell,2,7.1
280,T280,T280,J.L. Lewis,1,7.1
281,T280,T280,John Senden,19,7.1
282,T283,T283,John Cook,3,7.0
283,T283,T283,Matt Every,1,7.0
284,T283,T283,Bronson La'Cassie,1,7.0
285,T283,T283,Alan Morin,1,7.0
286,T283,T283,Mark O'Meara,1,7.0
287,T283,T283,Louis Oosthuizen,1,7.0
288,T283,T283,Charl Schwartzel,3,7.0
289,T283,T283,Jerry Smith,5,7.0
290,T291,T291,Shane Bertsch,2,6.9
291,T291,T291,Michael Bradley,3,6.9
292,T291,T291,Jeff Gove,20,6.9
293,T291,T291,Grégory Havret,1,6.9
294,T291,T291,Colt Knost,3,6.9
295,T291,T291,Chris Smith,3,6.9
296,T297,T297,Joe Durant,15,6.8
297,T297,T297,Tony Finau,1,6.8
298,T299,T299,Lee Westwood,3,6.7
299,T299,T299,Azuma Yano,1,6.7
300,T301,T301,"Jim Gallagher, Jr.",4,6.6
301,T301,T301,Anton Haig,2,6.6
302,T301,T301,Raphael Jacquelin,1,6.6
303,T301,T301,WC Liang,1,6.6
304,T301,T301,Jim Rutledge,4,6.6
305,T301,T301,Lee Williams,1,6.6
306,307,307,Blaine McCallister,1,6.5
307,308,308,Shingo Katayama,2,6.3
308,T309,T309,David Hearn,1,6.2
309,T309,T309,Brandt Jobe,1,6.2
310,311,311,Ryan Blaum,1,6.1
311,312,312,Hennie Otto,1,6.0
