,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
36,37,37,Mike Weir,59,35.11,33,94,-0.06
37,38,38,Cliff Kresge,50,34.78,32,92,+0.03
38,39,39,John Mallinger,78,34.72,50,144,-0.06
39,40,40,Carl Pettersson,99,34.62,63,182,-0.19
40,41,41,Scott Verplank,74,34.43,42,122,-0.10
41,42,42,Justin Leonard,89,34.38,55,160,-0.02
42,43,43,Stephen Ames,75,34.03,49,144,-0.12
43,44,44,Richard Johnson,90,33.97,53,156,-0.04
44,45,45,Vaughn Taylor,87,33.91,59,174,-0.15
45,46,46,Robert Allenby,76,33.87,42,124,-0.02
46,47,47,James Nitties,92,33.72,58,172,-0.17
47,48,48,Chris Tidland,77,33.56,49,146,-0.04
48,T49,T49,Michael Connell,89,33.33,54,162,-0.17
49,T49,T49,Jim Furyk,76,33.33,44,132,-0.09
50,T49,T49,Dean Wilson,54,33.33,32,96,E
51,52,52,Jason Dufner,87,33.12,51,154,-0.02
52,53,53,Johnson Wagner,85,32.72,53,162,E
53,54,54,Garrett Willis,82,32.69,51,156,E
54,55,55,Alex Cejka,81,32.67,49,150,+0.10
55,56,56,Steve Lowery,67,32.54,41,126,+0.02
56,T57,T57,Freddie Jacobson,83,32.53,54,166,-0.09
57,T57,T57,Mark Wilson,87,32.53,54,166,+0.06
58,59,59,Chad Collins,87,32.28,51,158,E
59,60,60,Skip Kendall,58,32.0,32,100,+0.09
60,61,61,Spencer Levin,110,31.86,65,204,-0.02
61,62,62,David Toms,86,31.82,49,154,-0.08
62,63,63,Nathan Green,86,31.71,52,164,+0.06
63,64,64,Jerod Turner,54,31.52,29,92,+0.03
64,65,65,Chris Riley,73,31.34,42,134,+0.02
65,66,66,Matt Kuchar,97,31.33,52,166,-0.12
66,67,67,Ricky Barnes,103,31.32,57,182,-0.05
67,68,68,Jerry Kelly,99,31.18,53,170,-0.13
68,69,69,Brendon de Jonge,114,30.88,63,204,-0.10
69,70,70,Y.E. Yang,72,30.83,37,120,-0.03
70,71,71,Brian Stuard,81,30.67,46,150,+0.02
71,72,72,Kevin Na,94,30.59,52,170,-0.08
72,73,73,Brett Quigley,96,30.53,58,190,+0.02
73,74,74,Lee Janzen,77,30.52,47,154,-0.04
74,75,75,Tom Gillis,97,30.41,59,194,-0.05
75,76,76,Chad Campbell,94,30.34,54,178,+0.07
76,77,77,Shaun Micheel,70,30.17,35,116,+0.23
77,78,78,K.J. Choi,82,30.15,41,136,-0.27
78,79,79,Roland Thatcher,72,29.86,43,144,-0.05
79,80,80,Ian Poulter,55,29.73,22,74,-0.05
80,81,81,Chris Wilson,65,29.66,35,118,+0.06
81,82,82,Kris Blanks,91,29.52,49,166,-0.10
82,T83,T83,Craig Bowden,56,29.41,30,102,+0.10
83,T83,T83,Steve Elkington,74,29.41,40,136,-0.25
84,T83,T83,Jeff Maggert,76,29.41,40,136,-0.23
85,86,86,Steve Flesch,78,29.29,41,140,+0.02
86,87,87,Bob Estes,79,29.22,45,154,-0.16
87,88,88,Kevin Sutherland,86,28.49,49,172,-0.16
88,89,89,Jeff Gove,57,28.43,29,102,+0.10
89,90,90,Rich Barcelo,70,28.23,35,124,-0.09
90,91,91,Cameron Beckman,68,28.13,36,128,-0.11
91,92,92,Michael Letzig,84,27.98,47,168,+0.11
92,93,93,Jay Williamson,76,27.94,38,136,-0.05
93,94,94,Pat Perez,90,27.78,50,180,+0.04
94,95,95,Hunter Mahan,85,27.7,41,148,+0.12
95,96,96,Ernie Els,72,27.5,33,120,-0.12
96,97,97,Joe Ogilvie,99,27.42,51,186,-0.12
97,98,98,Kevin Streelman,90,27.33,47,172,-0.04
98,99,99,Sean O'Hair,84,27.14,38,140,+0.03
99,T100,T100,Will MacKenzie,72,27.08,39,144,+0.18
100,T100,T100,Andrew McLardy,52,27.08,26,96,+0.31
101,102,102,Justin Rose,78,26.97,41,152,+0.10
102,103,103,Michael Bradley,77,26.71,39,146,+0.03
103,T104,T104,J.P. Hayes,79,26.67,40,150,-0.03
104,T104,T104,Bill Lunde,79,26.67,40,150,+0.05
105,106,106,Henrik Bjornstad,72,26.52,35,132,-0.11
106,107,107,Stuart Appleby,101,26.32,50,190,+0.20
107,108,108,John Merrick,109,26.26,52,198,-0.10
108,109,109,Scott McCarron,90,26.11,47,180,-0.06
109,110,110,Camilo Villegas,78,25.83,31,120,-0.10
110,111,111,Chris Stroud,90,25.64,40,156,-0.08
111,112,112,J.J. Henry,92,25.61,42,164,+0.10
112,113,113,Mathew Goggin,85,25.3,42,166,-0.07
113,114,114,Matt Jones,89,25.28,45,178,-0.16
114,T115,T115,Billy Mayfair,78,25.0,35,140,+0.06
115,T115,T115,Geoff Ogilvy,62,25.0,26,104,-0.08
116,T115,T115,Vance Veazey,58,25.0,26,104,+0.19
117,118,118,David Duval,71,24.59,30,122,+0.10
118,119,119,Trevor Immelman,55,24.44,22,90,-0.18
119,120,120,Kevin Stadler,86,24.36,38,156,-0.13
120,121,121,Vijay Singh,75,24.22,31,128,-0.06
121,122,122,John Senden,103,24.21,46,190,-0.15
122,123,123,Marc Leishman,87,24.05,38,158,+0.11
123,124,124,Jeev Milkha Singh,59,24.04,25,104,+0.16
124,125,125,Tim Herron,79,23.97,35,146,+0.06
125,126,126,Bo Van Pelt,104,23.96,46,192,+0.02
126,127,127,James Driscoll,78,23.72,37,156,+0.05
127,128,128,Cameron Tringale,55,23.47,23,98,+0.22
128,129,129,Greg Owen,69,23.19,32,138,-0.03
129,130,130,Ted Purdy,86,23.17,38,164,E
130,131,131,George McNeill,79,22.73,35,154,+0.06
131,132,132,Roger Tambellini,77,22.46,31,138,-0.10
132,T133,T133,Bill Haas,87,22.22,36,162,-0.06
133,T133,T133,Jeff Overton,89,22.22,36,162,-0.06
134,135,135,Matt Bettencourt,91,22.15,35,158,-0.06
135,136,136,Stewart Cink,84,22.14,31,140,-0.16
136,137,137,Retief Goosen,75,22.03,26,118,+0.08
137,138,138,Nicholas Thompson,88,22.02,37,168,-0.16
138,139,139,Boo Weekley,88,21.88,35,160,+0.03
139,140,140,Jimmy Walker,82,21.79,34,156,+0.03
140,141,141,Lucas Glover,75,21.77,27,124,+0.15
141,T142,T142,Steve Marino,81,21.74,30,138,+0.03
142,T142,T142,Ryan Moore,80,21.74,30,138,+0.07
143,144,144,Daniel Chopra,74,21.62,32,148,-0.13
144,145,145,Matt Every,60,21.55,25,116,+0.20
145,146,146,Rory Sabbatini,79,21.53,31,144,+0.13
146,147,147,Troy Merritt,86,21.43,36,168,-0.25
147,148,148,Martin Laird,91,21.35,38,178,-0.24
148,149,149,Andres Romero,73,21.23,31,146,+0.10
149,150,150,Jonathan Byrd,85,21.18,36,170,E
150,151,151,Steve Wheatcroft,74,20.97,26,124,+0.23
151,152,152,Ryan Palmer,84,20.73,34,164,E
152,153,153,Adam Scott,70,20.69,24,116,-0.04
153,T154,T154,Derek Lamely,81,20.55,30,146,-0.07
154,T154,T154,Davis Love III,79,20.55,30,146,+0.07
155,156,156,Rickie Fowler,98,20.21,38,188,-0.21
156,157,157,Brenden Pappas,66,20.16,25,124,-0.12
157,158,158,Blake Adams,84,20.12,33,164,+0.06
158,159,159,Sergio Garcia,58,20.0,16,80,+0.06
159,160,160,David Lutterus,69,19.84,25,126,+0.04
160,161,161,Padraig Harrington,57,19.79,19,96,-0.21
161,162,162,Chris Couch,66,19.7,26,132,-0.08
162,163,163,Jarrod Lyle,54,19.57,18,92,+0.06
163,164,164,John Rollins,81,19.48,30,154,E
164,165,165,Paul Stankowski,62,19.44,21,108,+0.10
165,166,166,Nick Watney,91,19.08,29,152,-0.21
166,167,167,Josh Teater,101,18.69,37,198,-0.08
167,168,168,Kenny Perry,69,18.1,21,116,-0.05
168,169,169,Mathias Grönberg,61,16.98,18,106,+0.17
169,170,170,Paul Casey,64,16.67,16,96,E
170,171,171,Scott Piercy,88,16.48,29,176,+0.07
171,172,172,Charles Howell III,103,16.16,32,198,-0.13
172,173,173,Cameron Percy,73,15.91,21,132,+0.14
173,174,174,Garth Mulroy,53,15.31,15,98,E
174,175,175,Alex Prugh,88,14.53,25,172,+0.28
175,176,176,Troy Matteson,84,14.29,24,168,-0.17
176,177,177,Phil Mickelson,76,14.06,18,128,-0.22
177,178,178,Charley Hoffman,85,13.25,22,166,+0.05
178,179,179,Jason Day,82,12.82,20,156,-0.15
179,180,180,John Daly,63,12.75,13,102,-0.08
180,181,181,Aaron Baddeley,94,11.96,22,184,-0.14
181,182,182,Ángel Cabrera,64,11.32,12,106,E
182,183,183,Graham DeLaet,88,10.98,18,164,+0.39
183,184,184,J.B. Holmes,100,10.94,21,192,-0.24
184,185,185,D.J. Trahan,92,10.87,20,184,-0.15
185,186,186,Rory McIlroy,54,10.23,9,88,+0.33
186,187,187,Dustin Johnson,83,10.0,14,140,-0.29
187,188,188,Martin Flores,75,9.86,14,142,+0.07
188,189,189,Charles Warren,64,8.93,10,112,E
189,190,190,Bubba Watson,77,8.0,12,150,+0.08
190,191,191,Brett Wetterich,54,4.63,5,108,-0.20
191,192,192,Robert Garrigus,71,3.85,5,130,-0.80
