,Driving_Pct._320_Measured_RANK THIS WEEK,Driving_Pct._320_Measured_RANK LAST WEEK,Driving_Pct._320_Measured_PLAYER NAME,Driving_Pct._320_Measured_ROUNDS,Driving_Pct._320_Measured_%,Driving_Pct._320_Measured_TOTAL DRIVES FOR 320+,Driving_Pct._320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._320_Measured_RELATIVE TO PAR
152,153,153,Jason Dufner,87,1.95,3.0,154,E
153,154,154,Tim Petrovic,105,1.94,4.0,206,-0.75
154,155,155,Shaun Micheel,70,1.72,2.0,116,-0.50
155,156,156,Carl Pettersson,99,1.65,3.0,182,-0.33
156,157,157,Scott Verplank,74,1.64,2.0,122,-1.00
157,158,158,Greg Chalmers,93,1.61,3.0,186,E
158,T159,T159,Rocco Mediate,71,1.49,2.0,134,-0.50
159,T159,T159,Chris Riley,73,1.49,2.0,134,E
160,161,161,Mark Calcavecchia,50,1.32,1.0,76,-1.00
161,162,162,Garrett Willis,82,1.28,2.0,156,-1.00
162,T163,T163,Chad Collins,87,1.27,2.0,158,+0.50
163,T163,T163,Zach Johnson,93,1.27,2.0,158,-1.00
164,165,165,Justin Leonard,89,1.25,2.0,160,-0.50
165,T166,T166,Briny Baird,87,1.2,2.0,166,E
166,T166,T166,Heath Slocum,97,1.2,2.0,166,E
167,T168,T168,Kevin Na,94,1.18,2.0,170,-0.50
168,T168,T168,Brandt Snedeker,89,1.18,2.0,170,-1.00
169,170,170,Ryuji Imada,90,1.11,2.0,180,E
170,171,171,Jerod Turner,54,1.09,1.0,92,E
171,172,172,Justin Bolli,55,1.02,1.0,98,E
172,173,173,Brent Delahoussaye,57,0.98,1.0,102,E
173,174,174,Brad Faxon,58,0.93,1.0,108,E
174,175,175,Kevin Johnson,62,0.89,1.0,112,E
175,176,176,Omar Uresti,74,0.74,1.0,136,+1.00
176,177,177,Ben Curtis,78,0.71,1.0,140,E
177,178,178,Bryce Molder,84,0.63,1.0,160,E
178,179,179,Michael Connell,89,0.62,1.0,162,E
179,180,180,Mark Wilson,87,0.6,1.0,166,E
180,181,181,Brian Davis,101,0.51,1.0,198,E
181,182,182,Spencer Levin,110,0.49,1.0,204,E
182,T183,T183,Craig Bowden,56,0.0,,102,E
183,T183,T183,Joe Durant,67,0.0,,122,E
184,T183,T183,Brian Gay,101,0.0,,184,E
185,T183,T183,Paul Goydos,78,0.0,,148,E
186,T183,T183,Richard Johnson,90,0.0,,156,E
187,T183,T183,Jerry Kelly,99,0.0,,170,E
188,T183,T183,Greg Kraft,52,0.0,,92,E
189,T183,T183,Tom Pernice Jr.,74,0.0,,124,E
190,T183,T183,Jeff Quinney,91,0.0,,174,E
191,T183,T183,Michael Sim,64,0.0,,118,E
