,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
30,31,31,Marc Leishman,87,9.62,97,1008,-0.196
31,32,32,Ryan Palmer,84,9.11,90,988,-0.133
32,33,33,Kenny Perry,69,9.06,71,784,-0.268
33,34,34,Derek Lamely,81,8.99,80,890,-0.238
34,35,35,Rory Sabbatini,79,8.94,84,940,-0.250
35,36,36,Davis Love III,79,8.87,82,924,-0.244
36,37,37,Andres Romero,73,8.76,88,1005,-0.307
37,38,38,Mathias Grönberg,61,8.74,61,698,-0.230
38,39,39,Charles Howell III,103,8.4,105,1250,-0.229
39,40,40,Sean O'Hair,84,8.24,75,910,-0.280
40,41,41,Stewart Cink,84,8.22,75,912,-0.307
41,42,42,James Driscoll,78,7.77,80,1030,-0.250
42,43,43,Bo Van Pelt,104,7.73,94,1216,-0.138
43,44,44,Roger Tambellini,77,7.66,66,862,-0.167
44,45,45,Chris Couch,66,7.65,63,823,-0.270
45,46,46,Camilo Villegas,78,7.44,58,780,-0.362
46,47,47,Sergio Garcia,58,7.4,37,500,-0.324
47,T48,T48,Vijay Singh,75,7.27,58,798,-0.310
48,T48,T48,Josh Teater,101,7.27,93,1280,-0.269
49,50,50,Steve Lowery,67,7.21,56,777,-0.232
50,T51,T51,Jarrod Lyle,54,7.17,46,642,-0.217
51,T51,T51,Hunter Mahan,85,7.17,67,934,-0.418
52,53,53,Rickie Fowler,98,6.74,78,1157,-0.244
53,54,54,Bill Haas,87,6.72,70,1042,-0.257
54,55,55,Chris Wilson,65,6.63,48,724,-0.083
55,56,56,Ernie Els,72,6.62,51,770,-0.196
56,T57,T57,Ryan Moore,80,6.57,56,853,-0.143
57,T57,T57,Geoff Ogilvy,62,6.57,46,700,-0.239
58,59,59,Jimmy Walker,82,6.49,63,971,-0.159
59,60,60,Steve Elkington,74,6.37,52,816,-0.308
60,61,61,Matt Every,60,6.36,45,707,-0.089
61,62,62,Ted Purdy,86,6.23,65,1043,-0.308
62,63,63,Jonathan Byrd,85,6.22,71,1142,-0.211
63,64,64,J.J. Henry,92,6.19,68,1099,-0.382
64,65,65,Blake Adams,84,6.14,64,1043,-0.219
65,66,66,Matt Jones,89,6.12,68,1112,-0.309
66,67,67,David Lutterus,69,6.02,47,781,-0.021
67,68,68,John Merrick,109,5.99,77,1286,-0.247
68,69,69,Will MacKenzie,72,5.9,56,949,-0.196
69,70,70,Robert Allenby,76,5.85,50,854,-0.280
70,T71,T71,Scott McCarron,90,5.81,67,1153,-0.328
71,T71,T71,Boo Weekley,88,5.81,60,1033,-0.167
72,73,73,Stuart Appleby,101,5.79,71,1226,-0.211
73,74,74,Y.E. Yang,72,5.76,47,816,-0.298
74,75,75,Padraig Harrington,57,5.72,35,612,-0.429
75,76,76,Jeff Gove,57,5.71,35,613,-0.029
76,77,77,Nicholas Thompson,88,5.7,61,1071,-0.213
77,T78,T78,Bill Lunde,79,5.59,52,930,-0.269
78,T78,T78,Cameron Percy,73,5.59,46,823,-0.174
79,80,80,Rich Barcelo,70,5.56,45,809,-0.111
80,81,81,Adam Scott,70,5.52,40,724,-0.300
81,82,82,Michael Letzig,84,5.48,61,1114,-0.213
82,83,83,Matt Kuchar,97,5.44,57,1048,-0.175
83,84,84,Steve Stricker,73,5.36,42,784,-0.286
84,85,85,Tim Herron,79,5.3,51,962,-0.353
85,T86,T86,George McNeill,79,5.12,50,976,-0.260
86,T86,T86,John Senden,103,5.12,62,1212,-0.323
87,T86,T86,Jeev Milkha Singh,59,5.12,37,722,-0.270
88,89,89,Kevin Streelman,90,5.11,57,1116,-0.211
89,90,90,Kevin Stadler,86,5.08,51,1004,-0.098
90,91,91,Paul Stankowski,62,5.0,37,740,-0.162
91,92,92,Brenden Pappas,66,4.97,38,764,-0.158
92,93,93,Joe Ogilvie,99,4.85,58,1196,-0.328
93,T94,T94,Mathew Goggin,85,4.82,51,1059,-0.118
94,T94,T94,Justin Rose,78,4.82,47,975,-0.319
95,96,96,David Duval,71,4.77,37,775,-0.297
96,T97,T97,Henrik Bjornstad,72,4.74,39,822,-0.282
97,T97,T97,Pat Perez,90,4.74,55,1160,-0.273
98,99,99,Andrew McLardy,52,4.72,29,614,+0.103
99,100,100,Steve Wheatcroft,74,4.71,38,806,-0.211
100,101,101,Troy Merritt,86,4.66,50,1072,-0.200
101,T102,T102,Greg Owen,69,4.63,40,863,-0.075
102,T102,T102,Chris Tidland,77,4.63,44,951,-0.182
103,104,104,James Nitties,92,4.44,50,1125,-0.260
104,105,105,Brendon de Jonge,114,4.43,56,1264,-0.339
105,106,106,Stephen Ames,75,4.37,42,962,-0.095
106,107,107,Lee Janzen,77,4.21,41,973,-0.146
107,108,108,Michael Bradley,77,4.2,40,952,-0.225
108,109,109,Brian Stuard,81,4.15,41,988,-0.244
109,110,110,Roland Thatcher,72,4.02,38,946,-0.158
110,111,111,Cliff Kresge,50,3.99,25,626,-0.400
111,112,112,Kris Blanks,91,3.88,40,1031,-0.150
112,113,113,Tom Gillis,97,3.83,48,1254,-0.292
113,114,114,Vance Veazey,58,3.74,25,668,-0.080
114,115,115,Rod Pampling,77,3.7,36,974,-0.167
115,116,116,Chad Campbell,94,3.63,41,1129,-0.293
116,117,117,Ian Poulter,55,3.59,17,474,E
117,118,118,Freddie Jacobson,83,3.53,38,1076,-0.368
118,119,119,Steve Marino,81,3.51,31,882,-0.258
119,120,120,Webb Simpson,98,3.44,44,1278,-0.273
120,121,121,Chris Stroud,90,3.4,34,1001,-0.265
121,122,122,Ricky Barnes,103,3.39,39,1152,-0.359
122,123,123,K.J. Choi,82,3.29,28,850,-0.214
123,124,124,Nathan Green,86,3.27,37,1130,-0.243
124,125,125,Bob Estes,79,3.25,32,985,-0.250
125,126,126,Jerod Turner,54,3.24,18,556,+0.111
126,T127,T127,Aron Price,70,3.23,28,866,-0.250
127,T127,T127,Kevin Sutherland,86,3.23,35,1082,-0.286
128,T129,T129,Cameron Beckman,68,3.04,25,823,-0.200
129,T129,T129,Zach Johnson,93,3.04,32,1051,-0.313
130,131,131,John Mallinger,78,2.87,26,907,-0.231
131,132,132,Woody Austin,93,2.77,32,1155,-0.094
132,T133,T133,Vaughn Taylor,87,2.72,30,1102,-0.200
133,T133,T133,Mark Wilson,87,2.72,30,1104,-0.167
134,135,135,Jason Dufner,87,2.71,26,960,-0.038
135,136,136,Carl Pettersson,99,2.69,31,1152,-0.258
136,137,137,Kevin Johnson,62,2.64,18,683,-0.222
137,138,138,Johnson Wagner,85,2.62,27,1031,+0.037
138,139,139,Mark Calcavecchia,50,2.6,12,461,-0.083
139,140,140,J.P. Hayes,79,2.54,24,946,-0.042
140,141,141,Trevor Immelman,55,2.52,15,595,-0.333
141,T142,T142,Justin Bolli,55,2.39,14,585,-0.071
142,T142,T142,Chris Riley,73,2.39,21,878,+0.048
143,144,144,Heath Slocum,97,2.35,24,1022,E
144,145,145,Ben Crane,85,2.28,21,922,E
145,T146,T146,Joe Durant,67,2.27,18,792,-0.167
146,T146,T146,D.A. Points,90,2.27,25,1099,-0.280
147,T148,T148,Billy Mayfair,78,2.21,20,906,-0.300
148,T148,T148,Brett Quigley,96,2.21,27,1224,-0.444
149,150,150,Spencer Levin,110,2.2,30,1364,-0.200
150,151,151,Jason Bohn,84,2.14,22,1026,-0.045
151,152,152,Alex Cejka,81,2.12,20,945,-0.150
152,153,153,Chris DiMarco,88,2.03,22,1082,-0.091
153,154,154,Charlie Wi,95,2.02,25,1238,-0.160
154,155,155,Mike Weir,59,1.98,11,556,-0.636
155,156,156,Luke Donald,71,1.91,14,734,E
156,157,157,Skip Kendall,58,1.9,13,684,-0.077
157,158,158,Shaun Micheel,70,1.89,14,742,-0.286
158,159,159,Jeff Maggert,76,1.82,16,877,-0.250
159,160,160,Jay Williamson,76,1.77,15,849,-0.067
160,161,161,Michael Sim,64,1.76,13,740,-0.308
161,162,162,David Toms,86,1.75,17,974,-0.235
162,163,163,Garrett Willis,82,1.72,17,989,+0.059
163,164,164,Brent Delahoussaye,57,1.68,11,654,-0.091
164,165,165,Jerry Kelly,99,1.66,19,1146,E
165,166,166,Steve Flesch,78,1.55,14,901,-0.071
166,167,167,Scott Verplank,74,1.54,12,781,-0.333
167,168,168,Tim Clark,88,1.48,14,946,-0.071
168,169,169,Chad Collins,87,1.44,15,1044,-0.267
169,170,170,Justin Leonard,89,1.4,14,1003,-0.214
170,T171,T171,Bryce Molder,84,1.38,14,1016,-0.143
171,T171,T171,Dean Wilson,54,1.38,9,654,E
172,173,173,Jim Furyk,76,1.32,11,836,-0.091
173,174,174,Paul Goydos,78,1.3,12,920,+0.167
174,175,175,Brian Davis,101,1.29,16,1239,-0.125
175,176,176,Briny Baird,87,1.27,14,1099,-0.214
176,177,177,Jeff Quinney,91,1.26,14,1110,-0.143
177,178,178,Greg Chalmers,93,1.24,15,1208,E
178,179,179,Brian Gay,101,1.13,13,1146,-0.385
179,180,180,Michael Connell,89,1.12,12,1076,-0.083
180,181,181,Ryuji Imada,90,1.11,13,1172,-0.308
181,182,182,Greg Kraft,52,1.1,6,543,-0.167
182,183,183,Rocco Mediate,71,1.06,9,847,-0.333
183,T184,T184,Craig Bowden,56,1.04,7,670,-0.143
184,T184,T184,Kevin Na,94,1.04,11,1055,-0.364
185,186,186,Tim Petrovic,105,0.99,13,1311,-0.154
186,187,187,Brandt Snedeker,89,0.96,10,1042,-0.200
187,188,188,Richard Johnson,90,0.88,9,1018,-0.111
188,189,189,Omar Uresti,74,0.83,7,848,+0.286
189,190,190,Brad Faxon,58,0.75,5,667,-0.200
190,191,191,Ben Curtis,78,0.65,6,924,E
191,192,192,Tom Pernice Jr.,74,0.62,5,810,-0.200
