,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
98,T98,T98,Joe Ogilvie,99,25.81,48,186,-0.29
99,100,100,Troy Merritt,86,25.6,43,168,-0.16
100,101,101,Pat Perez,90,25.56,46,180,-0.28
101,102,102,Ryan Moore,80,25.36,35,138,-0.17
102,T103,T103,Robert Allenby,76,25.0,31,124,-0.29
103,T103,T103,Geoff Ogilvy,62,25.0,26,104,-0.42
104,T103,T103,Justin Rose,78,25.0,38,152,-0.37
105,T103,T103,Vance Veazey,58,25.0,26,104,-0.04
106,107,107,Lee Janzen,77,24.68,38,154,-0.18
107,108,108,Trevor Immelman,55,24.44,22,90,-0.09
108,109,109,Cliff Kresge,50,23.91,22,92,+0.14
109,110,110,Justin Bolli,55,23.47,23,98,+0.04
110,111,111,Y.E. Yang,72,23.33,28,120,-0.25
111,112,112,Paul Stankowski,62,23.15,25,108,-0.20
112,113,113,Steve Lowery,67,23.02,29,126,-0.24
113,T114,T114,James Nitties,92,22.67,39,172,-0.33
114,T114,T114,Brian Stuard,81,22.67,34,150,-0.21
115,116,116,Steve Wheatcroft,74,22.58,28,124,-0.04
116,117,117,Ricky Barnes,103,22.53,41,182,-0.15
117,118,118,Shaun Micheel,70,22.41,26,116,-0.12
118,119,119,Michael Bradley,77,21.92,32,146,-0.25
119,120,120,Vaughn Taylor,87,21.26,37,174,-0.41
120,121,121,Cameron Beckman,68,21.09,27,128,-0.19
121,122,122,Freddie Jacobson,83,21.08,35,166,-0.09
122,123,123,Webb Simpson,98,20.92,41,196,-0.17
123,T124,T124,K.J. Choi,82,20.59,28,136,-0.39
124,T124,T124,Jay Williamson,76,20.59,28,136,-0.25
125,126,126,Charlie Wi,95,20.53,39,190,-0.21
126,127,127,Chad Campbell,94,20.22,36,178,-0.25
127,128,128,Billy Mayfair,78,20.0,28,140,-0.25
128,129,129,Johnson Wagner,85,19.75,32,162,-0.09
129,130,130,Aron Price,70,19.53,25,128,-0.32
130,131,131,Rod Pampling,77,19.48,30,154,-0.03
131,132,132,J.P. Hayes,79,18.67,28,150,-0.04
132,133,133,Carl Pettersson,99,18.13,33,182,-0.15
133,134,134,Matt Kuchar,97,18.07,30,166,-0.30
134,135,135,John Mallinger,78,18.06,26,144,-0.12
135,136,136,Joe Durant,67,18.03,22,122,-0.14
136,137,137,Michael Sim,64,17.8,21,118,E
137,138,138,Nathan Green,86,17.68,29,164,-0.28
138,139,139,Ian Poulter,55,17.57,13,74,+0.08
139,140,140,Zach Johnson,93,17.09,27,158,-0.26
140,141,141,Skip Kendall,58,17.0,17,100,-0.29
141,142,142,Stephen Ames,75,16.67,24,144,-0.17
142,143,143,David Toms,86,16.23,25,154,-0.08
143,144,144,Kevin Na,94,15.88,27,170,-0.22
144,145,145,Jason Bohn,84,15.85,26,164,+0.04
145,146,146,Spencer Levin,110,15.69,32,204,-0.28
146,147,147,Brian Davis,101,15.66,31,198,-0.35
147,148,148,Dean Wilson,54,15.63,15,96,+0.07
148,149,149,Jason Dufner,87,15.58,24,154,-0.13
149,150,150,Garrett Willis,82,15.38,24,156,-0.33
150,151,151,D.A. Points,90,15.34,27,176,-0.37
151,152,152,Woody Austin,93,15.17,27,178,E
152,153,153,Chris Riley,73,14.93,20,134,-0.15
153,154,154,Chris DiMarco,88,14.88,25,168,-0.12
154,155,155,Michael Connell,89,14.81,24,162,-0.08
155,156,156,Mark Wilson,87,14.46,24,166,+0.04
156,157,157,Ben Crane,85,14.19,21,148,-0.10
157,158,158,Rocco Mediate,71,14.18,19,134,-0.11
158,159,159,Steve Stricker,73,14.17,17,120,-0.24
159,160,160,Jerod Turner,54,14.13,13,92,+0.08
160,161,161,Briny Baird,87,13.86,23,166,-0.26
161,162,162,Brett Quigley,96,13.68,26,190,-0.42
162,163,163,Tim Petrovic,105,13.11,27,206,-0.30
163,164,164,Jerry Kelly,99,12.94,22,170,-0.27
164,165,165,Jim Furyk,76,12.88,17,132,-0.06
165,166,166,Ryuji Imada,90,12.78,23,180,-0.13
166,167,167,Alex Cejka,81,12.67,19,150,-0.37
167,168,168,Heath Slocum,97,12.65,21,166,-0.14
168,T169,T169,Kevin Johnson,62,12.5,14,112,-0.14
169,T169,T169,Justin Leonard,89,12.5,20,160,-0.10
170,T169,T169,Bryce Molder,84,12.5,20,160,-0.30
171,172,172,Steve Flesch,78,12.14,17,140,-0.06
172,173,173,Mark Calcavecchia,50,11.84,9,76,+0.11
173,174,174,Tom Pernice Jr.,74,11.29,14,124,-0.29
174,175,175,Luke Donald,71,11.21,13,116,-0.23
175,176,176,Brent Delahoussaye,57,10.78,11,102,-0.18
176,177,177,Jeff Quinney,91,10.34,18,174,-0.44
177,178,178,Jeff Maggert,76,10.29,14,136,E
178,179,179,Richard Johnson,90,10.26,16,156,-0.56
179,180,180,Chad Collins,87,9.49,15,158,+0.07
180,181,181,Brandt Snedeker,89,9.41,16,170,-0.44
181,182,182,Greg Chalmers,93,8.6,16,186,-0.19
182,183,183,Tim Clark,88,8.44,13,154,-0.23
183,184,184,Craig Bowden,56,7.84,8,102,E
184,185,185,Mike Weir,59,7.45,7,94,-0.29
185,186,186,Brad Faxon,58,7.41,8,108,-0.13
186,187,187,Scott Verplank,74,7.38,9,122,-0.56
187,188,188,Ben Curtis,78,5.71,8,140,-0.25
188,189,189,Greg Kraft,52,5.43,5,92,+0.20
189,190,190,Paul Goydos,78,4.05,6,148,+0.33
190,191,191,Brian Gay,101,3.8,7,184,E
191,192,192,Omar Uresti,74,3.68,5,136,E
