,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
47,T45,T45,Jeff Overton,92,"8' 10""",1127.0,128,147
48,T49,T49,Greg Chalmers,88,"8' 11""",1281.083,144,1
49,T49,T49,James Driscoll,71,"8' 11""",859.6669999999999,96,112
50,T49,T49,Kevin Kisner,70,"8' 11""",880.5830000000001,99,142
51,T49,T49,Billy Mayfair,94,"8' 11""",1214.083,136,27
52,T49,T49,Michael Thompson,79,"8' 11""",695.9169999999999,78,32
53,T54,T54,Blake Adams,116,"9' 0""",1629.9170000000001,181,33
54,T54,T54,Joe Durant,71,"9' 0""",695.9169999999999,77,59
55,T54,T54,Tim Herron,85,"9' 0""",957.3330000000001,106,60
56,T54,T54,Charles Howell III,108,"9' 0""",1204.417,134,5
57,T54,T54,Zach Johnson,79,"9' 0""",757.6669999999999,84,4
58,T54,T54,Spencer Levin,113,"9' 0""",1119.917,125,41
59,T54,T54,Rod Pampling,72,"9' 0""",780.4169999999999,87,10
60,T54,T54,Pat Perez,76,"9' 0""",763.0,85,78
61,T54,T54,Jhonattan Vegas,84,"9' 0""",925.75,103,148
62,T63,T63,Chris Couch,73,"9' 1""",956.5,105,27
63,T63,T63,Brendon de Jonge,105,"9' 1""",1286.5,142,42
64,T63,T63,J.J. Henry,96,"9' 1""",1117.833,123,126
65,T63,T63,Sean O'Hair,71,"9' 1""",808.75,89,146
66,T63,T63,D.A. Points,89,"9' 1""",990.9169999999999,109,77
67,T63,T63,Heath Slocum,89,"9' 1""",874.3330000000001,96,149
68,T69,T69,Jonathan Byrd,83,"9' 2""",914.5,100,106
69,T69,T69,Stewart Cink,72,"9' 2""",624.0830000000001,68,107
70,T69,T69,Matt Kuchar,94,"9' 2""",1137.0,124,13
71,T72,T72,Michael Connell,76,"9' 3""",842.5830000000001,91,30
72,T72,T72,Tom Gillis,55,"9' 3""",498.917,54,129
73,T72,T72,David Mathis,83,"9' 3""",845.25,91,30
74,T72,T72,Charl Schwartzel,58,"9' 3""",663.8330000000001,72,50
75,T72,T72,Charlie Wi,83,"9' 3""",1026.417,111,64
76,T72,T72,Y.E. Yang,63,"9' 3""",594.0,64,23
77,T78,T78,Rich Beem,53,"9' 4""",664.25,71,168
78,T78,T78,Matt Bettencourt,84,"9' 4""",1296.167,139,141
79,T78,T78,Steve Flesch,88,"9' 4""",1086.833,116,108
80,T78,T78,Scott McCarron,65,"9' 4""",859.3330000000001,92,36
81,T78,T78,John Merrick,71,"9' 4""",822.0,88,91
82,T78,T78,Troy Merritt,63,"9' 4""",758.1669999999999,81,121
83,T78,T78,Carl Pettersson,95,"9' 4""",1188.917,127,72
84,T78,T78,Aron Price,58,"9' 4""",511.417,55,137
85,T78,T78,Brandt Snedeker,85,"9' 4""",819.25,88,22
86,T87,T87,Ricky Barnes,78,"9' 5""",818.1669999999999,87,117
87,T87,T87,Jim Furyk,87,"9' 5""",931.8330000000001,99,76
88,T87,T87,Marc Leishman,87,"9' 5""",1322.8329999999999,141,71
89,T87,T87,George McNeill,69,"9' 5""",797.1669999999999,85,124
90,T87,T87,Andres Romero,77,"9' 5""",1079.0,115,120
91,T87,T87,Adam Scott,60,"9' 5""",614.0830000000001,65,62
92,T93,T93,Stephen Ames,69,"9' 6""",806.25,85,35
93,T93,T93,Steven Bowditch,86,"9' 6""",1180.917,124,175
94,T93,T93,Michael Bradley,74,"9' 6""",848.4169999999999,89,179
95,T93,T93,Hunter Haas,96,"9' 6""",1283.167,135,48
96,T93,T93,Martin Laird,77,"9' 6""",912.6669999999999,96,60
97,T93,T93,David Toms,78,"9' 6""",775.9169999999999,82,25
98,T93,T93,Marc Turnesa,54,"9' 6""",591.3330000000001,62,171
99,T100,T100,Jason Bohn,74,"9' 7""",796.9169999999999,83,83
100,T100,T100,Chris DiMarco,93,"9' 7""",1125.417,117,39
101,T100,T100,David Duval,67,"9' 7""",881.5,92,172
102,T100,T100,Nick O'Hern,89,"9' 7""",1000.3330000000001,104,58
103,T100,T100,Vijay Singh,79,"9' 7""",814.1669999999999,85,105
104,T105,T105,Richard Johnson,64,"9' 8""",755.25,78,155
105,T105,T105,Derek Lamely,65,"9' 8""",891.25,92,183
106,T105,T105,Ryan Palmer,82,"9' 8""",907.1669999999999,94,47
107,T105,T105,Kevin Streelman,90,"9' 8""",1128.833,117,37
108,T105,T105,Bubba Watson,85,"9' 8""",941.0830000000001,97,184
109,T110,T110,Ben Curtis,66,"9' 9""",796.4169999999999,82,21
110,T110,T110,Brian Davis,105,"9' 9""",1155.583,119,62
111,T110,T110,Charley Hoffman,93,"9' 9""",1127.0,116,163
112,T110,T110,Colt Knost,80,"9' 9""",1076.0,110,135
113,T110,T110,John Rollins,85,"9' 9""",910.25,93,123
114,T110,T110,Kyle Stanley,98,"9' 9""",1123.083,115,156
115,T116,T116,Woody Austin,59,"9' 10""",578.9169999999999,59,5
116,T116,T116,Cameron Beckman,71,"9' 10""",1021.5,104,113
117,T116,T116,Nathan Green,81,"9' 10""",1276.917,130,26
118,T116,T116,J.P. Hayes,56,"9' 10""",677.8330000000001,69,80
119,T116,T116,Billy Horschel,75,"9' 10""",936.9169999999999,95,159
120,T116,T116,Brandt Jobe,100,"9' 10""",1030.583,105,67
121,T116,T116,Joe Ogilvie,75,"9' 10""",981.4169999999999,100,109
122,T116,T116,Cameron Tringale,110,"9' 10""",1649.8329999999999,168,97
123,T124,T124,Chad Campbell,99,"9' 11""",924.5,93,102
124,T124,T124,Ernie Els,71,"9' 11""",723.75,73,182
125,T124,T124,Andres Gonzales,60,"9' 11""",544.0830000000001,55,169
126,T124,T124,Jarrod Lyle,83,"9' 11""",1175.917,119,104
127,T124,T124,Scott Piercy,78,"9' 11""",1012.0,102,100
128,T124,T124,Josh Teater,104,"9' 11""",1379.75,139,152
129,T124,T124,Garrett Willis,71,"9' 11""",840.4169999999999,85,88
130,T131,T131,Tommy Gainey,104,"10' 0""",1281.75,128,133
131,T131,T131,Robert Karlsson,61,"10' 0""",751.0830000000001,75,40
132,T131,T131,Daniel Summerhays,75,"10' 0""",923.3330000000001,92,138
133,T134,T134,David Hearn,88,"10' 1""",1052.417,104,53
134,T134,T134,Sung Kang,63,"10' 1""",787.0830000000001,78,115
135,T134,T134,Bio Kim,71,"10' 1""",1056.083,105,142
136,T134,T134,Matt McQuillan,59,"10' 1""",818.75,81,101
137,T134,T134,Rory Sabbatini,85,"10' 1""",865.5,86,84
138,T134,T134,Kevin Stadler,88,"10' 1""",909.5830000000001,90,174
139,140,140,Will Strickler,51,"10' 2""",601.75,59,154
140,141,141,Fabián Gómez,84,"10' 3""",1170.25,114,177
141,T142,T142,Ángel Cabrera,50,"10' 4""",528.8330000000001,51,176
142,T142,T142,Lucas Glover,74,"10' 4""",886.25,86,162
143,T142,T142,Paul Goydos,81,"10' 4""",909.0830000000001,88,130
144,T142,T142,Steve Marino,76,"10' 4""",978.5830000000001,95,97
145,T142,T142,Ryan Moore,79,"10' 4""",865.0,84,45
146,T147,T147,K.J. Choi,77,"10' 5""",845.5830000000001,81,27
147,T147,T147,Michael Putnam,67,"10' 5""",866.4169999999999,83,87
148,T147,T147,Alexandre Rocha,65,"10' 5""",696.25,67,136
149,T147,T147,Vaughn Taylor,89,"10' 5""",1060.083,102,72
150,T147,T147,D.J. Trahan,91,"10' 5""",1219.25,117,82
151,T147,T147,Jimmy Walker,79,"10' 5""",1282.667,123,54
152,T147,T147,Boo Weekley,66,"10' 5""",665.6669999999999,64,169
153,T147,T147,Dean Wilson,62,"10' 5""",825.0,79,19
154,T155,T155,Arjun Atwal,91,"10' 6""",1508.1670000000001,144,131
155,T155,T155,Johnson Wagner,81,"10' 6""",1041.917,99,96
156,T157,T157,Briny Baird,60,"10' 7""",722.0830000000001,68,46
157,T157,T157,Rickie Fowler,84,"10' 7""",1059.5,100,139
158,T157,T157,Bill Haas,93,"10' 7""",1363.8329999999999,129,79
159,T157,T157,Lee Janzen,62,"10' 7""",666.0830000000001,63,144
160,T157,T157,Jerry Kelly,85,"10' 7""",962.5830000000001,91,14
161,T157,T157,Tag Ridings,87,"10' 7""",1192.667,113,134
162,163,163,Kevin Chappell,78,"10' 8""",973.75,91,72
163,T164,T164,Ben Crane,76,"10' 9""",895.3330000000001,83,23
164,T164,T164,Chris Stroud,88,"10' 9""",883.4169999999999,82,103
165,T164,T164,Roland Thatcher,67,"10' 9""",1024.667,95,92
166,T164,T164,Nick Watney,80,"10' 9""",995.9169999999999,93,12
167,168,168,Robert Garrigus,83,"10' 10""",935.0,86,164
168,T169,T169,Bobby Gates,82,"10' 11""",1131.917,104,180
169,T169,T169,Troy Matteson,91,"10' 11""",1279.417,117,132
170,T171,T171,Justin Hicks,60,"11' 0""",804.0830000000001,73,185
171,T171,T171,Ben Martin,74,"11' 0""",976.8330000000001,89,167
172,T171,T171,Brendan Steele,89,"11' 0""",1069.417,97,149
173,T174,T174,Dustin Johnson,72,"11' 1""",821.4169999999999,74,181
174,T174,T174,Kent Jones,76,"11' 1""",1042.75,94,151
175,176,176,Jim Herman,69,"11' 2""",839.0,75,118
176,T177,T177,Alex Prugh,82,"11' 3""",1133.25,101,186
177,T177,T177,Gary Woodland,93,"11' 3""",1066.333,95,86
178,179,179,Chez Reavie,92,"11' 4""",1087.833,96,140
179,180,180,Zack Miller,86,"11' 6""",1325.1670000000001,115,153
180,T181,T181,Martin Piller,63,"11' 7""",987.4169999999999,85,172
181,T181,T181,Scott Stallings,84,"11' 7""",904.4169999999999,78,165
182,183,183,Scott Gutschewski,67,"11' 8""",1062.333,91,115
183,184,184,Keegan Bradley,91,"11' 10""",1344.75,114,125
184,T185,T185,J.B. Holmes,57,"12' 3""",868.3330000000001,71,158
185,T185,T185,John Senden,94,"12' 3""",1597.5829999999999,130,145
