,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
39,T39,T39,Ben Curtis,66,0.314,169,53.0
40,T41,T41,Robert Karlsson,61,0.317,123,39.0
41,T41,T41,Brandt Snedeker,85,0.317,189,60.0
42,T43,T43,K.J. Choi,77,0.319,141,45.0
43,T43,T43,Chris Riley,76,0.319,191,61.0
44,45,45,Jonathan Byrd,83,0.32,181,58.0
45,46,46,Ian Poulter,52,0.324,111,36.0
46,47,47,Trevor Immelman,84,0.325,151,49.0
47,T48,T48,Stewart Cink,72,0.326,129,42.0
48,T48,T48,Zack Miller,86,0.326,215,70.0
49,T50,T50,Marc Leishman,87,0.327,199,65.0
50,T50,T50,Scott Piercy,78,0.327,150,49.0
51,52,52,Tag Ridings,87,0.32799999999999996,189,62.0
52,T53,T53,James Driscoll,71,0.32899999999999996,167,55.0
53,T53,T53,Hunter Mahan,92,0.32899999999999996,173,57.0
54,55,55,Nate Smith,66,0.331,145,48.0
55,T56,T56,Steve Flesch,88,0.332,247,82.0
56,T56,T56,Vaughn Taylor,89,0.332,205,68.0
57,T56,T56,Cameron Tringale,110,0.332,235,78.0
58,T59,T59,Luke Donald,73,0.33299999999999996,111,37.0
59,T59,T59,Ryan Palmer,82,0.33299999999999996,147,49.0
60,T59,T59,Jimmy Walker,79,0.33299999999999996,195,65.0
61,T62,T62,Martin Laird,77,0.335,161,54.0
62,T62,T62,Justin Rose,79,0.335,155,52.0
63,64,64,Vijay Singh,79,0.33799999999999997,210,71.0
64,T65,T65,Briny Baird,60,0.33899999999999997,112,38.0
65,T65,T65,D.A. Points,89,0.33899999999999997,230,78.0
66,T65,T65,Alexandre Rocha,65,0.33899999999999997,112,38.0
67,68,68,Steve Marino,76,0.34,147,50.0
68,69,69,Jim Furyk,87,0.342,146,50.0
69,T70,T70,Arjun Atwal,91,0.34299999999999997,210,72.0
70,T70,T70,Spencer Levin,113,0.34299999999999997,236,81.0
71,T72,T72,Jason Bohn,74,0.344,160,55.0
72,T72,T72,Chris DiMarco,93,0.344,192,66.0
73,T72,T72,Scott McCarron,65,0.344,157,54.0
74,75,75,William McGirt,103,0.345,232,80.0
75,T76,T76,Shane Bertsch,62,0.34600000000000003,133,46.0
76,T76,T76,Tim Herron,85,0.34600000000000003,205,71.0
77,T78,T78,Steve Elkington,50,0.34700000000000003,121,42.0
78,T78,T78,Aron Price,58,0.34700000000000003,124,43.0
79,T80,T80,Cameron Beckman,71,0.349,172,60.0
80,T80,T80,Bill Haas,93,0.349,169,59.0
81,T82,T82,Anthony Kim,72,0.35,140,49.0
82,T82,T82,Pat Perez,76,0.35,203,71.0
83,84,84,David Hearn,88,0.35100000000000003,174,61.0
84,85,85,Joe Ogilvie,75,0.35200000000000004,165,58.0
85,86,86,Scott Gutschewski,67,0.354,158,56.0
86,87,87,Hunter Haas,96,0.35600000000000004,222,79.0
87,T88,T88,Keegan Bradley,91,0.35700000000000004,210,75.0
88,T88,T88,Sean O'Hair,71,0.35700000000000004,171,61.0
89,90,90,John Rollins,85,0.358,173,62.0
90,91,91,Tom Gillis,55,0.359,128,46.0
91,T92,T92,Davis Love III,70,0.361,133,48.0
92,T92,T92,Troy Merritt,63,0.361,158,57.0
93,T92,T92,Michael Thompson,79,0.361,183,66.0
94,95,95,Woody Austin,59,0.36200000000000004,130,47.0
95,T96,T96,Rickie Fowler,84,0.364,176,64.0
96,T96,T96,Billy Mayfair,94,0.364,195,71.0
97,T98,T98,Kevin Chappell,78,0.365,159,58.0
98,T98,T98,Charl Schwartzel,58,0.365,96,35.0
99,T98,T98,Kevin Streelman,90,0.365,170,62.0
100,T98,T98,Chris Stroud,88,0.365,200,73.0
101,T98,T98,Daniel Summerhays,75,0.365,192,70.0
102,103,103,Matt Jones,71,0.369,179,66.0
103,T104,T104,Jim Herman,69,0.37,138,51.0
104,T104,T104,David Mathis,83,0.37,192,71.0
105,T104,T104,Ryan Moore,79,0.37,165,61.0
106,T104,T104,Will Strickler,51,0.37,127,47.0
107,108,108,Carl Pettersson,95,0.371,229,85.0
108,109,109,Gary Woodland,93,0.373,161,60.0
109,110,110,D.J. Trahan,91,0.374,195,73.0
110,T111,T111,Ryuji Imada,83,0.376,186,70.0
111,T111,T111,George McNeill,69,0.376,178,67.0
112,T111,T111,David Toms,78,0.376,125,47.0
113,114,114,Ben Martin,74,0.37799999999999995,185,70.0
114,115,115,Michael Putnam,67,0.379,145,55.0
115,T116,T116,Michael Connell,76,0.381,194,74.0
116,T116,T116,Kent Jones,76,0.381,168,64.0
117,118,118,Graeme McDowell,50,0.382,110,42.0
118,119,119,Bo Van Pelt,92,0.384,159,61.0
119,120,120,Jason Dufner,78,0.385,169,65.0
120,121,121,Heath Slocum,89,0.386,166,64.0
121,T122,T122,Brendon de Jonge,105,0.387,222,86.0
122,T122,T122,Y.E. Yang,63,0.387,119,46.0
123,124,124,Rocco Mediate,53,0.38799999999999996,134,52.0
124,125,125,John Senden,94,0.389,144,56.0
125,126,126,Michael Bradley,74,0.39,141,55.0
126,T127,T127,J.P. Hayes,56,0.39299999999999996,145,57.0
127,T127,T127,J.J. Henry,96,0.39299999999999996,183,72.0
128,T129,T129,Joe Durant,71,0.395,152,60.0
129,T129,T129,Derek Lamely,65,0.395,129,51.0
130,T129,T129,Roland Thatcher,67,0.395,162,64.0
131,T129,T129,Dean Wilson,62,0.395,172,68.0
132,133,133,Brian Davis,105,0.39899999999999997,228,91.0
133,134,134,Richard Johnson,64,0.4,145,58.0
134,135,135,Andres Romero,77,0.401,187,75.0
135,T136,T136,Alex Cejka,59,0.40299999999999997,129,52.0
136,T136,T136,Bill Lunde,92,0.40299999999999997,181,73.0
137,T138,T138,Chris Kirk,87,0.40399999999999997,198,80.0
138,T138,T138,Jhonattan Vegas,84,0.40399999999999997,166,67.0
139,140,140,Charley Hoffman,93,0.405,190,77.0
140,T141,T141,Kris Blanks,92,0.406,217,88.0
141,T141,T141,Tommy Gainey,104,0.406,219,89.0
142,143,143,Colt Knost,80,0.40700000000000003,182,74.0
143,144,144,Josh Teater,104,0.408,223,91.0
144,T145,T145,Rich Beem,53,0.41,122,50.0
145,T145,T145,Chris Couch,73,0.41,195,80.0
146,147,147,Ernie Els,71,0.41200000000000003,114,47.0
147,148,148,Martin Piller,63,0.413,155,64.0
148,T149,T149,Stephen Ames,69,0.414,162,67.0
149,T149,T149,Chad Campbell,99,0.414,174,72.0
150,T151,T151,J.B. Holmes,57,0.42,119,50.0
151,T151,T151,Jeff Overton,92,0.42,176,74.0
152,T151,T151,Camilo Villegas,69,0.42,143,60.0
153,T154,T154,D.J. Brigman,67,0.426,155,66.0
154,T154,T154,Marc Turnesa,54,0.426,115,49.0
155,156,156,John Merrick,71,0.42700000000000005,150,64.0
156,157,157,Joseph Bramlett,73,0.43,158,68.0
157,T158,T158,Harrison Frazar,58,0.433,127,55.0
158,T158,T158,Troy Matteson,91,0.433,208,90.0
159,T160,T160,Matt Bettencourt,84,0.435,216,94.0
160,T160,T160,Johnson Wagner,81,0.435,170,74.0
161,162,162,Ricky Barnes,78,0.436,149,65.0
162,163,163,Kevin Kisner,70,0.43700000000000006,174,76.0
163,164,164,Ángel Cabrera,50,0.44,100,44.0
164,165,165,Adam Scott,60,0.441,93,41.0
165,166,166,David Duval,67,0.44299999999999995,140,62.0
166,167,167,Steven Bowditch,86,0.444,216,96.0
167,168,168,Andres Gonzales,60,0.446,112,50.0
168,169,169,Bubba Watson,85,0.45,131,59.0
169,T170,T170,Paul Goydos,81,0.451,195,88.0
170,T170,T170,Brendan Steele,89,0.451,206,93.0
171,172,172,Kevin Stadler,88,0.452,168,76.0
172,173,173,Chez Reavie,92,0.455,211,96.0
173,T174,T174,Scott Stallings,84,0.45899999999999996,172,79.0
174,T174,T174,Garrett Willis,71,0.45899999999999996,170,78.0
175,176,176,Billy Horschel,75,0.46299999999999997,149,69.0
176,177,177,Boo Weekley,66,0.46399999999999997,138,64.0
177,178,178,Sung Kang,63,0.469,128,60.0
178,179,179,Lucas Glover,74,0.47100000000000003,155,73.0
179,180,180,Bobby Gates,82,0.48,177,85.0
180,181,181,Justin Hicks,60,0.484,126,61.0
181,182,182,Dustin Johnson,72,0.49200000000000005,128,63.0
182,T183,T183,Fabián Gómez,84,0.494,164,81.0
183,T183,T183,Alex Prugh,82,0.494,168,83.0
184,185,185,Robert Garrigus,83,0.508,181,92.0
185,186,186,Kyle Stanley,98,0.528,197,104.0
