,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
344,345,342.0,Magnus Carlsson,52,0.53,27.71,-20.3,19.19,SWE
345,346,343.0,Matthieu Pavon,40,0.53,21.28,-1.76,23.04,FRA
346,347,345.0,Danthai Boonma,40,0.53,21.15,-8.59,9.8,THA
347,348,338.0,Matt Every,44,0.53,23.24,-50.47,6.59,USA
348,349,348.0,Kevin Tway,49,0.53,25.76,-9.57,21.57,USA
349,350,344.0,Chesson Hadley,52,0.53,27.31,-34.29,18.3,USA
350,351,349.0,Aaron Rai,40,0.52,20.98,-1.88,19.74,ENG
351,352,485.0,Florian Fritsch,40,0.52,20.94,-17.27,14.38,GER
352,353,351.0,Rick Lamb,40,0.52,20.83,-0.15,20.98,USA
353,354,352.0,Sam Ryder,40,0.52,20.82,-3.7,17.71,USA
354,355,353.0,Nate Lashley,40,0.52,20.78,-3.61,18.11,USA
355,356,355.0,Adrien Saddier,40,0.52,20.76,-3.3,21.07,FRA
356,357,354.0,Jonathan Randolph,52,0.52,26.92,-12.7,23.66,USA
357,358,347.0,Chris Hanson,46,0.52,23.73,-8.0,21.42,ENG
358,359,355.0,Cho Min-jun,50,0.51,25.69,-15.9,17.35,KOR
359,360,359.0,Christofer Blomstrand,40,0.51,20.55,-3.83,20.38,SWE
360,361,346.0,Mikko Korhonen,43,0.51,22.06,-15.97,13.27,FIN
361,362,358.0,Bronson Burgoon,52,0.51,26.62,-18.15,16.83,USA
362,363,361.0,Tim Wilkinson,52,0.51,26.6,-9.12,26.63,NZL
363,364,350.0,Brendon Todd,52,0.51,26.58,-68.65,,USA
364,365,435.0,Lasse Jensen,48,0.51,24.45,-10.11,21.71,DEN
365,366,357.0,Rory Sabbatini,49,0.51,24.82,-34.63,5.69,RSA
366,367,366.0,Xander Schauffele,40,0.5,20.06,-0.34,20.4,USA
367,368,385.0,Keith Horne,52,0.5,26.06,-25.06,15.25,RSA
368,369,368.0,John Hahn,44,0.5,22.01,-15.12,9.93,USA
369,370,363.0,Michael Kim,52,0.5,25.99,-15.19,19.15,USA
370,371,373.0,Ben Crane,48,0.5,23.89,-22.44,22.57,USA
371,372,377.0,Ryan Armour,43,0.5,21.39,-13.11,24.01,USA
372,373,365.0,Tyler Aldridge,52,0.5,25.85,-15.19,15.96,USA
373,374,360.0,Marcel Siem,50,0.5,24.81,-50.81,20.39,GER
374,375,370.0,Pep Angles,40,0.49,19.73,-2.91,18.73,ESP
375,376,414.0,Grégory Havret,52,0.49,25.64,-21.66,18.18,FRA
376,377,369.0,Kelly Kraft,50,0.49,24.53,-14.61,16.8,USA
377,378,376.0,Brandon Hagy,40,0.49,19.56,-2.74,19.92,USA
378,379,380.0,Ryuko Tokimatsu,40,0.49,19.56,-3.08,18.11,JPN
379,380,397.0,Michio Matsumura,49,0.49,23.95,-21.4,4.56,JPN
380,381,371.0,Christiaan Bezuidenhout,40,0.49,19.55,-7.19,24.98,RSA
381,382,413.0,Matthew Griffin,52,0.49,25.4,-15.58,24.36,AUS
382,383,364.0,Gary Stal,50,0.49,24.38,-43.18,7.4,FRA
383,384,375.0,Nicholas Fung,52,0.49,25.31,-9.94,16.82,MAS
384,385,399.0,Borja Virto Astudillo,52,0.49,25.3,-16.7,7.33,ESP
385,386,372.0,Siddikur Rahman,40,0.49,19.42,-14.14,10.2,BAN
386,387,373.0,Matthew Millar,40,0.48,19.39,-11.93,9.35,AUS
387,388,438.0,S. Chikkarangappa,40,0.48,19.27,-9.04,15.64,IND
388,389,367.0,Thomas Linard,46,0.48,22.14,-15.91,10.29,FRA
389,390,381.0,Shunsuke Sonoda,50,0.48,24.06,-11.15,20.51,JPN
390,391,382.0,Thitiphun Chuayprakong,40,0.48,19.23,-7.05,21.26,THA
391,392,362.0,Sangmoon Bae,40,0.48,19.21,-52.96,,KOR
392,393,378.0,Nick Taylor,52,0.48,24.95,-23.68,20.46,CAN
393,394,384.0,Justin Walters,52,0.48,24.88,-13.29,23.88,ENG
394,395,393.0,Cameron Percy,46,0.48,22.0,-16.76,14.63,AUS
395,396,405.0,I J Jang,52,0.48,24.84,-25.91,6.6,KOR
396,397,383.0,Yosuke Tsukada,51,0.48,24.36,-13.17,20.53,JPN
397,398,388.0,Julián Etulain,52,0.48,24.75,-13.17,23.19,ARG
398,399,390.0,Ben Stow,40,0.47,18.98,-1.89,19.84,ENG
399,399,389.0,Darius Van Driel,40,0.47,18.98,-6.51,11.97,NED
400,401,379.0,Carlos Pigem,46,0.47,21.72,-10.66,16.46,ESP
401,402,391.0,Simon Forsstrom,40,0.47,18.87,-4.04,15.69,SWE
402,403,394.0,Mark Haastrup,40,0.47,18.82,-2.61,16.83,DEN
403,404,387.0,Rod Pampling,50,0.47,23.51,-28.67,7.74,AUS
404,405,392.0,Rob Oppenheim,50,0.47,23.48,-11.66,17.36,USA
405,406,394.0,Stuart Appleby,40,0.47,18.74,-21.36,20.5,AUS
406,407,427.0,Azuma Yano,46,0.47,21.48,-8.08,19.21,JPN
407,408,450.0,Kodai Ichihara,46,0.47,21.46,-9.63,14.83,JPN
408,409,398.0,Henrik Norlander,47,0.46,21.85,-15.89,9.83,SWE
409,410,394.0,J.J. Henry,52,0.46,24.05,-25.36,7.38,USA
410,411,402.0,Ryan Evans,45,0.46,20.75,-6.92,14.36,ENG
411,412,400.0,Will MacKenzie,45,0.46,20.67,-22.03,19.9,USA
412,413,400.0,Thomas Bjørn,42,0.46,19.24,-34.96,9.4,DEN
413,414,404.0,David Drysdale,52,0.46,23.79,-19.26,15.64,SCO
414,415,463.0,Jbe' Kruger,52,0.46,23.78,-20.96,16.23,RSA
415,416,433.0,Angelo Que,52,0.46,23.67,-24.71,12.35,PHI
416,416,402.0,Camilo Villegas,52,0.46,23.67,-37.78,12.4,COL
417,418,410.0,Ryan Blaum,45,0.45,20.25,-8.12,17.43,USA
418,419,419.0,Rodolfo Cazaubón,46,0.45,20.67,-12.16,12.92,MEX
419,420,411.0,Miguel Angel Carballo,52,0.45,23.34,-11.04,17.24,ARG
420,421,407.0,Adam Bland,48,0.45,21.53,-22.04,8.29,AUS
421,422,414.0,Johannes Veerman,40,0.45,17.86,-1.2,19.06,USA
422,423,416.0,Mark Anderson,40,0.45,17.86,-2.95,16.97,USA
423,424,412.0,Sang-hee Lee,52,0.44,23.12,-16.69,20.23,KOR
424,425,406.0,Won Joon Lee,42,0.44,18.61,-10.05,9.74,AUS
425,426,418.0,Shunya Takeyasu,40,0.44,17.7,-3.32,21.02,JPN
426,427,421.0,Dominic Foos,40,0.44,17.67,-8.72,10.05,GER
427,428,409.0,Daniel Im,49,0.44,21.58,-15.43,17.77,USA
428,429,417.0,Brendon de Jonge,52,0.44,22.88,-46.55,8.79,ZIM
429,429,422.0,Yuki Inamori,45,0.44,19.8,-13.4,8.41,JPN
430,431,419.0,Jean Hugo,47,0.44,20.63,-20.27,7.14,RSA
431,432,866.0,Johan Edfors,40,0.44,17.48,-8.91,15.24,SWE
432,433,424.0,Mark Hubbard,52,0.44,22.7,-14.08,19.31,USA
433,434,423.0,Scott Pinckney,52,0.44,22.62,-27.83,10.11,USA
434,435,426.0,Daniel Brooks,52,0.43,22.55,-14.8,21.02,ENG
435,435,428.0,Oscar Zetterwall,40,0.43,17.35,-1.49,18.84,SWE
436,437,429.0,Oliver Lindell,40,0.43,17.24,-2.86,16.54,FIN
437,438,425.0,Taichi Teshima,47,0.43,20.24,-25.62,4.24,JPN
438,439,432.0,Tim Herron,41,0.42,17.39,-7.76,12.68,USA
439,440,434.0,Netipong Sritonginn,40,0.42,16.96,-7.59,6.86,THA
440,441,430.0,Vaughn Groenewald,48,0.42,20.35,-15.3,8.33,RSA
441,442,436.0,Lee Chang-woo,40,0.42,16.86,-2.65,17.23,KOR
442,443,431.0,Ross McGowan,49,0.42,20.64,-19.54,13.85,ENG
443,444,439.0,Charlie Saxon,40,0.42,16.81,-0.53,17.34,USA
444,445,451.0,Stephen Gallacher,48,0.42,20.02,-53.86,6.89,SCO
445,446,437.0,P. Tangkamolpraser,52,0.42,21.64,-16.29,20.33,THA
446,447,452.0,Zack Sucher,44,0.41,18.25,-12.17,18.24,USA
447,448,453.0,Stephan Jaeger,42,0.41,17.4,-2.71,15.43,GER
448,449,443.0,Byungmin Cho,40,0.41,16.56,-3.0,16.0,KOR
449,450,444.0,Joachim B Hansen,49,0.41,20.23,-12.27,8.9,DEN
450,451,513.0,Ruan de Smidt,49,0.41,20.17,-4.18,18.16,RSA
451,452,446.0,Ben Evans,52,0.41,21.32,-17.82,12.9,ENG
452,453,445.0,Paul Lawrie,40,0.41,16.39,-15.36,8.36,SCO
453,454,602.0,Suradit Yongcharoenchai,40,0.41,16.35,-2.86,16.79,THA
454,455,439.0,Richard McEvoy,47,0.41,19.16,-6.4,16.24,ENG
455,456,466.0,Josh Geary,44,0.41,17.88,-14.74,10.27,NZL
456,457,442.0,Sutijet Kooratanapis,45,0.4,18.16,-8.54,16.8,THA
457,458,448.0,Hiroyuki Fujita,52,0.4,20.95,-34.99,9.4,JPN
458,459,447.0,Scott Henry,51,0.4,20.52,-10.86,13.12,SCO
459,460,449.0,Hyun-woo Ryu,52,0.4,20.62,-20.51,10.05,KOR
460,461,456.0,Puma Dominguez,40,0.4,15.85,-4.83,14.04,ARG
461,462,454.0,Dawie van der Walt,52,0.4,20.56,-28.15,5.21,RSA
462,463,460.0,Chris Baker,41,0.39,16.16,-2.67,13.9,USA
463,464,455.0,Sam Brazel,40,0.39,15.76,-12.51,7.75,AUS
464,465,457.0,Xinjun Zhang,40,0.39,15.75,-11.21,7.8,CHN
465,466,491.0,Casey O'Toole,48,0.39,18.88,-10.11,11.16,USA
466,467,459.0,Adam Schenk,40,0.39,15.73,-3.91,14.76,USA
467,468,461.0,Joel Dahmen,48,0.39,18.67,-11.8,17.77,USA
468,469,462.0,Terry Pilkadaris,52,0.39,20.15,-20.69,6.72,AUS
469,470,464.0,Jason Millard,40,0.39,15.45,-4.59,12.05,USA
470,471,465.0,Wes Roach,50,0.38,19.12,-14.74,11.87,USA
471,472,468.0,James Driscoll,41,0.38,15.53,-2.59,15.43,USA
472,473,458.0,Andrew Dodt,47,0.38,17.76,-25.75,8.65,AUS
473,473,469.0,Oliver Fisher,52,0.38,19.65,-20.01,15.86,ENG
474,475,467.0,Atiwit Janewattanano,45,0.38,17.0,-14.11,7.95,THA
475,476,470.0,Antoine Schwartz,40,0.38,15.02,-3.06,16.17,FRA
476,477,479.0,Takashi Iwamoto,40,0.37,14.98,,14.98,JPN
477,478,471.0,Rohan Blizard,46,0.37,17.14,-8.84,7.2,AUS
478,479,508.0,Craig Lee,52,0.37,19.34,-13.67,13.11,SCO
479,480,478.0,Bjorn Hellgren,40,0.37,14.85,-1.47,16.32,SWE
480,481,475.0,Garrick Porteous,40,0.37,14.84,-7.07,11.89,ENG
481,482,477.0,Andrew Landry,48,0.37,17.74,-8.05,14.48,USA
482,483,476.0,Kyle Thompson,40,0.37,14.77,-10.21,11.28,USA
483,484,479.0,Piya Swangarunporn,40,0.37,14.76,-5.51,14.4,THA
484,485,512.0,Oscar Lengden,40,0.37,14.69,-0.61,15.31,SWE
485,486,483.0,Bobby Wyatt,40,0.37,14.68,-2.01,16.69,USA
486,487,481.0,Scott Langley,52,0.37,19.06,-22.26,12.26,USA
487,488,492.0,Max Homa,51,0.36,18.61,-11.28,17.73,USA
488,489,487.0,Augusto Núñez,40,0.36,14.58,-3.5,12.42,ARG
489,490,488.0,Gary King,40,0.36,14.57,-1.33,15.9,ENG
490,491,484.0,Tano Goya,44,0.36,16.0,-11.32,8.53,ARG
491,492,471.0,Max Orrin,51,0.36,18.54,-17.23,8.86,ENG
492,493,493.0,Sebastián Vázquez,43,0.36,15.62,-7.17,10.29,MEX
493,494,489.0,Scott Jamieson,52,0.36,18.88,-17.9,13.84,SCO
494,495,482.0,Carl Pettersson,52,0.36,18.82,-34.72,,SWE
495,496,473.0,Rahil Gangjee,41,0.36,14.82,-13.25,11.51,IND
496,496,490.0,Juvic Pagunsan,52,0.36,18.8,-12.67,11.98,PHI
497,498,474.0,Chiragh Kumar,41,0.36,14.81,-10.78,1.54,IND
498,499,514.0,Aron Price,40,0.36,14.22,-12.52,6.86,AUS
499,500,500.0,Daan Huizing,47,0.35,16.66,-10.95,9.42,NED
500,501,486.0,Wade Ormsby,44,0.35,15.58,-29.46,6.47,AUS
501,502,494.0,Jurrian Van der Vaart,40,0.35,14.16,-2.73,11.59,NED
502,503,495.0,Luke Guthrie,52,0.35,18.24,-19.59,8.32,USA
503,504,498.0,Sebastián Muñoz,40,0.35,13.98,-4.61,17.19,COL
504,505,562.0,Jordan Zunic,40,0.35,13.96,-7.92,8.65,AUS
505,506,503.0,Taylor Moore,40,0.35,13.94,-0.23,14.17,USA
506,507,497.0,Ángel Cabrera,45,0.35,15.64,-34.84,11.05,ARG
507,508,496.0,Jang Dong-Kyu,40,0.35,13.85,-24.22,,KOR
508,509,499.0,Jae-bum Park,52,0.35,17.99,-15.31,6.41,KOR
509,510,504.0,Josh Teater,44,0.35,15.2,-3.05,15.11,USA
510,511,529.0,Danie van Tonder,46,0.34,15.87,-22.31,9.12,RSA
511,512,502.0,Alvaro Quiros,43,0.34,14.77,-15.21,14.2,ESP
512,513,523.0,Scott Barr,45,0.34,15.44,-7.26,7.74,AUS
513,514,505.0,Sebastian Cappelen,42,0.34,14.37,-8.38,13.25,DEN
514,515,501.0,Chapchai Nirat,47,0.34,15.82,-21.4,9.02,THA
515,516,507.0,Carlos Ortiz,52,0.34,17.48,-28.17,10.01,MEX
516,517,515.0,Panawat Muenlek,42,0.33,14.06,-4.69,13.28,THA
517,518,511.0,Kyung-Nam Kang,40,0.33,13.34,-0.56,13.9,KOR
518,519,510.0,Cody Gribble,52,0.33,17.31,-10.25,11.86,USA
519,520,506.0,Jens Dantorp,43,0.33,14.15,-11.82,5.08,SWE
520,521,549.0,Tjaart van der Walt,40,0.33,13.06,-10.66,8.71,RSA
521,522,518.0,Michael Jonzon,40,0.33,13.04,-4.92,10.8,SWE
522,523,516.0,Itthipat Buranatanya,40,0.32,12.98,-7.48,10.54,THA
523,524,521.0,Steven Tiley,40,0.32,12.86,-4.23,10.44,ENG
524,525,525.0,Andres Romero,45,0.32,14.45,-19.99,4.96,ARG
525,526,509.0,Thaworn Wiratchant,46,0.32,14.76,-24.82,2.62,THA
526,527,520.0,Jonathan Byrd,52,0.32,16.61,-15.29,14.06,USA
527,528,517.0,Ryuichi Oda,47,0.32,15.0,-18.6,4.48,JPN
528,529,519.0,Shane Bertsch,40,0.32,12.73,-14.76,3.38,USA
529,530,527.0,Mark Wilson,51,0.32,16.15,-16.19,6.71,USA
530,531,522.0,Matt Ford,52,0.31,16.36,-11.63,6.86,ENG
531,532,528.0,Lee McCoy,40,0.31,12.55,-3.05,15.6,USA
532,533,526.0,D.H. Lee,52,0.31,16.28,-15.03,2.88,KOR
533,534,534.0,Brock Mackenzie,40,0.31,12.47,-3.93,12.08,USA
534,535,536.0,Kent Bulle,40,0.31,12.43,-8.05,1.2,USA
535,536,533.0,Corey Conners,40,0.31,12.39,-2.58,11.6,CAN
536,537,524.0,Tom Murray,52,0.31,16.09,-10.35,3.9,ENG
537,538,539.0,Steven Alker,48,0.31,14.82,-13.86,12.42,NZL
538,538,532.0,Shintaro Kobayashi,40,0.31,12.35,-5.44,10.83,JPN
539,538,531.0,Peter Senior,40,0.31,12.35,-6.54,2.9,AUS
540,541,539.0,Seve Benson,46,0.31,14.14,-13.9,10.11,ENG
541,542,530.0,Chinnarat Phadungsil,47,0.31,14.37,-7.16,3.62,THA
542,543,535.0,Kazuhiro Yamashita,47,0.3,14.21,-17.33,8.45,JPN
543,544,537.0,Alex Prugh,52,0.3,15.72,-15.4,10.86,USA
544,545,538.0,Richard Lee,40,0.3,11.99,-13.15,7.7,CAN
545,546,541.0,Scott Strange,52,0.3,15.51,-13.81,10.45,AUS
546,547,641.0,Daniel Fox,40,0.29,11.77,-7.37,2.43,USA
547,548,546.0,Zack Fischer,49,0.29,14.37,-6.3,11.09,USA
548,549,544.0,Anthony Michael,40,0.29,11.68,-5.04,12.08,RSA
549,550,542.0,Bjorn Akesson,49,0.29,14.3,-13.08,6.62,SWE
550,551,545.0,Michael Hoey,52,0.29,15.16,-20.27,4.73,NIR
551,552,543.0,Erik Compton,52,0.29,15.12,-35.48,6.96,USA
552,553,643.0,Julien Guerrier,41,0.29,11.88,-3.67,11.48,FRA
553,554,599.0,Max McCardle,45,0.29,13.03,-1.62,11.86,AUS
554,555,554.0,Marcus Armitage,40,0.29,11.57,-2.85,8.41,ENG
555,556,565.0,Mark Williams,44,0.29,12.63,-6.38,10.73,ZIM
556,557,561.0,Mark Laskey,40,0.29,11.43,-2.78,8.53,WAL
557,558,661.0,Ben Eccles,40,0.29,11.41,-4.02,8.05,AUS
558,559,552.0,Dicky Pride,45,0.28,12.82,-15.59,1.75,USA
559,560,563.0,Oscar Stark,40,0.28,11.38,-1.39,10.52,SWE
560,561,547.0,Christopher Mivis,44,0.28,12.51,-3.11,13.81,BEL
561,562,559.0,Adam Svensson,40,0.28,11.37,-5.97,6.43,CAN
562,563,557.0,Jamie McLeary,47,0.28,13.27,-14.03,3.11,SCO
563,564,563.0,Clement Berardo,40,0.28,11.28,-2.65,11.45,FRA
564,565,550.0,Lorenzo Gagli,44,0.28,12.41,-5.77,10.36,ITA
565,566,566.0,Curtis Luck,40,0.28,11.25,-2.25,9.9,AUS
566,567,555.0,Rashid Khan,40,0.28,11.23,-17.47,4.49,IND
567,568,573.0,Andrew Putnam,48,0.28,13.45,-11.59,12.88,USA
568,569,568.0,CJ Plessis,40,0.28,11.2,-2.95,12.6,RSA
569,570,558.0,Malcolm Kokocinski,43,0.28,12.03,-3.32,9.46,SWE
570,570,553.0,Panuphol Pittayarat,47,0.28,13.15,-10.29,6.53,THA
571,572,551.0,Rhys Davies,51,0.28,14.24,-15.81,2.42,WAL
572,573,560.0,Matthew Nixon,52,0.28,14.5,-11.03,11.09,ENG
573,574,567.0,Merrick Bremner,52,0.28,14.49,-16.12,9.74,RSA
574,575,556.0,Mardan Mamat,49,0.28,13.49,-17.34,5.22,SIN
575,575,579.0,D.A. Points,51,0.28,14.05,-8.96,10.52,USA
576,577,569.0,Jeff Overton,52,0.27,14.29,-18.58,6.9,USA
577,578,576.0,Jack Maguire,40,0.27,10.99,-1.14,10.83,USA
578,579,575.0,Sangyeop Lee,40,0.27,10.97,-0.65,11.62,KOR
579,580,570.0,Yoshitaka Takeya,50,0.27,13.7,-19.23,7.23,JPN
580,581,571.0,Brice Garnett,52,0.27,14.24,-15.52,4.31,USA
581,582,572.0,Jens Fahrbring,52,0.27,14.16,-18.53,1.53,SWE
582,583,582.0,Simon Khan,40,0.27,10.82,-2.18,10.76,ENG
583,584,580.0,Roger Sloan,45,0.27,12.17,-6.81,11.74,CAN
584,585,584.0,Adam Blyth,40,0.27,10.79,-1.84,10.78,AUS
585,586,574.0,Berry Henson,40,0.27,10.79,-13.03,4.24,USA
586,587,581.0,Lyle Rowe,47,0.27,12.67,-6.6,14.0,RSA
587,588,578.0,Rattanon Wannasrichan,47,0.27,12.65,-10.64,6.0,THA
588,589,577.0,David Bransdon,40,0.27,10.72,-12.33,3.09,AUS
589,590,586.0,Jorge Fernández-Valdés,52,0.27,13.92,-11.03,9.63,ARG
590,591,582.0,Alvaro Velasco,45,0.27,12.0,-4.67,12.0,ESP
591,592,587.0,Kristian Johannessen,40,0.27,10.65,-4.37,6.42,NOR
592,593,588.0,Oliver Bekker,52,0.27,13.82,-7.69,9.61,RSA
593,594,709.0,Chiehpo Lee,40,0.27,10.62,-4.96,3.94,TPE
594,595,592.0,Mark Foster,49,0.27,13.0,-16.11,9.14,ENG
595,596,585.0,Erik van Rooyen,40,0.27,10.6,-11.06,5.55,RSA
596,597,594.0,Tom Shadbolt,40,0.26,10.53,-1.83,8.61,ENG
597,598,590.0,Chris Swanepoel,47,0.26,12.28,-8.96,6.52,RSA
598,599,595.0,Julian Kunzenbacher,40,0.26,10.45,-1.48,11.93,GER
599,600,598.0,Denny McCarthy,40,0.26,10.44,-1.5,9.31,USA
600,601,591.0,Shubhankar Sharma,40,0.26,10.43,-7.35,7.48,IND
601,602,593.0,Titch Moore,50,0.26,13.03,-7.52,14.0,RSA
602,603,597.0,Matt Atkins,42,0.26,10.94,-2.53,13.47,USA
603,604,596.0,Rourke Van der Spuy,40,0.26,10.41,-4.15,7.28,RSA
604,605,708.0,Chan Kim,40,0.26,10.35,-4.08,8.12,KOR
605,606,819.0,Alex Wennstam,40,0.26,10.3,-0.7,11.0,SWE
606,607,600.0,Tag Ridings,48,0.26,12.33,-6.68,8.82,USA
607,608,654.0,Niccolo Ravano,47,0.26,12.06,-3.03,11.66,ITA
608,609,608.0,Aaron Wise,40,0.26,10.26,,10.26,USA
609,610,609.0,Taewoo Kim,40,0.26,10.26,,10.26,KOR
610,611,589.0,Jack Senior,45,0.26,11.53,-8.7,5.96,ENG
611,612,601.0,Bryden MacPherson,52,0.26,13.28,-12.97,1.21,AUS
612,613,605.0,Gonzalo Fernandez-Castaño,52,0.26,13.27,-16.83,8.36,ESP
613,614,614.0,Darren Clarke,42,0.25,10.69,-8.7,5.63,NIR
614,615,604.0,Jordan Sherratt,40,0.25,10.16,-6.1,4.5,AUS
615,616,698.0,Jin-jae Byun,40,0.25,10.15,-1.96,10.24,KOR
616,617,607.0,Joong Kyung Mo,40,0.25,10.13,-3.07,10.76,KOR
617,618,610.0,Ryan Ruffels,40,0.25,10.11,-3.8,9.22,AUS
618,619,606.0,Abraham Ancer,52,0.25,13.1,-9.24,6.71,MEX
619,620,611.0,Justin Leonard,40,0.25,10.07,-7.22,8.72,USA
620,621,612.0,Andrew Svoboda,52,0.25,13.05,-16.53,15.3,USA
621,622,880.0,Matthew Giles,40,0.25,9.96,-6.44,7.08,AUS
622,622,735.0,Rasmus Hjelm Nielsen,40,0.25,9.96,-1.53,10.4,DEN
623,624,618.0,Blake Adams,40,0.25,9.95,-3.33,8.59,USA
624,624,615.0,Oliver Farr,52,0.25,12.93,-11.96,12.03,WAL
625,624,603.0,Daniel Gaunt,51,0.25,12.68,-12.87,5.42,ENG
626,627,617.0,Louis de Jager,49,0.25,12.15,-7.72,13.1,RSA
627,628,616.0,John Merrick,52,0.25,12.86,-11.33,9.0,USA
628,629,613.0,Shiv Kapur,52,0.25,12.8,-13.98,12.04,IND
629,630,623.0,Antonio Lascuna,40,0.24,9.76,-17.67,8.25,PHI
630,630,621.0,Hyungjoon Lee,40,0.24,9.76,-6.17,6.3,KOR
631,632,627.0,Max Kramer,40,0.24,9.75,-1.4,10.0,GER
632,633,620.0,Ruaidhri McGee,40,0.24,9.73,-9.11,3.46,IRL
633,634,625.0,Nirun Sae-Ueng,43,0.24,10.45,-6.02,6.18,THA
634,635,630.0,Lucas Lee,45,0.24,10.91,-11.87,3.13,BRA
635,636,668.0,Lionel Weber,45,0.24,10.86,-8.72,7.44,FRA
636,637,621.0,Steven Brown,42,0.24,10.14,-5.54,8.93,ENG
637,638,628.0,John O'Toole,40,0.24,9.64,-1.8,11.45,USA
638,639,637.0,Michael Johnson,40,0.24,9.6,,9.6,USA
639,640,619.0,Matteo Delpodio,47,0.24,11.27,-10.56,3.96,ITA
640,641,634.0,Bhavik Patel,40,0.24,9.57,-1.74,11.03,USA
641,642,691.0,Kim Tae-hoon,40,0.24,9.55,-7.33,5.58,KOR
642,643,639.0,Matthew Cort,40,0.24,9.51,-0.09,9.6,ENG
643,644,636.0,Tom Lewis,45,0.24,10.69,-10.08,5.35,ENG
644,645,623.0,Hung Chien-yao,45,0.24,10.68,-8.39,5.15,TPE
645,645,634.0,Hyowon Park,40,0.24,9.5,-6.12,6.37,KOR
646,647,642.0,Junsung Kim,40,0.24,9.49,-0.54,9.0,KOR
647,648,673.0,Namchoak Tantipokakul,49,0.24,11.61,-7.27,8.72,THA
648,649,638.0,Hendrik Du Plessis,40,0.24,9.47,-0.73,10.2,RSA
649,650,633.0,Justin Harding,48,0.24,11.36,-11.67,6.52,RSA
650,651,626.0,Jason Knutzon,43,0.24,10.17,-9.79,5.45,USA
651,652,631.0,Scott Arnold,40,0.24,9.43,-11.98,,AUS
652,653,629.0,Himmat Rai,44,0.24,10.34,-4.59,2.76,IND
653,654,640.0,Albin Choi,40,0.23,9.38,-4.07,6.73,CAN
654,655,652.0,Mikael Lundberg,50,0.23,11.66,-15.88,4.59,SWE
655,656,644.0,Ashley Chesters,40,0.23,9.31,-4.47,4.98,ENG
656,657,647.0,Hinrich Arkenau,40,0.23,9.31,-1.2,8.0,GER
657,658,646.0,Chris Selfridge,40,0.23,9.3,-2.33,7.82,IRL
658,659,644.0,Christiaan Basson,51,0.23,11.84,-8.0,6.89,RSA
659,660,649.0,Huilin Zhang,40,0.23,9.21,-3.09,4.86,CHN
660,661,650.0,John Mallinger,42,0.23,9.63,-5.81,8.28,USA
661,662,632.0,James Nitties,41,0.23,9.39,-13.33,2.74,AUS
662,663,655.0,Curtis Griffiths,40,0.23,9.16,-0.04,9.2,
663,663,653.0,Paul Howard,40,0.23,9.16,-2.45,7.68,ENG
664,665,694.0,Javier Colomo,41,0.23,9.36,-8.29,5.66,ESP
665,666,659.0,Daniel Lokke,40,0.23,9.1,-1.6,7.2,DEN
666,667,657.0,Zihao Chen,40,0.23,9.07,-3.06,6.63,CHN
667,668,656.0,Alex Kang,40,0.23,9.06,-0.6,9.66,USA
668,669,657.0,Jarin Todd,40,0.23,9.02,-3.63,6.06,USA
669,670,663.0,Sebastian Heisele,43,0.22,9.66,-0.84,10.5,GER
670,670,662.0,Billy Hemstock,40,0.22,8.99,-1.49,7.6,ENG
671,672,650.0,Steven Jeppesen,43,0.22,9.64,-4.9,4.92,SWE
672,673,964.0,Andrew Evans,40,0.22,8.93,-2.56,4.56,AUS
673,673,648.0,Toru Taniguchi,42,0.22,9.38,-11.3,1.85,JPN
674,675,664.0,Andrea Pavan,45,0.22,10.02,-7.7,8.6,ITA
675,676,660.0,Steve Allan,51,0.22,11.35,-12.37,3.64,AUS
676,677,667.0,Franck Daux,40,0.22,8.86,-2.74,10.0,FRA
677,677,666.0,Jacques Kruyswijk,40,0.22,8.86,-5.05,6.79,RSA
678,679,677.0,Rafael Campos,45,0.22,9.86,-6.31,5.41,PUE
679,680,670.0,Yi Keun Chang,40,0.22,8.75,-4.28,5.88,KOR
680,681,672.0,Daniel Pearce,40,0.22,8.73,-3.76,4.48,NZL
681,682,674.0,Jean-Paul Strydom,40,0.22,8.7,-1.89,7.7,RSA
682,683,748.0,Ji-hoon Lee,40,0.22,8.68,-4.54,4.53,KOR
683,684,679.0,Mathieu Fenasse,40,0.22,8.66,-0.76,8.33,FRA
684,685,675.0,Michael Wright,40,0.22,8.65,-2.65,7.26,AUS
685,686,665.0,Marcel Schneider,43,0.22,9.29,-6.41,4.34,GER
686,687,678.0,Eric Axley,52,0.22,11.2,-6.18,9.56,USA
687,688,680.0,Adam Cornelson,40,0.22,8.61,-2.1,9.0,CAN
688,688,682.0,Anton Karlsson,40,0.22,8.61,-1.67,6.84,SWE
689,690,669.0,Brett Munson,48,0.21,10.28,-10.94,5.8,USA
690,691,671.0,John Peterson,40,0.21,8.54,-19.46,1.28,USA
691,692,684.0,Tom Gillis,40,0.21,8.54,-13.09,,USA
