,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
172,T170,T170,Andy Sullivan,5,5.7
173,T174,T174,Thomas Aiken,9,5.6
174,T174,T174,Robert Allenby,1,5.6
175,T174,T174,Trevor Immelman,1,5.6
176,T174,T174,Kevin Kisner,16,5.6
177,T174,T174,Lucas Lee,5,5.6
178,T174,T174,Richard Lee,1,5.6
179,T174,T174,Francesco Molinari,13,5.6
180,T174,T174,Vaughn Taylor,12,5.6
181,T174,T174,Johnson Wagner,15,5.6
182,T183,T183,Ricky Barnes,17,5.5
183,T183,T183,Matt Every,3,5.5
184,T183,T183,Fabián Gómez,15,5.5
185,T183,T183,Ben Martin,16,5.5
186,T183,T183,Yusaku Miyazato,2,5.5
187,T183,T183,Ian Poulter,6,5.5
188,T183,T183,Webb Simpson,13,5.5
189,T183,T183,Daniel Summerhays,17,5.5
190,T183,T183,Tyrone Van Aswegen,17,5.5
191,T183,T183,Camilo Villegas,12,5.5
192,T193,T193,Erik Compton,8,5.4
193,T193,T193,Brendon de Jonge,8,5.4
194,T193,T193,Matt Kuchar,19,5.4
195,T193,T193,Will MacKenzie,12,5.4
196,T193,T193,Troy Merritt,10,5.4
197,T198,T198,Paul Dunne,1,5.3
198,T198,T198,Joey Garber,1,5.3
199,T198,T198,Yuta Ikeda,1,5.3
200,T201,T201,J.J. Henry,10,5.2
201,T201,T201,Scott Langley,9,5.2
202,T201,T201,David Lingmerth,14,5.2
203,T201,T201,Pat Perez,1,5.2
204,T201,T201,John Rollins,2,5.2
205,T201,T201,Steve Wheatcroft,14,5.2
206,T207,T207,Chad Campbell,16,5.1
207,T207,T207,Danny Lee,15,5.1
208,T207,T207,Troy Matteson,1,5.1
209,T207,T207,Alex Noren,1,5.1
210,T207,T207,Kyle Reifers,21,5.1
211,T212,T212,Chris Kirk,15,5.0
212,T212,T212,William McGirt,20,5.0
213,T212,T212,Jeff Overton,9,5.0
214,T212,T212,Chez Reavie,16,5.0
215,T216,T216,Greg Chalmers,3,4.9
216,T216,T216,Tommy Gainey,1,4.9
217,T216,T216,Russell Knox,15,4.9
218,T216,T216,Rod Pampling,7,4.9
219,T216,T216,Chris Stroud,13,4.9
220,T221,T221,Jonathan Byrd,3,4.8
221,T221,T221,Michael Kim,19,4.8
222,T223,T223,Kristoffer Broberg,1,4.7
223,T223,T223,Tim Herron,6,4.7
224,T223,T223,George McNeill,4,4.7
225,T226,T226,Nick Mason,1,4.6
226,T226,T226,Bo Van Pelt,1,4.6
227,T228,T228,Ken Duke,7,4.5
228,T228,T228,Mark Hensby,1,4.5
229,T230,T230,Roberto Castro,21,4.4
230,T230,T230,Alex Cejka,11,4.4
231,T230,T230,Tom Gillis,5,4.4
232,T230,T230,Shaun Micheel,1,4.4
233,T234,T234,Daisuke Kataoka,1,4.3
234,T234,T234,Ryan Moore,15,4.3
235,T234,T234,Cameron Tringale,14,4.3
236,T234,T234,Charlie Wi,1,4.3
237,T238,T238,Stuart Appleby,13,4.2
238,T238,T238,Peter Malnati,8,4.2
239,T238,T238,Rob Oppenheim,10,4.2
240,T238,T238,Ted Purdy,2,4.2
241,T238,T238,Hideto Tanihara,2,4.2
242,T238,T238,Brendon Todd,2,4.2
243,T244,T244,Justin Hicks,5,4.1
244,T244,T244,John Merrick,4,4.1
245,T246,T246,Eric Axley,1,4.0
246,T246,T246,Mark Hubbard,18,4.0
247,T246,T246,Spencer Levin,16,4.0
248,T246,T246,Graeme McDowell,7,4.0
249,T246,T246,D.A. Points,6,4.0
250,T246,T246,Dicky Pride,7,4.0
251,T252,T252,Wesley Bryan,3,3.9
252,T252,T252,Luke Donald,13,3.9
253,T252,T252,John Huh,15,3.9
254,T252,T252,Freddie Jacobson,15,3.9
255,T252,T252,Tim Wilkinson,10,3.9
256,T257,T257,Matthew Fitzpatrick,3,3.8
257,T257,T257,Joost Luiten,1,3.8
258,T259,T259,Ryan Armour,1,3.7
259,T259,T259,Thongchai Jaidee,2,3.7
260,T259,T259,Steve Stricker,10,3.7
261,T262,T262,Abraham Ancer,5,3.6
262,T262,T262,Ben Crane,12,3.6
263,T262,T262,David Hearn,16,3.6
264,T262,T262,Bryce Molder,13,3.6
265,266,266,Zach Johnson,17,3.5
266,T267,T267,Arjun Atwal,2,3.4
267,T267,T267,Jerry Kelly,12,3.4
268,T267,T267,D.H. Lee,6,3.4
269,T267,T267,Curtis Reed,1,3.4
270,T271,T271,Jason Bohn,11,3.3
271,T271,T271,Billy Hurley III,13,3.3
272,T271,T271,Frank Lickliter II,1,3.3
273,T271,T271,Michio Matsumura,1,3.3
274,T275,T275,Shane Bertsch,4,3.2
275,T275,T275,Gonzalo Fernandez-Castaño,1,3.2
276,T275,T275,Billy Mayfair,2,3.2
277,T278,T278,Grégory Bourdy,1,3.0
278,T278,T278,Tim Clark,1,3.0
279,T278,T278,Chad Collins,9,3.0
280,T281,T281,Joe Affrunti,1,2.9
281,T281,T281,Zac Blair,15,2.9
282,T281,T281,K.J. Choi,14,2.9
283,T281,T281,Steve Flesch,3,2.9
284,T281,T281,Jim Furyk,10,2.9
285,T286,T286,Kevin Na,16,2.8
286,T286,T286,Omar Uresti,1,2.8
287,T288,T288,Rich Beem,1,2.7
288,T288,T288,Søren Kjeldsen,6,2.7
289,T288,T288,Justin Leonard,5,2.7
290,T288,T288,Young-han Song,2,2.7
291,T288,T288,Brian Stuard,13,2.7
292,293,293,Brian Gay,4,2.6
293,T294,T294,Marc Turnesa,2,2.4
294,T294,T294,Mark Wilson,10,2.4
295,T296,T296,Kent Jones,1,2.3
296,T296,T296,K.T. Kim,2,2.3
297,T298,T298,Jon Curran,17,2.1
298,T298,T298,Marcus Fraser,3,2.1
299,T298,T298,Tim Petrovic,1,2.1
300,301,301,David Toms,11,2.0
301,T302,T302,Ben Curtis,1,1.9
302,T302,T302,Darron Stiles,3,1.9
303,T304,T304,Fred Funk,1,1.8
304,T304,T304,Colt Knost,15,1.8
305,306,306,Brian Davis,1,1.7
306,307,307,Austin Connelly,1,1.3
