,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
438,T342,T342,Jason Schmuhl,2,2,2.0,2,1,2018460
439,T342,T342,Steve Scott,1,2,2.0,2,17,2018270
440,T342,T342,Chase Seiffert,2,2,1.0,3,5,2018370
441,T342,T342,Roger Sloan,1,2,,2,2,2018430
442,T342,T342,Heath Slocum,5,2,,2,8,2018040
443,T342,T342,Jordan L Smith,3,2,,4,4,2018050
444,T342,T342,Bob Sowards,1,2,2.0,2,14,2018460
445,T342,T342,Jimmy Stanger,3,2,1.0,1,3,2018060
446,T342,T342,Richard Sterne,1,2,2.0,1,3,2018050
447,T342,T342,Andrew Svoboda,1,2,,1,8,2018370
448,T342,T342,D.J. Trahan,8,2,,1,1,2018320
449,T342,T342,Jeunghun Wang,1,2,1.0,2,18,2018030
450,T342,T342,Shawn Warren,1,2,1.0,1,15,2018460
451,T342,T342,Lee Westwood,2,2,1.0,1,18,2018420
452,T342,T342,Danny Willett,6,2,2.0,2,13,2018460
453,T342,T342,Timothy Wiseman,1,2,2.0,2,2,2018360
454,T342,T342,Chris Wood,3,2,,1,12,2018460
455,T342,T342,Ian Woosnam,1,2,,1,10,2018260
456,T342,T342,Ryan Yip,1,2,1.0,4,2,2018430
457,T458,T458,Jaco Ahlers,1,1,,2,12,2018450
458,T458,T458,Marcus Armitage,1,1,1.0,2,9,2018420
459,T458,T458,Chris Babcock,1,1,,1,5,2018360
460,T458,T458,Daniel Balin,1,1,1.0,2,15,2018460
461,T458,T458,Shintaro Ban,1,1,1.0,2,7,2018360
462,T458,T458,Derek Bard,1,1,,2,4,2018040
463,T458,T458,Craig Barlow,3,1,,2,12,2018400
464,T458,T458,Ross Bell,1,1,,1,4,2018040
465,T458,T458,"Rich Berberian, Jr.",1,1,,2,9,2018460
466,T458,T458,Jacob Bergeron,1,1,,2,4,2018360
467,T458,T458,Hugo Bernard,1,1,1.0,2,18,2018430
468,T458,T458,Shane Bertsch,2,1,1.0,2,14,2018370
469,T458,T458,Matt Bettencourt,1,1,,1,4,2018230
470,T458,T458,Alexander Björk,3,1,,1,9,2018450
471,T458,T458,Danthai Boonma,1,1,,2,5,2018420
472,T458,T458,Matthew Borchert,1,1,1.0,2,15,2018460
473,T458,T458,Guy Boros,2,1,,1,13,2018230
474,T458,T458,Michael Bradley,1,1,1.0,1,7,2018410
475,T458,T458,David Bransdon,1,1,,1,2,2018360
476,T458,T458,Ryan Brehm,1,1,1.0,4,5,2018230
477,T458,T458,Paul Broadhurst,1,1,1.0,2,15,2018460
478,T458,T458,Olin Browne,1,1,1.0,1,13,2018410
479,T458,T458,Brian Bullington,1,1,,1,12,2018400
480,T458,T458,Marc-Étienne Bussières,1,1,,1,4,2018430
481,T458,T458,Ángel Cabrera,5,1,,2,4,2018230
482,T458,T458,Will Cannon,1,1,,1,13,2018410
483,T458,T458,Yi Cao,1,1,1.0,4,7,2018050
484,T458,T458,Danny Chia,1,1,,1,4,2018020
485,T458,T458,Wyndham Clark,3,1,,1,7,2018150
486,T458,T458,Will Claxton,5,1,1.0,2,18,2018430
487,T458,T458,Keith Clearwater,2,1,,2,17,2018330
488,T458,T458,Nicolas Colsaerts,1,1,,2,8,2018420
489,T458,T458,Ben Crancer,1,1,,1,16,2018350
490,T458,T458,Chris Crisologo,1,1,,1,18,2018430
491,T458,T458,Sean Crocker,1,1,1.0,4,8,2018420
492,T458,T458,Thomas Curtis,1,1,,1,12,2018420
493,T458,T458,Adam D'Amario,1,1,1.0,2,5,2018370
494,T458,T458,Jens Dantorp,1,1,,1,5,2018420
495,T458,T458,Matt Dobyns,1,1,,2,10,2018460
496,T458,T458,Kevin Dougherty,1,1,1.0,2,9,2018010
497,T458,T458,Kevin Foley,1,1,,1,17,2018410
498,T458,T458,Grant Forrest,1,1,,1,16,2018420
499,T458,T458,Charles Frost,2,1,1.0,2,15,2018470
500,T458,T458,Robert Gamez,2,1,,1,2,2018230
501,T458,T458,Devin Gee,1,1,,1,7,2018390
502,T458,T458,Domenico Geminiani,1,1,1.0,2,6,2018410
503,T458,T458,Michael Gligic,1,1,,1,7,2018430
504,T458,T458,Noah Goodwin,2,1,,1,17,2018360
505,T458,T458,Scott Gregory,1,1,,1,16,2018360
506,T458,T458,Matthew Griffin,1,1,,3,14,2018050
507,T458,T458,J.T. Griffin,1,1,1.0,2,9,2018300
508,T458,T458,Jhared Hack,1,1,1.0,2,10,2018180
509,T458,T458,Stewart Hagestad,1,1,,1,11,2018360
510,T458,T458,Michael Hebert,1,1,,1,13,2018360
511,T458,T458,Mike Hendry,2,1,,4,6,2018050
512,T458,T458,Craig Hocknull,1,1,,2,18,2018460
513,T458,T458,Rikuya Hoshino,1,1,1.0,2,6,2018360
514,T458,T458,Theo Humphrey,1,1,1.0,2,17,2018360
515,T458,T458,John Huston,1,1,,2,7,2018410
516,T458,T458,Kodai Ichihara,2,1,,4,4,2018450
517,T458,T458,Trevor Immelman,2,1,,1,2,2018230
518,T458,T458,Sean Jacklin,1,1,,1,14,2018070
519,T458,T458,Scott Jamieson,1,1,1.0,2,15,2018420
520,T458,T458,Lee Janzen,1,1,,3,6,2018130
521,T458,T458,Carter Jenkins,1,1,,1,18,2018300
522,T458,T458,Marty Jertson,1,1,,1,17,2018460
523,T458,T458,Richard Johnson,3,1,1.0,2,16,2018040
524,T458,T458,Zach Johnson,1,1,1.0,2,16,2018460
525,T458,T458,Davey Jude,1,1,1.0,2,2,2018390
526,T458,T458,Alex Kang,2,1,1.0,2,9,2018070
527,T458,T458,Masahiro Kawamura,1,1,1.0,4,10,2018420
528,T458,T458,Jonathan Kaye,3,1,1.0,2,11,2018410
529,T458,T458,Skip Kendall,1,1,1.0,2,6,2018410
530,T458,T458,Chan Kim,1,1,,4,2,2018050
531,T458,T458,Hyung-Sung Kim,1,1,,2,10,2018120
532,T458,T458,Justin YW Kim,1,1,,2,12,2018430
533,T458,T458,Marcus Kinhult,1,1,,2,14,2018420
534,T458,T458,Tatsuya Kodai,1,1,,2,16,2018120
535,T458,T458,Johan Kok,2,1,,2,1,2018460
536,T458,T458,Mikko Korhonen,1,1,,1,16,2018460
537,T458,T458,Greg Kraft,1,1,1.0,1,17,2018410
538,T458,T458,Logan Lagodich,1,1,,1,3,2018390
539,T458,T458,Neal Lancaster,1,1,,1,16,2018410
540,T458,T458,Junghwan Lee,1,1,1.0,4,15,2018030
541,T458,T458,Spencer Levin,2,1,,3,12,2018040
542,T458,T458,Frank Lickliter II,3,1,,2,4,2018230
543,T458,T458,Yuxin Lin,2,1,,1,13,2018260
544,T458,T458,Sam Locke,1,1,1.0,4,18,2018420
545,T458,T458,Zander Lombard,1,1,,3,11,2018420
546,T458,T458,Peter Lonard,1,1,1.0,2,10,2018410
547,T458,T458,Nyasha Mauchaza,2,1,1.0,2,17,2018430
548,T458,T458,Tyler McCumber,1,1,1.0,4,11,2018230
549,T458,T458,Chip McDaniel,1,1,1.0,4,12,2018410
550,T458,T458,Cole Miller,1,1,,1,15,2018360
551,T458,T458,Chris Naegel,1,1,,3,11,2018360
552,T458,T458,Jordan Niebrugge,1,1,1.0,1,6,2018070
553,T458,T458,Sam O'Dell,1,1,,1,3,2018390
554,T458,T458,Mark O'Meara,1,1,,2,17,2018260
555,T458,T458,José María Olazábal,1,1,1.0,2,12,2018260
556,T458,T458,Carlos Ortiz,1,1,,1,6,2018070
557,T458,T458,Kyle Owen,1,1,1.0,2,18,2018080
558,T458,T458,Anthony Paolucci,1,1,,2,2,2018010
559,T458,T458,Matt Parziale,2,1,,3,1,2018360
560,T458,T458,Rhadames Pena,1,1,1.0,2,9,2018230
561,T458,T458,Rod Perry,1,1,,2,18,2018210
562,T458,T458,Willy Pumarol,1,1,,1,9,2018230
563,T458,T458,Rhett Rasmussen,1,1,,2,17,2018360
564,T458,T458,Sulman Raza,2,1,,1,15,2018360
565,T458,T458,James Robinson,1,1,,2,10,2018420
566,T458,T458,José de Jesús Rodríguez,1,1,1.0,1,2,2018070
567,T458,T458,John Rollins,9,1,,2,4,2018410
568,T458,T458,Tony Romo,1,1,1.0,2,4,2018230
569,T458,T458,Erik van Rooyen,1,1,1.0,4,15,2018420
570,T458,T458,Hyun-woo Ryu,1,1,,4,4,2018050
571,T458,T458,Joey Savoie,1,1,,1,2,2018430
572,T458,T458,Phil Schmitt,1,1,,2,10,2018040
573,T458,T458,Brady Schnell,1,1,1.0,1,18,2018420
574,T458,T458,Jack Senior,1,1,,2,8,2018420
575,T458,T458,Seunghyuk Kim,2,1,,4,12,2018030
576,T458,T458,Manav Shah,1,1,1.0,2,8,2018400
577,T458,T458,Greyson Sigg,1,1,1.0,3,11,2018080
578,T458,T458,Chris Smith,1,1,1.0,2,18,2018410
579,T458,T458,David Solomon,1,1,,1,16,2018160
580,T458,T458,Matthew Southgate,3,1,,4,8,2018420
581,T458,T458,Graeme Storm,1,1,,4,3,2018050
582,T458,T458,Mitchell Sutton,1,1,1.0,2,7,2018430
583,T458,T458,Adam Svensson,1,1,,1,7,2018430
584,T458,T458,Blake Taylor,1,1,1.0,1,1,2018390
585,T458,T458,Nicholas Thompson,1,1,,4,2,2018040
586,T458,T458,Tyler Torano,1,1,1.0,2,15,2018140
587,T458,T458,Ashton Turner,1,1,,1,13,2018420
588,T458,T458,Marc Turnesa,4,1,,1,9,2018410
589,T458,T458,Dawie van der Walt,1,1,,1,6,2018250
590,T458,T458,Kristoffer Ventura,1,1,,2,1,2018380
591,T458,T458,Duffy Waldorf,1,1,,1,9,2018410
592,T458,T458,Ryan Wenzler,1,1,,1,17,2018410
593,T458,T458,Brett Wetterich,1,1,1.0,2,7,2018410
594,T458,T458,Oliver Wilson,1,1,1.0,2,10,2018420
595,T458,T458,Ben Wolcott,1,1,,1,12,2018040
596,T458,T458,JJ Wood,1,1,1.0,2,16,2018250
597,T458,T458,Zach Wright,1,1,1.0,3,16,2018430
598,T458,T458,Gunn Yang,1,1,,2,7,2018120
599,T458,T458,Zach Zaback,1,1,,1,16,2018230
600,T458,T458,Will Zalatoris,6,1,1.0,2,15,2018470
