,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
89,T81,T81,Chesson Hadley,7
90,T81,T81,Mackenzie Hughes,7
91,T81,T81,Zach Johnson,7
92,T81,T81,Dustin Johnson,7
93,T81,T81,Chris Kirk,7
94,T81,T81,David Lingmerth,7
95,T81,T81,Shane Lowry,7
96,T81,T81,Hideki Matsuyama,7
97,T81,T81,Parker McLachlin,7
98,T81,T81,Joaquin Niemann,7
99,T81,T81,Rob Oppenheim,7
100,T81,T81,Ryan Palmer,7
101,T81,T81,C.T. Pan,7
102,T81,T81,Adam Scott,7
103,T81,T81,Brandt Snedeker,7
104,T81,T81,Jordan Spieth,7
105,T81,T81,Brian Stuard,7
106,T81,T81,Harold Varner III,7
107,T81,T81,Steve Wheatcroft,7
108,T81,T81,Gary Woodland,7
109,T110,T110,Abraham Ancer,6
110,T110,T110,Scott Brown,6
111,T110,T110,Jonathan Byrd,6
112,T110,T110,Corey Conners,6
113,T110,T110,Tommy Fleetwood,6
114,T110,T110,Lucas Glover,6
115,T110,T110,Retief Goosen,6
116,T110,T110,John Huh,6
117,T110,T110,Stephan Jaeger,6
118,T110,T110,Whee Kim,6
119,T110,T110,Kelly Kraft,6
120,T110,T110,Matt Kuchar,6
121,T110,T110,Andrew Landry,6
122,T110,T110,Marc Leishman,6
123,T110,T110,Nicholas Lindheim,6
124,T110,T110,David Lipsky,6
125,T110,T110,Denny McCarthy,6
126,T110,T110,George McNeill,6
127,T110,T110,John Merrick,6
128,T110,T110,Ryan Moore,6
129,T110,T110,Trey Mullinax,6
130,T110,T110,Kevin Na,6
131,T110,T110,Sean O'Hair,6
132,T110,T110,Cameron Percy,6
133,T110,T110,Patrick Rodgers,6
134,T110,T110,Andres Romero,6
135,T110,T110,Xander Schauffele,6
136,T110,T110,Kyle Stanley,6
137,T110,T110,Brendan Steele,6
138,T110,T110,Chris Stroud,6
139,T110,T110,Hudson Swafford,6
140,T110,T110,Nick Watney,6
141,T110,T110,Bubba Watson,6
142,T143,T143,Aaron Baddeley,5
143,T143,T143,Wesley Bryan,5
144,T143,T143,Bronson Burgoon,5
145,T143,T143,K.J. Choi,5
146,T143,T143,Austin Cook,5
147,T143,T143,Roberto Díaz,5
148,T143,T143,Derek Fathauer,5
149,T143,T143,Jim Furyk,5
150,T143,T143,Sergio Garcia,5
151,T143,T143,Robert Garrigus,5
152,T143,T143,Talor Gooch,5
153,T143,T143,Cody Gribble,5
154,T143,T143,Seungsu Han,5
155,T143,T143,Tyrrell Hatton,5
156,T143,T143,David Hearn,5
157,T143,T143,Tom Hoge,5
158,T143,T143,Matt Jones,5
159,T143,T143,Sung Kang,5
160,T143,T143,Si Woo Kim,5
161,T143,T143,Anirban Lahiri,5
162,T143,T143,Martin Laird,5
163,T143,T143,Jamie Lovemark,5
164,T143,T143,Graeme McDowell,5
165,T143,T143,Grayson Murray,5
166,T143,T143,John Oda,5
167,T143,T143,Geoff Ogilvy,5
168,T143,T143,Martin Piller,5
169,T143,T143,D.A. Points,5
170,T143,T143,"Ted Potter, Jr.",5
171,T143,T143,Ian Poulter,5
172,T143,T143,Jonathan Randolph,5
173,T143,T143,Ollie Schniederjans,5
174,T143,T143,Scott Stallings,5
175,T143,T143,Michael Thompson,5
176,T143,T143,Tiger Woods,5
177,T178,T178,Sangmoon Bae,4
178,T178,T178,Jonas Blixt,4
179,T178,T178,Dominic Bozzelli,4
180,T178,T178,Chad Campbell,4
181,T178,T178,Will Cannon,4
182,T178,T178,Tommy Gainey,4
183,T178,T178,Bobby Gates,4
184,T178,T178,Doug Ghim,4
185,T178,T178,Lanto Griffin,4
186,T178,T178,Bill Haas,4
187,T178,T178,Charley Hoffman,4
188,T178,T178,Billy Hurley III,4
189,T178,T178,Vince India,4
190,T178,T178,Daisuke Kataoka,4
191,T178,T178,Jerry Kelly,4
192,T178,T178,Michael Kim,4
193,T178,T178,Maverick McNealy,4
194,T178,T178,Dylan Meyer,4
195,T178,T178,Sebastián Muñoz,4
196,T178,T178,Alex Noren,4
197,T178,T178,Louis Oosthuizen,4
198,T178,T178,Dicky Pride,4
199,T178,T178,Sam Saunders,4
200,T178,T178,Adam Schenk,4
201,T178,T178,Charl Schwartzel,4
202,T178,T178,Ben Silverman,4
203,T178,T178,Heath Slocum,4
204,T178,T178,Brett Stegmaier,4
205,T178,T178,Robert Streb,4
206,T178,T178,Steve Stricker,4
207,T178,T178,Daniel Summerhays,4
208,T178,T178,Ethan Tracy,4
209,T178,T178,D.J. Trahan,4
210,T178,T178,Tyrone Van Aswegen,4
211,T178,T178,Camilo Villegas,4
212,T178,T178,T.J. Vogel,4
213,T178,T178,Bernd Wiesberger,4
214,T178,T178,Chris Wilson,4
215,T178,T178,Zach Wright,4
216,T178,T178,Andrew Yun,4
217,T178,T178,Xinjun Zhang,4
218,T219,T219,Stuart Appleby,3
219,T219,T219,Arjun Atwal,3
220,T219,T219,Eric Axley,3
221,T219,T219,Ryan Brehm,3
222,T219,T219,Sam Burns,3
223,T219,T219,Greg Chalmers,3
224,T219,T219,Brian Davis,3
225,T219,T219,Brendon de Jonge,3
226,T219,T219,Graham DeLaet,3
227,T219,T219,Zecheng Dou,3
228,T219,T219,Ken Duke,3
229,T219,T219,Ernie Els,3
230,T219,T219,Bob Estes,3
231,T219,T219,Matt Every,3
232,T219,T219,Ross Fisher,3
233,T219,T219,Matthew Fitzpatrick,3
234,T219,T219,Dylan Frittelli,3
235,T219,T219,Padraig Harrington,3
236,T219,T219,Jazz Janewattananond,3
237,T219,T219,Lee Janzen,3
238,T219,T219,Smylie Kaufman,3
239,T219,T219,Phachara Khongwatmai,3
240,T219,T219,Satoshi Kodaira,3
241,T219,T219,Alexander Levy,3
242,T219,T219,Davis Love III,3
243,T219,T219,Steve Marino,3
244,T219,T219,Prayad Marksaeng,3
245,T219,T219,Chip McDaniel,3
246,T219,T219,A.J. McInerney,3
247,T219,T219,Shaun Micheel,3
248,T219,T219,Taylor Moore,3
249,T219,T219,Henrik Norlander,3
250,T219,T219,Thorbjørn Olesen,3
251,T219,T219,Rod Pampling,3
252,T219,T219,Thomas Pieters,3
253,T219,T219,John Rollins,3
254,T219,T219,John Senden,3
255,T219,T219,Shubhankar Sharma,3
256,T219,T219,Conrad Shindler,3
257,T219,T219,Scott Strohmeyer,3
258,T219,T219,Julian Suri,3
259,T219,T219,Josh Teater,3
260,T219,T219,Kyle Thompson,3
261,T219,T219,Cameron Tringale,3
262,T219,T219,Dawie van der Walt,3
263,T219,T219,Matt Wallace,3
264,T219,T219,Tom Whitney,3
265,T219,T219,Charlie Wi,3
266,T219,T219,Fabrizio Zanotti,3
267,T268,T268,Frank Adams III,2
268,T268,T268,Tyson Alexander,2
269,T268,T268,Robert Allenby,2
270,T268,T268,Matt Atkins,2
271,T268,T268,Charlie Beljan,2
272,T268,T268,Jay Don Blake,2
273,T268,T268,Adam Bland,2
274,T268,T268,Michael Bradley,2
275,T268,T268,Olin Browne,2
276,T268,T268,Jorge Campillo,2
277,T268,T268,Jinho Choi,2
278,T268,T268,Daniel Chopra,2
279,T268,T268,Wyndham Clark,2
280,T268,T268,Jon Curran,2
281,T268,T268,John Daly,2
282,T268,T268,Cameron Davis,2
283,T268,T268,Mickey DeMorat,2
284,T268,T268,Luke Donald,2
285,T268,T268,Derek Ernst,2
286,T268,T268,Ryan Fox,2
287,T268,T268,Oscar Fraustro,2
288,T268,T268,Gavin Kyle Green,2
289,T268,T268,Brandon Hagy,2
290,T268,T268,Nick Hardy,2
291,T268,T268,Scott Hend,2
292,T268,T268,Lucas Herbert,2
293,T268,T268,Jim Herman,2
294,T268,T268,Tim Herron,2
295,T268,T268,Morgan Hoffmann,2
296,T268,T268,Sam Horsfield,2
297,T268,T268,Yuta Ikeda,2
298,T268,T268,Poom Saksansin,2
299,T268,T268,Alex Kang,2
300,T268,T268,Martin Kaymer,2
301,T268,T268,Ben Kern,2
302,T268,T268,Colt Knost,2
303,T268,T268,Rick Lamb,2
304,T268,T268,Neal Lancaster,2
305,T268,T268,Richard Lee,2
306,T268,T268,Spencer Levin,2
307,T268,T268,Tom Lewis,2
308,T268,T268,HaoTong Li,2
309,T268,T268,Michael Lorenzo-Vera,2
310,T268,T268,Dru Love,2
311,T268,T268,Curtis Luck,2
312,T268,T268,Yusaku Miyazato,2
313,T268,T268,Shaun Norris,2
314,T268,T268,Wade Ormsby,2
315,T268,T268,Adrian Otaegui,2
316,T268,T268,Eddie Pepperell,2
317,T268,T268,Doc Redman,2
318,T268,T268,Scottie Scheffler,2
319,T268,T268,Chase Seiffert,2
320,T268,T268,Vijay Singh,2
321,T268,T268,David Skinns,2
322,T268,T268,Roger Sloan,2
323,T268,T268,Matthew Southgate,2
324,T268,T268,Jimmy Stanger,2
325,T268,T268,Brandon Stone,2
326,T268,T268,Nicholas Thompson,2
327,T268,T268,Braden Thornberry,2
328,T268,T268,Mike Weir,2
329,T268,T268,Lee Westwood,2
330,T268,T268,Mark Wilson,2
331,T268,T268,Chris Wood,2
332,T268,T268,Norman Xiong,2
333,T268,T268,Ryan Yip,2
334,T268,T268,Will Zalatoris,2
