,Consecutive_Cuts_RANK THIS WEEK,Consecutive_Cuts_RANK LAST WEEK,Consecutive_Cuts_PLAYER NAME,Consecutive_Cuts_TOTAL,Consecutive_Cuts_START TOURNAMENT ID
69,T59,T59,Mark Hubbard,4,2017400
70,T59,T59,Stephan Jaeger,4,2018410
71,T59,T59,Patton Kizzire,4,2018480
72,T59,T59,Denny McCarthy,4,2018390
73,T59,T59,Phil Mickelson,4,2018480
74,T59,T59,Patrick Reed,4,2018480
75,T59,T59,Kyle Stanley,4,2018480
76,T59,T59,Hudson Swafford,4,2018400
77,T59,T59,Jimmy Walker,4,2018430
78,T59,T59,Bubba Watson,4,2018480
79,T59,T59,Aaron Wise,4,2018480
80,T81,T81,Aaron Baddeley,3,2018430
81,T81,T81,Gaganjeet Bhullar,3,2014030
82,T81,T81,Ryan Brehm,3,2017430
83,T81,T81,Miguel Angel Carballo,3,2017420
84,T81,T81,Martin Flores,3,2018430
85,T81,T81,Nicholas Fung,3,2014030
86,T81,T81,Adam Hadwin,3,2018480
87,T81,T81,Beau Hossler,3,2018480
88,T81,T81,Yuta Ikeda,3,2018340
89,T81,T81,Si Woo Kim,3,2018480
90,T81,T81,Martin Laird,3,2018440
91,T81,T81,Richard Lee,3,2016030
92,T81,T81,David Lipsky,3,2018020
93,T81,T81,Michael Lorenzo-Vera,3,2017410
94,T81,T81,Jamie Lovemark,3,2018470
95,T81,T81,Lee McCoy,3,2017050
96,T81,T81,Graeme McDowell,3,2018430
97,T81,T81,Shaun Norris,3,2017410
98,T81,T81,John Oda,3,2018410
99,T81,T81,Thorbjørn Olesen,3,2018420
100,T81,T81,Carlos Ortiz,3,2016460
101,T81,T81,Eddie Pepperell,3,2017350
102,T81,T81,Jon Rahm,3,2018490
103,T81,T81,Justin Rose,3,2018490
104,T81,T81,Brett Rumford,3,2015390
105,T81,T81,Sam Saunders,3,2018440
106,T81,T81,Xander Schauffele,3,2018490
107,T81,T81,Bob Shearer,3,1984320
108,T81,T81,Vijay Singh,3,2018340
109,T81,T81,Shawn Stefani,3,2018410
110,T81,T81,Henrik Stenson,3,2018470
111,T81,T81,Andre Stolz,3,2011300
112,T81,T81,Miguel Tabuena,3,2017020
113,T81,T81,Josh Teater,3,2017070
114,T81,T81,D.J. Trahan,3,2018400
115,T81,T81,Peter Uihlein,3,2018480
116,T81,T81,Dawie van der Walt,3,2016450
117,T81,T81,Bernd Wiesberger,3,2018200
118,T119,T119,Thomas Aiken,2,2016460
119,T119,T119,Abraham Ancer,2,2018490
120,T119,T119,Daniel Berger,2,2018480
121,T119,T119,Richard Bland,2,2017040
122,T119,T119,Jonas Blixt,2,2018440
123,T119,T119,Joseph Bramlett,2,2012060
124,T119,T119,Sam Brazel,2,2017190
125,T119,T119,Bronson Burgoon,2,2018480
126,T119,T119,Sam Burns,2,2018340
127,T119,T119,Jonathan Byrd,2,2018440
128,T119,T119,Yi Cao,2,2016050
129,T119,T119,Fred Couples,2,2017250
130,T119,T119,Charlie Danielson,2,2017200
131,T119,T119,Jason Day,2,2018500
132,T119,T119,David Drysdale,2,2009310
133,T119,T119,Gonzalo Fernandez-Castaño,2,2017430
134,T119,T119,Oscar Fraustro,2,2017060
135,T119,T119,Brad Fritsch,2,2017430
136,T119,T119,Brice Garnett,2,2018490
137,T119,T119,Jonathan Garrick,2,2017060
138,T119,T119,Doug Ghim,2,2018440
139,T119,T119,Scott Hend,2,2018020
140,T119,T119,Scott Hoch,2,2008100
141,T119,T119,Charley Hoffman,2,2018480
142,T119,T119,Billy Horschel,2,2018500
143,T119,T119,Charles Howell III,2,2018490
144,T119,T119,Billy Hurley III,2,2018440
145,T119,T119,Poom Saksansin,2,2018020
146,T119,T119,Sung Kang,2,2018470
147,T119,T119,Daisuke Kataoka,2,2018050
148,T119,T119,Phachara Khongwatmai,2,2018020
149,T119,T119,Chan Kim,2,2017410
150,T119,T119,Whee Kim,2,2018480
151,T119,T119,Matt Kuchar,2,2018480
152,T119,T119,Bernhard Langer,2,2018260
153,T119,T119,Scott Langley,2,2017070
154,T119,T119,Nate Lashley,2,2018320
155,T119,T119,Zander Lombard,2,2016400
156,T119,T119,Curtis Luck,2,2017430
157,T119,T119,Will MacKenzie,2,2017340
158,T119,T119,Steve Marino,2,2018370
159,T119,T119,Billy Mayfair,2,2016360
160,T119,T119,Wesley McClain,2,2017240
161,T119,T119,Mac McLendon,2,1980430
162,T119,T119,Maverick McNealy,2,2018320
163,T119,T119,Dylan Meyer,2,2018440
164,T119,T119,Matthew Millar,2,2011310
165,T119,T119,Keith Mitchell,2,2018490
166,T119,T119,Francesco Molinari,2,2018500
167,T119,T119,Trey Mullinax,2,2018470
168,T119,T119,Kevin Na,2,2018500
169,T119,T119,Chris Naegel,2,2015370
170,T119,T119,Jack Newton,2,1982420
171,T119,T119,Alex Noren,2,2018490
172,T119,T119,Henrik Norlander,2,2017160
173,T119,T119,Wade Ormsby,2,2018200
174,T119,T119,Craig Parry,2,2008320
175,T119,T119,Thomas Pieters,2,2018420
176,T119,T119,Haydn Porteous,2,2016400
177,T119,T119,Patrick Rodgers,2,2018440
178,T119,T119,John Schroeder,2,1995300
179,T119,T119,Robby Shelton,2,2017400
180,T119,T119,Chan Shih-chang,2,2017020
181,T119,T119,Conrad Shindler,2,2018440
182,T119,T119,Heath Slocum,2,2018410
183,T119,T119,Bob Smith,2,1985280
184,T119,T119,Soomin Lee,2,2017020
185,T119,T119,Scott Stallings,2,2018480
186,T119,T119,Brett Stegmaier,2,2018440
187,T119,T119,Brian Stuard,2,2018480
188,T119,T119,Michael Thompson,2,2018440
189,T119,T119,Nick Watney,2,2018480
190,T119,T119,Xinjun Zhang,2,2018440
191,T119,T119,Jordan Zunic,2,2016180
