,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
119,T102,T102,Justin Rose,12,7.9
120,T102,T102,Junpei Takayama,1,7.9
121,T102,T102,Roland Thatcher,6,7.9
122,T102,T102,Brendon Todd,5,7.9
123,T102,T102,Peter Tomasulo,3,7.9
124,T102,T102,Casey Wittenberg,8,7.9
125,T126,T126,Matt Bettencourt,16,7.8
126,T126,T126,Kris Blanks,7,7.8
127,T126,T126,Mark Brooks,7,7.8
128,T126,T126,K.J. Choi,8,7.8
129,T126,T126,Stewart Cink,12,7.8
130,T126,T126,Ben Curtis,11,7.8
131,T126,T126,Retief Goosen,14,7.8
132,T126,T126,Nathan Green,18,7.8
133,T126,T126,Dudley Hart,5,7.8
134,T126,T126,J.P. Hayes,4,7.8
135,T126,T126,Mark Hensby,2,7.8
136,T126,T126,Tim Herron,15,7.8
137,T126,T126,Scott Hoch,1,7.8
138,T126,T126,Dustin Johnson,14,7.8
139,T126,T126,Robert Karlsson,3,7.8
140,T126,T126,Marc Leishman,17,7.8
141,T126,T126,Steve Marino,17,7.8
142,T126,T126,Scott McCarron,17,7.8
143,T126,T126,Graeme McDowell,5,7.8
144,T126,T126,Shaun Micheel,7,7.8
145,T126,T126,Leif Olson,4,7.8
146,T126,T126,Rod Pampling,13,7.8
147,T126,T126,Tom Pernice Jr.,14,7.8
148,T126,T126,D.A. Points,18,7.8
149,T126,T126,Chez Reavie,12,7.8
150,T126,T126,John Rollins,16,7.8
151,T126,T126,Jeev Milkha Singh,9,7.8
152,T126,T126,Richard Sterne,3,7.8
153,T126,T126,David Toms,19,7.8
154,T126,T126,Scott Verplank,18,7.8
155,T126,T126,Johnson Wagner,13,7.8
156,T126,T126,Nick Watney,16,7.8
157,T126,T126,Bubba Watson,11,7.8
158,T126,T126,Tim Wilkinson,5,7.8
159,T126,T126,Mark Wilson,19,7.8
160,T126,T126,Oliver Wilson,3,7.8
161,T162,T162,Michael Allen,11,7.7
162,T162,T162,Woody Austin,16,7.7
163,T162,T162,Eric Axley,4,7.7
164,T162,T162,Paul Azinger,1,7.7
165,T162,T162,Rich Beem,9,7.7
166,T162,T162,Bart Bryant,11,7.7
167,T162,T162,Ángel Cabrera,7,7.7
168,T162,T162,Fred Couples,9,7.7
169,T162,T162,Jay Delsing,2,7.7
170,T162,T162,Chris DiMarco,17,7.7
171,T162,T162,Jason Dufner,17,7.7
172,T162,T162,Ken Duke,12,7.7
173,T162,T162,Ernie Els,13,7.7
174,T162,T162,Tommy Gainey,6,7.7
175,T162,T162,Sergio Garcia,10,7.7
176,T162,T162,Charles Howell III,18,7.7
177,T162,T162,Jeff Klauk,19,7.7
178,T162,T162,Martin Laird,11,7.7
179,T162,T162,Matthew Loving,1,7.7
180,T162,T162,Hunter Mahan,18,7.7
181,T162,T162,John Merrick,13,7.7
182,T162,T162,Greg Norman,1,7.7
183,T162,T162,Sean O'Hair,12,7.7
184,T162,T162,Nick O'Hern,17,7.7
185,T162,T162,Kenny Perry,18,7.7
186,T162,T162,Scott Piercy,14,7.7
187,T162,T162,Ted Purdy,18,7.7
188,T162,T162,Alvaro Quiros,3,7.7
189,T162,T162,Kevin Stadler,10,7.7
190,T162,T162,Vance Veazey,1,7.7
191,T192,T192,Tommy Armour III,10,7.6
192,T192,T192,Jason Bohn,18,7.6
193,T192,T192,Mark Calcavecchia,9,7.6
194,T192,T192,Chad Campbell,16,7.6
195,T192,T192,James Driscoll,7,7.6
196,T192,T192,Gonzalo Fernandez-Castaño,1,7.6
197,T192,T192,Yuji Igarashi,1,7.6
198,T192,T192,Richard Johnson,15,7.6
199,T192,T192,Kent Jones,10,7.6
200,T192,T192,Troy Kelly,2,7.6
201,T192,T192,Søren Kjeldsen,2,7.6
202,T192,T192,Jeff Maggert,11,7.6
203,T192,T192,Troy Matteson,15,7.6
204,T192,T192,Fernando Mechereffe,1,7.6
205,T192,T192,Brett Quigley,14,7.6
206,T192,T192,Charl Schwartzel,2,7.6
207,T192,T192,Patrick Sheehan,8,7.6
208,T192,T192,Kevin Streelman,18,7.6
209,T192,T192,Kevin Sutherland,16,7.6
210,T192,T192,Bob Tway,2,7.6
211,T212,T212,Brad Adamonis,10,7.5
212,T212,T212,Cameron Beckman,16,7.5
213,T212,T212,Notah Begay III,2,7.5
214,T212,T212,John Daly,1,7.5
215,T212,T212,Steve Elkington,11,7.5
216,T212,T212,Derek Fathauer,4,7.5
217,T212,T212,Carlos Franco,4,7.5
218,T212,T212,Martin Kaymer,6,7.5
219,T212,T212,Skip Kendall,2,7.5
220,T212,T212,Stephen Leaney,2,7.5
221,T212,T212,Davis Love III,16,7.5
222,T212,T212,Rory McIlroy,5,7.5
223,T212,T212,Tag Ridings,8,7.5
224,T212,T212,Adam Scott,7,7.5
225,T212,T212,Vijay Singh,10,7.5
226,T212,T212,Jeff Sluman,1,7.5
227,T212,T212,Paul Stankowski,2,7.5
228,T212,T212,Scott Sterling,7,7.5
229,T212,T212,Chris Stroud,14,7.5
230,T212,T212,Marc Turnesa,9,7.5
231,T212,T212,Lee Westwood,3,7.5
232,T233,T233,Stuart Appleby,13,7.4
233,T233,T233,Michael Bradley,5,7.4
234,T233,T233,Jonathan Byrd,17,7.4
235,T233,T233,Glen Day,11,7.4
236,T233,T233,Brendon de Jonge,14,7.4
237,T233,T233,Graham DeLaet,1,7.4
238,T233,T233,Joe Durant,8,7.4
239,T233,T233,Robert Garrigus,15,7.4
240,T233,T233,Mathew Goggin,11,7.4
241,T233,T233,Andres Gonzales,1,7.4
242,T233,T233,J.B. Holmes,10,7.4
243,T233,T233,John Huston,5,7.4
244,T233,T233,Trevor Immelman,7,7.4
245,T233,T233,Thongchai Jaidee,1,7.4
246,T233,T233,Brandt Jobe,6,7.4
247,T233,T233,Jonathan Kaye,8,7.4
248,T233,T233,James Kingston,1,7.4
249,T233,T233,Colt Knost,8,7.4
250,T233,T233,Bill Lunde,14,7.4
251,T233,T233,Jarrod Lyle,8,7.4
252,T233,T233,Rocco Mediate,14,7.4
253,T233,T233,Aron Price,15,7.4
254,T233,T233,Andres Romero,7,7.4
255,T233,T233,Heath Slocum,16,7.4
256,T233,T233,Nicholas Thompson,16,7.4
257,T233,T233,Camilo Villegas,13,7.4
258,T233,T233,Charles Warren,10,7.4
259,T233,T233,Y.E. Yang,16,7.4
260,T261,T261,Scott Gutschewski,3,7.3
261,T261,T261,J.J. Henry,17,7.3
262,T261,T261,Shingo Katayama,2,7.3
263,T261,T261,Peter Lonard,11,7.3
264,T261,T261,John Senden,20,7.3
265,T261,T261,Steve Wheatcroft,1,7.3
266,T267,T267,Briny Baird,15,7.2
267,T267,T267,Steve Flesch,10,7.2
268,T267,T267,Jason Gore,11,7.2
269,T267,T267,Mike Grob,1,7.2
270,T267,T267,Peter Hanson,1,7.2
271,T267,T267,Billy Mayfair,10,7.2
272,T267,T267,Garth Mulroy,1,7.2
273,T267,T267,Greg Owen,15,7.2
274,T267,T267,Kyle Stanley,4,7.2
275,T267,T267,Kirk Triplett,9,7.2
276,T267,T267,Boo Weekley,15,7.2
277,T278,T278,Ricky Barnes,7,7.1
278,T278,T278,Brian Bateman,2,7.1
279,T278,T278,"David Berganio, Jr.",5,7.1
280,T278,T278,Erik Compton,2,7.1
281,T278,T278,Miguel Angel Jiménez,3,7.1
282,T278,T278,James Oh,3,7.1
283,T278,T278,David Peoples,3,7.1
284,T278,T278,Rod Perry,1,7.1
285,T278,T278,Henrik Stenson,4,7.1
286,T278,T278,D.J. Trahan,16,7.1
287,T288,T288,Mark Brown,1,7.0
288,T288,T288,Grégory Havret,1,7.0
289,T288,T288,Pablo Larrazabal,1,7.0
290,T288,T288,Will MacKenzie,9,7.0
291,T288,T288,Rick Price,4,7.0
292,T288,T288,Gary Woodland,4,7.0
293,T294,T294,Robert Allenby,12,6.9
294,T294,T294,Bobby Gates,1,6.9
295,T294,T294,Soren Hansen,3,6.9
296,T294,T294,Matt Harmon,1,6.9
297,T294,T294,Anthony Kang,1,6.9
298,T294,T294,Gregor Main,1,6.9
299,T294,T294,Jay Williamson,9,6.9
300,T301,T301,Matthew Borchert,2,6.8
301,T301,T301,Matt Hill,1,6.8
302,T301,T301,Tom Lehman,7,6.8
303,T301,T301,Grant Waite,1,6.8
304,T305,T305,Billy Andrade,1,6.7
305,T305,T305,J.L. Lewis,1,6.7
306,T305,T305,Francesco Molinari,1,6.7
307,T305,T305,Steve Pate,1,6.7
308,T309,T309,Rich Barcelo,1,6.6
309,T309,T309,Ernie Gonzalez,1,6.6
310,311,311,Anders Hansen,1,6.5
311,312,312,Chih-Bing Lam,1,6.3
312,313,313,Ross Fisher,3,6.2
313,314,314,Shane Lowry,1,5.7
