,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
56,57,57,Stewart Cink,91,37.16,55,148,-0.11
57,58,58,Jarrod Lyle,77,36.99,54,146,-0.28
58,T59,T59,Aaron Baddeley,83,36.76,50,136,-0.26
59,T59,T59,Bo Van Pelt,104,36.76,75,204,-0.32
60,61,61,Padraig Harrington,64,36.46,35,96,-0.34
61,62,62,Chris Stroud,66,36.29,45,124,-0.16
62,63,63,Brian Bateman,55,36.17,34,94,-0.35
63,64,64,J.P. Hayes,89,35.96,64,178,-0.19
64,65,65,Cameron Beckman,96,35.87,66,184,-0.27
65,66,66,Geoff Ogilvy,84,35.16,45,128,-0.07
66,67,67,Kevin Sutherland,85,35.06,54,154,-0.31
67,T68,T68,Michael Allen,74,35.0,49,140,-0.35
68,T68,T68,Jay Williamson,50,35.0,35,100,-0.23
69,70,70,Brett Quigley,79,34.85,46,132,-0.33
70,71,71,Ted Purdy,102,34.38,66,192,-0.26
71,72,72,Mike Weir,82,34.33,46,134,-0.28
72,73,73,Bryce Molder,56,34.26,37,108,-0.16
73,74,74,Peter Lonard,85,34.16,55,161,-0.18
74,75,75,Ernie Els,59,34.09,30,88,-0.30
75,76,76,John Senden,97,33.71,60,178,-0.10
76,T77,T77,Briny Baird,115,33.33,74,222,-0.32
77,T77,T77,Kevin Stadler,95,33.33,58,174,-0.31
78,79,79,Rich Beem,89,33.12,51,154,-0.22
79,80,80,D.J. Brigman,67,33.05,39,118,-0.21
80,81,81,Parker McLachlin,83,32.91,52,158,-0.35
81,82,82,Jonathan Byrd,73,32.84,44,134,-0.41
82,83,83,Ryan Moore,92,32.74,55,168,-0.29
83,84,84,Michael Sim,52,32.69,34,104,-0.35
84,85,85,Marco Dawson,73,32.39,46,142,-0.35
85,86,86,Joe Ogilvie,102,32.29,62,192,-0.34
86,87,87,Rory Sabbatini,81,32.09,43,134,-0.40
87,88,88,Will MacKenzie,100,31.25,60,192,-0.15
88,89,89,Alex Cejka,80,30.77,48,156,-0.33
89,90,90,Tom Johnson,74,30.56,44,144,-0.14
90,91,91,Stuart Appleby,74,30.51,36,118,-0.36
91,92,92,Steve Lowery,74,30.41,45,148,-0.38
92,93,93,Mark Hensby,81,30.38,48,158,-0.25
93,94,94,Daisuke Maruyama,86,29.88,49,164,-0.22
94,95,95,Rich Barcelo,80,29.49,46,156,-0.33
95,96,96,Jeff Gove,103,29.13,60,206,-0.22
96,97,97,John Rollins,102,28.65,51,178,-0.27
97,98,98,Steve Wheatcroft,73,28.26,39,138,-0.21
98,99,99,Jason Dufner,100,28.13,54,192,-0.26
99,T100,T100,Tim Herron,98,27.91,48,172,-0.29
100,T100,T100,Justin Rose,63,27.91,24,86,-0.25
101,102,102,David Branshaw,83,27.71,46,166,-0.22
102,103,103,Carl Pettersson,111,27.55,54,196,-0.33
103,T104,T104,Ken Duke,112,27.4,57,208,-0.40
104,T104,T104,Joey Sindelar,75,27.4,40,146,-0.18
105,106,106,Steve Flesch,100,27.08,52,192,-0.42
106,107,107,Tim Petrovic,106,26.92,56,208,-0.32
107,108,108,Jesper Parnevik,88,26.79,45,168,-0.20
108,109,109,Jim Rutledge,59,26.36,29,110,-0.17
109,110,110,Kent Jones,97,26.29,51,194,-0.16
110,111,111,Ryan Armour,107,26.21,54,206,-0.33
111,112,112,Duffy Waldorf,69,26.12,35,134,-0.37
112,113,113,Mark Calcavecchia,93,25.95,41,158,-0.27
113,114,114,Trevor Immelman,74,25.93,28,108,-0.18
114,115,115,Chad Campbell,96,25.64,40,156,-0.18
115,116,116,Kevin Na,84,25.6,43,168,-0.40
116,T117,T117,Bob Heintz,85,25.31,41,162,-0.44
117,T117,T117,Mark Wilson,87,25.31,41,162,-0.15
118,T119,T119,Tom Lehman,62,25.0,27,108,-0.30
119,T119,T119,Billy Mayfair,98,25.0,45,180,-0.33
120,121,121,Jason Bohn,57,24.56,28,114,-0.36
121,122,122,Tripp Isenhour,86,24.38,39,160,-0.41
122,123,123,Todd Hamilton,76,24.24,32,132,E
123,124,124,Lee Janzen,66,24.17,29,120,-0.24
124,T125,T125,Woody Austin,95,24.16,43,178,-0.12
125,T125,T125,Justin Leonard,95,24.16,43,178,-0.42
126,127,127,Arron Oberholser,69,24.07,26,108,-0.42
127,128,128,K.J. Choi,87,23.94,34,142,-0.32
128,129,129,Billy Andrade,88,23.86,42,176,-0.33
129,130,130,Chris DiMarco,79,23.85,31,130,-0.13
130,131,131,Cliff Kresge,107,23.83,51,214,-0.10
131,132,132,Stephen Ames,81,23.81,30,126,-0.37
132,133,133,Eric Axley,107,23.79,49,206,-0.20
133,134,134,Rod Pampling,92,23.68,36,152,-0.39
134,135,135,Craig Lile,77,23.33,35,150,-0.17
135,136,136,Johnson Wagner,97,23.16,44,190,-0.36
136,137,137,Charlie Wi,90,22.73,40,176,-0.38
137,138,138,Shaun Micheel,91,22.37,34,152,-0.12
138,139,139,Jeff Maggert,79,22.15,35,158,-0.23
139,140,140,Tommy Armour III,81,22.08,34,154,-0.12
140,141,141,Ryuji Imada,104,21.88,42,192,-0.31
141,142,142,Chris Riley,59,21.82,24,110,-0.42
142,143,143,Tom Byrum,50,21.74,20,92,-0.35
143,144,144,Bob Tway,103,21.58,41,190,-0.41
144,145,145,Jaco Van Zyl,51,21.43,21,98,-0.29
145,146,146,Glen Day,85,20.99,34,162,-0.26
146,147,147,Brandt Snedeker,105,20.97,39,186,-0.33
147,148,148,Frank Lickliter II,95,20.88,38,182,E
148,149,149,Bob Estes,88,20.83,35,168,-0.31
149,150,150,Joe Durant,88,20.78,32,154,-0.16
150,151,151,Nathan Green,103,20.43,38,186,-0.08
151,152,152,Jeff Quinney,95,19.89,37,186,-0.16
152,153,153,John Mallinger,96,19.79,38,192,-0.34
153,154,154,Darron Stiles,65,19.49,23,118,-0.22
154,155,155,Vaughn Taylor,91,19.48,30,154,-0.17
155,156,156,Ian Poulter,63,19.32,17,88,-0.18
156,157,157,Steve Stricker,81,18.94,25,132,-0.44
157,158,158,Robert Gamez,88,18.45,31,168,-0.26
158,159,159,Richard Johnson,93,18.13,33,182,-0.12
159,160,160,Jerry Kelly,101,18.07,30,166,-0.27
160,161,161,Tom Pernice Jr.,104,17.39,32,184,-0.41
161,T162,T162,Brian Davis,101,17.01,33,194,-0.18
162,T162,T162,Heath Slocum,101,17.01,33,194,-0.36
163,164,164,Bart Bryant,87,16.88,27,160,-0.07
164,T165,T165,Tim Clark,66,16.67,18,108,E
165,T165,T165,Anders Hansen,55,16.67,13,78,-0.15
166,167,167,Dicky Pride,71,16.42,22,134,-0.41
167,168,168,Kirk Triplett,77,16.0,24,150,-0.50
168,169,169,Paul Gow,70,15.91,21,132,-0.29
169,170,170,David Toms,80,15.87,20,126,-0.10
170,171,171,Michael Boyd,61,15.79,18,114,-0.11
171,172,172,Jeff Sluman,60,15.63,15,96,-0.60
172,T173,T173,Freddie Jacobson,70,15.0,21,140,-0.48
173,T173,T173,Stephen Leaney,82,15.0,24,160,-0.42
174,175,175,Jim Furyk,84,14.71,20,136,-0.30
175,176,176,Dean Wilson,92,14.63,24,164,-0.25
176,177,177,Steve Elkington,87,14.56,23,158,-0.17
177,178,178,Luke Donald,69,14.15,15,106,-0.33
178,179,179,Mark Brooks,53,13.83,13,94,-0.15
179,180,180,José Coceres,50,13.64,12,88,E
180,181,181,Doug LaBelle II,104,13.5,27,200,-0.30
181,182,182,Ben Curtis,80,13.24,18,136,-0.44
182,183,183,Zach Johnson,76,13.11,16,122,-0.06
183,184,184,Scott Verplank,82,13.08,17,130,-0.06
184,185,185,Rocco Mediate,72,12.68,18,142,-0.06
185,186,186,Matt Kuchar,85,12.66,20,158,-0.15
186,T187,T187,Nick O'Hern,72,12.5,14,112,-0.57
187,T187,T187,José María Olazábal,52,12.5,10,80,-0.40
188,189,189,Craig Kanada,109,11.65,24,206,-0.38
189,190,190,Shigeki Maruyama,84,10.24,17,166,-0.35
190,191,191,Craig Bowden,78,8.55,13,152,-0.08
191,192,192,Paul Goydos,60,8.49,9,106,-0.33
192,193,193,Brian Gay,107,6.8,14,206,-0.29
193,194,194,Fred Funk,65,5.66,6,106,E
194,195,195,Gavin Coles,87,4.82,8,166,-0.25
195,196,196,Corey Pavin,81,3.25,5,154,-0.20
