,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
37,38,38,Michael Putnam,96,37.79,65,172,-0.23
38,39,39,Carl Pettersson,111,37.76,74,196,-0.26
39,40,40,Joey Sindelar,75,37.67,55,146,-0.16
40,T41,T41,Jason Dufner,100,37.5,72,192,-0.22
41,T41,T41,Ryan Moore,92,37.5,63,168,-0.14
42,T41,T41,Kevin Na,84,37.5,63,168,-0.06
43,T41,T41,Jesper Parnevik,88,37.5,63,168,-0.10
44,45,45,Johnson Wagner,97,37.37,71,190,-0.14
45,46,46,Stewart Cink,91,37.16,55,148,-0.15
46,47,47,Michael Allen,74,37.14,52,140,-0.10
47,48,48,Bryce Molder,56,37.04,40,108,+0.03
48,49,49,Joe Durant,88,37.01,57,154,-0.18
49,50,50,Cliff Kresge,107,36.92,79,214,-0.29
50,51,51,Zach Johnson,76,36.89,45,122,-0.18
51,52,52,Charles Howell III,89,36.81,53,144,-0.06
52,53,53,George McNeill,95,36.78,64,174,-0.06
53,54,54,Retief Goosen,50,36.76,25,68,-0.08
54,55,55,Kenny Perry,83,36.71,58,158,-0.10
55,T56,T56,Woody Austin,95,36.52,65,178,-0.22
56,T56,T56,Ryan Palmer,91,36.52,65,178,-0.02
57,58,58,David Toms,80,36.51,46,126,-0.13
58,59,59,Paul Stankowski,52,36.46,35,96,-0.17
59,60,60,Steve Stricker,81,36.36,48,132,-0.27
60,61,61,Bob Tway,103,36.32,69,190,-0.20
61,62,62,Jarrod Lyle,77,36.3,53,146,-0.30
62,63,63,Henrik Stenson,52,36.11,26,72,-0.19
63,64,64,Kent Jones,97,36.08,70,194,-0.24
64,65,65,Tim Herron,98,36.05,62,172,-0.24
65,66,66,Jay Williamson,50,36.0,36,100,-0.06
66,67,67,Joe Ogilvie,102,35.94,69,192,-0.17
67,68,68,Boo Weekley,101,35.88,61,170,-0.02
68,69,69,Robert Allenby,90,35.8,58,162,-0.26
69,70,70,Tommy Armour III,81,35.71,55,154,-0.05
70,71,71,Steve Elkington,87,35.44,56,158,-0.30
71,T72,T72,Billy Andrade,88,35.23,62,176,-0.05
72,T72,T72,John Merrick,92,35.23,62,176,-0.15
73,T72,T72,Ian Poulter,63,35.23,31,88,-0.26
74,75,75,Bubba Dickerson,51,35.11,33,94,-0.03
75,T76,T76,Dicky Pride,71,35.07,47,134,E
76,T76,T76,Duffy Waldorf,69,35.07,47,134,-0.13
77,T78,T78,Jeff Quinney,95,34.95,65,186,-0.18
78,T78,T78,Brandt Snedeker,105,34.95,65,186,-0.18
79,80,80,Steve Flesch,100,34.9,67,192,-0.13
80,81,81,Brett Quigley,79,34.85,46,132,-0.04
81,82,82,Darron Stiles,65,34.75,41,118,-0.32
82,83,83,Camilo Villegas,82,34.72,50,144,-0.20
83,T84,T84,Chad Campbell,96,34.62,54,156,-0.22
84,T84,T84,Charley Hoffman,97,34.62,63,182,-0.17
85,T84,T84,Tim Petrovic,106,34.62,72,208,-0.11
86,T84,T84,Scott Verplank,82,34.62,45,130,-0.13
87,88,88,Kevin Sutherland,85,34.42,53,154,-0.21
88,89,89,Nathan Green,103,34.41,64,186,-0.23
89,90,90,Bill Haas,93,34.27,61,178,-0.11
90,91,91,Andrew Buckle,77,34.25,50,146,-0.18
91,92,92,Shaun Micheel,91,34.21,52,152,-0.12
92,93,93,Tom Johnson,74,34.03,49,144,-0.10
93,94,94,D.J. Trahan,99,34.02,66,194,-0.11
94,95,95,Steve Allan,63,33.9,40,118,E
95,96,96,John Mallinger,96,33.85,65,192,-0.12
96,97,97,Aaron Baddeley,83,33.82,46,136,-0.35
97,98,98,Marco Dawson,73,33.8,48,142,-0.15
98,99,99,José María Olazábal,52,33.75,27,80,E
99,100,100,Shigeki Maruyama,84,33.73,56,166,-0.20
100,101,101,Tom Pernice Jr.,104,33.7,62,184,-0.24
101,102,102,Michael Sim,52,33.65,35,104,-0.31
102,T103,T103,Rich Barcelo,80,33.33,52,156,-0.12
103,T103,T103,Alex Cejka,80,33.33,52,156,-0.25
104,T103,T103,Craig Lile,77,33.33,50,150,-0.20
105,T103,T103,Billy Mayfair,98,33.33,60,180,-0.30
106,T103,T103,Adam Scott,69,33.33,36,108,-0.28
107,108,108,Cameron Beckman,96,33.15,61,184,-0.23
108,T109,T109,Sergio Garcia,68,33.04,37,112,-0.32
109,T109,T109,Nick O'Hern,72,33.04,37,112,-0.16
110,111,111,Frank Lickliter II,95,32.97,60,182,-0.18
111,112,112,Anthony Kim,93,32.94,56,170,-0.13
112,113,113,Daisuke Maruyama,86,32.93,54,164,-0.26
113,114,114,Mark Hensby,81,32.91,52,158,-0.27
114,115,115,Ken Duke,112,32.69,68,208,-0.03
115,116,116,Paul Gow,70,32.58,43,132,-0.23
116,117,117,Rich Beem,89,32.47,50,154,+0.24
117,118,118,Arron Oberholser,69,32.41,35,108,-0.14
118,T119,T119,K.J. Choi,87,32.39,46,142,-0.22
119,T119,T119,J.J. Henry,86,32.39,46,142,-0.37
120,T119,T119,Rocco Mediate,72,32.39,46,142,-0.07
121,122,122,Jeff Maggert,79,32.28,51,158,-0.18
122,123,123,Robert Gamez,88,32.14,54,168,-0.19
123,124,124,Mike Weir,82,32.09,43,134,-0.16
124,125,125,J.P. Hayes,89,32.02,57,178,+0.12
125,126,126,Steve Wheatcroft,73,31.88,44,138,-0.20
126,127,127,Sean O'Hair,98,31.82,56,176,-0.16
127,128,128,Matt Kuchar,85,31.65,50,158,-0.08
128,129,129,Chris DiMarco,79,31.54,41,130,E
129,130,130,Bob Heintz,85,31.48,51,162,-0.06
130,131,131,Brian Davis,101,31.44,61,194,-0.30
131,T132,T132,D.J. Brigman,67,31.36,37,118,-0.14
132,T132,T132,Jason Schultz,63,31.36,37,118,E
133,134,134,Rory Sabbatini,81,31.34,42,134,-0.19
134,135,135,Kyle Reifers,71,31.16,43,138,+0.07
135,136,136,Jeff Brehaut,59,31.13,33,106,-0.03
136,137,137,Mathias Grönberg,95,31.05,59,190,+0.14
137,138,138,Jeff Overton,60,31.03,36,116,-0.03
138,139,139,Parker McLachlin,83,31.01,49,158,-0.20
139,140,140,Brian Bateman,55,30.85,29,94,+0.07
140,141,141,Mathew Goggin,97,30.65,57,186,-0.19
141,142,142,Craig Kanada,109,30.58,63,206,-0.06
142,143,143,Brendon de Jonge,76,30.56,44,144,-0.14
143,144,144,Tom Byrum,50,30.43,28,92,-0.11
144,145,145,Hunter Mahan,91,30.38,48,158,-0.02
145,146,146,Padraig Harrington,64,30.21,29,96,-0.21
146,147,147,Jim Furyk,84,30.15,41,136,-0.17
147,148,148,Jerry Kelly,101,30.12,50,166,-0.26
148,T149,T149,Bart Bryant,87,30.0,48,160,-0.10
149,T149,T149,Chris Tidland,59,30.0,33,110,E
150,T149,T149,Brett Wetterich,88,30.0,45,150,E
151,152,152,Bob Estes,88,29.76,50,168,-0.24
152,T153,T153,Tom Lehman,62,29.63,32,108,-0.19
153,T153,T153,Mark Wilson,87,29.63,48,162,-0.06
154,155,155,Tiger Woods,63,29.55,26,88,-0.23
155,156,156,Ryuji Imada,104,29.17,56,192,-0.14
156,157,157,Ryan Armour,107,29.13,60,206,-0.10
157,158,158,Richard Johnson,93,29.12,53,182,-0.09
158,159,159,Michael Boyd,61,28.95,33,114,-0.21
159,160,160,Justin Leonard,95,28.65,51,178,-0.02
160,161,161,Pat Perez,84,28.57,40,140,-0.10
161,162,162,Vijay Singh,102,28.49,49,172,-0.31
162,163,163,Ben Curtis,80,27.94,38,136,+0.24
163,T164,T164,Stephen Ames,81,27.78,35,126,-0.09
164,T164,T164,Glen Day,85,27.78,45,162,-0.27
165,166,166,Chris Couch,76,27.63,42,152,-0.07
166,167,167,Stephen Leaney,82,27.5,44,160,-0.27
167,168,168,Luke Donald,69,27.36,29,106,-0.14
168,169,169,Chris Riley,59,27.27,30,110,-0.27
169,170,170,Matt Hendrix,63,27.05,33,122,+0.09
170,171,171,Scott Gutschewski,67,26.98,34,126,+0.09
171,172,172,Craig Bowden,78,26.97,41,152,-0.22
172,173,173,Charles Warren,101,26.73,54,202,-0.20
173,174,174,Chris Stroud,66,26.61,33,124,-0.12
174,175,175,Harrison Frazar,88,26.22,43,164,-0.07
175,176,176,J.B. Holmes,71,26.09,36,138,E
176,177,177,Tag Ridings,52,26.0,26,100,-0.08
177,178,178,Heath Slocum,101,25.77,50,194,-0.16
178,179,179,Anders Hansen,55,25.64,20,78,+0.15
179,180,180,Jason Gore,86,25.58,44,172,+0.16
180,T181,T181,Fred Funk,65,25.47,27,106,+0.07
181,T181,T181,Paul Goydos,60,25.47,27,106,+0.04
182,183,183,Troy Matteson,87,24.69,40,162,-0.20
183,184,184,Doug LaBelle II,104,24.5,49,200,-0.14
184,185,185,Tim Clark,66,24.07,26,108,-0.19
185,186,186,Kirk Triplett,77,24.0,36,150,E
186,187,187,Robert Garrigus,95,23.16,44,190,+0.05
187,188,188,Mark Brooks,53,22.34,21,94,-0.10
188,189,189,José Coceres,50,21.59,19,88,-0.11
189,190,190,Nick Watney,87,21.52,34,158,-0.24
190,191,191,Brian Gay,107,21.36,44,206,-0.11
191,192,192,Dean Wilson,92,20.73,34,164,-0.06
192,193,193,Gavin Coles,87,20.48,34,166,-0.35
193,194,194,John Daly,59,19.81,21,106,-0.19
194,195,195,Bubba Watson,80,18.92,28,148,-0.25
195,196,196,Corey Pavin,81,17.53,27,154,-0.19
