,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
58,59,59,Camilo Villegas,82,8.25,79,958,-0.241
59,60,60,Phil Mickelson,73,8.24,60,728,-0.117
60,61,61,Pat Perez,84,7.96,72,905,-0.389
61,62,62,Ted Purdy,102,7.81,95,1217,-0.189
62,63,63,John Rollins,102,7.66,90,1175,-0.122
63,64,64,John Senden,97,7.57,89,1176,-0.213
64,65,65,Kevin Sutherland,85,7.37,71,964,-0.254
65,66,66,Stewart Cink,91,7.35,74,1007,-0.230
66,67,67,Will MacKenzie,100,7.32,93,1270,-0.140
67,68,68,Jonathan Byrd,73,7.29,63,864,-0.286
68,69,69,Brian Bateman,55,7.28,45,618,-0.178
69,70,70,Joe Ogilvie,102,7.27,88,1210,-0.284
70,71,71,Jarrod Lyle,77,7.26,68,936,-0.176
71,72,72,Retief Goosen,50,7.14,34,476,-0.176
72,73,73,Steve Lowery,74,7.11,69,970,-0.246
73,74,74,Peter Lonard,85,7.09,75,1058,-0.053
74,75,75,D.J. Brigman,67,6.88,52,756,-0.212
75,76,76,Eric Axley,107,6.84,90,1315,-0.233
76,77,77,Rod Pampling,92,6.83,71,1039,-0.254
77,78,78,Rich Beem,89,6.73,66,980,-0.227
78,79,79,Cameron Beckman,96,6.65,79,1188,-0.304
79,80,80,Michael Allen,74,6.61,59,892,-0.339
80,81,81,Justin Rose,63,6.59,36,546,-0.333
81,82,82,Jay Williamson,50,6.55,44,672,-0.136
82,83,83,K.J. Choi,87,6.52,62,951,-0.306
83,84,84,Chris Stroud,66,6.49,51,786,-0.216
84,85,85,Trevor Immelman,74,6.48,49,756,-0.286
85,86,86,Jeff Brehaut,59,6.43,44,684,+0.045
86,87,87,Bo Van Pelt,104,6.37,86,1351,-0.314
87,88,88,Bryce Molder,56,6.26,43,687,-0.279
88,T89,T89,Jason Dufner,100,6.17,75,1216,-0.173
89,T89,T89,Michael Putnam,96,6.17,69,1119,-0.130
90,91,91,Chad Campbell,96,6.16,63,1023,-0.127
91,92,92,Brett Quigley,79,6.13,54,881,-0.222
92,93,93,David Branshaw,83,6.12,64,1046,-0.281
93,94,94,Jesper Parnevik,88,6.02,63,1046,-0.429
94,95,95,Tommy Armour III,81,6.01,58,965,-0.328
95,96,96,Parker McLachlin,83,5.97,61,1022,-0.279
96,97,97,Todd Hamilton,76,5.93,48,810,-0.146
97,98,98,Johnson Wagner,97,5.91,71,1202,-0.211
98,99,99,Sergio Garcia,68,5.87,45,766,-0.400
99,T100,T100,Tim Herron,98,5.69,65,1143,-0.169
100,T100,T100,Tom Johnson,74,5.69,50,878,-0.180
101,102,102,Duffy Waldorf,69,5.68,47,827,-0.404
102,103,103,Briny Baird,115,5.66,83,1466,-0.289
103,T104,T104,Ryan Armour,107,5.56,73,1313,-0.219
104,T104,T104,Arron Oberholser,69,5.56,41,738,-0.171
105,106,106,David Toms,80,5.54,49,885,-0.184
106,107,107,Stephen Ames,81,5.51,48,871,-0.292
107,108,108,Jeff Maggert,79,5.5,60,1091,-0.250
108,109,109,Jeff Gove,103,5.49,72,1312,-0.194
109,110,110,Mike Weir,82,5.48,46,840,-0.109
110,111,111,Alex Cejka,80,5.43,56,1031,-0.286
111,112,112,Mark Calcavecchia,93,5.4,55,1019,-0.182
112,113,113,Tripp Isenhour,86,5.29,54,1020,-0.130
113,T114,T114,Padraig Harrington,64,5.28,34,644,-0.206
114,T114,T114,Mark Hensby,81,5.28,53,1003,-0.226
115,116,116,Bob Heintz,85,5.19,52,1002,-0.192
116,117,117,Luke Donald,69,4.97,35,704,-0.229
117,T118,T118,Marco Dawson,73,4.96,45,908,-0.178
118,T118,T118,Ken Duke,112,4.96,66,1330,-0.318
119,T120,T120,Kevin Na,84,4.95,54,1091,-0.185
120,T120,T120,Jim Rutledge,59,4.95,32,646,-0.125
121,122,122,Daisuke Maruyama,86,4.8,51,1062,-0.275
122,123,123,Steve Flesch,100,4.77,60,1258,-0.367
123,124,124,Jason Bohn,57,4.75,35,737,-0.429
124,125,125,Darron Stiles,65,4.72,35,742,-0.029
125,126,126,Ryan Moore,92,4.69,49,1045,-0.224
126,127,127,Woody Austin,95,4.61,54,1172,-0.278
127,128,128,Shaun Micheel,91,4.5,44,978,-0.068
128,129,129,Rich Barcelo,80,4.49,44,980,-0.182
129,130,130,Joe Durant,88,4.19,43,1027,-0.023
130,131,131,Billy Andrade,88,4.18,46,1100,-0.348
131,T132,T132,Tim Petrovic,106,4.15,55,1325,-0.327
132,T132,T132,Mark Wilson,87,4.15,42,1013,-0.048
133,134,134,Steve Wheatcroft,73,4.1,35,854,-0.143
134,135,135,Ben Curtis,80,3.88,35,903,-0.029
135,136,136,Dean Wilson,92,3.81,40,1049,-0.325
136,137,137,Bob Tway,103,3.74,46,1229,-0.174
137,138,138,Brian Davis,101,3.73,46,1232,-0.174
138,T139,T139,Zach Johnson,76,3.71,31,836,-0.065
139,T139,T139,Jerry Kelly,101,3.71,39,1051,-0.231
140,141,141,Tom Lehman,62,3.67,25,681,-0.280
141,142,142,Kent Jones,97,3.66,45,1230,-0.267
142,143,143,Vaughn Taylor,91,3.59,36,1004,-0.194
143,144,144,Robert Gamez,88,3.58,38,1062,-0.368
144,145,145,Nathan Green,103,3.56,43,1209,-0.372
145,146,146,Kirk Triplett,77,3.47,33,950,-0.333
146,147,147,Cliff Kresge,107,3.44,48,1395,-0.063
147,148,148,Lee Janzen,66,3.43,25,728,-0.160
148,149,149,Justin Leonard,95,3.39,39,1149,-0.410
149,150,150,Jim Furyk,84,3.34,31,927,-0.226
150,151,151,Joey Sindelar,75,3.33,31,932,-0.258
151,152,152,Craig Lile,77,3.31,32,968,-0.250
152,153,153,Brandt Snedeker,105,3.25,39,1199,-0.256
153,154,154,Tom Byrum,50,3.15,18,572,-0.389
154,155,155,Frank Lickliter II,95,3.03,36,1187,-0.083
155,156,156,Charlie Wi,90,3.02,35,1158,-0.171
156,157,157,Steve Elkington,87,2.96,30,1015,-0.100
157,158,158,Ian Poulter,63,2.94,16,545,E
158,159,159,Jaco Van Zyl,51,2.92,18,616,E
159,T160,T160,Paul Goydos,60,2.91,19,652,+0.105
160,T160,T160,Richard Johnson,93,2.91,34,1168,-0.206
161,162,162,Paul Gow,70,2.88,23,798,-0.217
162,163,163,Billy Mayfair,98,2.86,33,1155,E
163,164,164,Tom Pernice Jr.,104,2.81,33,1176,-0.424
164,165,165,Jeff Quinney,95,2.74,33,1203,-0.030
165,166,166,John Mallinger,96,2.73,33,1211,-0.273
166,T167,T167,José Coceres,50,2.72,16,589,+0.188
167,T167,T167,Freddie Jacobson,70,2.72,26,956,-0.385
168,169,169,Chris Riley,59,2.66,19,714,-0.211
169,170,170,Chris DiMarco,79,2.62,23,878,-0.304
170,171,171,Bart Bryant,87,2.61,27,1036,-0.185
171,T172,T172,Tim Clark,66,2.58,19,737,-0.368
172,T172,T172,Glen Day,85,2.58,27,1046,-0.185
173,T172,T172,Dicky Pride,71,2.58,22,854,-0.364
174,T172,T172,Jeff Sluman,60,2.58,15,582,-0.067
175,176,176,Steve Stricker,81,2.54,23,907,-0.174
176,177,177,Ryuji Imada,104,2.49,31,1243,-0.387
177,178,178,Nick O'Hern,72,2.47,19,769,-0.211
178,179,179,Heath Slocum,101,2.32,30,1295,-0.567
179,180,180,Bob Estes,88,2.24,25,1118,-0.440
180,181,181,Doug LaBelle II,104,2.2,28,1271,E
181,182,182,Matt Kuchar,85,2.01,20,995,-0.250
182,183,183,Craig Kanada,109,1.98,26,1314,-0.308
183,184,184,Scott Verplank,82,1.94,16,825,-0.188
184,185,185,Michael Boyd,61,1.92,14,729,+0.071
185,186,186,Corey Pavin,81,1.91,19,994,-0.263
186,187,187,Anders Hansen,55,1.89,9,476,+0.111
187,188,188,Craig Bowden,78,1.81,17,938,E
188,189,189,Stephen Leaney,82,1.75,18,1029,-0.222
189,190,190,Shigeki Maruyama,84,1.61,18,1118,-0.111
190,191,191,Mark Brooks,53,1.57,9,573,E
191,192,192,Rocco Mediate,72,1.28,12,935,E
192,193,193,José María Olazábal,52,1.16,6,518,-0.167
193,194,194,Gavin Coles,87,1.12,12,1074,-0.083
194,195,195,Brian Gay,107,0.74,10,1356,-0.300
195,196,196,Fred Funk,65,0.54,4,741,E
