,Scrambling_from__30_yards_RANK THIS WEEK,Scrambling_from__30_yards_RANK LAST WEEK,Scrambling_from__30_yards_PLAYER NAME,Scrambling_from__30_yards_ROUNDS,Scrambling_from__30_yards_%,Scrambling_from__30_yards_SUCCESSES,Scrambling_from__30_yards_ATTEMPTS
56,57,57,Tim Petrovic,95,31.3,36,115
57,58,58,Woody Austin,107,31.13,33,106
58,59,59,Arjun Atwal,97,30.97,35,113
59,60,60,Mark O'Meara,52,30.91,17,55
60,61,61,Mike Weir,88,30.86,25,81
61,T62,T62,Frank Lickliter II,99,30.77,24,78
62,T62,T62,Tom Pernice Jr.,108,30.77,28,91
63,64,64,Brett Quigley,109,30.69,31,101
64,65,65,Arron Oberholser,82,30.67,23,75
65,66,66,David Toms,76,30.65,19,62
66,67,67,Tim Clark,80,30.56,22,72
67,68,68,Tim Herron,82,30.38,24,79
68,69,69,Jerry Smith,94,30.36,34,112
69,70,70,Jason Schultz,77,30.3,30,99
70,71,71,Will MacKenzie,91,30.26,23,76
71,72,72,Len Mattiace,59,30.23,26,86
72,73,73,Aaron Baddeley,78,30.11,28,93
73,74,74,Roger Tambellini,64,30.0,21,70
74,75,75,Greg Kraft,79,29.85,20,67
75,76,76,Michael Connell,51,29.82,17,57
76,77,77,Sean O'Hair,100,29.73,33,111
77,78,78,Freddie Jacobson,56,29.69,19,64
78,79,79,Chad Campbell,91,29.55,26,88
79,80,80,Brett Wetterich,82,29.17,21,72
80,81,81,Zach Johnson,98,29.11,23,79
81,82,82,Carl Pettersson,95,29.03,27,93
82,83,83,Charles Warren,93,28.77,21,73
83,84,84,David Branshaw,98,28.75,23,80
84,T85,T85,Jeff Sluman,101,28.72,27,94
85,T85,T85,Kevin Sutherland,100,28.72,27,94
86,87,87,Bob May,65,28.57,16,56
87,88,88,Geoff Ogilvy,76,28.4,23,81
88,89,89,Paul Goydos,72,28.36,19,67
89,90,90,Todd Hamilton,72,28.3,30,106
90,91,91,Brandt Jobe,91,28.21,22,78
91,92,92,Ryuji Imada,105,28.16,29,103
92,93,93,David McKenzie,82,28.05,23,82
93,94,94,Jonathan Byrd,66,28.0,14,50
94,T95,T95,Paul Azinger,87,27.78,30,108
95,T95,T95,Justin Leonard,83,27.78,25,90
96,97,97,Paul Stankowski,70,27.71,23,83
97,98,98,Nathan Green,108,27.43,31,113
98,99,99,Troy Matteson,101,27.27,27,99
99,100,100,Greg Chalmers,71,27.18,28,103
100,101,101,Ben Crane,85,27.17,25,92
101,T102,T102,Tommy Armour III,65,27.14,19,70
102,T102,T102,Jeff Gove,91,27.14,19,70
103,T102,T102,Jonathan Kaye,95,27.14,19,70
104,105,105,Vaughn Taylor,88,27.12,32,118
105,106,106,K.J. Choi,93,27.03,20,74
106,107,107,Daniel Chopra,110,26.96,31,115
107,108,108,J.P. Hayes,55,26.87,18,67
108,109,109,Vance Veazey,59,26.83,22,82
109,110,110,John Rollins,93,26.74,23,86
110,111,111,James Driscoll,80,26.61,29,109
111,112,112,Bo Van Pelt,102,26.58,21,79
112,113,113,Bart Bryant,87,26.56,17,64
113,114,114,Robert Gamez,94,26.37,24,91
114,T115,T115,Olin Browne,108,26.09,24,92
115,T115,T115,Charley Hoffman,100,26.09,24,92
116,117,117,Doug Barron,74,25.84,23,89
117,T118,T118,Brian Davis,92,25.81,24,93
118,T118,T118,Dudley Hart,83,25.81,24,93
119,T118,T118,Charles Howell III,96,25.81,24,93
120,121,121,Brian Bateman,69,25.71,18,70
121,122,122,Shane Bertsch,104,25.64,30,117
122,123,123,Padraig Harrington,54,25.58,11,43
123,124,124,Bob Tway,81,25.56,23,90
124,125,125,Shaun Micheel,96,25.53,24,94
125,126,126,Kenny Perry,73,25.49,13,51
126,T127,T127,Ryan Moore,68,25.42,15,59
127,T127,T127,Scott Verplank,88,25.42,15,59
128,T129,T129,Jason Bohn,104,25.0,20,80
129,T129,T129,Jeff Brehaut,100,25.0,19,76
130,T129,T129,Ben Curtis,86,25.0,18,72
131,T129,T129,Ryan Palmer,101,25.0,24,96
132,133,133,Shigeki Maruyama,94,24.73,23,93
133,134,134,John Daly,51,24.59,15,61
134,135,135,Chris Smith,67,24.56,14,57
135,136,136,Sergio Garcia,59,24.49,12,49
136,T137,T137,Marco Dawson,87,24.44,22,90
137,T137,T137,Hunter Mahan,98,24.44,22,90
138,139,139,Lucas Glover,105,24.39,20,82
139,140,140,Justin Rose,98,24.18,22,91
140,141,141,Briny Baird,81,24.07,13,54
141,142,142,Tag Ridings,103,23.91,33,138
142,T143,T143,Craig Barlow,77,23.81,20,84
143,T143,T143,Todd Fischer,101,23.81,30,126
144,T143,T143,Mike Sposa,68,23.81,15,63
145,146,146,Lee Janzen,79,23.76,24,101
146,147,147,Matt Hansen,68,23.73,14,59
147,148,148,Patrick Sheehan,104,23.66,22,93
148,149,149,John Cook,67,23.64,13,55
149,150,150,Mathew Goggin,72,23.53,12,51
150,151,151,Vijay Singh,103,23.44,15,64
151,152,152,Bill Haas,99,23.42,26,111
152,153,153,Mark Brooks,90,22.62,19,84
153,T154,T154,Chris Couch,75,22.54,16,71
154,T154,T154,Ron Whittaker,81,22.54,16,71
155,156,156,D.J. Trahan,92,22.37,17,76
156,157,157,Kent Jones,103,22.0,22,100
157,158,158,John Senden,96,21.88,14,64
158,159,159,Jimmy Walker,60,21.69,18,83
159,160,160,Kirk Triplett,58,21.57,11,51
160,T161,T161,Mathias Grönberg,92,21.43,15,70
161,T161,T161,Heath Slocum,96,21.43,18,84
162,163,163,Ian Poulter,53,21.21,7,33
163,T164,T164,David Duval,71,21.11,19,90
164,T164,T164,Carlos Franco,86,21.11,19,90
165,T166,T166,Rich Beem,85,21.05,12,57
166,T166,T166,Jeff Overton,95,21.05,20,95
167,T166,T166,Camilo Villegas,95,21.05,16,76
168,169,169,Ian Leggatt,80,21.0,21,100
169,170,170,Brent Geiberger,99,20.43,19,93
170,171,171,Duffy Waldorf,96,20.34,12,59
171,172,172,Hidemichi Tanaka,74,20.33,25,123
172,173,173,Nicholas Thompson,96,20.29,14,69
173,174,174,Harrison Frazar,95,20.2,20,99
174,175,175,Tiger Woods,55,20.0,5,25
175,176,176,Billy Andrade,78,19.67,12,61
176,177,177,"John Engler, Jr.",69,19.63,21,107
177,178,178,David Howell,52,19.51,8,41
178,179,179,Joey Sindelar,90,19.4,13,67
179,180,180,Steve Lowery,99,18.6,16,86
180,181,181,J.B. Holmes,81,18.52,15,81
181,182,182,"Wes Short, Jr.",96,18.27,19,104
182,183,183,Eric Axley,91,18.18,18,99
183,184,184,Ted Purdy,103,18.07,15,83
184,185,185,Daisuke Maruyama,83,17.91,12,67
185,186,186,Alex Aragon,63,17.5,14,80
186,187,187,Kris Cox,83,17.24,15,87
187,188,188,Bubba Dickerson,98,17.09,20,117
188,189,189,Jeff Maggert,81,17.02,16,94
189,190,190,Henrik Bjornstad,97,16.67,16,96
190,191,191,Ryan Hietala,61,16.22,12,74
191,192,192,Scott Gutschewski,53,16.0,8,50
192,193,193,Pat Perez,50,15.91,7,44
193,194,194,Robert Allenby,79,15.79,9,57
194,195,195,Alex Cejka,93,15.58,12,77
195,196,196,Robert Garrigus,85,12.68,9,71
