,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
100,101,101,Dean Wilson,115,0.535,114,61.0
101,102,102,Billy Mayfair,94,0.536,56,30.0
102,T103,T103,John Daly,51,0.537,54,29.0
103,T103,T103,Mike Weir,88,0.537,54,29.0
104,T105,T105,Fred Funk,106,0.5379999999999999,78,42.0
105,T105,T105,Tom Lehman,70,0.5379999999999999,52,28.0
106,107,107,Kenny Perry,73,0.54,50,27.0
107,T108,T108,David Branshaw,98,0.541,74,40.0
108,T108,T108,Jeff Gove,91,0.541,61,33.0
109,110,110,Bart Bryant,87,0.5429999999999999,70,38.0
110,111,111,Retief Goosen,68,0.544,57,31.0
111,T112,T112,Stephen Ames,63,0.545,44,24.0
112,T112,T112,Steve Flesch,119,0.545,99,54.0
113,T112,T112,Tim Herron,82,0.545,66,36.0
114,115,115,Woody Austin,107,0.5479999999999999,93,51.0
115,116,116,Freddie Jacobson,56,0.55,60,33.0
116,T117,T117,Chad Campbell,91,0.551,69,38.0
117,T117,T117,Joe Durant,101,0.551,78,43.0
118,T117,T117,D.A. Points,82,0.551,98,54.0
119,120,120,Stephen Leaney,84,0.552,96,53.0
120,121,121,Bo Van Pelt,102,0.5529999999999999,103,57.0
121,122,122,Patrick Sheehan,104,0.5539999999999999,83,46.0
122,T123,T123,Dudley Hart,83,0.557,88,49.0
123,T123,T123,Shaun Micheel,96,0.557,79,44.0
124,125,125,Larry Mize,53,0.5579999999999999,43,24.0
125,T126,T126,Padraig Harrington,54,0.56,25,14.0
126,T126,T126,Brett Wetterich,82,0.56,75,42.0
127,128,128,John Senden,96,0.565,85,48.0
128,129,129,Geoff Ogilvy,76,0.5660000000000001,53,30.0
129,T130,T130,Davis Love III,85,0.568,44,25.0
130,T130,T130,Ryan Palmer,101,0.568,88,50.0
131,132,132,Tag Ridings,103,0.57,100,57.0
132,T133,T133,Robert Allenby,79,0.5710000000000001,49,28.0
133,T133,T133,Heath Slocum,96,0.5710000000000001,63,36.0
134,135,135,Todd Fischer,101,0.574,122,70.0
135,136,136,Vaughn Taylor,88,0.575,73,42.0
136,T137,T137,Justin Rose,98,0.5760000000000001,59,34.0
137,T137,T137,Adam Scott,70,0.5760000000000001,59,34.0
138,T139,T139,Brian Bateman,69,0.5770000000000001,71,41.0
139,T139,T139,Harrison Frazar,95,0.5770000000000001,78,45.0
140,141,141,Alex Aragon,63,0.578,64,37.0
141,T142,T142,Eric Axley,91,0.58,88,51.0
142,T142,T142,Duffy Waldorf,96,0.58,88,51.0
143,144,144,Brian Davis,92,0.5820000000000001,79,46.0
144,T145,T145,David Howell,52,0.583,36,21.0
145,T145,T145,Tjaart van der Walt,60,0.583,60,35.0
146,T147,T147,Robert Gamez,94,0.585,82,48.0
147,T147,T147,Justin Leonard,83,0.585,82,48.0
148,149,149,David McKenzie,82,0.5920000000000001,71,42.0
149,T150,T150,Jeff Maggert,81,0.594,64,38.0
150,T150,T150,Greg Owen,79,0.594,64,38.0
151,T150,T150,Bubba Watson,83,0.594,69,41.0
152,153,153,David Duval,71,0.596,57,34.0
153,154,154,Greg Chalmers,71,0.598,97,58.0
154,T155,T155,Jeff Brehaut,100,0.604,101,61.0
155,T155,T155,Matt Hansen,68,0.604,53,32.0
156,157,157,Camilo Villegas,95,0.61,82,50.0
157,T158,T158,Michael Connell,51,0.612,49,30.0
158,T158,T158,Charley Hoffman,100,0.612,98,60.0
159,T158,T158,Ian Leggatt,80,0.612,67,41.0
160,161,161,Jason Gore,86,0.614,70,43.0
161,162,162,Bob May,65,0.615,39,24.0
162,163,163,Charles Warren,93,0.616,73,45.0
163,T164,T164,Shane Bertsch,104,0.617,107,66.0
164,T164,T164,"John Engler, Jr.",69,0.617,94,58.0
165,T164,T164,Carlos Franco,86,0.617,94,58.0
166,167,167,Mathew Goggin,72,0.621,66,41.0
167,T168,T168,Chris Couch,75,0.627,75,47.0
168,T168,T168,J.B. Holmes,81,0.627,51,32.0
169,170,170,Mathias Grönberg,92,0.63,92,58.0
170,T171,T171,Robert Damron,91,0.633,90,57.0
171,T171,T171,Lee Janzen,79,0.633,90,57.0
172,173,173,Rich Beem,85,0.636,66,42.0
173,174,174,Ian Poulter,53,0.639,36,23.0
174,175,175,Ryan Hietala,61,0.64,75,48.0
175,176,176,Olin Browne,108,0.643,84,54.0
176,T177,T177,Mark Calcavecchia,94,0.648,88,57.0
177,T177,T177,J.P. Hayes,55,0.648,54,35.0
178,179,179,Brandt Jobe,91,0.649,74,48.0
179,180,180,Vance Veazey,59,0.653,72,47.0
180,181,181,Will MacKenzie,91,0.655,84,55.0
181,182,182,Scott Gutschewski,53,0.657,35,23.0
182,183,183,Tommy Armour III,65,0.66,53,35.0
183,184,184,Ron Whittaker,81,0.6629999999999999,86,57.0
184,T185,T185,Fred Couples,52,0.667,42,28.0
185,T185,T185,Steve Elkington,52,0.667,42,28.0
186,T185,T185,"Wes Short, Jr.",96,0.667,108,72.0
187,188,188,Todd Hamilton,72,0.6709999999999999,82,55.0
188,189,189,Joey Sindelar,90,0.672,58,39.0
189,190,190,Ted Purdy,103,0.684,79,54.0
190,191,191,D.J. Trahan,92,0.6920000000000001,91,63.0
191,192,192,Chris Smith,67,0.698,63,44.0
192,193,193,Hunter Mahan,98,0.701,97,68.0
193,T194,T194,Bubba Dickerson,98,0.7140000000000001,91,65.0
194,T194,T194,Nicholas Thompson,96,0.7140000000000001,84,60.0
195,196,196,Roger Tambellini,64,0.7240000000000001,58,42.0
