,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
99,T100,T100,Tom Lehman,70.83,1629,23
100,T100,T100,Duffy Waldorf,70.83,1700,24
101,102,102,Adam Scott,70.85,921,13
102,T103,T103,Craig Barlow,70.86,1984,28
103,T103,T103,Kent Jones,70.86,1559,22
104,T103,T103,Jay Williamson,70.86,1984,28
105,T106,T106,Brad Faxon,70.88,1843,26
106,T106,T106,Scott McCarron,70.88,1772,25
107,T108,T108,Tom Byrum,70.9,2127,30
108,T108,T108,Billy Mayfair,70.9,2198,31
109,T110,T110,Glen Hnatiuk,71.0,1988,28
110,T110,T110,Thomas Levet,71.0,1775,25
111,T112,T112,Robert Damron,71.03,2202,31
112,T112,T112,Skip Kendall,71.03,2131,30
113,114,114,Ben Crane,71.04,1847,26
114,115,115,Rocco Mediate,71.05,1492,21
115,116,116,Pat Bates,71.06,2416,34
116,117,117,Chris Riley,71.07,1919,27
117,T118,T118,Mike Heinen,71.11,1991,28
118,T118,T118,Richard Johnson,71.11,1991,28
119,T118,T118,Akio Sadakata,71.11,1920,27
120,T118,T118,Joey Sindelar,71.11,1991,28
121,122,122,Scott Laycock,71.13,1707,24
122,123,123,Mark Wilson,71.14,2063,29
123,T124,T124,Tommy Armour III,71.15,1423,20
124,T124,T124,Mike Grob,71.15,1850,26
125,126,126,Chris Anderson,71.16,2206,31
126,127,127,Tom Gillis,71.17,1637,23
127,128,128,Steve Allan,71.18,1210,17
128,129,129,Todd Fischer,71.19,2207,31
129,130,130,Corey Pavin,71.21,1709,24
130,T131,T131,Mathew Goggin,71.22,1923,27
131,T131,T131,Donnie Hammond,71.22,1923,27
132,133,133,Jonathan Byrd,71.24,2066,29
133,134,134,Jeff Maggert,71.29,1711,24
134,T135,T135,Cliff Kresge,71.3,2139,30
135,T135,T135,Ian Leggatt,71.3,1640,23
136,137,137,Kenichi Kuboya,71.31,2068,29
137,T138,T138,Jay Don Blake,71.32,1783,25
138,T138,T138,Darron Stiles,71.32,1997,28
139,T140,T140,Stuart Appleby,71.36,1784,25
140,T140,T140,Darren Clarke,71.36,999,14
141,142,142,Bob Burns,71.37,1927,27
142,143,143,Andy Miller,71.4,1785,25
143,144,144,Chris Smith,71.41,2071,29
144,145,145,Deane Pappas,71.45,1572,22
145,146,146,Rich Beem,71.46,1715,24
146,T147,T147,Spike McRoy,71.48,2359,33
147,T147,T147,Heath Slocum,71.48,2216,31
148,149,149,Greg Chalmers,71.5,2145,30
149,150,150,Jason Buha,71.52,1645,23
150,151,151,José Coceres,71.58,1360,19
151,152,152,Esteban Toledo,71.61,2363,33
152,153,153,Steven Alker,71.62,2077,29
153,154,154,John Morgan,71.63,1934,27
154,T155,T155,John Maginnes,71.66,2078,29
155,T155,T155,Garrett Willis,71.66,2078,29
156,T157,T157,Michael Clark II,71.67,1505,21
157,T157,T157,Luke Donald,71.67,1935,27
158,159,159,Bernhard Langer,71.7,1434,20
159,160,160,Craig Perks,71.78,1938,27
160,161,161,Notah Begay III,71.79,2082,29
161,162,162,Kaname Yokoo,71.81,1508,21
162,T163,T163,Brian Bateman,71.83,1652,23
163,T163,T163,Mike Sposa,71.83,1724,24
164,165,165,Aaron Barber,71.84,2299,32
165,166,166,Joel Edwards,71.87,1653,23
166,167,167,Matt Gogel,71.88,1725,24
167,168,168,Jim Carter,71.9,2229,31
168,169,169,Pat Perez,71.93,2086,29
169,T170,T170,Todd Barranger,72.0,2088,29
170,T170,T170,Doug Barron,72.0,2232,31
171,T170,T170,Jason Gore,72.0,2016,28
172,T170,T170,Cameron Yancey,72.0,1584,22
173,174,174,"Dave Stockton, Jr.",72.07,2162,30
174,T175,T175,Matt Kuchar,72.14,1587,22
175,T175,T175,Mark O'Meara,72.14,1587,22
176,T175,T175,Kenneth Staton,72.14,1515,21
177,178,178,John Daly,72.17,1299,18
178,179,179,Ben Curtis,72.19,1516,21
179,180,180,Vance Veazey,72.21,1733,24
180,181,181,Brad Elder,72.26,1373,19
181,182,182,Mark Brooks,72.29,2024,28
182,183,183,Ty Tryon,72.3,1446,20
183,184,184,Gavin Coles,72.37,1954,27
184,185,185,Sergio Garcia,72.39,1303,18
185,186,186,Anthony Painter,72.63,2179,30
186,187,187,Paul Azinger,72.64,1816,25
187,188,188,Jason Caron,72.75,2037,28
188,189,189,Jeff Klein,72.96,1751,24
189,190,190,Gene Sauers,73.1,2120,29
