,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
76,T77,T77,Brad Faxon,70.45,775,11
77,T77,T77,Paul Goydos,70.45,775,11
78,T77,T77,Dicky Pride,70.45,775,11
79,80,80,Steve Lowery,70.47,1057,15
80,T81,T81,J.L. Lewis,70.5,1269,18
81,T81,T81,Hal Sutton,70.5,846,12
82,T83,T83,David Gossett,70.53,1058,15
83,T83,T83,Rory Sabbatini,70.53,1058,15
84,85,85,Andy Miller,70.55,776,11
85,86,86,Hank Kuehne,70.58,847,12
86,87,87,Patrick Sheehan,70.62,918,13
87,88,88,Brent Schwarzrock,70.63,565,8
88,T89,T89,Frank Lickliter II,70.67,848,12
89,T89,T89,John Senden,70.67,1060,15
90,91,91,Brett Quigley,70.69,919,13
91,92,92,Corey Pavin,70.7,707,10
92,93,93,Adam Scott,70.71,495,7
93,T94,T94,Tom Lehman,70.75,566,8
94,T94,T94,Joey Sindelar,70.75,849,12
95,96,96,Olin Browne,70.76,1203,17
96,T97,T97,Joe Durant,70.77,920,13
97,T97,T97,David Frost,70.77,920,13
98,T99,T99,Mike Heinen,70.79,991,14
99,T99,T99,Spike McRoy,70.79,1345,19
100,101,101,John Rollins,70.8,1062,15
101,102,102,Skip Kendall,70.81,1133,16
102,103,103,Len Mattiace,70.86,992,14
103,T104,T104,Notah Begay III,70.87,1063,15
104,T104,T104,Tom Byrum,70.87,1063,15
105,106,106,Glen Hnatiuk,70.88,1134,16
106,T107,T107,Paul Gow,70.91,780,11
107,T107,T107,J.P. Hayes,70.91,780,11
108,T107,T107,Shigeki Maruyama,70.91,780,11
109,T110,T110,Jeff Brehaut,70.93,1064,15
110,T110,T110,Jesper Parnevik,70.93,993,14
111,T112,T112,Chris Anderson,70.94,1206,17
112,T112,T112,Pat Bates,70.94,1135,16
113,T114,T114,Tommy Armour III,71.0,639,9
114,T114,T114,Lee Janzen,71.0,923,13
115,T114,T114,Mike Sposa,71.0,639,9
116,117,117,Billy Andrade,71.06,1279,18
117,118,118,Jonathan Kaye,71.07,1066,15
118,119,119,Rocco Mediate,71.09,782,11
119,120,120,Stuart Appleby,71.1,711,10
120,121,121,Michael Clark II,71.11,640,9
121,122,122,Billy Mayfair,71.12,1209,17
122,T123,T123,Steven Alker,71.14,996,14
123,T123,T123,Mike Grob,71.14,996,14
124,125,125,Thomas Levet,71.15,925,13
125,126,126,Cliff Kresge,71.18,1210,17
126,127,127,Matt Kuchar,71.2,712,10
127,128,128,Jerry Kelly,71.22,641,9
128,129,129,Akio Sadakata,71.24,1211,17
129,T130,T130,Jay Don Blake,71.25,855,12
130,T130,T130,Deane Pappas,71.25,855,12
131,132,132,Cameron Yancey,71.27,784,11
132,T133,T133,Greg Chalmers,71.29,998,14
133,T133,T133,Bernhard Langer,71.29,499,7
134,135,135,Esteban Toledo,71.32,1355,19
135,T136,T136,Fred Couples,71.33,428,6
136,T136,T136,John Morgan,71.33,1070,15
137,T136,T136,Dean Wilson,71.33,856,12
138,T139,T139,Jeff Sluman,71.36,785,11
139,T139,T139,Kirk Triplett,71.36,785,11
140,141,141,Mathew Goggin,71.38,1142,16
141,T142,T142,Todd Barranger,71.4,1071,15
142,T142,T142,Ben Curtis,71.4,714,10
143,T142,T142,Pat Perez,71.4,1071,15
144,145,145,Richard Johnson,71.41,1214,17
145,T146,T146,Kenichi Kuboya,71.44,1143,16
146,T146,T146,Jay Williamson,71.44,1286,18
147,T146,T146,Mark Wilson,71.44,1143,16
148,149,149,Matt Gogel,71.45,786,11
149,150,150,Jeff Maggert,71.5,715,10
150,151,151,Carl Paulson,71.54,930,13
151,T152,T152,Aaron Barber,71.6,1432,20
152,T152,T152,Ian Leggatt,71.6,716,10
153,154,154,Aaron Baddeley,71.64,788,11
154,155,155,Jim Carter,71.67,1075,15
155,T156,T156,Doug Barron,71.69,1147,16
156,T156,T156,Donnie Hammond,71.69,932,13
157,158,158,Dan Forsman,71.7,717,10
158,159,159,Rich Beem,71.85,934,13
159,160,160,Bob Burns,71.93,1007,14
160,T161,T161,Mark Brooks,72.0,936,13
161,T161,T161,Jonathan Byrd,72.0,1008,14
162,T163,T163,Jason Buha,72.09,793,11
163,T163,T163,Scott Laycock,72.09,793,11
164,165,165,Chris Riley,72.1,721,10
165,166,166,Ben Crane,72.14,1010,14
166,167,167,Gavin Coles,72.15,938,13
167,T168,T168,Jason Caron,72.2,1083,15
168,T168,T168,Chris Smith,72.2,1083,15
169,T168,T168,Kaname Yokoo,72.2,722,10
170,171,171,Brian Bateman,72.25,867,12
171,T172,T172,Joel Edwards,72.33,651,9
172,T172,T172,Kenneth Staton,72.33,868,12
173,T172,T172,Garrett Willis,72.33,1085,15
174,175,175,Paul Azinger,72.36,796,11
175,T176,T176,Mark O'Meara,72.38,941,13
176,T176,T176,"Dave Stockton, Jr.",72.38,1158,16
177,178,178,John Maginnes,72.43,1014,14
178,179,179,Ty Tryon,72.62,944,13
179,180,180,Heath Slocum,72.65,1235,17
180,T181,T181,John Daly,73.0,876,12
181,T181,T181,Brad Elder,73.0,730,10
182,183,183,Anthony Painter,73.06,1242,17
183,184,184,Sergio Garcia,73.13,585,8
184,T185,T185,José Coceres,73.3,733,10
185,T185,T185,Vance Veazey,73.3,733,10
186,187,187,Gene Sauers,73.36,1027,14
187,188,188,Craig Perks,73.45,808,11
188,189,189,Jason Gore,73.54,956,13
189,190,190,Jeff Klein,73.7,737,10
