,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
107,T107,T107,J.P. Hayes,79,-94,4.66,1370
108,T107,T107,Scott McCarron,86,-94,4.66,1400
109,T107,T107,Rory Sabbatini,95,-94,4.69,1510
110,111,111,Doug Barron,90,-93,4.7,1525
111,T112,T112,David Frost,80,-92,4.67,1390
112,T112,T112,Corey Pavin,88,-92,4.67,1415
113,T112,T112,Chris Riley,96,-92,4.68,1435
114,115,115,Steve Lowery,86,-91,4.67,1385
115,T116,T116,Donnie Hammond,92,-90,4.73,1640
116,T116,T116,Shigeki Maruyama,87,-90,4.68,1410
117,T116,T116,Andy Miller,75,-90,4.66,1320
118,119,119,Tim Clark,79,-89,4.66,1315
119,T120,T120,Steven Alker,87,-88,4.7,1460
120,T120,T120,Aaron Barber,94,-88,4.74,1685
121,T120,T120,Jonathan Kaye,91,-88,4.68,1355
122,T120,T120,"Dave Stockton, Jr.",79,-88,4.68,1375
123,T124,T124,Robert Damron,96,-87,4.74,1660
124,T124,T124,Deane Pappas,75,-87,4.66,1280
125,T126,T126,Alex Cejka,98,-86,4.7,1450
126,T126,T126,Brandt Jobe,77,-86,4.67,1315
127,T126,T126,John Morgan,81,-86,4.68,1365
128,T129,T129,Tom Byrum,97,-85,4.73,1580
129,T129,T129,Ian Leggatt,71,-85,4.63,1140
130,T129,T129,Loren Roberts,87,-85,4.67,1305
131,132,132,Jay Williamson,93,-83,4.73,1510
132,133,133,Dicky Pride,73,-82,4.67,1230
133,T134,T134,Ernie Els,65,-81,4.56,920
134,T134,T134,Paul Goydos,86,-81,4.71,1400
135,T136,T136,Matt Gogel,77,-80,4.69,1270
136,T136,T136,Mike Sposa,72,-80,4.66,1190
137,138,138,Sergio Garcia,62,-79,4.51,805
138,T139,T139,Tommy Armour III,66,-77,4.63,1030
139,T139,T139,Anthony Painter,87,-77,4.74,1490
140,141,141,Glen Hnatiuk,92,-76,4.75,1520
141,T142,T142,Fred Couples,71,-75,4.66,1115
142,T142,T142,John Maginnes,87,-75,4.74,1470
143,T144,T144,Brent Geiberger,51,-74,4.58,880
144,T144,T144,Dudley Hart,66,-74,4.67,1115
145,T144,T144,Rocco Mediate,80,-74,4.71,1275
146,T147,T147,Peter Jacobsen,75,-73,4.72,1300
147,T147,T147,Richard Johnson,89,-73,4.76,1490
148,T147,T147,Carl Pettersson,80,-73,4.73,1375
149,T150,T150,Darren Clarke,61,-72,4.57,835
150,T150,T150,José Coceres,62,-72,4.67,1080
151,152,152,Todd Barranger,78,-71,4.73,1310
152,153,153,Hal Sutton,81,-70,4.74,1335
153,154,154,Rich Beem,80,-69,4.72,1240
154,T155,T155,Brent Schwarzrock,60,-68,4.67,1020
155,T155,T155,Kenneth Staton,59,-68,4.66,995
156,T157,T157,Notah Begay III,92,-67,4.78,1500
157,T157,T157,Bob Burns,88,-67,4.76,1405
158,T157,T157,John Daly,56,-67,4.67,1015
159,160,160,Nick Price,65,-66,4.65,940
160,T161,T161,Paul Azinger,73,-65,4.73,1220
161,T161,T161,Brian Bateman,70,-65,4.72,1170
162,163,163,Mark Wilson,82,-64,4.77,1390
163,164,164,Paul Gow,62,-62,4.7,1040
164,T165,T165,Mark Brooks,90,-61,4.8,1535
165,T165,T165,Joel Edwards,60,-61,4.69,980
166,T167,T167,Jay Don Blake,77,-60,4.76,1235
167,T167,T167,Tom Gillis,71,-60,4.74,1135
168,T167,T167,Scott Laycock,71,-60,4.75,1190
169,T167,T167,John Riegger,55,-60,4.66,875
170,T167,T167,Gene Sauers,87,-60,4.79,1440
171,T167,T167,Vance Veazey,66,-60,4.74,1150
172,173,173,Mark O'Meara,69,-58,4.74,1130
173,174,174,Akio Sadakata,83,-57,4.79,1370
174,T175,T175,Jason Buha,61,-54,4.72,955
175,T175,T175,Jason Caron,74,-54,4.78,1240
176,177,177,Ty Tryon,52,-53,4.71,920
177,178,178,Cameron Yancey,58,-51,4.74,990
178,179,179,Bernhard Langer,65,-49,4.77,1060
179,180,180,Michael Clark II,54,-48,4.75,945
180,181,181,Steve Stricker,59,-47,4.76,965
181,182,182,Ben Curtis,69,-44,4.81,1165
182,T183,T183,Matt Kuchar,63,-42,4.81,1085
183,T183,T183,Kaname Yokoo,56,-42,4.76,890
184,T185,T185,Brian Henninger,56,-41,4.77,885
185,T185,T185,Adam Scott,52,-41,4.71,710
186,187,187,Brad Elder,51,-39,4.76,805
187,188,188,Jeff Klein,60,-33,4.84,1010
188,189,189,Gavin Coles,69,-29,4.87,1130
189,190,190,Steve Allan,53,-24,4.85,785
