,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
147,T146,T146,Andrew Magee,72.5,725,10
148,149,149,David Gossett,72.55,798,11
149,150,150,Chris Anderson,72.63,581,8
150,T151,T151,Glen Hnatiuk,72.67,654,9
151,T151,T151,Vance Veazey,72.67,436,6
152,153,153,Todd Barranger,72.7,727,10
153,154,154,Darron Stiles,72.71,509,7
154,155,155,Michael Clark II,72.75,291,4
155,156,156,Aaron Barber,72.78,655,9
156,157,157,Mathew Goggin,72.82,801,11
157,T158,T158,Andy Miller,72.83,437,6
158,T158,T158,Dean Wilson,72.83,437,6
159,160,160,Mark O'Meara,72.86,510,7
160,161,161,Kenneth Staton,72.9,729,10
161,T162,T162,Paul Azinger,73.0,219,3
162,T162,T162,Jonathan Byrd,73.0,511,7
163,T162,T162,Robert Gamez,73.0,219,3
164,T162,T162,Jeff Klein,73.0,292,4
165,T162,T162,Thomas Levet,73.0,438,6
166,T162,T162,Scott McCarron,73.0,292,4
167,T162,T162,Brent Schwarzrock,73.0,292,4
168,T162,T162,Mike Weir,73.0,146,2
169,170,170,John Daly,73.14,512,7
170,171,171,Billy Mayfair,73.17,439,6
171,172,172,J.P. Hayes,73.2,366,5
172,173,173,Mark Wilson,73.22,659,9
173,174,174,Gavin Coles,73.25,293,4
174,175,175,Ty Tryon,73.29,513,7
175,176,176,Pat Perez,73.33,440,6
176,177,177,Hal Sutton,73.4,367,5
177,178,178,Billy Andrade,73.43,514,7
178,T179,T179,Jason Buha,73.5,441,6
179,T179,T179,José Coceres,73.5,147,2
180,T179,T179,Akio Sadakata,73.5,588,8
181,T179,T179,Kaname Yokoo,73.5,294,4
182,183,183,Jeff Sluman,73.75,295,4
183,184,184,Anthony Painter,73.8,369,5
184,185,185,Steve Stricker,73.86,517,7
185,T186,T186,Brian Henninger,74.0,370,5
186,T186,T186,Garrett Willis,74.0,444,6
187,188,188,Cameron Beckman,74.17,445,6
188,189,189,"Dave Stockton, Jr.",74.44,670,9
