,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
67,T67,T67,Stephen Ames,91,3.04,316,104
68,T67,T67,Jeff Brehaut,110,3.04,362,119
69,T67,T67,Joe Durant,96,3.04,344,113
70,T67,T67,Tom Gillis,71,3.04,213,70
71,T67,T67,Peter Jacobsen,75,3.04,222,73
72,T67,T67,Brandt Jobe,77,3.04,334,110
73,T67,T67,Tom Lehman,87,3.04,280,92
74,T67,T67,Billy Mayfair,105,3.04,420,138
75,T67,T67,Rory Sabbatini,95,3.04,417,137
76,T67,T67,Paul Stankowski,67,3.04,146,48
77,T67,T67,Steve Stricker,59,3.04,280,92
78,T79,T79,Harrison Frazar,88,3.05,345,113
79,T79,T79,Mike Heinen,89,3.05,396,130
80,T79,T79,Brian Henninger,56,3.05,232,76
81,T79,T79,Kenichi Kuboya,91,3.05,323,106
82,T79,T79,Peter Lonard,96,3.05,360,118
83,T79,T79,Jeff Maggert,81,3.05,284,93
84,T79,T79,Shaun Micheel,97,3.05,403,132
85,T79,T79,Andy Miller,75,3.05,232,76
86,T79,T79,Rod Pampling,87,3.05,244,80
87,T79,T79,Kenny Perry,98,3.05,302,99
88,T79,T79,Patrick Sheehan,101,3.05,455,149
89,T79,T79,Kevin Sutherland,97,3.05,369,121
90,T91,T91,Billy Andrade,100,3.06,450,147
91,T91,T91,Pat Bates,111,3.06,352,115
92,T91,T91,Mark Calcavecchia,84,3.06,382,125
93,T91,T91,Darren Clarke,61,3.06,245,80
94,T91,T91,Ben Crane,94,3.06,443,145
95,T91,T91,Carlos Franco,99,3.06,422,138
96,T91,T91,Scott Laycock,71,3.06,269,88
97,T91,T91,Jesper Parnevik,102,3.06,370,121
98,T91,T91,Tom Pernice Jr.,105,3.06,333,109
99,T91,T91,John Rollins,89,3.06,379,124
100,T91,T91,Bob Tway,89,3.06,269,88
101,T102,T102,Brent Geiberger,51,3.07,175,57
102,T102,T102,J.P. Hayes,79,3.07,365,119
103,T102,T102,Ian Leggatt,71,3.07,233,76
104,T102,T102,Thomas Levet,85,3.07,359,117
105,T102,T102,Carl Paulson,101,3.07,421,137
106,T102,T102,Corey Pavin,88,3.07,316,103
107,T102,T102,Gene Sauers,87,3.07,415,135
108,T102,T102,John Senden,111,3.07,375,122
109,T102,T102,Mark Wilson,82,3.07,310,101
110,T111,T111,Michael Clark II,54,3.08,240,78
111,T111,T111,Gavin Coles,69,3.08,237,77
112,T111,T111,Luke Donald,88,3.08,363,118
113,T111,T111,John Huston,76,3.08,274,89
114,T111,T111,Bernhard Langer,65,3.08,234,76
115,T111,T111,Steve Lowery,86,3.08,293,95
116,T111,T111,Brent Schwarzrock,60,3.08,197,64
117,T111,T111,Joey Sindelar,93,3.08,327,106
118,T119,T119,Briny Baird,113,3.09,392,127
119,T119,T119,Olin Browne,113,3.09,402,130
120,T119,T119,Jerry Kelly,108,3.09,395,128
121,T119,T119,Chris Riley,96,3.09,284,92
122,T119,T119,Scott Verplank,97,3.09,386,125
123,T119,T119,Tiger Woods,74,3.09,136,44
124,T119,T119,Cameron Yancey,58,3.09,201,65
125,T126,T126,Tommy Armour III,66,3.1,186,60
126,T126,T126,Todd Barranger,78,3.1,353,114
127,T126,T126,Mark Brooks,90,3.1,332,107
128,T126,T126,Ben Curtis,69,3.1,301,97
129,T126,T126,Justin Leonard,80,3.1,322,104
130,T126,T126,Kirk Triplett,92,3.1,378,122
131,T132,T132,Chris Anderson,96,3.11,404,130
132,T132,T132,Brad Elder,51,3.11,224,72
133,T132,T132,Matt Gogel,77,3.11,230,74
134,T132,T132,David Gossett,92,3.11,426,137
135,T132,T132,Glen Hnatiuk,92,3.11,367,118
136,T132,T132,Skip Kendall,110,3.11,404,130
137,T132,T132,Matt Kuchar,63,3.11,202,65
138,T132,T132,Akio Sadakata,83,3.11,355,114
139,T132,T132,Chris Smith,92,3.11,457,147
140,T141,T141,Steven Alker,87,3.12,265,85
141,T141,T141,Aaron Barber,94,3.12,368,118
142,T141,T141,Jim Carter,95,3.12,462,148
143,T141,T141,Brad Faxon,97,3.12,390,125
144,T141,T141,Mark O'Meara,69,3.12,315,101
145,T141,T141,Anthony Painter,87,3.12,293,94
146,T141,T141,Heath Slocum,101,3.12,356,114
147,T141,T141,Vance Veazey,66,3.12,203,65
148,T149,T149,Notah Begay III,92,3.13,294,94
149,T149,T149,Chad Campbell,105,3.13,325,104
150,T149,T149,Tim Clark,79,3.13,319,102
151,T149,T149,Robert Damron,96,3.13,473,151
152,T149,T149,Robert Gamez,114,3.13,420,134
153,T149,T149,Sergio Garcia,62,3.13,141,45
154,T149,T149,Len Mattiace,94,3.13,354,113
155,T149,T149,Scott McCarron,86,3.13,282,90
156,T149,T149,Pat Perez,95,3.13,372,119
157,T149,T149,Darron Stiles,93,3.13,269,86
158,T149,T149,David Sutherland,77,3.13,260,83
159,T149,T149,Garrett Willis,97,3.13,372,119
160,T161,T161,Paul Azinger,73,3.14,239,76
161,T161,T161,Greg Chalmers,98,3.14,305,97
162,T161,T161,Andrew Magee,91,3.14,339,108
163,T164,T164,Jason Caron,74,3.15,306,97
164,T164,T164,Brenden Pappas,105,3.15,416,132
165,T166,T166,Rich Beem,80,3.16,294,93
166,T166,T166,Jay Don Blake,77,3.16,360,114
167,T166,T166,John Daly,56,3.16,272,86
168,T166,T166,Neal Lancaster,110,3.16,500,158
169,T166,T166,Kenneth Staton,59,3.16,231,73
170,T166,T166,Duffy Waldorf,90,3.16,351,111
171,T172,T172,Steve Allan,53,3.17,168,53
172,T172,T172,Aaron Baddeley,71,3.17,298,94
173,T172,T172,Jonathan Byrd,101,3.17,421,133
174,T172,T172,John Morgan,81,3.17,314,99
175,T176,T176,Doug Barron,90,3.18,321,101
176,T176,T176,Jason Buha,61,3.18,194,61
177,T176,T176,Bob Burns,88,3.18,394,124
178,T176,T176,Mike Grob,83,3.18,308,97
179,T176,T176,Hank Kuehne,73,3.18,362,114
180,T176,T176,John Maginnes,87,3.18,359,113
181,T176,T176,Mike Sposa,72,3.18,296,93
182,T183,T183,Jeff Klein,60,3.19,204,64
183,T183,T183,"Dave Stockton, Jr.",79,3.19,392,123
184,T185,T185,Jason Gore,83,3.21,375,117
185,T185,T185,Jonathan Kaye,91,3.21,295,92
186,T185,T185,Craig Perks,82,3.21,334,104
187,188,188,Ty Tryon,52,3.22,232,72
188,189,189,J.L. Lewis,99,3.23,446,138
189,190,190,Kaname Yokoo,56,3.26,303,93
