,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
77,T77,T77,Per-Ulrik Johansson,35.11,632,18
78,79,79,Jay Williamson,35.12,597,17
79,T80,T80,Steve Allan,35.13,281,8
80,T80,T80,Frank Lickliter II,35.13,562,16
81,82,82,Billy Mayfair,35.14,738,21
82,T83,T83,Jason Buha,35.17,211,6
83,T83,T83,K.J. Choi,35.17,809,23
84,T83,T83,Brad Elder,35.17,211,6
85,T83,T83,Patrick Sheehan,35.17,633,18
86,T83,T83,Mike Sposa,35.17,422,12
87,T83,T83,Paul Stankowski,35.17,422,12
88,T89,T89,Stewart Cink,35.18,774,22
89,T89,T89,Tiger Woods,35.18,598,17
90,91,91,Jim Carter,35.19,563,16
91,92,92,Brent Geiberger,35.2,352,10
92,93,93,Hank Kuehne,35.21,493,14
93,94,94,J.L. Lewis,35.22,634,18
94,T95,T95,Olin Browne,35.23,775,22
95,T95,T95,Kent Jones,35.23,458,13
96,T97,T97,Glen Day,35.24,740,21
97,T97,T97,Brandt Jobe,35.24,599,17
98,T99,T99,Pat Bates,35.25,705,20
99,T99,T99,Charles Howell III,35.25,987,28
100,T99,T99,David Peoples,35.25,705,20
101,T102,T102,Mark Brooks,35.29,494,14
102,T102,T102,Robert Damron,35.29,600,17
103,T102,T102,Tom Lehman,35.29,600,17
104,105,105,Brian Bateman,35.3,353,10
105,T106,T106,Doug Barron,35.31,459,13
106,T106,T106,Marco Dawson,35.31,459,13
107,108,108,Aaron Baddeley,35.33,530,15
108,109,109,Pat Perez,35.35,601,17
109,110,110,Jason Gore,35.36,495,14
110,T111,T111,Brian Gay,35.38,566,16
111,T111,T111,Steve Lowery,35.38,460,13
112,T113,T113,Tom Byrum,35.39,637,18
113,T113,T113,Heath Slocum,35.39,637,18
114,115,115,Alex Cejka,35.4,708,20
115,116,116,Joe Durant,35.42,673,19
116,117,117,Dean Wilson,35.43,496,14
117,T118,T118,Fred Couples,35.44,567,16
118,T118,T118,David Gossett,35.44,638,18
119,120,120,Paul Azinger,35.45,390,11
120,T121,T121,Tim Clark,35.47,532,15
121,T121,T121,John Maginnes,35.47,532,15
122,T121,T121,Carl Pettersson,35.47,532,15
123,124,124,Dan Forsman,35.48,745,21
124,125,125,Bob Tway,35.5,639,18
125,126,126,John Rollins,35.53,604,17
126,127,127,Darren Clarke,35.54,462,13
127,T128,T128,Brian Henninger,35.55,391,11
128,T128,T128,Peter Lonard,35.55,711,20
129,T128,T128,Mark O'Meara,35.55,391,11
130,T128,T128,Brent Schwarzrock,35.55,391,11
131,T132,T132,Donnie Hammond,35.56,640,18
132,T132,T132,Darron Stiles,35.56,640,18
133,T132,T132,"Dave Stockton, Jr.",35.56,320,9
134,135,135,Deane Pappas,35.57,498,14
135,T136,T136,Tommy Armour III,35.58,427,12
136,T136,T136,Matt Gogel,35.58,427,12
137,T138,T138,Luke Donald,35.59,605,17
138,T138,T138,Lee Janzen,35.59,605,17
139,140,140,Loren Roberts,35.6,712,20
140,141,141,Kevin Sutherland,35.62,748,21
141,T142,T142,Tom Gillis,35.64,392,11
142,T142,T142,Gene Sauers,35.64,499,14
143,T144,T144,Jesper Parnevik,35.67,749,21
144,T144,T144,Brett Quigley,35.67,642,18
145,T146,T146,Dudley Hart,35.69,464,13
146,T146,T146,Glen Hnatiuk,35.69,571,16
147,T146,T146,Geoff Ogilvy,35.69,571,16
148,T146,T146,Craig Perks,35.69,464,13
149,150,150,Adam Scott,35.7,357,10
150,T151,T151,Kenichi Kuboya,35.73,536,15
151,T151,T151,Scott Laycock,35.73,393,11
152,T153,T153,Jason Caron,35.75,286,8
153,T153,T153,Arron Oberholser,35.75,572,16
154,T153,T153,Kenneth Staton,35.75,286,8
155,156,156,Mathew Goggin,35.76,608,17
156,T157,T157,Jay Don Blake,35.77,465,13
157,T157,T157,Andy Miller,35.77,465,13
158,159,159,Shigeki Maruyama,35.81,573,16
159,160,160,John Morgan,35.85,466,13
160,161,161,Rich Beem,35.86,502,14
161,162,162,Chris Smith,35.88,610,17
162,163,163,Chris Anderson,35.89,646,18
163,164,164,Esteban Toledo,35.9,718,20
164,165,165,David Sutherland,35.92,467,13
165,166,166,Harrison Frazar,35.94,611,17
166,T167,T167,Joey Sindelar,36.0,612,17
167,T167,T167,Vance Veazey,36.0,288,8
168,169,169,Len Mattiace,36.05,721,20
169,T170,T170,Thomas Levet,36.06,613,17
170,T170,T170,Spike McRoy,36.06,577,16
171,172,172,José Coceres,36.09,397,11
172,173,173,Mike Grob,36.13,578,16
173,174,174,Gavin Coles,36.14,253,7
174,175,175,Rory Sabbatini,36.15,723,20
175,176,176,Bob Burns,36.21,507,14
176,177,177,Ben Curtis,36.29,508,14
177,T178,T178,Jeff Klein,36.33,218,6
178,T178,T178,Matt Kuchar,36.33,327,9
179,180,180,Steven Alker,36.36,509,14
180,181,181,John Daly,36.38,291,8
181,182,182,Akio Sadakata,36.43,510,14
182,183,183,Ian Leggatt,36.45,401,11
183,T184,T184,Steve Stricker,36.5,292,8
184,T184,T184,Cameron Yancey,36.5,219,6
185,186,186,Paul Gow,36.55,402,11
186,187,187,Kaname Yokoo,36.86,258,7
187,188,188,Todd Barranger,36.89,332,9
188,189,189,Anthony Painter,37.31,485,13
189,190,190,Ty Tryon,37.33,224,6
