,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
89,T85,T85,Shaun Micheel,97,4.65,660,142
90,T85,T85,Anthony Painter,87,4.65,707,152
91,T85,T85,Nick Price,65,4.65,460,99
92,T85,T85,Brett Quigley,92,4.65,655,141
93,T85,T85,Ty Tryon,52,4.65,391,84
94,T95,T95,Stephen Ames,91,4.66,680,146
95,T95,T95,Stuart Appleby,90,4.66,624,134
96,T95,T95,Tommy Armour III,66,4.66,475,102
97,T95,T95,Woody Austin,107,4.66,890,191
98,T95,T95,Rich Beem,80,4.66,527,113
99,T95,T95,Brad Elder,51,4.66,354,76
100,T95,T95,Matt Gogel,77,4.66,522,112
101,T95,T95,Mike Heinen,89,4.66,652,140
102,T95,T95,Per-Ulrik Johansson,96,4.66,764,164
103,T95,T95,Peter Lonard,96,4.66,610,131
104,T95,T95,Scott McCarron,86,4.66,666,143
105,T95,T95,Dicky Pride,73,4.66,559,120
106,T95,T95,Chris Riley,96,4.66,736,158
107,T95,T95,Loren Roberts,87,4.66,583,125
108,T109,T109,Chris Anderson,96,4.67,729,156
109,T109,T109,Cameron Beckman,86,4.67,630,135
110,T109,T109,Jason Buha,61,4.67,388,83
111,T109,T109,Jim Carter,95,4.67,612,131
112,T109,T109,Tim Clark,79,4.67,560,120
113,T109,T109,Marco Dawson,86,4.67,588,126
114,T109,T109,Fred Funk,112,4.67,798,171
115,T109,T109,Donnie Hammond,92,4.67,677,145
116,T109,T109,Skip Kendall,110,4.67,822,176
117,T109,T109,Shigeki Maruyama,87,4.67,700,150
118,T109,T109,Rory Sabbatini,95,4.67,663,142
119,T109,T109,Joey Sindelar,93,4.67,672,144
120,T109,T109,Chris Smith,92,4.67,617,132
121,T109,T109,Cameron Yancey,58,4.67,481,103
122,T123,T123,Billy Andrade,100,4.68,767,164
123,T123,T123,Joel Edwards,60,4.68,431,92
124,T123,T123,Brad Faxon,97,4.68,706,151
125,T123,T123,Paul Gow,62,4.68,520,111
126,T123,T123,Cliff Kresge,102,4.68,758,162
127,T123,T123,Thomas Levet,85,4.68,566,121
128,T123,T123,Deane Pappas,75,4.68,543,116
129,T123,T123,Darron Stiles,93,4.68,753,161
130,T123,T123,Dean Wilson,82,4.68,636,136
131,T132,T132,Brian Bateman,70,4.69,525,112
132,T132,T132,Paul Goydos,86,4.69,713,152
133,T132,T132,Dudley Hart,66,4.69,572,122
134,T132,T132,Steve Lowery,86,4.69,661,141
135,T132,T132,John Morgan,81,4.69,638,136
136,T132,T132,Pat Perez,95,4.69,713,152
137,T132,T132,Jay Williamson,93,4.69,703,150
138,T139,T139,Doug Barron,90,4.7,648,138
139,T139,T139,Tom Byrum,97,4.7,663,141
140,T139,T139,Todd Fischer,97,4.7,761,162
141,T139,T139,Peter Jacobsen,75,4.7,635,135
142,T139,T139,Richard Johnson,89,4.7,602,128
143,T139,T139,Jeff Maggert,81,4.7,625,133
144,T139,T139,Corey Pavin,88,4.7,715,152
145,T139,T139,Adam Scott,52,4.7,385,82
146,T139,T139,Patrick Sheehan,101,4.7,714,152
147,T139,T139,Mark Wilson,82,4.7,625,133
148,T149,T149,Steven Alker,87,4.71,735,156
149,T149,T149,J.J. Henry,100,4.71,787,167
150,T151,T151,Todd Barranger,78,4.72,552,117
151,T151,T151,Brian Gay,100,4.72,732,155
152,T151,T151,Brent Schwarzrock,60,4.72,382,81
153,T151,T151,Heath Slocum,101,4.72,849,180
154,T151,T151,"Dave Stockton, Jr.",79,4.72,590,125
155,T156,T156,Paul Azinger,73,4.73,549,116
156,T156,T156,Jay Don Blake,77,4.73,553,117
157,T156,T156,John Daly,56,4.73,416,88
158,T156,T156,Rocco Mediate,80,4.73,558,118
159,T156,T156,Mike Sposa,72,4.73,511,108
160,T161,T161,Robert Damron,96,4.74,730,154
161,T161,T161,John Maginnes,87,4.74,668,141
162,T161,T161,Spike McRoy,103,4.74,701,148
163,T164,T164,Bob Burns,88,4.75,551,116
164,T164,T164,Jason Caron,74,4.75,508,107
165,T164,T164,Brandt Jobe,77,4.75,618,130
166,T164,T164,Scott Laycock,71,4.75,537,113
167,T164,T164,Andrew Magee,91,4.75,693,146
168,T164,T164,Vance Veazey,66,4.75,542,114
169,T170,T170,Tom Gillis,71,4.76,509,107
170,T170,T170,Gene Sauers,87,4.76,628,132
171,T170,T170,Kaname Yokoo,56,4.76,319,67
172,T173,T173,Steve Allan,53,4.77,396,83
173,T173,T173,Michael Clark II,54,4.77,377,79
174,T173,T173,Carl Pettersson,80,4.77,587,123
175,T176,T176,Mark Brooks,90,4.78,659,138
176,T176,T176,Brian Henninger,56,4.78,373,78
177,T176,T176,Steve Stricker,59,4.78,421,88
178,T176,T176,Hal Sutton,81,4.78,597,125
179,T180,T180,Aaron Barber,94,4.79,694,145
180,T180,T180,Notah Begay III,92,4.79,742,155
181,T180,T180,Akio Sadakata,83,4.79,603,126
182,T183,T183,Alex Cejka,98,4.81,620,129
183,T183,T183,Mark O'Meara,69,4.81,423,88
184,185,185,Jeff Klein,60,4.82,521,108
185,186,186,Glen Hnatiuk,92,4.83,695,144
186,187,187,Bernhard Langer,65,4.86,476,98
187,188,188,Ben Curtis,69,4.87,502,103
188,189,189,Matt Kuchar,63,4.89,543,111
189,190,190,Gavin Coles,69,4.91,491,100
