,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
107,T108,T108,John Rollins,71.13,1138,16
108,T108,T108,Steve Stricker,71.13,569,8
109,T108,T108,Hal Sutton,71.13,1138,16
110,T111,T111,Billy Andrade,71.15,1423,20
111,T111,T111,Peter Lonard,71.15,1423,20
112,113,113,Mark Calcavecchia,71.17,1281,18
113,T114,T114,Olin Browne,71.19,1495,21
114,T114,T114,Tim Herron,71.19,1495,21
115,T114,T114,Richard Johnson,71.19,1139,16
116,117,117,Mark Wilson,71.2,712,10
117,T118,T118,J.J. Henry,71.22,1282,18
118,T118,T118,Esteban Toledo,71.22,1282,18
119,120,120,Dudley Hart,71.23,926,13
120,121,121,David Gossett,71.24,1211,17
121,T122,T122,Glen Hnatiuk,71.25,1140,16
122,T122,T122,Charles Howell III,71.25,1995,28
123,T122,T122,Pat Perez,71.25,1140,16
124,T125,T125,Paul Azinger,71.27,784,11
125,T125,T125,Jay Don Blake,71.27,784,11
126,T127,T127,Aaron Barber,71.29,998,14
127,T127,T127,Tom Byrum,71.29,1212,17
128,T127,T127,Greg Chalmers,71.29,1212,17
129,T130,T130,K.J. Choi,71.35,1641,23
130,T130,T130,Neal Lancaster,71.35,1427,20
131,T132,T132,Frank Lickliter II,71.38,1142,16
132,T132,T132,Gene Sauers,71.38,928,13
133,134,134,Jeff Brehaut,71.43,1500,21
134,T135,T135,Chris Anderson,71.44,1143,16
135,T135,T135,Chris Smith,71.44,1143,16
136,137,137,Jay Williamson,71.47,1215,17
137,T138,T138,Mark Brooks,71.5,1001,14
138,T138,T138,Ty Tryon,71.5,286,4
139,T140,T140,Cameron Beckman,71.53,1216,17
140,T140,T140,Mathew Goggin,71.53,1073,15
141,142,142,Robert Damron,71.56,1145,16
142,143,143,Kenneth Staton,71.57,501,7
143,T144,T144,Doug Barron,71.58,859,12
144,T144,T144,Akio Sadakata,71.58,859,12
145,146,146,Ian Leggatt,71.6,716,10
146,147,147,Hidemichi Tanaka,71.62,1862,26
147,148,148,"Dave Stockton, Jr.",71.63,573,8
148,149,149,Jonathan Kaye,71.65,1218,17
149,150,150,Tim Clark,71.67,1075,15
150,151,151,Carlos Franco,71.68,1362,19
151,T152,T152,Rory Sabbatini,71.7,1434,20
152,T152,T152,Brent Schwarzrock,71.7,717,10
153,154,154,Todd Barranger,71.71,502,7
154,155,155,Aaron Baddeley,71.73,1076,15
155,T156,T156,Darren Clarke,71.75,861,12
156,T156,T156,Anthony Painter,71.75,861,12
157,158,158,Paul Goydos,71.76,1220,17
158,159,159,Carl Paulson,71.79,1364,19
159,160,160,Nick Price,71.8,1077,15
160,161,161,Woody Austin,71.82,1580,22
161,T162,T162,Cliff Kresge,71.83,1293,18
162,T162,T162,Phil Mickelson,71.83,1293,18
163,164,164,Notah Begay III,71.87,1078,15
164,T165,T165,Jason Buha,72.0,360,5
165,T165,T165,Len Mattiace,72.0,1440,20
166,T165,T165,Kaname Yokoo,72.0,360,5
167,168,168,Kenichi Kuboya,72.07,1009,14
168,T169,T169,Fred Couples,72.13,1154,16
169,T169,T169,Matt Kuchar,72.13,577,8
170,T169,T169,Darron Stiles,72.13,1154,16
171,172,172,Brian Henninger,72.18,794,11
172,173,173,Rich Beem,72.21,1011,14
173,174,174,Donnie Hammond,72.22,1300,18
174,175,175,Joel Edwards,72.29,506,7
175,176,176,Sergio Garcia,72.3,723,10
176,T177,T177,Lee Janzen,72.44,1159,16
177,T177,T177,Jeff Maggert,72.44,1159,16
178,T179,T179,Bob Burns,72.5,1015,14
179,T179,T179,Jim Carter,72.5,1015,14
180,T179,T179,Craig Perks,72.5,870,12
181,182,182,Andy Miller,72.75,873,12
182,T183,T183,Steven Alker,73.0,949,13
183,T183,T183,Jason Caron,73.0,511,7
184,185,185,Mark O'Meara,73.27,806,11
185,186,186,Gavin Coles,73.4,367,5
186,187,187,José Coceres,73.55,809,11
187,188,188,Cameron Yancey,74.0,370,5
188,189,189,Jeff Klein,74.25,297,4
189,190,190,John Daly,74.43,521,7
