,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
170,171,171,Jim Carter,36.29,1125,31
171,T172,T172,José Coceres,36.32,690,19
172,T172,T172,Andy Miller,36.32,908,25
173,174,174,Craig Perks,36.33,981,27
174,175,175,Steven Alker,36.34,1054,29
175,176,176,"Dave Stockton, Jr.",36.37,1091,30
176,T177,T177,Chris Smith,36.38,1055,29
177,T177,T177,Mike Sposa,36.38,873,24
178,179,179,Jason Gore,36.39,1019,28
179,180,180,Ben Curtis,36.43,765,21
180,181,181,John Daly,36.44,656,18
181,182,182,Todd Barranger,36.45,1057,29
182,T183,T183,Mark Brooks,36.5,1022,28
183,T183,T183,Jeff Klein,36.5,876,24
184,185,185,Ty Tryon,36.55,731,20
185,186,186,Gavin Coles,36.56,987,27
186,187,187,Brian Bateman,36.57,841,23
187,188,188,Vance Veazey,36.67,880,24
188,189,189,Jason Caron,37.0,1036,28
189,190,190,Gene Sauers,37.14,1077,29
