,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
64,T59,T59,Billy Mayfair,70.0,420,6
65,T59,T59,Carl Paulson,70.0,350,5
66,T59,T59,David Peoples,70.0,910,13
67,T59,T59,John Rollins,70.0,560,8
68,T69,T69,Shigeki Maruyama,70.11,631,9
69,T69,T69,Joey Sindelar,70.11,631,9
70,71,71,Kent Jones,70.14,491,7
71,72,72,Pat Bates,70.15,912,13
72,T73,T73,J.P. Hayes,70.17,421,6
73,T73,T73,Corey Pavin,70.17,842,12
74,T75,T75,Mathew Goggin,70.2,351,5
75,T75,T75,Duffy Waldorf,70.2,702,10
76,77,77,Paul Stankowski,70.22,632,9
77,78,78,Brett Quigley,70.25,562,8
78,79,79,Bob Tway,70.29,984,14
79,80,80,Akio Sadakata,70.4,352,5
80,81,81,Robert Gamez,70.41,1197,17
81,T82,T82,Stuart Appleby,70.43,493,7
82,T82,T82,Aaron Baddeley,70.43,493,7
83,84,84,Arron Oberholser,70.44,634,9
84,85,85,Loren Roberts,70.45,775,11
85,T86,T86,Steve Allan,70.5,282,4
86,T86,T86,Tommy Armour III,70.5,564,8
87,T86,T86,Robert Damron,70.5,564,8
88,T86,T86,David Frost,70.5,282,4
89,T86,T86,Tom Pernice Jr.,70.5,705,10
90,T86,T86,David Toms,70.5,705,10
91,T86,T86,Kirk Triplett,70.5,564,8
92,93,93,Hidemichi Tanaka,70.53,1058,15
93,94,94,Chris DiMarco,70.54,917,13
94,T95,T95,Steven Alker,70.56,635,9
95,T95,T95,Shaun Micheel,70.56,635,9
96,T97,T97,Mike Heinen,70.57,494,7
97,T97,T97,Tim Petrovic,70.57,988,14
98,99,99,Fred Funk,70.58,847,12
99,100,100,Todd Fischer,70.63,565,8
100,T101,T101,Stephen Ames,70.67,424,6
101,T101,T101,Mark Calcavecchia,70.67,636,9
102,T101,T101,Greg Chalmers,70.67,424,6
103,T101,T101,Garrett Willis,70.67,636,9
104,105,105,Jeff Maggert,70.71,495,7
105,106,106,Carlos Franco,70.73,778,11
106,T107,T107,Tom Gillis,70.75,283,4
107,T107,T107,John Huston,70.75,566,8
108,T107,T107,Bernhard Langer,70.75,283,4
109,110,110,Jeff Brehaut,70.77,920,13
110,T111,T111,Chris Anderson,70.8,354,5
111,T111,T111,Paul Goydos,70.8,708,10
112,T111,T111,J.J. Henry,70.8,708,10
113,T111,T111,Esteban Toledo,70.8,354,5
114,115,115,Charles Howell III,70.83,1275,18
115,116,116,Dicky Pride,70.86,496,7
116,117,117,Peter Lonard,70.89,638,9
117,118,118,Billy Andrade,70.9,709,10
118,T119,T119,Woody Austin,71.0,852,12
119,T119,T119,Alex Cejka,71.0,639,9
120,T119,T119,Luke Donald,71.0,710,10
121,T119,T119,Brad Elder,71.0,213,3
122,T119,T119,Dan Forsman,71.0,497,7
123,T119,T119,Andrew Magee,71.0,781,11
124,T119,T119,Brenden Pappas,71.0,710,10
125,T119,T119,Nick Price,71.0,568,8
126,T119,T119,Cameron Yancey,71.0,284,4
127,128,128,Jonathan Byrd,71.09,782,11
128,129,129,Tom Byrum,71.11,640,9
129,T130,T130,Harrison Frazar,71.17,427,6
130,T130,T130,Glen Hnatiuk,71.17,427,6
131,T132,T132,Jay Don Blake,71.2,356,5
132,T132,T132,Brent Geiberger,71.2,356,5
133,T132,T132,Scott Laycock,71.2,356,5
134,135,135,Dean Wilson,71.29,499,7
135,136,136,Brian Gay,71.33,642,9
136,137,137,Neal Lancaster,71.38,571,8
137,138,138,Brian Bateman,71.4,357,5
138,T139,T139,John Daly,71.5,286,4
139,T139,T139,Brandt Jobe,71.5,572,8
140,T139,T139,Anthony Painter,71.5,572,8
141,T139,T139,Gene Sauers,71.5,286,4
142,T139,T139,Patrick Sheehan,71.5,572,8
143,T139,T139,Darron Stiles,71.5,858,12
144,T139,T139,Vance Veazey,71.5,143,2
145,146,146,Heath Slocum,71.54,930,13
146,T147,T147,Dudley Hart,71.57,501,7
147,T147,T147,Steve Lowery,71.57,501,7
148,T147,T147,David Sutherland,71.57,501,7
149,150,150,Tom Lehman,71.6,358,5
150,151,151,John Maginnes,71.63,573,8
151,T152,T152,John Morgan,71.67,430,6
152,T152,T152,Deane Pappas,71.67,215,3
153,T152,T152,Brent Schwarzrock,71.67,215,3
154,155,155,Geoff Ogilvy,71.73,789,11
155,156,156,Mark Wilson,71.75,287,4
156,T157,T157,Paul Gow,71.88,575,8
157,T157,T157,Pat Perez,71.88,575,8
158,T157,T157,Rory Sabbatini,71.88,575,8
159,160,160,Kenichi Kuboya,71.89,647,9
160,T161,T161,Aaron Barber,72.0,216,3
161,T161,T161,José Coceres,72.0,504,7
162,T161,T161,Mike Grob,72.0,576,8
163,T161,T161,Kenneth Staton,72.0,144,2
164,165,165,Glen Day,72.08,865,12
165,166,166,Kevin Sutherland,72.13,577,8
166,T167,T167,Marco Dawson,72.17,433,6
167,T167,T167,Ian Leggatt,72.17,433,6
168,T167,T167,Thomas Levet,72.17,433,6
169,T167,T167,Spike McRoy,72.17,433,6
170,T171,T171,Craig Perks,72.25,289,4
171,T171,T171,Mike Sposa,72.25,289,4
172,173,173,Rich Beem,72.63,581,8
173,174,174,"Dave Stockton, Jr.",72.67,218,3
174,175,175,Donnie Hammond,72.75,291,4
175,T176,T176,Gavin Coles,73.0,219,3
176,T176,T176,Ben Curtis,73.0,511,7
177,T176,T176,Jesper Parnevik,73.0,657,9
178,179,179,Len Mattiace,73.3,733,10
179,180,180,Paul Azinger,73.33,220,3
180,181,181,Chris Smith,73.4,367,5
181,182,182,Adam Scott,73.57,515,7
182,183,183,Matt Kuchar,73.75,295,4
183,184,184,Carl Pettersson,74.29,520,7
184,185,185,Jeff Klein,74.67,224,3
185,186,186,Jason Caron,75.0,75,1
186,187,187,Todd Barranger,75.67,227,3
187,188,188,Ty Tryon,76.0,152,2
188,189,189,Jason Gore,77.0,308,4
