,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
171,172,172,Mathew Goggin,72.22,1950,27
172,173,173,Vance Veazey,72.35,1881,26
173,174,174,Anthony Painter,72.5,2175,30
174,175,175,José Coceres,72.52,1523,21
175,176,176,John Daly,72.55,1596,22
176,177,177,"Dave Stockton, Jr.",72.57,2177,30
177,178,178,Gavin Coles,72.59,1960,27
178,179,179,Steve Stricker,72.7,1454,20
179,180,180,Bernhard Langer,72.8,1456,20
180,181,181,Kaname Yokoo,72.86,1530,21
181,182,182,Mark Wilson,72.9,2114,29
182,183,183,Michael Clark II,73.0,1533,21
183,184,184,Jason Buha,73.04,1753,24
184,185,185,Steve Allan,73.12,1243,17
185,186,186,Mark O'Meara,73.17,1683,23
186,T187,T187,Todd Barranger,73.23,2197,30
187,T187,T187,Cameron Yancey,73.23,1611,22
188,189,189,Jeff Klein,73.79,1771,24
189,190,190,Ty Tryon,73.95,1479,20
