,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
81,T82,T82,Rod Pampling,70.13,561,8
82,T82,T82,Duffy Waldorf,70.13,561,8
83,T84,T84,Tom Byrum,70.14,491,7
84,T84,T84,Brenden Pappas,70.14,491,7
85,86,86,Skip Kendall,70.17,421,6
86,87,87,Bob Tway,70.18,772,11
87,88,88,Hank Kuehne,70.2,351,5
88,89,89,Robert Gamez,70.23,913,13
89,90,90,Hidemichi Tanaka,70.27,773,11
90,T91,T91,Robert Damron,70.29,492,7
91,T91,T91,Lee Janzen,70.29,492,7
92,T91,T91,Shigeki Maruyama,70.29,492,7
93,T94,T94,David Frost,70.33,211,3
94,T94,T94,J.J. Henry,70.33,422,6
95,96,96,Pat Bates,70.4,352,5
96,97,97,Jay Haas,70.43,493,7
97,T98,T98,Carlos Franco,70.5,705,10
98,T98,T98,Rory Sabbatini,70.5,423,6
99,T98,T98,Akio Sadakata,70.5,282,4
100,T98,T98,David Toms,70.5,705,10
101,T98,T98,Kirk Triplett,70.5,564,8
102,103,103,Geoff Ogilvy,70.56,635,9
103,104,104,Shaun Micheel,70.57,494,7
104,105,105,Fred Funk,70.58,847,12
105,106,106,J.P. Hayes,70.6,353,5
106,T107,T107,Mike Heinen,70.67,212,3
107,T107,T107,Arron Oberholser,70.67,424,6
108,T107,T107,Gene Sauers,70.67,212,3
109,T107,T107,David Sutherland,70.67,424,6
110,111,111,Brett Quigley,70.71,495,7
111,T112,T112,Tom Gillis,70.75,283,4
112,T112,T112,John Huston,70.75,566,8
113,T114,T114,Luke Donald,70.83,425,6
114,T114,T114,Kent Jones,70.83,425,6
115,116,116,Peter Lonard,70.89,638,9
116,117,117,Chris DiMarco,70.9,709,10
117,T118,T118,Billy Andrade,71.0,426,6
118,T118,T118,Jay Don Blake,71.0,142,2
119,T118,T118,Mark Calcavecchia,71.0,568,8
120,T118,T118,Mathew Goggin,71.0,71,1
121,T118,T118,Andrew Magee,71.0,497,7
122,T118,T118,Jeff Maggert,71.0,213,3
123,T118,T118,Nick Price,71.0,568,8
124,T118,T118,Kenneth Staton,71.0,71,1
125,T118,T118,Dean Wilson,71.0,426,6
126,T118,T118,Cameron Yancey,71.0,142,2
127,128,128,Tim Petrovic,71.09,782,11
128,129,129,Joey Sindelar,71.14,498,7
129,130,130,Dicky Pride,71.17,427,6
130,131,131,Harrison Frazar,71.2,356,5
131,T132,T132,Mike Grob,71.25,285,4
132,T132,T132,Tom Lehman,71.25,285,4
133,T132,T132,Esteban Toledo,71.25,285,4
134,135,135,Charles Howell III,71.27,1069,15
135,T136,T136,Alex Cejka,71.29,499,7
136,T136,T136,Neal Lancaster,71.29,499,7
137,T136,T136,Patrick Sheehan,71.29,499,7
138,T139,T139,Glen Hnatiuk,71.33,214,3
139,T139,T139,Brandt Jobe,71.33,428,6
140,T139,T139,Anthony Painter,71.33,214,3
141,142,142,Stephen Ames,71.4,357,5
142,143,143,Justin Leonard,71.43,500,7
143,144,144,Heath Slocum,71.44,643,9
144,T145,T145,Brian Bateman,71.5,143,2
145,T145,T145,Jeff Brehaut,71.5,572,8
146,T145,T145,Darron Stiles,71.5,572,8
147,T145,T145,Vance Veazey,71.5,143,2
148,149,149,Woody Austin,71.55,787,11
149,T150,T150,Jonathan Byrd,71.57,501,7
150,T150,T150,Steve Lowery,71.57,501,7
151,T152,T152,Dan Forsman,71.67,430,6
152,T152,T152,Brent Schwarzrock,71.67,215,3
153,154,154,Glen Day,71.8,718,10
154,155,155,Kevin Sutherland,71.86,503,7
155,156,156,Brian Gay,71.88,575,8
156,T157,T157,José Coceres,72.0,504,7
157,T157,T157,Gavin Coles,72.0,144,2
158,T157,T157,Dudley Hart,72.0,216,3
159,T160,T160,Brent Geiberger,72.25,289,4
160,T160,T160,Kenichi Kuboya,72.25,289,4
161,T162,T162,Paul Gow,72.33,434,6
162,T162,T162,Mike Sposa,72.33,217,3
163,T164,T164,Rich Beem,72.5,435,6
164,T164,T164,Pat Perez,72.5,290,4
165,T164,T164,Craig Perks,72.5,145,2
166,T167,T167,Ian Leggatt,72.6,363,5
167,T167,T167,Thomas Levet,72.6,363,5
168,T169,T169,Ben Curtis,73.0,365,5
169,T169,T169,Matt Kuchar,73.0,146,2
170,171,171,Spike McRoy,73.2,366,5
171,172,172,Marco Dawson,73.25,293,4
172,173,173,Paul Azinger,73.33,220,3
173,174,174,Adam Scott,73.4,367,5
174,T175,T175,Scott Laycock,73.5,147,2
175,T175,T175,"Dave Stockton, Jr.",73.5,147,2
176,177,177,Len Mattiace,73.56,662,9
177,178,178,Jesper Parnevik,73.57,515,7
178,179,179,John Maginnes,73.6,368,5
179,T180,T180,Todd Barranger,74.0,148,2
180,T180,T180,John Daly,74.0,222,3
181,T180,T180,Donnie Hammond,74.0,148,2
182,T180,T180,Ty Tryon,74.0,74,1
183,T184,T184,Jason Caron,75.0,75,1
184,T184,T184,Carl Pettersson,75.0,375,5
185,186,186,Chris Smith,75.67,227,3
186,187,187,Jason Gore,79.0,158,2
