,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
138,139,139,Paul Gow,35.78,322,9
139,140,140,Kenichi Kuboya,35.79,501,14
140,T141,T141,Brad Elder,35.8,179,5
141,T141,T141,Nick Price,35.8,537,15
142,T143,T143,Chris Anderson,35.81,573,16
143,T143,T143,Per-Ulrik Johansson,35.81,573,16
144,145,145,David Sutherland,35.82,394,11
145,146,146,Woody Austin,35.86,789,22
146,T147,T147,Harrison Frazar,35.88,574,16
147,T147,T147,Frank Lickliter II,35.88,574,16
148,T149,T149,Len Mattiace,35.9,718,20
149,T149,T149,Rory Sabbatini,35.9,718,20
150,151,151,John Morgan,35.91,395,11
151,T152,T152,Mark Brooks,35.93,503,14
152,T152,T152,Bob Burns,35.93,503,14
153,T152,T152,Jim Carter,35.93,503,14
154,T152,T152,Todd Fischer,35.93,539,15
155,T152,T152,Mathew Goggin,35.93,539,15
156,T152,T152,J.P. Hayes,35.93,503,14
157,T158,T158,Lee Janzen,35.94,575,16
158,T158,T158,Jeff Maggert,35.94,575,16
159,T160,T160,Doug Barron,36.0,432,12
160,T160,T160,Jonathan Byrd,36.0,756,21
161,T160,T160,Tim Clark,36.0,540,15
162,T160,T160,Cliff Kresge,36.0,648,18
163,T160,T160,Ty Tryon,36.0,144,4
164,165,165,Jay Don Blake,36.09,397,11
165,166,166,Neal Lancaster,36.1,722,20
166,167,167,Brett Quigley,36.11,650,18
167,168,168,Fred Couples,36.13,578,16
168,169,169,Mike Grob,36.23,471,13
169,170,170,Cameron Beckman,36.24,616,17
170,T171,T171,Jeff Klein,36.25,145,4
171,T171,T171,Matt Kuchar,36.25,290,8
172,173,173,Carlos Franco,36.26,689,19
173,T174,T174,Todd Barranger,36.29,254,7
174,T174,T174,Joel Edwards,36.29,254,7
175,T176,T176,Ian Leggatt,36.3,363,10
176,T176,T176,Mark Wilson,36.3,363,10
177,T178,T178,Steven Alker,36.31,472,13
178,T178,T178,Deane Pappas,36.31,472,13
179,180,180,John Rollins,36.38,582,16
180,181,181,Jason Buha,36.4,182,5
181,182,182,Brian Henninger,36.45,401,11
182,183,183,Gene Sauers,36.46,474,13
183,184,184,Rich Beem,36.57,512,14
184,185,185,Craig Perks,36.58,439,12
185,186,186,Mark O'Meara,36.64,403,11
186,187,187,José Coceres,36.73,404,11
187,188,188,John Daly,37.29,261,7
188,189,189,Gavin Coles,37.4,187,5
189,190,190,Cameron Yancey,37.6,188,5
