,Top_5_Final_Round_Performance_RANK THIS WEEK,Top_5_Final_Round_Performance_RANK LAST WEEK,Top_5_Final_Round_Performance_PLAYER NAME,Top_5_Final_Round_Performance_EVENTS,Top_5_Final_Round_Performance_% TIMES IMPROVED,Top_5_Final_Round_Performance_# OF TIMES IMPROVED
35,T1,T1,Tim Petrovic,32,100.0,3.0
36,T1,T1,Carl Pettersson,26,100.0,1.0
37,T1,T1,Nick Price,17,100.0,4.0
38,T1,T1,John Rollins,27,100.0,3.0
39,T1,T1,Adam Scott,14,100.0,1.0
40,T1,T1,Joey Sindelar,29,100.0,1.0
41,T1,T1,Heath Slocum,32,100.0,1.0
42,T1,T1,Paul Stankowski,21,100.0,2.0
43,T1,T1,Hal Sutton,24,100.0,2.0
44,T1,T1,Hidemichi Tanaka,30,100.0,2.0
45,T1,T1,Bob Tway,26,100.0,3.0
46,T1,T1,Scott Verplank,26,100.0,2.0
47,T1,T1,Duffy Waldorf,25,100.0,2.0
48,49,49,Tiger Woods,18,85.7,6.0
49,50,50,Retief Goosen,19,83.3,5.0
50,51,51,Vijay Singh,27,81.8,9.0
51,T52,T52,Chad Campbell,27,75.0,3.0
52,T52,T52,K.J. Choi,32,75.0,3.0
53,T52,T52,Tim Herron,29,75.0,3.0
54,T55,T55,Alex Cejka,30,66.7,2.0
55,T55,T55,Chris DiMarco,27,66.7,4.0
56,T55,T55,John Huston,23,66.7,2.0
57,T55,T55,Chris Riley,29,66.7,4.0
58,T55,T55,Rory Sabbatini,27,66.7,2.0
59,T55,T55,David Toms,26,66.7,2.0
60,T55,T55,Mike Weir,21,66.7,4.0
61,62,62,Kenny Perry,26,62.5,5.0
62,T63,T63,Woody Austin,31,50.0,1.0
63,T63,T63,Craig Barlow,29,50.0,1.0
64,T63,T63,Notah Begay III,30,50.0,1.0
65,T63,T63,Stewart Cink,28,50.0,2.0
66,T63,T63,Darren Clarke,16,50.0,1.0
67,T63,T63,Bob Estes,25,50.0,1.0
68,T63,T63,David Gossett,28,50.0,1.0
69,T63,T63,Charles Howell III,31,50.0,2.0
70,T63,T63,Jonathan Kaye,27,50.0,2.0
71,T63,T63,Scott McCarron,27,50.0,1.0
72,T63,T63,Rod Pampling,27,50.0,1.0
73,T63,T63,Tom Pernice Jr.,31,50.0,1.0
74,T75,T75,Briny Baird,33,40.0,2.0
75,T75,T75,Fred Funk,33,40.0,2.0
76,T77,T77,Aaron Baddeley,20,33.3,1.0
77,T77,T77,Cameron Beckman,26,33.3,1.0
78,T77,T77,Rich Beem,26,33.3,1.0
79,T77,T77,Fred Couples,18,33.3,1.0
80,T77,T77,Robert Gamez,31,33.3,1.0
81,T77,T77,Sergio Garcia,20,33.3,1.0
82,T77,T77,Lee Janzen,25,33.3,1.0
83,T77,T77,Kirk Triplett,25,33.3,1.0
84,T85,T85,Jerry Kelly,30,25.0,1.0
85,T85,T85,Jeff Sluman,31,25.0,1.0
86,T87,T87,Steven Alker,30,0.0,
87,T87,T87,Robert Allenby,24,0.0,
88,T87,T87,Stephen Ames,27,0.0,
89,T87,T87,Billy Andrade,29,0.0,
90,T87,T87,Jay Don Blake,27,0.0,
91,T87,T87,Jonathan Byrd,29,0.0,
92,T87,T87,Tom Byrum,31,0.0,
93,T87,T87,José Coceres,21,0.0,
94,T87,T87,Robert Damron,32,0.0,
95,T87,T87,Glen Day,31,0.0,
96,T87,T87,Luke Donald,27,0.0,
97,T87,T87,Steve Flesch,33,0.0,
98,T87,T87,Dan Forsman,27,0.0,
99,T87,T87,Carlos Franco,30,0.0,
100,T87,T87,Brian Gay,34,0.0,
101,T87,T87,Tom Gillis,25,0.0,
102,T87,T87,Paul Gow,21,0.0,
103,T87,T87,Paul Goydos,25,0.0,
104,T87,T87,J.P. Hayes,25,0.0,
105,T87,T87,J.J. Henry,31,0.0,
106,T87,T87,Glen Hnatiuk,29,0.0,
107,T87,T87,Per-Ulrik Johansson,31,0.0,
108,T87,T87,Cliff Kresge,32,0.0,
109,T87,T87,Neal Lancaster,35,0.0,
110,T87,T87,Ian Leggatt,26,0.0,
111,T87,T87,Peter Lonard,26,0.0,
112,T87,T87,Len Mattiace,27,0.0,
113,T87,T87,Spike McRoy,35,0.0,
114,T87,T87,Andy Miller,25,0.0,
115,T87,T87,Carl Paulson,32,0.0,
116,T87,T87,David Peoples,30,0.0,
117,T87,T87,Craig Perks,28,0.0,
118,T87,T87,Dicky Pride,23,0.0,
119,T87,T87,Brett Quigley,27,0.0,
120,T87,T87,Loren Roberts,24,0.0,
121,T87,T87,Patrick Sheehan,32,0.0,
122,T87,T87,David Sutherland,25,0.0,
