,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
38,T33,T33,Bernhard Langer,65,4.01,943,235
39,T33,T33,Heath Slocum,101,4.01,1324,330
40,T33,T33,Mark Wilson,82,4.01,867,216
41,T42,T42,Stuart Appleby,90,4.02,1305,325
42,T42,T42,Aaron Baddeley,71,4.02,909,226
43,T42,T42,Notah Begay III,92,4.02,1318,328
44,T42,T42,Alex Cejka,98,4.02,1074,267
45,T42,T42,Stewart Cink,104,4.02,1856,462
46,T42,T42,Tim Clark,79,4.02,997,248
47,T42,T42,Ernie Els,65,4.02,1520,378
48,T42,T42,Paul Goydos,86,4.02,1179,293
49,T42,T42,John Huston,76,4.02,1142,284
50,T42,T42,Andrew Magee,91,4.02,909,226
51,T42,T42,Rocco Mediate,80,4.02,1178,293
52,T42,T42,Tim Petrovic,108,4.02,1529,380
53,T42,T42,Jeff Sluman,106,4.02,1558,388
54,T42,T42,Hal Sutton,81,4.02,1237,308
55,T42,T42,Hidemichi Tanaka,112,4.02,1724,429
56,T42,T42,Bob Tway,89,4.02,1541,383
57,T58,T58,Pat Bates,111,4.03,1164,289
58,T58,T58,Fred Couples,71,4.03,1321,328
59,T58,T58,Glen Day,103,4.03,1513,375
60,T58,T58,Bob Estes,92,4.03,1710,424
61,T58,T58,Todd Fischer,97,4.03,947,235
62,T58,T58,Skip Kendall,110,4.03,1200,298
63,T58,T58,J.L. Lewis,99,4.03,1289,320
64,T58,T58,Steve Lowery,86,4.03,1056,262
65,T58,T58,Shigeki Maruyama,87,4.03,1333,331
66,T58,T58,Billy Mayfair,105,4.03,1060,263
67,T58,T58,Anthony Painter,87,4.03,911,226
68,T58,T58,Rod Pampling,87,4.03,1331,330
69,T58,T58,Deane Pappas,75,4.03,754,187
70,T58,T58,Scott Verplank,97,4.03,1569,389
71,T72,T72,Tommy Armour III,66,4.04,921,228
72,T72,T72,Briny Baird,113,4.04,1869,463
73,T72,T72,Doug Barron,90,4.04,913,226
74,T72,T72,Brad Elder,51,4.04,388,96
75,T72,T72,Tom Gillis,71,4.04,1086,269
76,T72,T72,Glen Hnatiuk,92,4.04,997,247
77,T72,T72,Justin Leonard,80,4.04,1269,314
78,T72,T72,Shaun Micheel,97,4.04,1172,290
79,T72,T72,John Morgan,81,4.04,969,240
80,T72,T72,Brenden Pappas,105,4.04,1227,304
81,T72,T72,Tom Pernice Jr.,105,4.04,1498,371
82,T72,T72,Loren Roberts,87,4.04,1314,325
83,T72,T72,John Rollins,89,4.04,1092,270
84,T72,T72,Mike Weir,80,4.04,1482,367
85,T72,T72,Garrett Willis,97,4.04,1167,289
86,T72,T72,Dean Wilson,82,4.04,1091,270
87,T72,T72,Tiger Woods,74,4.04,1793,444
88,T89,T89,Steve Allan,53,4.05,770,190
89,T89,T89,Billy Andrade,100,4.05,1163,287
90,T89,T89,Tom Byrum,97,4.05,1166,288
91,T89,T89,Joel Edwards,60,4.05,859,212
92,T89,T89,Fred Funk,112,4.05,1981,489
93,T89,T89,Tim Herron,102,4.05,1346,332
94,T89,T89,Richard Johnson,89,4.05,839,207
95,T89,T89,Kent Jones,74,4.05,916,226
96,T89,T89,Jonathan Kaye,91,4.05,1579,390
97,T89,T89,Spike McRoy,103,4.05,1060,262
98,T89,T89,Mark O'Meara,69,4.05,627,155
99,T89,T89,Jesper Parnevik,102,4.05,1384,342
100,T89,T89,"Dave Stockton, Jr.",79,4.05,551,136
101,T89,T89,Esteban Toledo,109,4.05,1204,297
102,T89,T89,Jay Williamson,93,4.05,1074,265
103,T104,T104,Olin Browne,113,4.06,1467,361
104,T104,T104,K.J. Choi,112,4.06,1739,428
105,T104,T104,Brad Faxon,97,4.06,1541,380
106,T104,T104,Carlos Franco,99,4.06,1234,304
107,T104,T104,David Frost,80,4.06,901,222
108,T104,T104,Robert Gamez,114,4.06,1711,421
109,T104,T104,Charles Howell III,120,4.06,2037,502
110,T104,T104,Neal Lancaster,110,4.06,1164,287
111,T104,T104,Scott Laycock,71,4.06,853,210
112,T104,T104,John Riegger,55,4.06,508,125
113,T104,T104,Gene Sauers,87,4.06,807,199
114,T104,T104,Paul Stankowski,67,4.06,1117,275
115,T104,T104,Duffy Waldorf,90,4.06,1291,318
116,T117,T117,Chris Anderson,96,4.07,1082,266
117,T117,T117,Aaron Barber,94,4.07,1013,249
118,T117,T117,Brian Bateman,70,4.07,675,166
119,T117,T117,Darren Clarke,61,4.07,777,191
120,T117,T117,Ben Crane,94,4.07,1051,258
121,T117,T117,Marco Dawson,86,4.07,838,206
122,T117,T117,Sergio Garcia,62,4.07,1171,288
123,T117,T117,Mike Heinen,89,4.07,748,184
124,T117,T117,Matt Kuchar,63,4.07,679,167
125,T117,T117,Ian Leggatt,71,4.07,920,226
126,T117,T117,Rory Sabbatini,95,4.07,1094,269
127,T117,T117,Kevin Sutherland,97,4.07,1375,338
128,T117,T117,David Toms,90,4.07,1468,361
129,T117,T117,Vance Veazey,66,4.07,916,225
130,T131,T131,Steven Alker,87,4.08,1109,272
131,T131,T131,Mark Brooks,90,4.08,849,208
132,T131,T131,Gavin Coles,69,4.08,702,172
133,T131,T131,Jay Haas,89,4.08,1309,321
134,T131,T131,Tom Lehman,87,4.08,1049,257
135,T131,T131,Brent Schwarzrock,60,4.08,681,167
136,T131,T131,Mike Sposa,72,4.08,681,167
137,T131,T131,David Sutherland,77,4.08,914,224
138,T139,T139,Bob Burns,88,4.09,671,164
139,T139,T139,Greg Chalmers,98,4.09,1238,303
140,T139,T139,Paul Gow,62,4.09,858,210
141,T139,T139,J.P. Hayes,79,4.09,850,208
142,T139,T139,Corey Pavin,88,4.09,1145,280
143,T139,T139,David Peoples,96,4.09,1183,289
144,T145,T145,Jay Don Blake,77,4.1,677,165
145,T145,T145,Luke Donald,88,4.1,1107,270
146,T145,T145,Brian Gay,100,4.1,1274,311
147,T145,T145,Frank Lickliter II,94,4.1,1312,320
148,T145,T145,Peter Lonard,96,4.1,1543,376
149,T145,T145,Jeff Maggert,81,4.1,938,229
150,T145,T145,Phil Mickelson,87,4.1,1249,305
151,T152,T152,Paul Azinger,73,4.11,928,226
152,T152,T152,Jason Buha,61,4.11,666,162
153,T152,T152,Robert Damron,96,4.11,1024,249
154,T152,T152,John Maginnes,87,4.11,1023,249
155,T152,T152,Carl Pettersson,80,4.11,995,242
156,T152,T152,Nick Price,65,4.11,1331,324
157,T152,T152,Patrick Sheehan,101,4.11,1150,280
158,T159,T159,Brent Geiberger,51,4.12,696,169
159,T159,T159,Donnie Hammond,92,4.12,915,222
160,T159,T159,Thomas Levet,85,4.12,894,217
161,T159,T159,Pat Perez,95,4.12,988,240
162,T159,T159,Dicky Pride,73,4.12,926,225
163,T159,T159,Kenneth Staton,59,4.12,507,123
164,T159,T159,Darron Stiles,93,4.12,1290,313
165,T166,T166,Jason Gore,83,4.13,644,156
166,T166,T166,Mike Grob,83,4.13,814,197
167,T166,T166,Brian Henninger,56,4.13,529,128
168,T169,T169,Rich Beem,80,4.14,1188,287
169,T169,T169,Mark Calcavecchia,84,4.14,1222,295
170,T169,T169,Jim Carter,95,4.14,891,215
171,T169,T169,José Coceres,62,4.14,1125,272
172,T169,T169,Ben Curtis,69,4.14,899,217
173,T169,T169,Len Mattiace,94,4.14,1322,319
174,T169,T169,Chris Smith,92,4.14,927,224
175,T176,T176,Dudley Hart,66,4.15,631,152
176,T176,T176,Lee Janzen,83,4.15,1155,278
177,T178,T178,Jason Caron,74,4.16,683,164
178,T178,T178,Kenichi Kuboya,91,4.16,1061,255
179,T178,T178,Andy Miller,75,4.16,769,185
180,T178,T178,Craig Perks,82,4.16,960,231
181,T182,T182,Michael Clark II,54,4.17,530,127
182,T182,T182,Adam Scott,52,4.17,839,201
183,T184,T184,John Daly,56,4.19,607,145
184,T184,T184,Jeff Klein,60,4.19,570,136
185,T186,T186,Mathew Goggin,90,4.2,709,169
186,T186,T186,Kaname Yokoo,56,4.2,445,106
187,188,188,Todd Barranger,78,4.22,620,147
188,189,189,Cameron Yancey,58,4.25,625,147
189,190,190,Ty Tryon,52,4.28,385,90
