,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
42,43,43,Chris Riley,69.87,1048,15
43,T44,T44,Shigeki Maruyama,69.89,629,9
44,T44,T44,David Toms,69.89,629,9
45,T46,T46,Jerry Kelly,70.0,840,12
46,T46,T46,Geoff Ogilvy,70.0,770,11
47,T46,T46,David Peoples,70.0,490,7
48,T46,T46,"Dave Stockton, Jr.",70.0,210,3
49,50,50,John Rollins,70.14,491,7
50,51,51,Brad Faxon,70.15,912,13
51,52,52,Tommy Armour III,70.2,351,5
52,53,53,John Senden,70.22,632,9
53,54,54,Jonathan Byrd,70.23,913,13
54,T55,T55,Bob Estes,70.27,773,11
55,T55,T55,Harrison Frazar,70.27,773,11
56,57,57,Adam Scott,70.29,492,7
57,T58,T58,Brian Bateman,70.33,211,3
58,T58,T58,Skip Kendall,70.33,633,9
59,T58,T58,John Maginnes,70.33,211,3
60,T58,T58,Spike McRoy,70.33,211,3
61,T58,T58,Carl Pettersson,70.33,211,3
62,T58,T58,Patrick Sheehan,70.33,422,6
63,T58,T58,Steve Stricker,70.33,211,3
64,T58,T58,Esteban Toledo,70.33,422,6
65,66,66,Kenny Perry,70.36,985,14
66,T67,T67,Fred Funk,70.38,915,13
67,T67,T67,Glen Hnatiuk,70.38,563,8
68,T67,T67,Andrew Magee,70.38,563,8
69,70,70,Chad Campbell,70.39,1267,18
70,T71,T71,Mark Brooks,70.4,352,5
71,T71,T71,Ben Crane,70.4,704,10
72,T71,T71,Kirk Triplett,70.4,704,10
73,74,74,John Huston,70.44,634,9
74,T75,T75,Bernhard Langer,70.5,423,6
75,T75,T75,Chris Smith,70.5,282,4
76,T75,T75,Paul Stankowski,70.5,564,8
77,78,78,Briny Baird,70.53,1199,17
78,79,79,Luke Donald,70.56,635,9
79,80,80,David Frost,70.6,353,5
80,T81,T81,Billy Mayfair,70.63,565,8
81,T81,T81,Scott McCarron,70.63,565,8
82,T83,T83,Stewart Cink,70.64,989,14
83,T83,T83,Ernie Els,70.64,777,11
84,T85,T85,David Gossett,70.67,636,9
85,T85,T85,Jonathan Kaye,70.67,636,9
86,T85,T85,Tim Petrovic,70.67,848,12
87,88,88,Steve Flesch,70.69,919,13
88,89,89,Rocco Mediate,70.7,707,10
89,T90,T90,Kevin Sutherland,70.77,920,13
90,T90,T90,Scott Verplank,70.77,920,13
91,T92,T92,Ben Curtis,70.8,354,5
92,T92,T92,Neal Lancaster,70.8,708,10
93,T92,T92,Gene Sauers,70.8,354,5
94,T92,T92,Joey Sindelar,70.8,354,5
95,T92,T92,Mark Wilson,70.8,354,5
96,T97,T97,Woody Austin,70.82,779,11
97,T97,T97,Retief Goosen,70.82,779,11
98,99,99,Paul Azinger,70.83,425,6
99,100,100,Robert Gamez,70.85,921,13
100,T101,T101,Alex Cejka,71.0,355,5
101,T101,T101,Gavin Coles,71.0,71,1
102,T101,T101,Brad Elder,71.0,71,1
103,T101,T101,David Sutherland,71.0,355,5
104,T101,T101,Hidemichi Tanaka,71.0,639,9
105,T101,T101,Ty Tryon,71.0,71,1
106,T101,T101,Vance Veazey,71.0,284,4
107,108,108,Garrett Willis,71.14,498,7
108,T109,T109,Richard Johnson,71.17,427,6
109,T109,T109,Arron Oberholser,71.17,427,6
110,111,111,Olin Browne,71.18,783,11
111,T112,T112,José Coceres,71.2,356,5
112,T112,T112,Mike Grob,71.2,356,5
113,T114,T114,Tim Herron,71.22,641,9
114,T114,T114,Brandt Jobe,71.22,641,9
115,116,116,Dudley Hart,71.25,570,8
116,117,117,Jeff Sluman,71.27,784,11
117,118,118,Rich Beem,71.29,499,7
118,T119,T119,Doug Barron,71.33,214,3
119,T119,T119,Anthony Painter,71.33,428,6
120,T121,T121,Chris Anderson,71.38,571,8
121,T121,T121,Tim Clark,71.38,571,8
122,T121,T121,Charles Howell III,71.38,928,13
123,T124,T124,Donnie Hammond,71.4,714,10
124,T124,T124,Jesper Parnevik,71.4,357,5
125,126,126,Fred Couples,71.42,857,12
126,127,127,Steve Lowery,71.43,500,7
127,128,128,Cliff Kresge,71.44,643,9
128,T129,T129,Brian Henninger,71.5,286,4
129,T129,T129,Tom Pernice Jr.,71.5,858,12
130,131,131,Greg Chalmers,71.56,644,9
131,132,132,Aaron Baddeley,71.57,501,7
132,T133,T133,K.J. Choi,71.64,788,11
133,T133,T133,Per-Ulrik Johansson,71.64,788,11
134,135,135,Mathew Goggin,71.67,645,9
135,136,136,Pat Perez,71.71,502,7
136,137,137,Nick Price,71.73,789,11
137,T138,T138,Carlos Franco,71.75,574,8
138,T138,T138,Len Mattiace,71.75,574,8
139,T138,T138,Kenneth Staton,71.75,287,4
140,T138,T138,Hal Sutton,71.75,574,8
141,T142,T142,Darren Clarke,71.8,359,5
142,T142,T142,Corey Pavin,71.8,718,10
143,144,144,Paul Goydos,71.91,791,11
144,T145,T145,Billy Andrade,72.0,576,8
145,T145,T145,Jeff Brehaut,72.0,792,11
146,T145,T145,Tom Gillis,72.0,288,4
147,T145,T145,Kenichi Kuboya,72.0,360,5
148,T145,T145,Matt Kuchar,72.0,360,5
149,T145,T145,Thomas Levet,72.0,360,5
150,T145,T145,Rory Sabbatini,72.0,648,9
151,152,152,Darron Stiles,72.13,577,8
152,153,153,Mark Calcavecchia,72.2,722,10
153,154,154,Carl Paulson,72.22,650,9
154,T155,T155,Tom Byrum,72.25,578,8
155,T155,T155,Deane Pappas,72.25,578,8
156,T157,T157,Joel Edwards,72.33,217,3
157,T157,T157,John Riegger,72.33,217,3
158,159,159,Jay Williamson,72.44,652,9
159,T160,T160,Notah Begay III,72.5,725,10
160,T160,T160,Brent Schwarzrock,72.5,145,2
161,162,162,J.J. Henry,72.56,653,9
162,163,163,Cameron Beckman,72.57,508,7
163,164,164,Dean Wilson,72.67,436,6
164,165,165,Sergio Garcia,72.75,291,4
165,166,166,J.P. Hayes,72.8,364,5
166,167,167,Robert Damron,72.83,437,6
167,T168,T168,Jay Don Blake,73.0,292,4
168,T168,T168,Bob Burns,73.0,292,4
169,T168,T168,Marco Dawson,73.0,146,2
170,T168,T168,Jeff Klein,73.0,219,3
171,T168,T168,Frank Lickliter II,73.0,511,7
172,T168,T168,Peter Lonard,73.0,730,10
173,174,174,Craig Perks,73.17,439,6
174,175,175,Dicky Pride,73.2,366,5
175,176,176,Lee Janzen,73.29,513,7
176,177,177,Jim Carter,73.33,220,3
177,178,178,Steven Alker,73.57,515,7
178,179,179,Phil Mickelson,73.63,589,8
179,180,180,Andy Miller,73.67,221,3
180,T181,T181,Jason Buha,74.0,74,1
181,T181,T181,Jason Caron,74.0,74,1
182,T181,T181,Jeff Maggert,74.0,592,8
183,T181,T181,Akio Sadakata,74.0,296,4
184,T185,T185,John Daly,75.0,150,2
185,T185,T185,Cameron Yancey,75.0,150,2
186,T187,T187,Todd Barranger,76.0,152,2
187,T187,T187,Mark O'Meara,76.0,228,3
188,189,189,Ian Leggatt,77.0,77,1
