,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
113,114,114,Peter Lonard,35.7,714,20
114,T115,T115,Steve Allan,35.71,250,7
115,T115,T115,Aaron Barber,35.71,500,14
116,117,117,Duffy Waldorf,35.72,643,18
117,T118,T118,Brian Henninger,35.73,393,11
118,T118,T118,Scott Verplank,35.73,786,22
119,120,120,Kirk Triplett,35.75,715,20
120,T121,T121,Jeff Brehaut,35.76,751,21
121,T121,T121,Chris DiMarco,35.76,751,21
122,T121,T121,Tim Herron,35.76,751,21
123,T121,T121,Rocco Mediate,35.76,608,17
124,125,125,Dicky Pride,35.77,465,13
125,126,126,Brian Bateman,35.78,322,9
126,127,127,Rory Sabbatini,35.8,716,20
127,T128,T128,J.J. Henry,35.83,645,18
128,T128,T128,Cliff Kresge,35.83,645,18
129,T128,T128,Akio Sadakata,35.83,430,12
130,131,131,Hidemichi Tanaka,35.85,932,26
131,T132,T132,Carl Pettersson,35.86,502,14
132,T132,T132,Kenneth Staton,35.86,251,7
133,T134,T134,Robert Damron,35.88,574,16
134,T134,T134,Matt Kuchar,35.88,287,8
135,136,136,Brent Geiberger,35.9,359,10
136,T137,T137,Bernhard Langer,35.92,431,12
137,T137,T137,Craig Perks,35.92,431,12
138,T139,T139,Greg Chalmers,35.94,611,17
139,T139,T139,Jay Williamson,35.94,611,17
140,141,141,Woody Austin,35.95,791,22
141,142,142,K.J. Choi,35.96,827,23
142,T143,T143,Gavin Coles,36.0,180,5
143,T143,T143,Fred Couples,36.0,576,16
144,T143,T143,Joel Edwards,36.0,252,7
145,T143,T143,Brian Gay,36.0,540,15
146,T143,T143,Dudley Hart,36.0,468,13
147,T143,T143,Pat Perez,36.0,576,16
148,T143,T143,Nick Price,36.0,540,15
149,T143,T143,Brent Schwarzrock,36.0,360,10
150,T143,T143,Garrett Willis,36.0,612,17
151,152,152,Steve Flesch,36.05,757,21
152,153,153,Paul Goydos,36.06,613,17
153,154,154,Charles Howell III,36.07,1010,28
154,155,155,Dean Wilson,36.08,469,13
155,156,156,Len Mattiace,36.1,722,20
156,157,157,Jonathan Kaye,36.12,614,17
157,T158,T158,Notah Begay III,36.13,542,15
158,T158,T158,"Dave Stockton, Jr.",36.13,289,8
159,160,160,Olin Browne,36.14,759,21
160,161,161,Mark Calcavecchia,36.17,651,18
161,162,162,Tom Pernice Jr.,36.2,724,20
162,163,163,Chris Smith,36.25,580,16
163,164,164,Kenichi Kuboya,36.29,508,14
164,165,165,Aaron Baddeley,36.33,545,15
165,166,166,Jesper Parnevik,36.37,691,19
166,T167,T167,Ben Curtis,36.38,473,13
167,T167,T167,Steve Stricker,36.38,291,8
168,169,169,Cameron Yancey,36.4,182,5
169,170,170,Tom Byrum,36.41,619,17
170,171,171,Carl Paulson,36.42,692,19
171,172,172,Darron Stiles,36.44,583,16
172,T173,T173,Lee Janzen,36.5,584,16
173,T173,T173,Jeff Maggert,36.5,584,16
174,T175,T175,Bob Burns,36.57,512,14
175,T175,T175,Jim Carter,36.57,512,14
176,177,177,Anthony Painter,36.58,439,12
177,178,178,Kaname Yokoo,36.6,183,5
178,179,179,Mark O'Meara,36.64,403,11
179,180,180,Darren Clarke,36.67,440,12
180,181,181,Steven Alker,36.69,477,13
181,182,182,Adam Scott,36.7,367,10
182,183,183,José Coceres,36.82,405,11
183,184,184,Donnie Hammond,36.83,663,18
184,185,185,Phil Mickelson,37.11,668,18
185,186,186,John Daly,37.14,260,7
186,187,187,Sergio Garcia,37.2,372,10
187,188,188,Andy Miller,37.33,448,12
188,189,189,Jason Caron,37.57,263,7
189,190,190,Jeff Klein,38.0,152,4
