,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
64,65,65,Briny Baird,113,17.17,200,1165
65,66,66,Pat Bates,111,17.16,193,1125
66,T67,T67,Michael Clark II,54,17.08,96,562
67,T67,T67,Garrett Willis,97,17.08,172,1007
68,T67,T67,Tiger Woods,74,17.08,125,732
69,70,70,Kenny Perry,98,17.02,176,1034
70,71,71,Richard Johnson,89,17.0,160,941
71,72,72,Doug Barron,90,16.97,156,919
72,73,73,Geoff Ogilvy,86,16.96,144,849
73,74,74,Brett Quigley,92,16.92,156,922
74,T75,T75,Ben Crane,94,16.89,163,965
75,T75,T75,Paul Gow,62,16.89,111,657
76,77,77,J.P. Hayes,79,16.85,140,831
77,78,78,David Gossett,92,16.81,160,952
78,79,79,Bob Estes,92,16.79,165,983
79,T80,T80,Kent Jones,74,16.78,124,739
80,T80,T80,Jeff Maggert,81,16.78,142,846
81,T80,T80,Rory Sabbatini,95,16.78,167,995
82,83,83,Per-Ulrik Johansson,96,16.75,170,1015
83,84,84,Mike Sposa,72,16.64,123,739
84,85,85,Heath Slocum,101,16.54,169,1022
85,86,86,Adam Scott,52,16.53,83,502
86,T87,T87,Jeff Brehaut,110,16.5,184,1115
87,T87,T87,Brent Schwarzrock,60,16.5,100,606
88,89,89,Andrew Magee,91,16.47,155,941
89,90,90,David Frost,80,16.45,138,839
90,91,91,Darron Stiles,93,16.44,156,949
91,92,92,Chris Smith,92,16.39,158,964
92,93,93,Frank Lickliter II,94,16.34,157,961
93,94,94,Brandt Jobe,77,16.3,132,810
94,95,95,J.L. Lewis,99,16.28,169,1038
95,96,96,Jonathan Kaye,91,16.27,156,959
96,T97,T97,Rich Beem,80,16.25,135,831
97,T97,T97,David Toms,90,16.25,142,874
98,99,99,Carl Paulson,101,16.21,172,1061
99,100,100,Aaron Baddeley,71,16.2,116,716
100,101,101,Darren Clarke,61,16.13,95,589
101,102,102,Dicky Pride,73,16.12,124,769
102,103,103,Brian Henninger,56,16.11,97,602
103,104,104,Arron Oberholser,80,16.1,137,851
104,105,105,Dan Forsman,98,16.08,168,1045
105,106,106,Todd Fischer,97,16.01,158,987
106,107,107,Jason Gore,83,16.0,139,869
107,108,108,Hidemichi Tanaka,112,15.99,188,1176
108,109,109,Matt Kuchar,63,15.94,102,640
109,110,110,Chris Anderson,96,15.92,161,1011
110,111,111,Bernhard Langer,65,15.88,108,680
111,112,112,Charles Howell III,120,15.87,196,1235
112,113,113,Notah Begay III,92,15.84,151,953
113,T114,T114,Jay Haas,89,15.81,142,898
114,T114,T114,Neal Lancaster,110,15.81,176,1113
115,116,116,Olin Browne,113,15.77,184,1167
116,117,117,John Riegger,55,15.76,87,552
117,118,118,Brian Bateman,70,15.74,110,699
118,119,119,Mark Brooks,90,15.73,142,903
119,T120,T120,J.J. Henry,100,15.71,158,1006
120,T120,T120,Kevin Sutherland,97,15.71,156,993
121,122,122,Jay Don Blake,77,15.68,125,797
122,T123,T123,Matt Gogel,77,15.65,120,767
123,T123,T123,Pat Perez,95,15.65,151,965
124,125,125,David Sutherland,77,15.61,116,743
125,T126,T126,Carlos Franco,99,15.6,159,1019
126,T126,T126,Sergio Garcia,62,15.6,100,641
127,T126,T126,Donnie Hammond,92,15.6,148,949
128,T126,T126,Glen Hnatiuk,92,15.6,146,936
129,T130,T130,Tim Clark,79,15.5,128,826
130,T130,T130,Cliff Kresge,102,15.5,162,1045
131,T130,T130,Nick Price,65,15.5,106,684
132,133,133,Marco Dawson,86,15.49,138,891
133,134,134,Loren Roberts,87,15.46,145,938
134,135,135,Bob Burns,88,15.42,138,895
135,136,136,Spike McRoy,103,15.36,162,1055
136,137,137,Gene Sauers,87,15.35,138,899
137,T138,T138,John Senden,111,15.34,172,1121
138,T138,T138,Vance Veazey,66,15.34,106,691
139,140,140,Billy Mayfair,105,15.33,170,1109
140,141,141,Shigeki Maruyama,87,15.31,139,908
141,142,142,Peter Lonard,96,15.2,149,980
142,143,143,John Maginnes,87,15.19,139,915
143,144,144,David Peoples,96,15.12,151,999
144,145,145,Andy Miller,75,15.11,118,781
145,146,146,Steve Allan,53,15.08,79,524
146,147,147,Todd Barranger,78,15.05,118,784
147,148,148,Jason Buha,61,15.02,93,619
148,T149,T149,Mark O'Meara,69,14.97,106,708
149,T149,T149,Mark Wilson,82,14.97,125,835
150,151,151,Tom Byrum,97,14.95,155,1037
151,152,152,Mike Grob,83,14.94,128,857
152,153,153,Brent Geiberger,51,14.9,80,537
153,154,154,Esteban Toledo,109,14.89,166,1115
154,155,155,John Morgan,81,14.86,123,828
155,156,156,Dean Wilson,82,14.84,129,869
156,157,157,Luke Donald,88,14.82,139,938
157,T158,T158,Lee Janzen,83,14.81,126,851
158,T158,T158,Joey Sindelar,93,14.81,141,952
159,T158,T158,Jay Williamson,93,14.81,145,979
160,161,161,"Dave Stockton, Jr.",79,14.77,118,799
161,162,162,Brian Gay,100,14.67,151,1029
162,163,163,Jesper Parnevik,102,14.64,155,1059
163,164,164,Craig Perks,82,14.6,121,829
164,T165,T165,Jason Caron,74,14.57,108,741
165,T165,T165,Thomas Levet,85,14.57,126,865
166,167,167,Mathew Goggin,90,14.56,130,893
167,168,168,Ben Curtis,69,14.52,106,730
168,169,169,Paul Azinger,73,14.49,112,773
169,170,170,Anthony Painter,87,14.43,128,887
170,171,171,K.J. Choi,112,14.34,164,1144
171,172,172,Jeff Klein,60,14.12,86,609
172,173,173,Kaname Yokoo,56,14.09,81,575
173,174,174,Kenichi Kuboya,91,13.92,129,927
174,175,175,Cameron Yancey,58,13.89,81,583
175,176,176,Brad Elder,51,13.77,72,523
176,177,177,Joel Edwards,60,13.75,88,640
177,178,178,Steve Stricker,59,13.61,80,588
178,179,179,Ian Leggatt,71,13.54,98,724
179,180,180,Corey Pavin,88,13.49,123,912
180,181,181,Ty Tryon,52,13.4,69,515
181,182,182,Steven Alker,87,13.36,119,891
182,183,183,Robert Damron,96,13.25,133,1004
183,184,184,Len Mattiace,94,13.16,132,1003
184,185,185,John Daly,56,13.15,76,578
185,186,186,Dudley Hart,66,13.04,91,698
186,187,187,Jim Carter,95,12.47,122,978
187,188,188,Kenneth Staton,59,12.12,72,594
188,189,189,José Coceres,62,11.88,77,648
189,190,190,Gavin Coles,69,11.4,79,693
