,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
30,T31,T31,Jeff Brehaut,59,"44' 8""",5275.0830000000005,118,11
31,T31,T31,Charley Hoffman,97,"44' 8""",11835.917,265,41
32,T31,T31,Bob Tway,103,"44' 8""",12096.0,271,18
33,T34,T34,Michael Allen,74,"44' 9""",7969.5830000000005,178,42
34,T34,T34,Michael Boyd,61,"44' 9""",5505.9169999999995,123,9
35,T36,T36,Robert Allenby,90,"44' 10""",11828.833,264,25
36,T36,T36,Charles Warren,101,"44' 10""",10452.667,233,44
37,T38,T38,Jason Bohn,57,"44' 11""",7359.75,164,29
38,T38,T38,Frank Lickliter II,95,"44' 11""",9796.667,218,46
39,40,40,Bob Estes,88,"45' 0""",9803.667,218,23
40,41,41,Bubba Watson,80,"45' 1""",10055.5,223,12
41,T42,T42,Jesper Parnevik,88,"45' 2""",10247.0,227,4
42,T42,T42,Dicky Pride,71,"45' 2""",8033.1669999999995,178,41
43,T42,T42,D.J. Trahan,99,"45' 2""",10744.333,238,37
44,T45,T45,José Coceres,50,"45' 4""",3850.417,85,23
45,T45,T45,George McNeill,95,"45' 4""",11244.5,248,28
46,T45,T45,Sean O'Hair,98,"45' 4""",10567.0,233,14
47,48,48,Ted Purdy,102,"45' 5""",10227.917,225,29
48,T49,T49,J.P. Hayes,89,"45' 8""",11271.5,247,29
49,T49,T49,Charles Howell III,89,"45' 8""",12201.0,267,19
50,T49,T49,John Rollins,102,"45' 8""",9956.833,218,17
51,52,52,Troy Matteson,87,"45' 9""",11578.833,253,32
52,T53,T53,Harrison Frazar,88,"45' 10""",11960.917,261,45
53,T53,T53,Geoff Ogilvy,84,"45' 10""",8853.0,193,11
54,T53,T53,Kenny Perry,83,"45' 10""",8988.083,196,23
55,T56,T56,Briny Baird,115,"45' 11""",12362.0,269,37
56,T56,T56,Carl Pettersson,111,"45' 11""",13541.75,295,24
57,T58,T58,Mark Brooks,53,"46' 0""",3586.333,78,20
58,T58,T58,Vaughn Taylor,91,"46' 0""",9378.583,204,15
59,60,60,Brandt Snedeker,105,"46' 1""",11667.25,253,28
60,61,61,Arron Oberholser,69,"46' 2""",8123.9169999999995,176,9
61,62,62,Tag Ridings,52,"46' 3""",6804.5830000000005,147,11
62,T63,T63,Ryan Armour,107,"46' 4""",11404.417,246,54
63,T63,T63,Fred Funk,65,"46' 4""",4775.833,103,27
64,T63,T63,Robert Gamez,88,"46' 4""",9263.083,200,40
65,T63,T63,Will MacKenzie,100,"46' 4""",13844.583,299,57
66,T63,T63,John Mallinger,96,"46' 4""",10840.5,234,31
67,T68,T68,Stephen Leaney,82,"46' 5""",10031.583,216,27
68,T68,T68,John Merrick,92,"46' 5""",12716.583,274,40
69,70,70,Jim Furyk,84,"46' 6""",6461.6669999999995,139,12
70,71,71,Kirk Triplett,77,"46' 7""",7500.5,161,41
71,T72,T72,Jeff Quinney,95,"46' 8""",10224.917,219,34
72,T72,T72,Kevin Stadler,95,"46' 8""",11471.083,246,30
73,T72,T72,Nick Watney,87,"46' 8""",10261.417,220,37
74,75,75,Tom Johnson,74,"46' 9""",8874.667,190,36
75,T76,T76,Billy Andrade,88,"46' 10""",12354.75,264,41
76,T76,T76,Tom Lehman,62,"46' 10""",5946.0,127,32
77,T76,T76,Shaun Micheel,91,"46' 10""",8049.5,172,30
78,T76,T76,Michael Sim,52,"46' 10""",6224.1669999999995,133,24
79,T80,T80,Stuart Appleby,74,"46' 11""",7692.5830000000005,164,28
80,T80,T80,Adam Scott,69,"46' 11""",7604.1669999999995,162,21
81,T82,T82,Brian Davis,101,"47' 0""",9077.167,193,26
82,T82,T82,Freddie Jacobson,70,"47' 0""",9638.083,205,26
83,T82,T82,Jarrod Lyle,77,"47' 0""",9595.25,204,22
84,T82,T82,Chris Riley,59,"47' 0""",5919.6669999999995,126,18
85,T86,T86,Trevor Immelman,74,"47' 1""",6450.4169999999995,137,31
86,T86,T86,Bo Van Pelt,104,"47' 1""",13887.333,295,19
87,T88,T88,Paul Goydos,60,"47' 2""",5750.5830000000005,122,28
88,T88,T88,Mark Hensby,81,"47' 2""",9346.333,198,34
89,T88,T88,J.B. Holmes,71,"47' 2""",9143.167,194,19
90,T88,T88,Boo Weekley,101,"47' 2""",10700.833,227,43
91,T92,T92,D.J. Brigman,67,"47' 3""",7462.0,158,29
92,T92,T92,Brendon de Jonge,76,"47' 3""",9876.75,209,43
93,T92,T92,Johnson Wagner,97,"47' 3""",12702.5,269,39
94,T95,T95,Stewart Cink,91,"47' 4""",10887.167,230,13
95,T95,T95,Chris Couch,76,"47' 4""",11357.0,240,37
96,T95,T95,Joe Durant,88,"47' 4""",7434.6669999999995,157,20
97,T95,T95,Mathias Grönberg,95,"47' 4""",14210.917,300,32
98,T95,T95,Ryan Moore,92,"47' 4""",9996.0,211,14
99,T100,T100,Jonathan Byrd,73,"47' 6""",8878.25,187,38
100,T100,T100,Matt Hendrix,63,"47' 6""",7361.4169999999995,155,41
101,T100,T100,Charlie Wi,90,"47' 6""",11023.083,232,28
102,T103,T103,Scott Gutschewski,67,"47' 7""",8996.0,189,24
103,T103,T103,Darron Stiles,65,"47' 7""",5713.5830000000005,120,29
104,T105,T105,John Daly,59,"47' 8""",10247.833,215,24
105,T105,T105,J.J. Henry,86,"47' 8""",8766.083,184,23
106,T105,T105,Ryan Palmer,91,"47' 8""",13016.333,273,46
107,T105,T105,Tim Petrovic,106,"47' 8""",14738.917,309,41
108,T105,T105,Steve Wheatcroft,73,"47' 8""",8049.75,169,40
109,T110,T110,Andrew Buckle,77,"47' 9""",10699.25,224,36
110,T110,T110,Daisuke Maruyama,86,"47' 9""",10549.75,221,44
111,T112,T112,Jeff Gove,103,"47' 10""",12435.833,260,46
112,T112,T112,Anders Hansen,55,"47' 10""",4637.667,97,22
113,T112,T112,Rory Sabbatini,81,"47' 10""",10326.0,216,26
114,T112,T112,Henrik Stenson,52,"47' 10""",5116.75,107,14
115,T112,T112,Jaco Van Zyl,51,"47' 10""",5409.5830000000005,113,26
116,T117,T117,Brian Gay,107,"47' 11""",9868.583,206,28
117,T117,T117,Tim Herron,98,"47' 11""",11406.0,238,38
118,T119,T119,Rocco Mediate,72,"48' 0""",7876.4169999999995,164,35
119,T119,T119,Joe Ogilvie,102,"48' 0""",12000.5,250,30
120,T121,T121,Woody Austin,95,"48' 1""",12651.833,263,46
121,T121,T121,Alex Cejka,80,"48' 1""",8707.083,181,26
122,T121,T121,Lucas Glover,98,"48' 1""",10196.833,212,25
123,T121,T121,Mathew Goggin,97,"48' 1""",11537.75,240,31
124,T121,T121,Todd Hamilton,76,"48' 1""",8553.75,178,43
125,T121,T121,Cliff Kresge,107,"48' 1""",15445.583,321,54
126,T121,T121,Jay Williamson,50,"48' 1""",5144.083,107,13
127,T128,T128,Rich Beem,89,"48' 2""",9824.833,204,34
128,T128,T128,Kevin Sutherland,85,"48' 2""",10202.5,212,21
129,T128,T128,Mike Weir,82,"48' 2""",7613.0,158,13
130,T131,T131,Rod Pampling,92,"48' 3""",10659.75,221,26
131,T131,T131,Paul Stankowski,52,"48' 3""",5985.6669999999995,124,25
132,T131,T131,Chris Stroud,66,"48' 3""",7820.9169999999995,162,33
133,T131,T131,Chris Tidland,59,"48' 3""",6565.0,136,18
134,135,135,Bubba Dickerson,51,"48' 4""",6570.9169999999995,136,21
135,T136,T136,Matt Kuchar,85,"48' 5""",9975.75,206,30
136,T136,T136,Phil Mickelson,73,"48' 5""",8672.75,179,17
137,T136,T136,Jim Rutledge,59,"48' 5""",5517.3330000000005,114,32
138,139,139,Rich Barcelo,80,"48' 6""",12023.833,248,43
139,T140,T140,Chad Campbell,96,"48' 7""",10392.583,214,42
140,T140,T140,Nick O'Hern,72,"48' 7""",7434.5,153,21
141,T140,T140,Steve Stricker,81,"48' 7""",9079.667,187,25
142,T143,T143,Mark Calcavecchia,93,"48' 8""",10123.0,208,28
143,T143,T143,Chris DiMarco,79,"48' 8""",9046.417,186,28
144,T143,T143,Ryuji Imada,104,"48' 8""",14112.083,290,36
145,T146,T146,Gavin Coles,87,"48' 9""",8914.333,183,24
146,T146,T146,Camilo Villegas,82,"48' 9""",11448.333,235,18
147,T148,T148,Eric Axley,107,"48' 10""",14557.917,298,48
148,T148,T148,Steve Marino,106,"48' 10""",14158.5,290,25
149,T150,T150,Justin Leonard,95,"48' 11""",9484.75,194,29
150,T150,T150,Jeff Overton,60,"48' 11""",8170.25,167,3
151,T150,T150,Scott Verplank,82,"48' 11""",6748.8330000000005,138,18
152,T153,T153,Brian Bateman,55,"49' 0""",6418.25,131,28
153,T153,T153,Jason Gore,86,"49' 0""",9648.917,197,19
154,T153,T153,Richard Johnson,93,"49' 0""",12747.917,260,56
155,T156,T156,Stephen Ames,81,"49' 1""",8740.0,178,33
156,T156,T156,Kent Jones,97,"49' 1""",11338.417,231,50
157,T158,T158,Bryce Molder,56,"49' 2""",8207.5,167,24
158,T158,T158,Brett Quigley,79,"49' 2""",11060.25,225,37
159,160,160,Anthony Kim,93,"49' 3""",11626.75,236,28
160,T161,T161,Jason Dufner,100,"49' 4""",13806.0,280,39
161,T161,T161,Craig Lile,77,"49' 4""",10655.583,216,36
162,T161,T161,Kevin Na,84,"49' 4""",11736.917,238,36
163,164,164,Peter Lonard,85,"49' 5""",9629.333,195,18
164,165,165,Bart Bryant,87,"49' 6""",8761.75,177,28
165,T166,T166,Shigeki Maruyama,84,"49' 7""",11014.417,222,48
166,T166,T166,Duffy Waldorf,69,"49' 7""",7431.75,150,22
167,T168,T168,Parker McLachlin,83,"49' 9""",12340.417,248,37
168,T168,T168,Corey Pavin,81,"49' 9""",8904.417,179,33
169,170,170,Dean Wilson,92,"49' 11""",10876.75,218,24
170,171,171,Justin Rose,63,"50' 2""",5717.8330000000005,114,25
171,T172,T172,Bill Haas,93,"50' 4""",12079.667,240,23
172,T172,T172,Ian Poulter,63,"50' 4""",6037.5830000000005,120,10
173,T174,T174,Nathan Green,103,"50' 6""",13126.917,260,20
174,T174,T174,Craig Kanada,109,"50' 6""",12970.0,257,52
175,176,176,Jerry Kelly,101,"50' 9""",9898.417,195,31
176,T177,T177,Marco Dawson,73,"50' 11""",10279.5,202,13
177,T177,T177,Mark Wilson,87,"50' 11""",8904.333,175,26
178,179,179,Jeff Maggert,79,"51' 0""",10562.75,207,36
179,180,180,Paul Gow,70,"51' 2""",8079.0830000000005,158,34
180,181,181,Steve Lowery,74,"51' 4""",10014.667,195,33
181,182,182,Hunter Mahan,91,"51' 7""",9185.25,178,29
182,183,183,Zach Johnson,76,"51' 8""",6460.4169999999995,125,32
183,184,184,Billy Mayfair,98,"51' 11""",9395.167,181,15
184,185,185,K.J. Choi,87,"52' 2""",11415.417,219,30
185,186,186,Doug LaBelle II,104,"52' 4""",11407.083,218,44
186,T187,T187,Tom Byrum,50,"52' 5""",5448.75,104,23
187,T187,T187,Steve Elkington,87,"52' 5""",8544.583,163,31
188,T187,T187,José María Olazábal,52,"52' 5""",7024.0830000000005,134,20
189,190,190,Ben Curtis,80,"52' 8""",9263.75,176,34
190,191,191,Retief Goosen,50,"52' 11""",5980.5830000000005,113,21
191,192,192,Glen Day,85,"53' 0""",9117.333,172,31
192,T193,T193,Tripp Isenhour,86,"53' 2""",10692.417,201,50
193,T193,T193,Tom Pernice Jr.,104,"53' 2""",11537.333,217,21
194,195,195,Lee Janzen,66,"53' 6""",8554.417,160,39
195,196,196,Aaron Baddeley,83,"55' 4""",12611.417,228,25
