,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
66,T64,T64,Shaun Micheel,91,-.109
67,68,68,Joey Sindelar,75,-.107
68,69,69,Billy Mayfair,98,-.106
69,T70,T70,Frank Lickliter II,95,-.104
70,T70,T70,Carl Pettersson,111,-.104
71,72,72,Luke Donald,69,-.103
72,73,73,Bryce Molder,56,-.101
73,74,74,Ryan Moore,92,-.099
74,T75,T75,Rich Barcelo,80,-.098
75,T75,T75,Lucas Glover,98,-.098
76,T77,T77,Anders Hansen,55,-.097
77,T77,T77,Cliff Kresge,107,-.097
78,T79,T79,Craig Lile,77,-.096
79,T79,T79,Hunter Mahan,91,-.096
80,81,81,Brian Gay,107,-.095
81,82,82,Steve Flesch,100,-.094
82,T83,T83,D.J. Brigman,67,-.092
83,T83,T83,Chad Campbell,96,-.092
84,85,85,Ryan Armour,107,-.091
85,86,86,Michael Sim,52,-.089
86,87,87,George McNeill,95,-.088
87,T88,T88,Lee Janzen,66,-.087
88,T88,T88,Jesper Parnevik,88,-.087
89,90,90,Duffy Waldorf,69,-.086
90,91,91,Rod Pampling,92,-.085
91,T92,T92,Jason Gore,86,-.084
92,T92,T92,Richard Johnson,93,-.084
93,94,94,Steve Lowery,74,-.083
94,T95,T95,Andrew Buckle,77,-.082
95,T95,T95,Padraig Harrington,64,-.082
96,T95,T95,Charles Warren,101,-.082
97,T98,T98,Bart Bryant,87,-.081
98,T98,T98,Freddie Jacobson,70,-.081
99,T98,T98,Kyle Reifers,71,-.081
100,T101,T101,Mathias Grönberg,95,-.080
101,T101,T101,J.J. Henry,86,-.080
102,T101,T101,Daisuke Maruyama,86,-.080
103,104,104,J.P. Hayes,89,-.079
104,T105,T105,Fred Funk,65,-.078
105,T105,T105,Robert Gamez,88,-.078
106,T105,T105,John Senden,97,-.078
107,108,108,Rich Beem,89,-.077
108,T109,T109,Jason Schultz,63,-.076
109,T109,T109,Johnson Wagner,97,-.076
110,111,111,Bubba Watson,80,-.075
111,T112,T112,Ben Curtis,80,-.074
112,T112,T112,Bill Haas,93,-.074
113,T112,T112,Tripp Isenhour,86,-.074
114,T112,T112,Doug LaBelle II,104,-.074
115,116,116,Cameron Beckman,96,-.072
116,T117,T117,Will MacKenzie,100,-.071
117,T117,T117,John Rollins,102,-.071
118,119,119,Glen Day,85,-.070
119,120,120,John Merrick,92,-.068
120,T121,T121,José Coceres,50,-.067
121,T121,T121,Ken Duke,112,-.067
122,T121,T121,Brett Quigley,79,-.067
123,124,124,Jeff Quinney,95,-.066
124,T125,T125,Brian Bateman,55,-.065
125,T125,T125,Trevor Immelman,74,-.065
126,T125,T125,John Mallinger,96,-.065
127,128,128,Matt Kuchar,85,-.064
128,T129,T129,Shigeki Maruyama,84,-.062
129,T129,T129,Ryan Palmer,91,-.062
130,131,131,Nathan Green,103,-.061
131,132,132,Troy Matteson,87,-.059
132,T133,T133,Jarrod Lyle,77,-.058
133,T133,T133,Corey Pavin,81,-.058
134,T133,T133,Tom Pernice Jr.,104,-.058
135,T133,T133,Tim Petrovic,106,-.058
136,T133,T133,Jaco Van Zyl,51,-.058
137,138,138,Mark Wilson,87,-.057
138,T139,T139,Tim Herron,98,-.056
139,T139,T139,Michael Putnam,96,-.056
140,T139,T139,Tag Ridings,52,-.056
141,142,142,Mark Hensby,81,-.053
142,T143,T143,Robert Garrigus,95,-.051
143,T143,T143,Jerry Kelly,101,-.051
144,T143,T143,Arron Oberholser,69,-.051
145,146,146,Marco Dawson,73,-.050
146,147,147,Joe Ogilvie,102,-.049
147,T148,T148,Jeff Sluman,60,-.048
148,T148,T148,Darron Stiles,65,-.048
149,150,150,Michael Allen,74,-.046
150,T151,T151,Stewart Cink,91,-.045
151,T151,T151,Kenny Perry,83,-.045
152,153,153,Stephen Ames,81,-.044
153,154,154,D.J. Trahan,99,-.042
154,155,155,Jim Rutledge,59,-.038
155,156,156,Chris Tidland,59,-.034
156,T157,T157,Bob Tway,103,-.033
157,T157,T157,Jay Williamson,50,-.033
158,T159,T159,Jeff Gove,103,-.031
159,T159,T159,Boo Weekley,101,-.031
160,T161,T161,Daniel Chopra,106,-.029
161,T161,T161,Jason Dufner,100,-.029
162,T161,T161,Davis Love III,66,-.029
163,T164,T164,Chris Couch,76,-.028
164,T164,T164,Kevin Sutherland,85,-.028
165,166,166,Retief Goosen,50,-.027
166,167,167,Parker McLachlin,83,-.026
167,T168,T168,Peter Lonard,85,-.023
168,T168,T168,Ted Purdy,102,-.023
169,170,170,David Branshaw,83,-.022
170,T171,T171,Eric Axley,107,-.021
171,T171,T171,Brendon de Jonge,76,-.021
172,T173,T173,Billy Andrade,88,-.019
173,T173,T173,Harrison Frazar,88,-.019
174,175,175,Mark Brooks,53,-.018
175,176,176,Paul Gow,70,-.015
176,177,177,Tom Johnson,74,-.014
177,178,178,Paul Stankowski,52,-.011
178,179,179,Charley Hoffman,97,-.005
179,T180,T180,Tom Byrum,50,E
180,T180,T180,Steve Marino,106,E
181,182,182,Brett Wetterich,88,+.005
182,183,183,Mark Calcavecchia,93,+.006
183,184,184,Kirk Triplett,77,+.014
184,185,185,Steve Wheatcroft,73,+.022
185,186,186,Jason Bohn,57,+.026
186,T187,T187,Todd Hamilton,76,+.037
187,T187,T187,Kevin Stadler,95,+.037
188,T189,T189,Joe Durant,88,+.042
189,T189,T189,Henrik Stenson,52,+.042
190,191,191,Michael Boyd,61,+.053
191,192,192,Greg Owen,81,+.065
192,193,193,J.B. Holmes,71,+.079
193,194,194,Scott Gutschewski,67,+.088
194,195,195,John Daly,59,+.097
195,196,196,Bubba Dickerson,51,+.098
