,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
90,T89,T89,Jarrod Lyle,77,-.061
91,T92,T92,Jaco Van Zyl,51,-.059
92,T92,T92,Jay Williamson,50,-.059
93,94,94,Bob Tway,103,-.057
94,95,95,Brendon de Jonge,76,-.054
95,T96,T96,K.J. Choi,87,-.050
96,T96,T96,Jason Dufner,100,-.050
97,T98,T98,Harrison Frazar,88,-.044
98,T98,T98,Parker McLachlin,83,-.044
99,T100,T100,Nathan Green,103,-.043
100,T100,T100,Mark Wilson,87,-.043
101,102,102,Bob Heintz,85,-.042
102,103,103,Bryce Molder,56,-.038
103,104,104,Jonathan Byrd,73,-.036
104,105,105,José María Olazábal,52,-.031
105,106,106,Jeff Gove,103,-.028
106,107,107,D.J. Trahan,99,-.026
107,108,108,Jeff Quinney,95,-.023
108,109,109,Briny Baird,115,-.022
109,110,110,Tim Petrovic,106,-.017
110,111,111,Ryuji Imada,104,-.016
111,T112,T112,Michael Allen,74,E
112,T112,T112,Eric Axley,107,E
113,T112,T112,Jeff Brehaut,59,E
114,T112,T112,Chris DiMarco,79,E
115,T112,T112,Luke Donald,69,E
116,T112,T112,Joe Durant,88,E
117,T112,T112,Matt Kuchar,85,E
118,T112,T112,Frank Lickliter II,95,E
119,T112,T112,Shaun Micheel,91,E
120,T112,T112,Jim Rutledge,59,E
121,T122,T122,Rich Barcelo,80,+.026
122,T122,T122,Bob Estes,88,+.026
123,124,124,Jim Furyk,84,+.033
124,125,125,Heath Slocum,101,+.034
125,126,126,Bart Bryant,87,+.037
126,127,127,Jeff Maggert,79,+.042
127,T128,T128,Kevin Na,84,+.045
128,T128,T128,Paul Stankowski,52,+.045
129,T128,T128,Kirk Triplett,77,+.045
130,T128,T128,Scott Verplank,82,+.045
131,132,132,Henrik Stenson,52,+.048
132,133,133,Tom Lehman,62,+.050
133,134,134,Brett Quigley,79,+.051
134,135,135,Charlie Wi,90,+.054
135,136,136,Stephen Ames,81,+.057
136,137,137,Geoff Ogilvy,84,+.063
137,138,138,Cameron Beckman,96,+.075
138,T139,T139,D.J. Brigman,67,+.077
139,T139,T139,Hunter Mahan,91,+.077
140,141,141,Woody Austin,95,+.078
141,T142,T142,Glen Day,85,+.083
142,T142,T142,Tom Pernice Jr.,104,+.083
143,T142,T142,Jeff Sluman,60,+.083
144,T142,T142,Chris Stroud,66,+.083
145,146,146,Rory Sabbatini,81,+.093
146,147,147,David Branshaw,83,+.098
147,148,148,Tommy Armour III,81,+.100
148,149,149,Steve Flesch,100,+.103
149,150,150,Brian Davis,101,+.105
150,151,151,Tom Johnson,74,+.107
151,152,152,Tim Clark,66,+.115
152,T153,T153,Brandt Snedeker,105,+.118
153,T153,T153,Steve Stricker,81,+.118
154,155,155,Craig Lile,77,+.121
155,156,156,Corey Pavin,81,+.122
156,157,157,Kenny Perry,83,+.125
157,158,158,Nick O'Hern,72,+.128
158,159,159,Doug LaBelle II,104,+.138
159,160,160,Craig Kanada,109,+.149
160,161,161,Tripp Isenhour,86,+.154
161,162,162,Paul Goydos,60,+.160
162,163,163,Kent Jones,97,+.162
163,164,164,Richard Johnson,93,+.163
164,T165,T165,Stuart Appleby,74,+.167
165,T165,T165,Anders Hansen,55,+.167
166,167,167,Jerry Kelly,101,+.174
167,T168,T168,José Coceres,50,+.176
168,T168,T168,Kyle Reifers,71,+.176
169,T170,T170,Pat Perez,84,+.179
170,T170,T170,Steve Wheatcroft,73,+.179
171,T172,T172,Ben Curtis,80,+.192
172,T172,T172,Paul Gow,70,+.192
173,174,174,David Toms,80,+.200
174,175,175,Chris Riley,59,+.238
175,176,176,Jason Bohn,57,+.240
176,T177,T177,Ryan Armour,107,+.250
177,T177,T177,Michael Boyd,61,+.250
178,T177,T177,Tom Byrum,50,+.250
179,T177,T177,Chad Campbell,96,+.250
180,T177,T177,Lee Janzen,66,+.250
181,182,182,Brian Gay,107,+.267
182,183,183,Darron Stiles,65,+.273
183,184,184,Steve Elkington,87,+.280
184,185,185,Gavin Coles,87,+.303
185,186,186,Rocco Mediate,72,+.346
186,T187,T187,Zach Johnson,76,+.364
187,T187,T187,Stephen Leaney,82,+.364
188,189,189,Michael Sim,52,+.368
189,190,190,Dicky Pride,71,+.379
190,191,191,Justin Rose,63,+.381
191,192,192,Justin Leonard,95,+.407
192,T193,T193,Fred Funk,65,+.450
193,T193,T193,Shigeki Maruyama,84,+.450
194,195,195,Craig Bowden,78,+.462
195,196,196,Mark Brooks,53,+.800
