,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
76,77,77,Charles Warren,101,81.25,455,560,-0.46
77,78,78,Craig Bowden,78,81.23,290,357,-0.44
78,79,79,Parker McLachlin,83,81.2,311,383,-0.38
79,T80,T80,Aaron Baddeley,83,81.18,289,356,-0.48
80,T80,T80,Camilo Villegas,82,81.18,289,356,-0.44
81,82,82,Tim Herron,98,81.12,348,429,-0.41
82,83,83,Rod Pampling,92,81.06,338,417,-0.43
83,84,84,Kevin Sutherland,85,81.01,320,395,-0.42
84,85,85,Rich Barcelo,80,81.0,307,379,-0.42
85,T86,T86,Tommy Armour III,81,80.92,318,393,-0.36
86,T86,T86,Paul Gow,70,80.92,246,304,-0.4
87,T86,T86,Bryce Molder,56,80.92,229,283,-0.36
88,T89,T89,Jeff Brehaut,59,80.91,250,309,-0.36
89,T89,T89,Charles Howell III,89,80.91,284,351,-0.47
90,91,91,John Rollins,102,80.89,398,492,-0.43
91,92,92,Scott Verplank,82,80.87,224,277,-0.46
92,93,93,Steve Marino,106,80.85,439,543,-0.43
93,94,94,Mark Brooks,53,80.84,173,214,-0.28
94,95,95,Tom Johnson,74,80.79,265,328,-0.4
95,96,96,K.J. Choi,87,80.78,290,359,-0.46
96,97,97,Lucas Glover,98,80.76,382,473,-0.43
97,98,98,Daisuke Maruyama,86,80.74,327,405,-0.42
98,99,99,John Daly,59,80.71,272,337,-0.43
99,100,100,Jay Williamson,50,80.67,242,300,-0.4
100,101,101,Joe Ogilvie,102,80.65,400,496,-0.44
101,T102,T102,Pat Perez,84,80.6,270,335,-0.46
102,T102,T102,Bo Van Pelt,104,80.6,428,531,-0.42
103,104,104,Chad Campbell,96,80.56,290,360,-0.37
104,105,105,D.J. Trahan,99,80.53,422,524,-0.37
105,T106,T106,Brian Gay,107,80.48,371,461,-0.42
106,T106,T106,John Merrick,92,80.48,371,461,-0.4
107,108,108,Eric Axley,107,80.44,403,501,-0.41
108,109,109,Ken Duke,112,80.42,419,521,-0.42
109,110,110,Rory Sabbatini,81,80.29,277,345,-0.48
110,111,111,Bart Bryant,87,80.28,289,360,-0.44
111,112,112,Jesper Parnevik,88,80.25,325,405,-0.46
112,113,113,Chris Stroud,66,80.19,251,313,-0.41
113,T114,T114,Jason Dufner,100,80.13,371,463,-0.39
114,T114,T114,J.B. Holmes,71,80.13,383,478,-0.43
115,T114,T114,Chris Tidland,59,80.13,242,302,-0.42
116,117,117,Kenny Perry,83,80.1,330,412,-0.41
117,T118,T118,Steve Lowery,74,80.0,324,405,-0.42
118,T118,T118,Jarrod Lyle,77,80.0,324,405,-0.45
119,T118,T118,Duffy Waldorf,69,80.0,260,325,-0.37
120,121,121,Tripp Isenhour,86,79.95,295,369,-0.46
121,122,122,Johnson Wagner,97,79.92,382,478,-0.41
122,123,123,Nick Watney,87,79.9,334,418,-0.42
123,124,124,D.J. Brigman,67,79.86,234,293,-0.35
124,125,125,Bill Haas,93,79.67,388,487,-0.45
125,126,126,Anders Hansen,55,79.62,125,157,-0.47
126,T127,T127,Zach Johnson,76,79.61,242,304,-0.4
127,T127,T127,Frank Lickliter II,95,79.61,363,456,-0.46
128,T129,T129,Darron Stiles,65,79.53,237,298,-0.45
129,T129,T129,Bob Tway,103,79.53,369,464,-0.4
130,131,131,Vaughn Taylor,91,79.5,287,361,-0.49
131,132,132,Tag Ridings,52,79.46,236,297,-0.44
132,133,133,Marco Dawson,73,79.45,290,365,-0.41
133,134,134,Ted Purdy,102,79.44,398,501,-0.43
134,135,135,Trevor Immelman,74,79.39,208,262,-0.41
135,136,136,Brendon de Jonge,76,79.31,322,406,-0.46
136,137,137,Steve Elkington,87,79.26,298,376,-0.42
137,138,138,Hunter Mahan,91,79.21,301,380,-0.46
138,139,139,George McNeill,95,79.19,350,442,-0.45
139,140,140,Jeff Overton,60,79.17,304,384,-0.4
140,141,141,Mark Hensby,81,79.16,300,379,-0.41
141,142,142,Anthony Kim,93,78.98,372,471,-0.43
142,143,143,Jim Rutledge,59,78.97,214,271,-0.29
143,144,144,Paul Stankowski,52,78.95,195,247,-0.39
144,T145,T145,Jason Gore,86,78.88,366,464,-0.45
145,T145,T145,Mathias Grönberg,95,78.88,437,554,-0.41
146,T145,T145,John Mallinger,96,78.88,366,464,-0.42
147,148,148,Scott Gutschewski,67,78.86,276,350,-0.46
148,149,149,Brett Quigley,79,78.79,260,330,-0.45
149,150,150,Ben Curtis,80,78.74,237,301,-0.35
150,151,151,Padraig Harrington,64,78.69,192,244,-0.44
151,152,152,Greg Owen,81,78.64,335,426,-0.38
152,153,153,Kyle Reifers,71,78.59,268,341,-0.37
153,154,154,Michael Sim,52,78.55,249,317,-0.37
154,155,155,Robert Garrigus,95,78.52,446,568,-0.43
155,156,156,Mike Weir,82,78.5,252,321,-0.45
156,T157,T157,Mark Calcavecchia,93,78.49,343,437,-0.48
157,T157,T157,J.P. Hayes,89,78.49,354,451,-0.43
158,159,159,Cliff Kresge,107,78.44,382,487,-0.43
159,160,160,Craig Lile,77,78.43,280,357,-0.4
160,161,161,Kevin Stadler,95,78.42,396,505,-0.36
161,162,162,Peter Lonard,85,78.33,329,420,-0.38
162,163,163,Troy Matteson,87,78.16,340,435,-0.42
163,T164,T164,Luke Donald,69,78.11,182,233,-0.43
164,T164,T164,Charley Hoffman,97,78.11,389,498,-0.46
165,T164,T164,Mark Wilson,87,78.11,289,370,-0.39
166,167,167,Chris Couch,76,78.06,363,465,-0.41
167,168,168,Brian Davis,101,78.01,376,482,-0.44
168,169,169,Dean Wilson,92,77.87,278,357,-0.42
169,170,170,Jason Schultz,63,77.85,225,289,-0.4
170,171,171,Jeff Quinney,95,77.83,323,415,-0.43
171,172,172,Boo Weekley,101,77.78,371,477,-0.41
172,173,173,Brian Bateman,55,77.73,185,238,-0.35
173,174,174,Ryan Moore,92,77.58,301,388,-0.45
174,175,175,David Branshaw,83,77.54,321,414,-0.4
175,176,176,Ryan Palmer,91,77.49,358,462,-0.4
176,177,177,Jaco Van Zyl,51,77.46,189,244,-0.32
177,178,178,Tom Pernice Jr.,104,77.37,335,433,-0.44
178,179,179,Rocco Mediate,72,77.31,259,335,-0.42
179,180,180,Doug LaBelle II,104,77.23,329,426,-0.37
180,181,181,Tim Clark,66,77.21,210,272,-0.47
181,182,182,Steve Allan,63,77.18,257,333,-0.45
182,183,183,Chris DiMarco,79,77.13,253,328,-0.38
183,184,184,Harrison Frazar,88,77.08,343,445,-0.44
184,185,185,Dicky Pride,71,76.9,233,303,-0.35
185,186,186,Carl Pettersson,111,76.89,406,528,-0.47
186,187,187,Daniel Chopra,106,76.6,442,577,-0.43
187,188,188,Gavin Coles,87,76.42,256,335,-0.36
188,189,189,Matt Hendrix,63,75.68,252,333,-0.36
189,190,190,Andrew Buckle,77,75.52,290,384,-0.39
190,191,191,José Coceres,50,75.38,147,195,-0.35
191,192,192,Todd Hamilton,76,74.34,226,304,-0.42
192,193,193,Kevin Na,84,74.29,312,420,-0.5
193,194,194,Davis Love III,66,73.82,234,317,-0.41
194,195,195,Henrik Stenson,52,72.52,161,222,-0.35
195,196,196,Retief Goosen,50,72.43,134,185,-0.4
