,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
165,T166,T166,Daisuke Maruyama,86,-.035
166,T166,T166,Kevin Na,84,-.035
167,168,168,Anthony Kim,93,-.034
168,T169,T169,Todd Hamilton,76,-.029
169,T169,T169,J.J. Henry,86,-.029
170,171,171,Paul Goydos,60,-.026
171,T172,T172,Adam Scott,69,-.025
172,T172,T172,Brett Wetterich,88,-.025
173,174,174,Bryce Molder,56,-.022
174,T175,T175,George McNeill,95,-.016
175,T175,T175,D.J. Trahan,99,-.016
176,177,177,Tom Byrum,50,-.012
177,T178,T178,Ben Curtis,80,-.010
178,T178,T178,Mark Hensby,81,-.010
179,T180,T180,Joe Durant,88,-.008
180,T180,T180,Steve Flesch,100,-.008
181,T182,T182,David Branshaw,83,E
182,T182,T182,Joey Sindelar,75,E
183,184,184,Kyle Reifers,71,+.009
184,185,185,Jaco Van Zyl,51,+.016
185,T186,T186,Davis Love III,66,+.019
186,T186,T186,Duffy Waldorf,69,+.019
187,188,188,Shaun Micheel,91,+.028
188,189,189,Henrik Stenson,52,+.036
189,190,190,Brett Quigley,79,+.054
190,191,191,Richard Johnson,93,+.055
191,192,192,Padraig Harrington,64,+.075
192,193,193,John Daly,59,+.102
193,194,194,Retief Goosen,50,+.106
194,195,195,José Coceres,50,+.138
195,196,196,José María Olazábal,52,+.160
