,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
109,110,110,Jonathan Byrd,73,"73' 7""",2060.333,28,-1
110,111,111,Chris Couch,76,"73' 8""",3168.333,43,-6
111,T112,T112,Ken Duke,112,"73' 9""",2950.25,40,-8
112,T112,T112,Matt Hendrix,63,"73' 9""",1475.5829999999999,20,-11
113,T112,T112,Geoff Ogilvy,84,"73' 9""",2360.167,32,+2
114,T115,T115,Fred Funk,65,"73' 10""",1476.75,20,+9
115,T115,T115,Heath Slocum,101,"73' 10""",2142.333,29,+1
116,117,117,Chris Tidland,59,"73' 11""",2070.583,28,-6
117,118,118,Alex Cejka,80,"74' 0""",2368.25,32,-13
118,T119,T119,Woody Austin,95,"74' 2""",3783.917,51,+4
119,T119,T119,Bill Haas,93,"74' 2""",3783.5,51,-13
120,T119,T119,Darron Stiles,65,"74' 2""",815.75,11,+3
121,T119,T119,D.J. Trahan,99,"74' 2""",2891.917,39,-1
122,123,123,Doug LaBelle II,104,"74' 3""",2153.25,29,+4
123,T124,T124,Aaron Baddeley,83,"74' 6""",4769.75,64,-6
124,T124,T124,Davis Love III,66,"74' 6""",2457.5,33,-2
125,T126,T126,Shaun Micheel,91,"74' 7""",2013.8329999999999,27,E
126,T126,T126,José María Olazábal,52,"74' 7""",2386.583,32,-1
127,128,128,Greg Owen,81,"74' 8""",2165.917,29,-3
128,T129,T129,Jeff Brehaut,59,"74' 9""",1644.0,22,E
129,T129,T129,Tim Herron,98,"74' 9""",2540.167,34,-3
130,131,131,Brett Quigley,79,"74' 10""",2919.583,39,+2
131,132,132,Stephen Leaney,82,"74' 11""",3297.5,44,+16
132,T133,T133,Jeff Gove,103,"75' 1""",2703.0,36,-1
133,T133,T133,Tom Lehman,62,"75' 1""",1501.5829999999999,20,+1
134,135,135,Bryce Molder,56,"75' 2""",1954.4170000000001,26,-1
135,136,136,Chris Riley,59,"75' 3""",1581.0,21,+5
136,137,137,Shigeki Maruyama,84,"75' 4""",3013.833,40,+18
137,138,138,Chris Stroud,66,"75' 6""",1812.25,24,+2
138,139,139,Tommy Armour III,81,"75' 7""",1511.3329999999999,20,+2
139,140,140,Bart Bryant,87,"75' 8""",2042.8329999999999,27,+1
140,141,141,Dicky Pride,71,"75' 9""",2196.833,29,+11
141,142,142,Tom Pernice Jr.,104,"75' 10""",3639.0,48,+4
142,T143,T143,Nathan Green,103,"75' 11""",5313.8330000000005,70,-3
143,T143,T143,J.J. Henry,86,"75' 11""",2278.0,30,-3
144,T145,T145,Jarrod Lyle,77,"76' 1""",2510.583,33,-2
145,T145,T145,Mark Wilson,87,"76' 1""",1750.5829999999999,23,-1
146,T147,T147,Joe Durant,88,"76' 3""",2362.75,31,E
147,T147,T147,Craig Kanada,109,"76' 3""",3585.417,47,+7
148,T147,T147,Henrik Stenson,52,"76' 3""",1600.4170000000001,21,+1
149,T150,T150,Anders Hansen,55,"76' 4""",1374.5829999999999,18,+3
150,T150,T150,Ryan Palmer,91,"76' 4""",3281.5,43,-4
151,152,152,Anthony Kim,93,"76' 6""",3288.0,43,-9
152,153,153,John Merrick,92,"76' 7""",3064.667,40,-9
153,154,154,Kevin Na,84,"76' 8""",3297.25,43,+2
154,155,155,Michael Sim,52,"76' 10""",1459.5,19,+7
155,156,156,Mark Calcavecchia,93,"77' 2""",3241.75,42,-9
156,157,157,Johnson Wagner,97,"77' 3""",3243.083,42,-5
157,158,158,Peter Lonard,85,"77' 5""",2244.083,29,-5
158,159,159,D.J. Brigman,67,"77' 6""",2015.5829999999999,26,+2
159,T160,T160,Tripp Isenhour,86,"77' 7""",3024.333,39,+6
160,T160,T160,Ryan Moore,92,"77' 7""",3414.667,44,-7
161,162,162,Jeff Maggert,79,"77' 10""",3734.25,48,+2
162,T163,T163,Richard Johnson,93,"77' 11""",3351.0,43,+7
163,T163,T163,Craig Lile,77,"77' 11""",2570.167,33,+4
164,165,165,Jeff Overton,60,"78' 2""",2657.5,34,-17
165,166,166,Duffy Waldorf,69,"78' 4""",2350.667,30,-2
166,167,167,Kevin Stadler,95,"78' 6""",3374.25,43,-11
167,168,168,Freddie Jacobson,70,"78' 7""",2749.5,35,-6
168,169,169,Jason Gore,86,"79' 1""",3084.167,39,-5
169,T170,T170,Steve Marino,106,"79' 3""",3882.417,49,-13
170,T170,T170,Ian Poulter,63,"79' 3""",2140.833,27,-2
171,172,172,Ryan Armour,107,"79' 6""",2862.25,36,+9
172,173,173,Tom Johnson,74,"79' 8""",2231.25,28,+3
173,174,174,Parker McLachlin,83,"80' 1""",3604.083,45,-2
174,175,175,Paul Stankowski,52,"80' 9""",1776.8329999999999,22,+1
175,176,176,Lucas Glover,98,"81' 0""",2995.667,37,-4
176,177,177,Jay Williamson,50,"81' 3""",1381.0829999999999,17,-1
177,178,178,Marco Dawson,73,"81' 9""",2942.75,36,-6
178,179,179,Justin Rose,63,"81' 10""",1718.6670000000001,21,+8
179,180,180,Todd Hamilton,76,"82' 2""",1561.5829999999999,19,-5
180,181,181,Lee Janzen,66,"82' 11""",2653.917,32,+8
181,182,182,Zach Johnson,76,"83' 10""",1844.4170000000001,22,+8
182,183,183,Rich Barcelo,80,"84' 2""",3282.833,39,+1
183,184,184,Steve Wheatcroft,73,"84' 6""",2366.833,28,+5
184,185,185,Hunter Mahan,91,"84' 7""",2198.417,26,+2
185,186,186,Steve Elkington,87,"85' 2""",2129.917,25,+7
186,187,187,Paul Gow,70,"85' 3""",2217.5,26,+5
187,188,188,Ben Curtis,80,"85' 6""",2223.5,26,+5
188,189,189,Justin Leonard,95,"86' 1""",2323.167,27,+11
189,190,190,Jerry Kelly,101,"86' 2""",3963.417,46,+8
190,191,191,Billy Mayfair,98,"86' 6""",2335.333,27,-6
191,192,192,Brian Bateman,55,"87' 6""",1225.0,14,-2
192,193,193,Steve Lowery,74,"89' 2""",3567.167,40,-4
193,194,194,Tom Byrum,50,"90' 11""",1454.75,16,+4
194,195,195,Kenny Perry,83,"91' 10""",2204.833,24,+3
195,196,196,Glen Day,85,"95' 4""",2288.75,24,+2
