,Birdie_or_Better_Percentage_-_125-150_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_125-150_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_125-150_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_125-150_ya_ROUNDS,Birdie_or_Better_Percentage_-_125-150_ya_%,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL HOLES
136,137,137,Bob Tway,103,16.19,40,247
137,138,138,Corey Pavin,81,16.09,28,174
138,T139,T139,Robert Gamez,88,16.0,40,250
139,T139,T139,Bubba Watson,80,16.0,28,175
140,141,141,Rod Pampling,92,15.9,38,239
141,142,142,Rocco Mediate,72,15.76,26,165
142,143,143,Chris Tidland,59,15.7,27,172
143,144,144,Tripp Isenhour,86,15.64,33,211
144,145,145,Daniel Chopra,106,15.63,50,320
145,T146,T146,Trevor Immelman,74,15.61,27,173
146,T146,T146,Peter Lonard,85,15.61,37,237
147,T146,T146,Jason Schultz,63,15.61,27,173
148,149,149,Ryan Palmer,91,15.52,45,290
149,150,150,Stuart Appleby,74,15.51,29,187
150,151,151,John Senden,97,15.45,38,246
151,152,152,Michael Boyd,61,15.44,23,149
152,T153,T153,Mark Hensby,81,15.38,36,234
153,T153,T153,Davis Love III,66,15.38,26,169
154,T155,T155,Chris DiMarco,79,15.3,28,183
155,T155,T155,Kenny Perry,83,15.3,41,268
156,157,157,Paul Gow,70,15.29,26,170
157,158,158,Mathias Grönberg,95,15.27,42,275
158,T159,T159,Brendon de Jonge,76,15.23,30,197
159,T159,T159,Harrison Frazar,88,15.23,39,256
160,161,161,Ben Curtis,80,15.1,29,192
161,162,162,Stephen Ames,81,15.06,25,166
162,163,163,Henrik Stenson,52,15.0,15,100
163,164,164,Kevin Stadler,95,14.88,32,215
164,165,165,Rich Barcelo,80,14.76,31,210
165,T166,T166,Ken Duke,112,14.71,40,272
166,T166,T166,Steve Lowery,74,14.71,30,204
167,T168,T168,Charley Hoffman,97,14.66,39,266
168,T168,T168,Steve Wheatcroft,73,14.66,28,191
169,170,170,Jason Bohn,57,14.47,22,152
170,171,171,Matt Kuchar,85,14.36,29,202
171,172,172,Michael Putnam,96,14.34,35,244
172,T173,T173,Fred Funk,65,14.29,21,147
173,T173,T173,D.J. Trahan,99,14.29,41,287
174,175,175,Steve Marino,106,14.24,44,309
175,176,176,Mark Calcavecchia,93,14.22,31,218
176,177,177,Jeff Overton,60,14.2,23,162
177,178,178,Brett Wetterich,88,14.17,36,254
178,179,179,Greg Owen,81,14.16,32,226
179,180,180,Michael Allen,74,13.96,31,222
180,181,181,David Branshaw,83,13.93,34,244
181,182,182,Jim Rutledge,59,13.89,20,144
182,183,183,John Daly,59,13.79,20,145
183,184,184,Billy Andrade,88,13.56,32,236
184,185,185,Kevin Sutherland,85,13.24,27,204
185,186,186,Chris Couch,76,13.21,28,212
186,187,187,Todd Hamilton,76,13.17,22,167
187,188,188,Scott Gutschewski,67,13.16,25,190
188,189,189,Shigeki Maruyama,84,12.96,28,216
189,190,190,Ted Purdy,102,12.82,35,273
190,191,191,J.B. Holmes,71,12.79,22,172
191,192,192,Mark Brooks,53,12.69,17,134
192,193,193,Kirk Triplett,77,12.11,23,190
193,194,194,Jeff Sluman,60,11.38,14,123
194,195,195,Retief Goosen,50,10.58,11,104
195,196,196,Bubba Dickerson,51,7.59,11,145
