,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
101,T102,T102,Jason Bohn,67,-0.5
102,T102,T102,Luke Donald,81,-0.5
103,T102,T102,Rickie Fowler,80,-0.5
104,T102,T102,Emiliano Grillo,93,-0.5
105,T102,T102,Bill Haas,86,-0.5
106,T102,T102,Steve Marino,72,-0.5
107,T102,T102,Dicky Pride,55,-0.5
108,T102,T102,Willy Wilcox,67,-0.5
109,110,110,Danny Lee,93,-0.486
110,T111,T111,Whee Kim,82,-0.483
111,T111,T111,Cameron Tringale,81,-0.483
112,T113,T113,Daniel Berger,92,-0.48
113,T113,T113,Colt Knost,90,-0.48
114,115,115,Ryan Palmer,86,-0.47600000000000003
115,116,116,Martin Piller,59,-0.47100000000000003
116,117,117,George McNeill,51,-0.467
117,118,118,Henrik Norlander,71,-0.46399999999999997
118,119,119,Keegan Bradley,82,-0.462
119,T120,T120,Luke List,79,-0.45799999999999996
120,T120,T120,Patrick Reed,105,-0.45799999999999996
121,T120,T120,Tyrone Van Aswegen,105,-0.45799999999999996
122,123,123,Si Woo Kim,113,-0.457
123,T124,T124,Patton Kizzire,93,-0.455
124,T124,T124,Shane Lowry,57,-0.455
125,T124,T124,Greg Owen,85,-0.455
126,T124,T124,Brandt Snedeker,93,-0.455
127,128,128,Brendan Steele,88,-0.45
128,129,129,Hideki Matsuyama,76,-0.44799999999999995
129,T130,T130,Andres Gonzales,80,-0.444
130,T130,T130,William McGirt,98,-0.444
131,132,132,Smylie Kaufman,91,-0.441
132,133,133,Fabián Gómez,82,-0.439
133,134,134,Justin Thomas,99,-0.43799999999999994
134,T135,T135,Chesson Hadley,81,-0.429
135,T135,T135,Camilo Villegas,83,-0.429
136,137,137,Kyle Stanley,92,-0.423
137,T138,T138,Ben Crane,80,-0.42100000000000004
138,T138,T138,Will MacKenzie,84,-0.42100000000000004
139,T138,T138,Graeme McDowell,63,-0.42100000000000004
140,T138,T138,Michael Thompson,71,-0.42100000000000004
141,T142,T142,Rory Sabbatini,57,-0.41700000000000004
142,T142,T142,Shawn Stefani,91,-0.41700000000000004
143,144,144,Steve Wheatcroft,85,-0.414
144,T145,T145,J.J. Henry,68,-0.41200000000000003
145,T145,T145,Brian Stuard,66,-0.41200000000000003
146,147,147,Webb Simpson,70,-0.409
147,148,148,Zac Blair,99,-0.405
148,T149,T149,Vaughn Taylor,72,-0.4
149,T149,T149,Dawie van der Walt,72,-0.4
150,151,151,Ricky Barnes,97,-0.391
151,152,152,Rob Oppenheim,67,-0.389
152,153,153,Rod Pampling,54,-0.385
153,T154,T154,Ángel Cabrera,62,-0.381
154,T154,T154,Brendon Todd,66,-0.381
155,T156,T156,Ernie Els,66,-0.375
156,T156,T156,Marc Leishman,89,-0.375
157,T156,T156,Adam Scott,79,-0.375
158,159,159,Alex Cejka,71,-0.368
159,160,160,Johnson Wagner,86,-0.36700000000000005
160,161,161,Scott Pinckney,87,-0.364
161,162,162,Robert Allenby,51,-0.353
162,T163,T163,Jim Furyk,52,-0.33299999999999996
163,T163,T163,Branden Grace,63,-0.33299999999999996
164,T163,T163,James Hahn,85,-0.33299999999999996
165,T163,T163,Michael Kim,100,-0.33299999999999996
166,167,167,Anirban Lahiri,72,-0.32
167,168,168,Chad Collins,73,-0.316
168,169,169,Russell Henley,76,-0.304
169,170,170,Graham DeLaet,70,-0.3
170,171,171,Jeff Overton,69,-0.29600000000000004
171,172,172,Jerry Kelly,76,-0.294
172,173,173,Jason Kokrak,89,-0.292
173,174,174,Sergio Garcia,54,-0.28600000000000003
174,175,175,Peter Malnati,85,-0.263
175,T176,T176,Dustin Johnson,87,-0.25
176,T176,T176,Kelly Kraft,63,-0.25
177,178,178,David Lingmerth,84,-0.217
178,T179,T179,Luke Guthrie,57,-0.214
179,T179,T179,Cameron Smith,73,-0.214
180,181,181,D.H. Lee,61,-0.2
181,182,182,Tim Wilkinson,72,-0.182
182,183,183,David Toms,62,-0.111
183,184,184,D.A. Points,55,-0.1
184,185,185,Rhein Gibson,58,-0.083
