,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
46,T46,T46,Scott Pinckney,87,-.288
47,48,48,Andrew Loupe,75,-.286
48,49,49,Graeme McDowell,63,-.283
49,50,50,Brian Harman,104,-.279
50,51,51,Daniel Summerhays,99,-.276
51,T52,T52,Emiliano Grillo,93,-.273
52,T52,T52,Tim Wilkinson,72,-.273
53,54,54,Thomas Aiken,70,-.270
54,55,55,Chad Campbell,90,-.269
55,56,56,Chris Stroud,82,-.267
56,57,57,Brett Stegmaier,87,-.264
57,T58,T58,Abraham Ancer,51,-.261
58,T58,T58,J.J. Henry,68,-.261
59,60,60,Matt Jones,83,-.260
60,61,61,Louis Oosthuizen,63,-.257
61,T62,T62,Billy Hurley III,66,-.256
62,T62,T62,Luke List,79,-.256
63,T64,T64,Keegan Bradley,82,-.255
64,T64,T64,Jhonattan Vegas,97,-.255
65,66,66,Russell Knox,92,-.254
66,T67,T67,Tyler Aldridge,83,-.250
67,T67,T67,Lucas Glover,75,-.250
68,T67,T67,Russell Henley,76,-.250
69,T67,T67,Charl Schwartzel,73,-.250
70,71,71,Tom Hoge,81,-.243
71,T72,T72,K.J. Choi,73,-.241
72,T72,T72,Ryan Palmer,86,-.241
73,74,74,Tyrone Van Aswegen,105,-.237
74,75,75,Bronson Burgoon,83,-.234
75,76,76,Sergio Garcia,54,-.233
76,77,77,Zac Blair,99,-.231
77,T78,T78,Camilo Villegas,83,-.229
78,T78,T78,Willy Wilcox,67,-.229
79,80,80,Retief Goosen,55,-.226
80,T81,T81,Daniel Berger,92,-.224
81,T81,T81,Troy Merritt,77,-.224
82,T83,T83,Bill Haas,86,-.222
83,T83,T83,Mark Hubbard,101,-.222
84,T83,T83,Chez Reavie,90,-.222
85,T83,T83,Mark Wilson,66,-.222
86,87,87,Scott Langley,65,-.220
87,T88,T88,Sung Kang,89,-.218
88,T88,T88,Justin Thomas,99,-.218
89,T90,T90,Andrew Landry,53,-.217
90,T90,T90,Marc Leishman,89,-.217
91,92,92,Matt Kuchar,100,-.213
92,93,93,Andres Gonzales,80,-.211
93,T94,T94,Derek Ernst,59,-.208
94,T94,T94,David Hearn,95,-.208
95,96,96,Geoff Ogilvy,63,-.206
96,97,97,Nick Taylor,83,-.204
97,T98,T98,Blayne Barber,84,-.203
98,T98,T98,Gary Woodland,95,-.203
99,T100,T100,Jon Curran,99,-.200
100,T100,T100,Jason Day,76,-.200
101,T100,T100,Hiroshi Iwata,85,-.200
102,T100,T100,Spencer Levin,104,-.200
103,T100,T100,Will MacKenzie,84,-.200
104,T100,T100,Kyle Stanley,92,-.200
105,T106,T106,John Huh,86,-.196
106,T106,T106,Michael Kim,100,-.196
107,108,108,Bubba Watson,72,-.195
108,T109,T109,J.B. Holmes,77,-.191
109,T109,T109,Charles Howell III,91,-.191
110,111,111,Vijay Singh,72,-.190
111,112,112,Freddie Jacobson,86,-.189
112,T113,T113,Jim Herman,93,-.188
113,T113,T113,Francesco Molinari,64,-.188
114,T113,T113,Webb Simpson,70,-.188
115,116,116,Roberto Castro,97,-.183
116,117,117,Patton Kizzire,93,-.182
117,T118,T118,Bryce Molder,80,-.180
118,T118,T118,Boo Weekley,83,-.180
119,120,120,Martin Piller,59,-.179
120,121,121,Kevin Kisner,97,-.175
121,T122,T122,Scott Brown,88,-.174
122,T122,T122,Morgan Hoffmann,71,-.174
123,124,124,Steve Stricker,53,-.172
124,T125,T125,Billy Horschel,73,-.170
125,T125,T125,Justin Rose,65,-.170
126,127,127,Chris Kirk,90,-.167
127,128,128,Shane Lowry,57,-.161
128,129,129,Luke Donald,81,-.156
129,130,130,Seung-Yul Noh,85,-.152
130,T131,T131,Fabián Gómez,82,-.143
131,T131,T131,Steve Marino,72,-.143
132,133,133,Ryan Moore,86,-.141
133,T134,T134,Jim Furyk,52,-.140
134,T134,T134,Johnson Wagner,86,-.140
135,136,136,Jason Dufner,105,-.132
136,137,137,Rob Oppenheim,67,-.129
137,138,138,Padraig Harrington,54,-.128
138,T139,T139,Harris English,97,-.127
139,T139,T139,Zach Johnson,90,-.127
140,T141,T141,Kyle Reifers,115,-.123
141,T141,T141,Patrick Rodgers,89,-.123
142,143,143,Dicky Pride,55,-.120
143,144,144,Ben Crane,80,-.119
144,145,145,Jeff Overton,69,-.118
145,T146,T146,Brendon de Jonge,83,-.109
146,T146,T146,Tony Finau,95,-.109
147,148,148,John Senden,88,-.107
148,149,149,Stuart Appleby,71,-.103
149,150,150,Steve Wheatcroft,85,-.102
150,151,151,James Hahn,85,-.098
151,152,152,Hudson Swafford,104,-.095
152,153,153,George McNeill,51,-.091
153,154,154,Rhein Gibson,58,-.087
154,155,155,Stewart Cink,61,-.086
155,156,156,Shawn Stefani,91,-.081
156,T157,T157,Ricky Barnes,97,-.080
157,T157,T157,Rory Sabbatini,57,-.080
158,159,159,Hideki Matsuyama,76,-.074
159,160,160,Chad Collins,73,-.071
160,161,161,Colt Knost,90,-.066
161,162,162,Jason Gore,78,-.065
162,163,163,Vaughn Taylor,72,-.064
163,164,164,Kevin Na,96,-.063
164,165,165,Branden Grace,63,-.038
165,166,166,Sean O'Hair,89,-.036
166,167,167,Cameron Smith,73,-.033
167,168,168,Hunter Mahan,61,-.031
168,169,169,Graham DeLaet,70,-.027
169,170,170,Derek Fathauer,94,-.023
170,171,171,Greg Owen,85,-.022
171,172,172,Cameron Tringale,81,-.020
172,T173,T173,Steven Bowditch,71,E
173,T173,T173,D.A. Points,55,E
174,T173,T173,Robert Streb,87,E
175,T173,T173,Brendon Todd,66,E
176,T173,T173,David Toms,62,E
177,178,178,Ernie Els,66,+.032
178,179,179,Robert Allenby,51,+.038
179,180,180,Kevin Streelman,82,+.043
180,181,181,Whee Kim,82,+.049
181,182,182,Jason Bohn,67,+.060
182,183,183,D.H. Lee,61,+.077
183,184,184,Erik Compton,65,+.088
184,185,185,Peter Malnati,85,+.094
