,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
129,T129,T129,Stewart Cink,61,"99' 8""",498.333,5,E
130,131,131,Whee Kim,82,"99' 9""",2194.333,22,-5
131,132,132,Francesco Molinari,64,"99' 10""",898.8330000000001,9,-6
132,133,133,Hudson Swafford,104,"100' 1""",900.75,9,-2
133,134,134,Hiroshi Iwata,85,"100' 4""",702.25,7,-1
134,T135,T135,Blayne Barber,84,"100' 6""",803.75,8,-5
135,T135,T135,Brandt Snedeker,93,"100' 6""",1406.9170000000001,14,-7
136,137,137,Chris Stroud,82,"100' 10""",1411.0829999999999,14,-3
137,138,138,John Huh,86,"101' 0""",1615.3329999999999,16,-8
138,139,139,Anirban Lahiri,72,"101' 3""",1315.75,13,-7
139,140,140,Alex Cejka,71,"101' 6""",1319.4170000000001,13,-5
140,141,141,Ben Martin,92,"101' 7""",1218.833,12,-5
141,142,142,Seung-Yul Noh,85,"101' 8""",1016.4169999999999,10,-6
142,143,143,Dawie van der Walt,72,"101' 11""",1426.6670000000001,14,-5
143,144,144,Jonas Blixt,79,"102' 0""",1734.0829999999999,17,-4
144,145,145,Johnson Wagner,86,"102' 6""",1639.3329999999999,16,-8
145,146,146,Ernie Els,66,"103' 0""",721.1669999999999,7,-3
146,147,147,Chez Reavie,90,"103' 4""",1550.4170000000001,15,-7
147,148,148,Rob Oppenheim,67,"103' 7""",1035.667,10,-2
148,149,149,Chris Kirk,90,"103' 8""",1036.417,10,-7
149,150,150,Will MacKenzie,84,"103' 10""",1246.167,12,-6
150,151,151,Willy Wilcox,67,"104' 11""",734.5830000000001,7,-5
151,152,152,Jason Bohn,67,"105' 0""",1469.4170000000001,14,-6
152,153,153,Vijay Singh,72,"106' 11""",855.5830000000001,8,-3
153,154,154,Carlos Ortiz,79,"107' 2""",964.1669999999999,9,-2
154,155,155,Luke Guthrie,57,"108' 0""",864.1669999999999,8,-5
155,156,156,Graeme McDowell,63,"108' 10""",544.3330000000001,5,-3
156,157,157,Stuart Appleby,71,"109' 0""",1090.0,10,-5
157,158,158,Retief Goosen,55,"109' 2""",982.75,9,-6
158,159,159,Andrew Landry,53,"109' 4""",437.25,4,-2
159,160,160,Thomas Aiken,70,"109' 8""",767.9169999999999,7,-2
160,161,161,Steve Stricker,53,"110' 1""",440.333,4,-3
161,162,162,Scott Brown,88,"110' 5""",552.25,5,-3
162,163,163,Padraig Harrington,54,"110' 9""",885.75,8,E
163,164,164,Brendon Todd,66,"111' 1""",444.25,4,-2
164,T165,T165,Steven Bowditch,71,"111' 2""",1000.5,9,-8
165,T165,T165,Bryce Molder,80,"111' 2""",889.5830000000001,8,-5
166,167,167,Tim Wilkinson,72,"111' 3""",667.4169999999999,6,-4
167,T168,T168,Bill Haas,86,"111' 10""",1230.5,11,-5
168,T168,T168,Rory Sabbatini,57,"111' 10""",782.9169999999999,7,E
169,170,170,Zach Johnson,90,"112' 5""",899.5830000000001,8,-4
170,171,171,K.J. Choi,73,"112' 6""",449.917,4,-1
171,172,172,Brian Stuard,66,"112' 11""",564.5,5,-1
172,173,173,Scott Langley,65,"113' 5""",1928.5829999999999,17,-7
173,174,174,Freddie Jacobson,86,"113' 7""",1363.0,12,-9
174,175,175,Ben Crane,80,"114' 2""",1027.833,9,-5
175,176,176,Colt Knost,90,"114' 3""",571.25,5,-5
176,177,177,Jon Curran,99,"117' 1""",585.4169999999999,5,-3
177,178,178,Kyle Stanley,92,"118' 11""",594.75,5,-2
178,179,179,Peter Malnati,85,"119' 2""",1072.833,9,-3
179,180,180,Geoff Ogilvy,63,"124' 3""",869.5830000000001,7,E
180,181,181,Mark Wilson,66,"127' 8""",766.0830000000001,6,E
181,182,182,David Lingmerth,84,"128' 6""",1413.9170000000001,11,-6
182,183,183,Abraham Ancer,51,"135' 7""",542.4169999999999,4,-2
183,184,184,Robert Allenby,51,"141' 6""",141.5,1,E
