,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
129,130,130,Camilo Villegas,83,"76' 4""",4120.333,54,+3
130,T131,T131,Scott Brown,88,"76' 5""",3058.083,40,-1
131,T131,T131,Hunter Mahan,61,"76' 5""",2291.667,30,+3
132,T133,T133,Zach Johnson,90,"76' 6""",2906.0,38,+1
133,T133,T133,Matt Jones,83,"76' 6""",3596.417,47,+3
134,T135,T135,Fabián Gómez,82,"76' 7""",2681.667,35,-2
135,T135,T135,Sam Saunders,69,"76' 7""",2679.917,35,-1
136,137,137,Jamie Lovemark,91,"76' 10""",3917.917,51,-17
137,138,138,Andres Gonzales,80,"76' 11""",3921.0,51,+5
138,139,139,Anirban Lahiri,72,"77' 0""",3389.083,44,+3
139,140,140,Robert Streb,87,"77' 1""",3006.833,39,-7
140,141,141,Sean O'Hair,89,"77' 2""",4087.667,53,-14
141,142,142,Kyle Stanley,92,"77' 3""",3243.917,42,+9
142,143,143,Billy Horschel,73,"77' 4""",2551.25,33,-3
143,144,144,Michael Thompson,71,"77' 5""",1781.1670000000001,23,+2
144,145,145,George McNeill,51,"77' 6""",2557.417,33,+5
145,146,146,Bryce Molder,80,"77' 7""",3026.833,39,+8
146,T147,T147,Smylie Kaufman,91,"77' 8""",3805.667,49,-15
147,T147,T147,Jordan Spieth,80,"77' 8""",2719.333,35,-1
148,149,149,Kevin Streelman,82,"77' 10""",2567.5,33,+1
149,T150,T150,David Hearn,95,"77' 11""",2961.667,38,+11
150,T150,T150,Dicky Pride,55,"77' 11""",1480.5,19,+3
151,T150,T150,Nick Taylor,83,"77' 11""",2104.583,27,+1
152,153,153,Troy Merritt,77,"78' 0""",3979.75,51,E
153,154,154,Si Woo Kim,113,"78' 1""",5624.3330000000005,72,+3
154,155,155,Justin Thomas,99,"78' 3""",4771.0,61,-10
155,T156,T156,Brendon de Jonge,83,"78' 5""",3451.583,44,+3
156,T156,T156,Harold Varner III,92,"78' 5""",3919.0,50,-9
157,158,158,Sergio Garcia,54,"78' 6""",1962.0829999999999,25,-4
158,159,159,Abraham Ancer,51,"78' 8""",944.1669999999999,12,+4
159,160,160,Willy Wilcox,67,"79' 1""",3557.75,45,-4
160,161,161,Scott Langley,65,"79' 7""",3102.917,39,+3
161,162,162,Morgan Hoffmann,71,"79' 8""",3027.083,38,+1
162,163,163,J.B. Holmes,77,"79' 9""",3747.75,47,-18
163,T164,T164,Patrick Reed,105,"80' 4""",4578.667,57,-4
164,T164,T164,Charl Schwartzel,73,"80' 4""",3051.5,38,-1
165,166,166,Dawie van der Walt,72,"80' 6""",2977.833,37,+12
166,167,167,Whee Kim,82,"80' 7""",3063.333,38,+6
167,168,168,Andrew Landry,53,"81' 3""",487.583,6,+1
168,T169,T169,Steve Marino,72,"81' 10""",2619.667,32,-1
169,T169,T169,Seung-Yul Noh,85,"81' 10""",4418.75,54,-3
170,T169,T169,Vijay Singh,72,"81' 10""",4173.25,51,-6
171,T172,T172,Chad Collins,73,"82' 1""",5336.25,65,+16
172,T172,T172,Ernie Els,66,"82' 1""",3939.667,48,+1
173,174,174,Justin Rose,65,"82' 6""",2969.25,36,-5
174,T175,T175,Blayne Barber,84,"82' 7""",2064.167,25,-4
175,T175,T175,Ryan Moore,86,"82' 7""",2476.25,30,+6
176,T177,T177,David Lingmerth,84,"82' 8""",1818.1670000000001,22,+2
177,T177,T177,Scott Pinckney,87,"82' 8""",2481.0,30,-4
178,179,179,Martin Piller,59,"84' 10""",2035.6670000000001,24,+4
179,180,180,Scott Piercy,87,"85' 1""",2978.083,35,-7
180,181,181,Rory McIlroy,69,"86' 1""",2065.167,24,-14
181,182,182,Louis Oosthuizen,63,"86' 10""",1128.417,13,+2
182,183,183,Daniel Berger,92,"87' 3""",4012.75,46,-10
183,184,184,Kevin Kisner,97,"92' 6""",3792.5,41,+8
184,185,185,Jim Herman,93,"93' 1""",2419.25,26,E
