,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
145,T145,T145,Kyle Stanley,92,+.068
146,T147,T147,Scott Langley,65,+.070
147,T147,T147,Shane Lowry,57,+.070
148,149,149,Steve Marino,72,+.073
149,T150,T150,Hiroshi Iwata,85,+.074
150,T150,T150,Andrew Landry,53,+.074
151,T150,T150,Chez Reavie,90,+.074
152,153,153,Matt Jones,83,+.075
153,T154,T154,Chad Collins,73,+.076
154,T154,T154,Kevin Streelman,82,+.076
155,156,156,Peter Malnati,85,+.081
156,T157,T157,Steven Bowditch,71,+.082
157,T157,T157,Bronson Burgoon,83,+.082
158,159,159,Jason Bohn,67,+.084
159,160,160,Kevin Chappell,93,+.088
160,161,161,Boo Weekley,83,+.090
161,162,162,Jim Herman,93,+.091
162,163,163,Freddie Jacobson,86,+.092
163,164,164,Ryan Moore,86,+.095
164,165,165,Billy Horschel,73,+.096
165,166,166,Whee Kim,82,+.097
166,167,167,Abraham Ancer,51,+.098
167,168,168,Will MacKenzie,84,+.100
168,T169,T169,J.J. Henry,68,+.102
169,T169,T169,Jeff Overton,69,+.102
170,171,171,Mark Hubbard,101,+.106
171,172,172,Brendon Todd,66,+.110
172,173,173,Dicky Pride,55,+.111
173,174,174,Tom Hoge,81,+.112
174,175,175,D.H. Lee,61,+.118
175,176,176,Tyrone Van Aswegen,105,+.120
176,177,177,Rob Oppenheim,67,+.148
177,178,178,Jon Curran,99,+.154
178,T179,T179,Derek Fathauer,94,+.171
179,T179,T179,Anirban Lahiri,72,+.171
180,181,181,Zac Blair,99,+.173
181,T182,T182,Rory Sabbatini,57,+.185
182,T182,T182,Mark Wilson,66,+.185
183,184,184,Ken Duke,58,+.190
184,185,185,George McNeill,51,+.221
