,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
54,T54,T54,J.B. Holmes,77,0.079
55,T54,T54,Boo Weekley,83,0.079
56,T57,T57,Geoff Ogilvy,63,0.08
57,T57,T57,Shawn Stefani,91,0.08
58,59,59,Matt Jones,83,0.08199999999999999
59,T60,T60,Padraig Harrington,54,0.083
60,T60,T60,Scott Pinckney,87,0.083
61,62,62,Bronson Burgoon,83,0.084
62,T63,T63,Jason Gore,78,0.085
63,T63,T63,Zach Johnson,90,0.085
64,T63,T63,Andrew Loupe,75,0.085
65,T63,T63,Johnson Wagner,86,0.085
66,67,67,Matt Kuchar,100,0.087
67,T68,T68,Aaron Baddeley,93,0.08800000000000001
68,T68,T68,Daniel Berger,92,0.08800000000000001
69,T68,T68,Kevin Na,96,0.08800000000000001
70,T68,T68,Chez Reavie,90,0.08800000000000001
71,T72,T72,Scott Langley,65,0.08900000000000001
72,T72,T72,John Senden,88,0.08900000000000001
73,T74,T74,Thomas Aiken,70,0.09
74,T74,T74,Andrew Landry,53,0.09
75,T74,T74,Steve Stricker,53,0.09
76,77,77,Luke Donald,81,0.091
77,78,78,Chris Kirk,90,0.092
78,T79,T79,Jerry Kelly,76,0.09300000000000001
79,T79,T79,William McGirt,98,0.09300000000000001
80,T79,T79,Patrick Rodgers,89,0.09300000000000001
81,T82,T82,Hiroshi Iwata,85,0.094
82,T82,T82,Louis Oosthuizen,63,0.094
83,T84,T84,Will MacKenzie,84,0.098
84,T84,T84,Hideki Matsuyama,76,0.098
85,T84,T84,Justin Rose,65,0.098
86,T87,T87,Brian Stuard,66,0.099
87,T87,T87,Tim Wilkinson,72,0.099
88,T89,T89,James Hahn,85,0.1
89,T89,T89,Tyrone Van Aswegen,105,0.1
90,T91,T91,Billy Hurley III,66,0.10099999999999999
91,T91,T91,Justin Thomas,99,0.10099999999999999
92,T93,T93,Russell Henley,76,0.102
93,T93,T93,Tom Hoge,81,0.102
94,T93,T93,Robert Streb,87,0.102
95,T93,T93,Willy Wilcox,67,0.102
96,97,97,Roberto Castro,97,0.10300000000000001
97,T98,T98,Derek Fathauer,94,0.10400000000000001
98,T98,T98,D.A. Points,55,0.10400000000000001
99,T100,T100,Scott Brown,88,0.106
100,T100,T100,Bryce Molder,80,0.106
101,T102,T102,Martin Piller,59,0.109
102,T102,T102,Sam Saunders,69,0.109
103,T102,T102,Hudson Swafford,104,0.109
104,105,105,Luke Guthrie,57,0.11
105,T106,T106,Colt Knost,90,0.11199999999999999
106,T106,T106,Scott Piercy,87,0.11199999999999999
107,108,108,Tyler Aldridge,83,0.113
108,109,109,Greg Owen,85,0.114
109,110,110,Keegan Bradley,82,0.11699999999999999
110,111,111,Paul Casey,77,0.11800000000000001
111,112,112,Rhein Gibson,58,0.12
112,113,113,Sung Kang,89,0.121
113,T114,T114,Rob Oppenheim,67,0.124
114,T114,T114,Brendan Steele,88,0.124
115,T116,T116,Ken Duke,58,0.125
116,T116,T116,Si Woo Kim,113,0.125
117,T116,T116,Patton Kizzire,93,0.125
118,119,119,Graham DeLaet,70,0.126
119,T120,T120,Andres Gonzales,80,0.128
120,T120,T120,Brett Stegmaier,87,0.128
121,122,122,Derek Ernst,59,0.131
122,123,123,Anirban Lahiri,72,0.132
123,124,124,Harold Varner III,92,0.133
124,125,125,Hunter Mahan,61,0.134
125,126,126,Mark Wilson,66,0.135
126,127,127,Cameron Tringale,81,0.138
127,T128,T128,Retief Goosen,55,0.139
128,T128,T128,Jeff Overton,69,0.139
129,T128,T128,Camilo Villegas,83,0.139
130,131,131,Ángel Cabrera,62,0.14
131,T132,T132,Mark Hubbard,101,0.141
132,T132,T132,Steve Marino,72,0.141
133,T134,T134,Chad Collins,73,0.142
134,T134,T134,Spencer Levin,104,0.142
135,T136,T136,Brendon de Jonge,83,0.147
136,T136,T136,Chesson Hadley,81,0.147
137,T136,T136,Ryan Moore,86,0.147
138,T139,T139,Dicky Pride,55,0.14800000000000002
139,T139,T139,Kyle Reifers,115,0.14800000000000002
140,T141,T141,Chris Stroud,82,0.152
141,T141,T141,Daniel Summerhays,99,0.152
142,143,143,Zac Blair,99,0.154
143,144,144,Erik Compton,65,0.156
144,T145,T145,Stuart Appleby,71,0.157
145,T145,T145,Michael Kim,100,0.157
146,T145,T145,Ben Martin,92,0.157
147,T145,T145,Troy Merritt,77,0.157
148,T149,T149,Jason Bohn,67,0.159
149,T149,T149,Rory Sabbatini,57,0.159
150,151,151,Wes Roach,59,0.16
151,152,152,Whee Kim,82,0.161
152,T153,T153,Peter Malnati,85,0.162
153,T153,T153,Nick Taylor,83,0.162
154,T155,T155,Ernie Els,66,0.16399999999999998
155,T155,T155,Jim Herman,93,0.16399999999999998
156,T157,T157,K.J. Choi,73,0.171
157,T157,T157,Rod Pampling,54,0.171
158,159,159,Fabián Gómez,82,0.174
159,160,160,Kelly Kraft,63,0.177
160,T161,T161,Abraham Ancer,51,0.17800000000000002
161,T161,T161,Cameron Smith,73,0.17800000000000002
162,T163,T163,Blayne Barber,84,0.179
163,T163,T163,Emiliano Grillo,93,0.179
164,T163,T163,David Hearn,95,0.179
165,T166,T166,Adam Hadwin,93,0.18
166,T166,T166,Danny Lee,93,0.18
167,168,168,Alex Cejka,71,0.18100000000000002
168,169,169,Shane Lowry,57,0.183
169,T170,T170,Jim Furyk,52,0.18600000000000003
170,T170,T170,Russell Knox,92,0.18600000000000003
171,172,172,Kyle Stanley,92,0.19
172,173,173,J.J. Henry,68,0.191
173,174,174,D.H. Lee,61,0.19699999999999998
174,T175,T175,Kevin Kisner,97,0.2
175,T175,T175,Henrik Norlander,71,0.2
176,T177,T177,David Lingmerth,84,0.203
177,T177,T177,Brendon Todd,66,0.203
178,179,179,Michael Thompson,71,0.205
179,180,180,Robert Allenby,51,0.22399999999999998
180,181,181,George McNeill,51,0.22699999999999998
181,182,182,Jon Curran,99,0.23199999999999998
182,183,183,Graeme McDowell,63,0.23800000000000002
183,184,184,Dawie van der Walt,72,0.239
184,185,185,Steven Bowditch,71,0.29100000000000004
