,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
123,T124,T124,Rhein Gibson,58,-0.11800000000000001
124,T124,T124,Zach Johnson,90,-0.11800000000000001
125,126,126,Jason Dufner,105,-0.11699999999999999
126,T127,T127,Steve Stricker,53,-0.11599999999999999
127,T127,T127,Boo Weekley,83,-0.11599999999999999
128,129,129,Jason Gore,78,-0.114
129,130,130,Steve Marino,72,-0.113
130,T131,T131,James Hahn,85,-0.11199999999999999
131,T131,T131,Greg Owen,85,-0.11199999999999999
132,T131,T131,Steve Wheatcroft,85,-0.11199999999999999
133,134,134,Mark Hubbard,101,-0.111
134,135,135,Hunter Mahan,61,-0.109
135,136,136,Hiroshi Iwata,85,-0.10800000000000001
136,137,137,J.J. Henry,68,-0.106
137,138,138,Shawn Stefani,91,-0.105
138,T139,T139,Jim Herman,93,-0.10400000000000001
139,T139,T139,Michael Kim,100,-0.10400000000000001
140,T141,T141,Bronson Burgoon,83,-0.098
141,T141,T141,Andrew Landry,53,-0.098
142,T141,T141,Webb Simpson,70,-0.098
143,144,144,Shane Lowry,57,-0.096
144,145,145,Anirban Lahiri,72,-0.094
145,146,146,Abraham Ancer,51,-0.092
146,147,147,Kevin Na,96,-0.08800000000000001
147,148,148,Luke Donald,81,-0.087
148,149,149,Billy Horschel,73,-0.086
149,150,150,Vijay Singh,72,-0.085
150,151,151,Tyrone Van Aswegen,105,-0.084
151,T152,T152,Will MacKenzie,84,-0.081
152,T152,T152,Kyle Stanley,92,-0.081
153,154,154,Branden Grace,63,-0.078
154,155,155,Chad Collins,73,-0.077
155,156,156,Kevin Streelman,82,-0.075
156,157,157,Brian Stuard,66,-0.071
157,158,158,Ben Crane,80,-0.069
158,159,159,Erik Compton,65,-0.067
159,160,160,Tim Wilkinson,72,-0.066
160,161,161,Ryan Moore,86,-0.063
161,162,162,Ernie Els,66,-0.062
162,T163,T163,Jim Furyk,52,-0.057
163,T163,T163,Colt Knost,90,-0.057
164,165,165,Ken Duke,58,-0.052000000000000005
165,166,166,Vaughn Taylor,72,-0.051
166,167,167,Cameron Smith,73,-0.05
167,168,168,Steven Bowditch,71,-0.048
168,169,169,Whee Kim,82,-0.043
169,T170,T170,Jeff Overton,69,-0.035
170,T170,T170,Mark Wilson,66,-0.035
171,172,172,Jason Bohn,67,-0.033
172,173,173,Zac Blair,99,-0.032
173,174,174,David Toms,62,-0.028999999999999998
174,175,175,Derek Fathauer,94,-0.026000000000000002
175,176,176,Robert Allenby,51,-0.02
176,T177,T177,Jon Curran,99,-0.008
177,T177,T177,D.H. Lee,61,-0.008
178,T177,T177,Dicky Pride,55,-0.008
179,T180,T180,Rob Oppenheim,67,-0.006999999999999999
180,T180,T180,Brendon Todd,66,-0.006999999999999999
181,182,182,D.A. Points,55,0.01
182,183,183,Peter Malnati,85,0.034
183,184,184,George McNeill,51,0.044000000000000004
184,185,185,Rory Sabbatini,57,0.046
