,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
91,92,92,Brice Garnett,92,54.09,152,281,-0.13
92,93,93,David Lingmerth,80,54.08,126,233,-0.13
93,94,94,John Huh,87,54.07,146,270,-0.12
94,95,95,Marc Leishman,81,54.04,127,235,-0.15
95,96,96,Will MacKenzie,82,53.9,145,269,-0.12
96,97,97,Briny Baird,50,53.8,92,171,-0.11
97,98,98,Geoff Ogilvy,84,53.75,129,240,-0.01
98,99,99,Andrew Svoboda,77,53.68,124,231,-0.13
99,100,100,Brian Stuard,91,53.58,142,265,-0.15
100,101,101,Pat Perez,84,53.52,152,284,-0.18
101,102,102,Luke Guthrie,85,53.47,154,288,-0.19
102,103,103,Brendon Todd,108,53.43,187,350,-0.15
103,104,104,David Hearn,97,53.4,165,309,-0.16
104,105,105,Stuart Appleby,92,53.35,167,313,-0.14
105,106,106,Brandt Snedeker,89,53.3,121,227,-0.19
106,107,107,Gonzalo Fernandez-Castaño,83,53.26,139,261,-0.16
107,108,108,Nicholas Thompson,85,53.17,151,284,-0.03
108,109,109,"Ted Potter, Jr.",68,52.94,108,204,-0.11
109,110,110,Martin Flores,85,52.92,127,240,-0.02
110,111,111,Jim Renner,61,52.84,93,176,-0.04
111,112,112,Steven Bowditch,93,52.83,140,265,-0.04
112,113,113,Robert Streb,75,52.53,104,198,-0.13
113,114,114,Hunter Mahan,88,52.52,125,238,-0.12
114,115,115,Jamie Lovemark,64,52.34,67,128,-0.13
115,116,116,Kevin Streelman,79,52.26,104,199,-0.10
116,117,117,Tyrone Van Aswegen,79,52.24,128,245,-0.12
117,T118,T118,Jason Dufner,57,52.17,72,138,-0.14
118,T118,T118,Ryo Ishikawa,75,52.17,108,207,-0.16
119,120,120,Graeme McDowell,66,52.15,85,163,-0.13
120,121,121,Chris Stroud,88,52.1,124,238,-0.18
121,122,122,Chesson Hadley,84,52.05,127,244,-0.18
122,123,123,Morgan Hoffmann,103,51.94,147,283,-0.10
123,T124,T124,Roberto Castro,76,51.85,112,216,-0.13
124,T124,T124,Derek Ernst,80,51.85,98,189,-0.14
125,126,126,Richard Lee,80,51.82,114,220,-0.14
126,127,127,John Rollins,84,51.68,123,238,-0.04
127,128,128,Russell Henley,92,51.56,132,256,-0.16
128,129,129,Erik Compton,88,51.47,140,272,-0.14
129,130,130,Phil Mickelson,71,51.43,90,175,-0.12
130,T131,T131,Ernie Els,85,51.39,111,216,-0.16
131,T131,T131,Lee Westwood,57,51.39,74,144,-0.12
132,133,133,D.H. Lee,54,51.35,95,185,-0.14
133,134,134,Bryce Molder,77,51.3,118,230,-0.11
134,135,135,Andres Romero,81,51.15,111,217,-0.16
135,136,136,K.J. Choi,80,50.97,131,257,-0.21
136,137,137,Spencer Levin,59,50.81,94,185,-0.05
137,138,138,James Driscoll,71,50.67,114,225,-0.08
138,139,139,Brendan Steele,89,50.48,106,210,-0.14
139,140,140,Brad Fritsch,50,50.45,56,111,E
140,141,141,Aaron Baddeley,74,50.23,110,219,-0.22
141,T142,T142,Jonathan Byrd,76,50.22,114,227,-0.08
142,T142,T142,Hideki Matsuyama,82,50.22,116,231,-0.14
143,144,144,Freddie Jacobson,91,50.18,137,273,-0.16
144,145,145,William McGirt,96,49.84,154,309,-0.16
145,146,146,Matt Every,85,49.79,119,239,-0.16
146,T147,T147,Charles Howell III,106,49.47,141,285,-0.11
147,T147,T147,Martin Laird,66,49.47,93,188,-0.05
148,149,149,Jordan Spieth,102,49.46,138,279,-0.15
149,150,150,Charlie Wi,72,49.38,120,243,-0.08
150,151,151,Wes Roach,67,49.35,76,154,-0.08
151,T152,T152,Scott Langley,95,49.3,140,284,-0.17
152,T152,T152,Troy Matteson,62,49.3,70,142,-0.17
153,154,154,Martin Kaymer,65,49.14,86,175,-0.19
154,155,155,Sean O'Hair,77,49.01,99,202,-0.16
155,156,156,Jason Day,54,48.98,48,98,-0.15
156,157,157,Brian Harman,111,48.91,179,366,-0.15
157,158,158,Kevin Tway,64,48.73,77,158,-0.12
158,159,159,Ian Poulter,57,48.68,74,152,-0.09
159,160,160,Charl Schwartzel,64,48.45,94,194,-0.16
160,161,161,Brian Davis,93,48.38,134,277,-0.13
161,162,162,J.B. Holmes,86,48.26,111,230,-0.14
162,163,163,Brian Gay,81,47.83,110,230,-0.08
163,164,164,Chad Collins,78,47.72,115,241,-0.17
164,165,165,Scott Stallings,77,47.42,101,213,-0.09
165,166,166,D.A. Points,75,47.2,101,214,-0.15
166,167,167,Sangmoon Bae,76,47.16,108,229,-0.08
167,168,168,Y.E. Yang,79,45.91,101,220,-0.13
168,169,169,Charlie Beljan,76,45.69,90,197,-0.16
169,170,170,Danny Lee,84,45.6,114,250,-0.15
170,171,171,Mike Weir,69,45.45,90,198,-0.17
171,172,172,Justin Leonard,75,44.66,113,253,-0.12
172,173,173,Woody Austin,63,44.5,97,218,-0.12
173,174,174,Jonas Blixt,64,43.26,61,141,-0.21
174,175,175,Greg Chalmers,85,43.16,123,285,-0.09
175,176,176,Tim Wilkinson,86,42.6,118,277,-0.18
176,177,177,Bronson La'Cassie,51,39.09,43,110,-0.05
