,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
111,112,112,Brian Gay,81,73.96,71,96,-0.21
112,T113,T113,Freddie Jacobson,91,73.91,119,161,-0.25
113,T113,T113,Shawn Stefani,60,73.91,68,92,-0.25
114,T115,T115,Graham DeLaet,80,73.87,82,111,-0.26
115,T115,T115,Jim Herman,62,73.87,82,111,-0.37
116,117,117,Martin Laird,66,73.74,73,99,-0.23
117,118,118,Roberto Castro,76,73.73,87,118,-0.22
118,119,119,Bill Haas,107,73.72,101,137,-0.24
119,120,120,Justin Rose,70,73.56,64,87,-0.28
120,121,121,Brendan Steele,89,73.42,116,158,-0.32
121,122,122,Martin Flores,85,73.38,102,139,-0.32
122,123,123,Bronson La'Cassie,51,73.33,55,75,-0.25
123,124,124,David Toms,64,73.08,76,104,-0.32
124,125,125,Jamie Lovemark,64,73.0,73,100,-0.19
125,126,126,John Peterson,62,72.97,81,111,-0.17
126,127,127,Woody Austin,63,72.92,70,96,-0.2
127,128,128,Mark Wilson,69,72.88,86,118,-0.26
128,129,129,Marc Leishman,81,72.83,67,92,-0.37
129,130,130,Stewart Cink,91,72.81,83,114,-0.3
130,131,131,K.J. Choi,80,72.65,85,117,-0.2
131,132,132,Davis Love III,74,72.31,94,130,-0.22
132,133,133,Bud Cauley,56,72.28,73,101,-0.19
133,134,134,Tommy Gainey,73,72.26,112,155,-0.33
134,135,135,Brian Stuard,91,72.19,109,151,-0.35
135,136,136,Aaron Baddeley,74,72.16,70,97,-0.36
136,137,137,Brooks Koepka,56,72.15,57,79,-0.18
137,138,138,Ken Duke,80,72.09,93,129,-0.22
138,139,139,Chris Stroud,88,72.06,98,136,-0.32
139,140,140,Vijay Singh,83,71.97,113,157,-0.22
140,141,141,Rickie Fowler,91,71.93,82,114,-0.34
141,142,142,Retief Goosen,94,71.85,97,135,-0.23
142,T143,T143,Charl Schwartzel,64,71.76,61,85,-0.3
143,T143,T143,Kevin Tway,64,71.76,61,85,-0.07
144,145,145,Jeff Overton,80,71.74,99,138,-0.28
145,146,146,Robert Garrigus,80,71.64,96,134,-0.23
146,147,147,Brad Fritsch,50,71.43,55,77,-0.42
147,148,148,Scott Brown,100,71.35,127,178,-0.27
148,149,149,Scott Stallings,77,71.32,92,129,-0.13
149,T150,T150,Morgan Hoffmann,103,71.26,119,167,-0.21
150,T150,T150,Chris Kirk,105,71.26,124,174,-0.29
151,152,152,Pat Perez,84,71.11,96,135,-0.31
152,153,153,David Lingmerth,80,71.01,98,138,-0.34
153,154,154,Sean O'Hair,77,70.81,114,161,-0.26
154,155,155,Troy Merritt,62,70.69,82,116,-0.26
155,156,156,Andres Romero,81,70.63,89,126,-0.22
156,157,157,Ryan Palmer,85,70.39,107,152,-0.28
157,158,158,Rory McIlroy,66,70.19,73,104,-0.34
158,159,159,Willy Wilcox,51,70.15,47,67,-0.17
159,160,160,Trevor Immelman,84,69.84,88,126,-0.17
160,161,161,Josh Teater,90,69.8,104,149,-0.28
161,162,162,Matt Jones,83,69.37,77,111,-0.27
162,163,163,Gonzalo Fernandez-Castaño,83,69.23,72,104,-0.26
163,164,164,Ernie Els,85,69.16,74,107,-0.2
164,165,165,Jonas Blixt,64,69.14,56,81,-0.38
165,166,166,Patrick Reed,92,68.97,100,145,-0.29
166,167,167,Danny Lee,84,68.42,65,95,-0.28
167,168,168,Briny Baird,50,68.35,54,79,-0.07
168,169,169,Steven Bowditch,93,68.29,112,164,-0.26
169,170,170,Lee Westwood,57,67.65,46,68,-0.24
170,171,171,Wes Roach,67,67.46,85,126,-0.32
171,172,172,Charlie Wi,72,67.23,80,119,-0.25
172,173,173,J.B. Holmes,86,67.12,98,146,-0.33
173,174,174,Andrew Loupe,65,66.41,85,128,-0.24
174,175,175,Jason Kokrak,65,65.98,64,97,-0.28
175,176,176,D.H. Lee,54,65.06,54,83,-0.2
176,177,177,Derek Ernst,80,63.48,73,115,-0.12
